# Generated by LORRAX 0.1.0 at 2026-05-17 22:22:22 UTC
  0.000000000  0.000000000  0.000000000     150
       1       1  -76.725135401 -746.630593079
       1       2  -76.725135401 -746.630593076
       1       3  -76.724899131 -746.629268405
       1       4  -76.724899131 -746.629268401
       1       5  -48.778595013 -710.922883645
       1       6  -48.778595013 -710.922883652
       1       7  -48.777075076 -710.936589308
       1       8  -48.777075076 -710.936589311
       1       9  -47.753294757 -710.040728772
       1      10  -47.753294757 -710.040728772
       1      11  -47.750089601 -710.088620294
       1      12  -47.750089601 -710.088620295
       1      13  -47.748449343 -707.531721549
       1      14  -47.748449343 -707.531721549
       1      15  -47.748116407 -707.539851356
       1      16  -47.748116407 -707.539851354
       1      17  -18.442631130 -442.427554671
       1      18  -18.442631130 -442.427554673
       1      19  -17.724345860 -425.462559439
       1      20  -17.724345860 -425.462559436
       1      21  -17.417588275 -434.511707349
       1      22  -17.417588275 -434.511707350
       1      23  -17.415499037 -434.491008690
       1      24  -17.415499037 -434.491008686
       1      25  -17.326061538 -431.479758037
       1      26  -17.326061538 -431.479758046
       1      27  -17.325382839 -431.465245055
       1      28  -17.325382839 -431.465245058
       1      29   -9.962131075 -455.840385568
       1      30   -9.962131075 -455.840385553
       1      31   -9.546506827 -421.931364518
       1      32   -9.546506827 -421.931364548
       1      33   -9.216424170 -435.592723452
       1      34   -9.216424170 -435.592723403
       1      35   -9.156173972 -442.646123596
       1      36   -9.156173972 -442.646123565
       1      37   -8.997457847 -429.330088501
       1      38   -8.997457847 -429.330088497
       1      39   -8.633983424 -448.346253293
       1      40   -8.633983424 -448.346253291
       1      41   -8.599558602 -436.041289099
       1      42   -8.599558602 -436.041289093
       1      43   -8.102992141 -435.944510522
       1      44   -8.102992141 -435.944510523
       1      45   -7.817397602 -475.491749851
       1      46   -7.817397602 -475.491749852
       1      47   -7.753863199 -477.826195072
       1      48   -7.753863199 -477.826195079
       1      49   -7.706161714 -428.908816630
       1      50   -7.706161714 -428.908816621
       1      51   -7.491666069 -446.297799145
       1      52   -7.491666069 -446.297799125
       1      53   -7.248725916 -414.149226025
       1      54   -7.248725916 -414.149226007
