# Generated by LORRAX 0.1.0 at 2026-05-07 08:09:12 UTC
# Sigma output (all in eV)
# sigTOT = sigSX + sigCOH
# bispinor breakdown columns:
#   sigX_q   = Σ_X^B (0,0)-tile (charge channel)
#   sigX_T   = Σ_X^B summed over 9 transverse (i,j) tiles
#   VH_q     = Hartree μ_L=0 (charge channel)
#   VH_T     = Hartree Σ over μ_L∈{1,2,3} (transverse channels)

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  587.142313              sigX_q=  -40.031742              sigX_T=   -0.000042              VH_q=  587.142313              VH_T=    0.000000            
n=1   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  587.142313              sigX_q=  -40.031742              sigX_T=   -0.000042              VH_q=  587.142313              VH_T=    0.000000            
n=2   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  584.923001              sigX_q=  -33.870185              sigX_T=   -0.000045              VH_q=  584.923001              VH_T=   -0.000000            
n=3   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  584.923001              sigX_q=  -33.870185              sigX_T=   -0.000045              VH_q=  584.923001              VH_T=   -0.000000            
n=4   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  579.032551              sigX_q=  -33.356131              sigX_T=   -0.000003              VH_q=  579.032551              VH_T=   -0.000000            
n=5   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  579.032551              sigX_q=  -33.356131              sigX_T=   -0.000003              VH_q=  579.032551              VH_T=   -0.000000            
n=6   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  589.332568              sigX_q=  -33.494178              sigX_T=   -0.000002              VH_q=  589.332568              VH_T=    0.000000            
n=7   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  589.332568              sigX_q=  -33.494178              sigX_T=   -0.000002              VH_q=  589.332568              VH_T=    0.000000            
n=8   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  386.115532              sigX_q=  -22.471487              sigX_T=   -0.000002              VH_q=  386.115532              VH_T=   -0.000000            
n=9   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  386.115532              sigX_q=  -22.471487              sigX_T=   -0.000002              VH_q=  386.115532              VH_T=   -0.000000            
n=10  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  355.179460              sigX_q=  -22.260271              sigX_T=   -0.000001              VH_q=  355.179460              VH_T=   -0.000000            
n=11  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  355.179460              sigX_q=  -22.260271              sigX_T=   -0.000001              VH_q=  355.179460              VH_T=   -0.000000            
n=12  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  394.682152              sigX_q=  -18.150724              sigX_T=   -0.000002              VH_q=  394.682152              VH_T=   -0.000000            
n=13  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  394.682152              sigX_q=  -18.150724              sigX_T=   -0.000002              VH_q=  394.682152              VH_T=   -0.000000            
n=14  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  493.983417              sigX_q=  -19.046098              sigX_T=   -0.000001              VH_q=  493.983417              VH_T=    0.000000            
n=15  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  493.983417              sigX_q=  -19.046098              sigX_T=   -0.000001              VH_q=  493.983417              VH_T=    0.000000            
n=16  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  489.188233              sigX_q=  -18.960536              sigX_T=   -0.000001              VH_q=  489.188233              VH_T=   -0.000000            
n=17  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  489.188233              sigX_q=  -18.960536              sigX_T=   -0.000001              VH_q=  489.188233              VH_T=   -0.000000            
n=18  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  301.970882              sigX_q=  -16.532961              sigX_T=   -0.000001              VH_q=  301.970882              VH_T=    0.000000            
n=19  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  301.970882              sigX_q=  -16.532961              sigX_T=   -0.000001              VH_q=  301.970882              VH_T=    0.000000            
n=20  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  456.977444              sigX_q=  -18.649252              sigX_T=   -0.000001              VH_q=  456.977444              VH_T=   -0.000000            
n=21  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  456.977444              sigX_q=  -18.649252              sigX_T=   -0.000001              VH_q=  456.977444              VH_T=   -0.000000            
n=22  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  456.400132              sigX_q=  -18.610639              sigX_T=   -0.000001              VH_q=  456.400132              VH_T=   -0.000000            
n=23  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  456.400132              sigX_q=  -18.610639              sigX_T=   -0.000001              VH_q=  456.400132              VH_T=   -0.000000            
n=24  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  412.869395              sigX_q=  -17.283674              sigX_T=   -0.000001              VH_q=  412.869395              VH_T=   -0.000000            
n=25  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  412.869395              sigX_q=  -17.283674              sigX_T=   -0.000001              VH_q=  412.869395              VH_T=   -0.000000            
n=26  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  424.378094              sigX_q=  -11.030293              sigX_T=   -0.000002              VH_q=  424.378094              VH_T=    0.000000            
n=27  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  424.378094              sigX_q=  -11.030293              sigX_T=   -0.000002              VH_q=  424.378094              VH_T=    0.000000            
n=28  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  422.490617              sigX_q=  -11.013713              sigX_T=   -0.000001              VH_q=  422.490617              VH_T=   -0.000000            
n=29  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  422.490617              sigX_q=  -11.013713              sigX_T=   -0.000001              VH_q=  422.490617              VH_T=   -0.000000            
n=30  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  407.881421              sigX_q=  -11.113029              sigX_T=   -0.000001              VH_q=  407.881421              VH_T=    0.000000            
n=31  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  407.881421              sigX_q=  -11.113029              sigX_T=   -0.000001              VH_q=  407.881421              VH_T=    0.000000            
n=32  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  405.592223              sigX_q=  -11.117870              sigX_T=   -0.000001              VH_q=  405.592223              VH_T=   -0.000000            
n=33  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  405.592223              sigX_q=  -11.117870              sigX_T=   -0.000001              VH_q=  405.592223              VH_T=   -0.000000            
n=34  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  430.708982              sigX_q=   -6.081473              sigX_T=   -0.000003              VH_q=  430.708982              VH_T=   -0.000000            
n=35  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  430.708982              sigX_q=   -6.081473              sigX_T=   -0.000003              VH_q=  430.708982              VH_T=   -0.000000            
