# Sigma frequency debug decomposition (all energies in eV)
# k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    

k-point 0:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
              1		             55		         14.409		         10.065		         43.847		         -3.208		         -6.155		         -5.355		         -2.262		            nan		            nan		         -0.139		            nan
              1		             56		         14.488		         10.145		         38.036		         -2.816		         -5.925		         -4.676		         -2.318		            nan		            nan		         -0.223		            nan
              1		             57		         14.488		         10.145		         38.036		         -2.816		         -5.926		         -4.676		         -2.325		            nan		            nan		         -0.229		            nan
              1		             58		         16.701		         12.357		         53.778		         -3.526		         -6.201		         -5.570		         -2.088		            nan		            nan		          0.317		            nan
              1		             59		         16.701		         12.357		         53.778		         -3.526		         -6.201		         -5.570		         -2.087		            nan		            nan		          0.321		            nan
              1		             60		         17.885		         13.542		         25.746		         -1.394		         -4.118		         -2.061		         -1.768		            nan		            nan		          0.000		            nan
              1		             61		         17.885		         13.542		         25.746		         -1.394		         -4.116		         -2.061		         -1.770		            nan		            nan		         -0.004		            nan
              1		             62		         18.221		         13.877		         25.281		         -1.418		         -3.937		         -2.051		         -1.671		            nan		            nan		          0.024		            nan
              1		             63		         18.221		         13.877		         25.281		         -1.418		         -3.936		         -2.051		         -1.670		            nan		            nan		          0.019		            nan
              1		             64		         19.184		         14.841		         29.447		         -1.752		         -3.766		         -2.611		         -1.693		            nan		            nan		         -0.137		            nan
              1		             65		         19.184		         14.841		         29.447		         -1.752		         -3.772		         -2.611		         -1.692		            nan		            nan		         -0.132		            nan
              1		             66		         19.934		         15.591		         33.987		         -1.862		         -4.092		         -2.829		         -1.568		            nan		            nan		          0.006		            nan
              1		             67		         19.934		         15.591		         33.987		         -1.862		         -4.097		         -2.829		         -1.576		            nan		            nan		          0.002		            nan
              1		             68		         20.633		         16.289		         37.977		         -2.245		         -4.386		         -3.268		         -1.845		            nan		            nan		         -0.383		            nan
              1		             69		         20.633		         16.289		         37.977		         -2.245		         -4.386		         -3.268		         -1.845		            nan		            nan		         -0.390		            nan
              1		             70		         21.395		         17.051		         40.456		         -2.192		         -4.536		         -3.197		         -1.865		            nan		            nan		         -0.052		            nan
              1		             71		         21.395		         17.051		         40.456		         -2.193		         -4.547		         -3.198		         -1.872		            nan		            nan		         -0.058		            nan
              1		             72		         21.552		         17.208		         28.796		         -1.305		         -3.466		         -1.851		         -1.527		            nan		            nan		         -0.105		            nan
              1		             73		         21.552		         17.208		         28.796		         -1.305		         -3.483		         -1.851		         -1.531		            nan		            nan		         -0.104		            nan
              1		             74		         22.001		         17.657		         22.358		         -1.136		         -1.956		         -1.614		         -0.952		            nan		            nan		         -0.177		            nan
              1		             75		         22.001		         17.657		         22.358		         -1.136		         -1.956		         -1.614		         -0.954		            nan		            nan		         -0.177		            nan
              1		             76		         23.811		         19.468		         42.291		         -2.044		         -3.911		         -2.914		         -1.533		            nan		            nan		         -0.096		            nan
              1		             77		         23.811		         19.468		         42.291		         -2.044		         -3.917		         -2.914		         -1.539		            nan		            nan		         -0.105		            nan
              1		             78		         23.897		         19.553		         42.941		         -2.058		         -4.069		         -2.920		         -1.619		            nan		            nan		         -0.126		            nan
              1		             79		         23.897		         19.553		         42.941		         -2.058		         -4.079		         -2.920		         -1.632		            nan		            nan		         -0.138		            nan

k-point 2:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
              2		              0		        -61.049		        -65.393		         29.312		        -15.365		        -13.449		        -40.113		          2.119		            nan		            nan		         -1.305		            nan
              2		              1		        -61.049		        -65.393		         29.312		        -15.365		        -13.449		        -40.113		          2.118		            nan		            nan		         -1.303		            nan
              2		              2		        -37.737		        -42.081		         50.927		        -12.433		        -12.168		        -34.046		          3.252		            nan		            nan		          0.080		            nan
              2		              3		        -37.737		        -42.081		         50.927		        -12.433		        -12.170		        -34.048		          3.105		            nan		            nan		          0.097		            nan
              2		              4		        -35.233		        -39.577		         47.749		        -12.122		        -11.999		        -33.360		          3.480		            nan		            nan		          0.338		            nan
              2		              5		        -35.233		        -39.577		         47.749		        -12.121		        -12.002		        -33.363		          3.252		            nan		            nan		          0.365		            nan
              2		              6		        -35.083		        -39.427		         48.742		        -12.147		        -12.044		        -33.394		          3.107		            nan		            nan		         -0.156		            nan
              2		              7		        -35.083		        -39.427		         48.742		        -12.147		        -12.045		        -33.394		          3.050		            nan		            nan		         -0.148		            nan
              2		              8		        -13.741		        -18.085		         13.070		         -7.068		         -9.653		        -22.409		          3.617		            nan		            nan		          0.011		            nan
              2		              9		        -13.741		        -18.085		         13.070		         -7.069		         -9.654		        -22.413		          3.617		            nan		            nan		          0.002		            nan
              2		             10		        -13.295		        -17.639		         13.837		         -7.016		         -9.708		        -22.361		          3.623		            nan		            nan		         -0.070		            nan
              2		             11		        -13.295		        -17.639		         13.837		         -7.016		         -9.708		        -22.361		          3.620		            nan		            nan		         -0.081		            nan
              2		             12		         -6.181		        -10.525		         22.254		         -6.504		         -8.572		        -18.415		          2.356		          5.973		         -1.626		         -0.168		          4.179
              2		             13		         -6.181		        -10.525		         22.254		         -6.505		         -8.573		        -18.416		          2.359		          5.969		         -1.625		         -0.167		          4.177
              2		             14		         -5.223		         -9.567		         23.066		         -6.398		         -8.557		        -17.855		          2.007		          5.441		         -1.873		         -0.073		          3.495
              2		             15		         -5.223		         -9.567		         23.066		         -6.399		         -8.558		        -17.857		          2.019		          5.442		         -1.878		         -0.049		          3.516
              2		             16		         -4.833		         -9.176		         21.633		         -6.252		         -8.520		        -17.693		          2.274		          5.576		         -1.739		         -0.008		          3.829
              2		             17		         -4.833		         -9.176		         21.633		         -6.253		         -8.520		        -17.694		          2.287		          5.555		         -1.744		          0.021		          3.832
              2		             18		         -3.777		         -8.120		         34.387		         -7.232		         -8.834		        -18.836		          2.460		          5.358		         -1.929		          0.113		          3.541
              2		             19		         -3.777		         -8.120		         34.387		         -7.232		         -8.834		        -18.837		          2.472		          5.363		         -1.927		          0.118		          3.554
              2		             20		         -2.700		         -7.044		         24.669		         -6.115		         -8.518		        -17.140		          2.238		          5.062		         -2.021		          0.034		          3.075
              2		             21		         -2.700		         -7.044		         24.669		         -6.115		         -8.518		        -17.141		          2.225		          5.056		         -2.020		          0.023		          3.059
              2		             22		         -2.251		         -6.595		         32.361		         -6.699		         -8.765		        -17.879		          1.942		          4.938		         -1.993		         -0.352		          2.593
              2		             23		         -2.251		         -6.595		         32.361		         -6.699		         -8.763		        -17.877		          2.026		          4.849		         -1.975		         -0.221		          2.653
              2		             24		         -1.946		         -6.290		         38.268		         -6.938		         -8.577		        -17.481		          1.196		          4.397		         -2.507		         -0.113		          1.777
              2		             25		         -1.946		         -6.290		         38.267		         -6.938		         -8.574		        -17.477		          1.290		          4.307		         -2.484		          0.014		          1.837
              2		             26		          1.287		         -3.057		         53.235		         -6.000		         -8.826		        -12.398		         -1.919		          2.271		         -4.517		         -0.011		         -2.258
              2		             27		          1.287		         -3.057		         53.235		         -6.000		         -8.821		        -12.396		         -2.144		          1.928		         -4.837		          0.415		         -2.493
              2		             28		          1.389		         -2.955		         50.547		         -5.743		         -8.620		        -11.790		         -1.970		          2.240		         -4.817		          0.205		         -2.372
              2		             29		          1.389		         -2.955		         50.547		         -5.743		         -8.618		        -11.789		         -2.096		          2.040		         -4.980		          0.441		         -2.500
              2		             30		          2.480		         -1.864		         47.549		         -5.448		         -8.274		        -10.712		         -2.596		          1.952		         -5.028		         -0.264		         -3.340
              2		             31		          2.480		         -1.864		         47.549		         -5.448		         -8.275		        -10.713		         -2.631		          1.941		         -5.041		         -0.272		         -3.372
              2		             32		          3.080		         -1.264		         51.241		         -5.515		         -8.650		        -11.355		         -2.133		          1.802		         -4.834		          0.259		         -2.774
              2		             33		          3.080		         -1.264		         51.241		         -5.515		         -8.650		        -11.355		         -2.143		          1.803		         -4.855		          0.257		         -2.795
              2		             34		          6.993		          2.650		         30.063		         -3.321		         -6.798		         -6.132		         -2.503		          0.869		         -4.396		         -0.058		         -3.585
              2		             35		          6.994		          2.650		         30.063		         -3.321		         -6.799		         -6.133		         -2.514		          0.872		         -4.391		         -0.064		         -3.583
              2		             36		          7.237		          2.893		         27.035		         -2.985		         -6.376		         -5.576		         -2.391		          0.842		         -4.652		         -0.141		         -3.950
              2		             37		          7.237		          2.893		         27.035		         -2.986		         -6.383		         -5.578		         -2.392		          0.843		         -4.588		         -0.142		         -3.887
              2		             38		          7.648		          3.305		         34.160		         -3.481		         -6.660		         -6.230		         -2.783		          0.804		         -5.548		         -0.096		         -4.839
              2		             39		          7.648		          3.305		         34.160		         -3.482		         -6.662		         -6.230		         -2.764		          0.809		         -5.443		         -0.104		         -4.738
              2		             40		          9.499		          5.155		         30.162		         -2.732		         -5.997		         -4.726		         -2.599		          0.585		         -4.033		         -0.093		         -3.541
              2		             41		          9.499		          5.155		         30.162		         -2.732		         -5.996		         -4.726		         -2.591		          0.591		         -4.058		         -0.085		         -3.552
              2		             42		          9.937		          5.593		         37.611		         -3.398		         -6.397		         -5.874		         -2.785		          0.644		         -5.945		         -0.246		         -5.547
              2		             43		          9.937		          5.593		         37.611		         -3.397		         -6.396		         -5.874		         -2.784		          0.645		         -5.822		         -0.258		         -5.436
              2		             44		         11.512		          7.168		         40.554		         -3.514		         -6.546		         -6.084		         -2.491		            nan		            nan		         -0.094		            nan
              2		             45		         11.512		          7.168		         40.554		         -3.514		         -6.548		         -6.085		         -2.499		            nan		            nan		         -0.088		            nan
              2		             46		         11.960		          7.617		         27.706		         -2.265		         -5.540		         -3.875		         -2.212		            nan		            nan		          0.037		            nan
              2		             47		         11.960		          7.617		         27.705		         -2.265		         -5.537		         -3.875		         -2.196		            nan		            nan		          0.058		            nan
              2		             48		         12.063		          7.720		         33.659		         -2.818		         -6.104		         -4.900		         -2.404		            nan		            nan		         -0.160		            nan
              2		             49		         12.063		          7.720		         33.658		         -2.818		         -6.103		         -4.901		         -2.395		            nan		            nan		         -0.144		            nan
              2		             50		         13.487		          9.144		         38.316		         -2.926		         -6.095		         -4.957		         -2.073		            nan		            nan		          0.260		            nan
              2		             51		         13.487		          9.144		         38.316		         -2.926		         -6.095		         -4.957		         -2.074		            nan		            nan		          0.261		            nan
              2		             52		         14.055		          9.711		         30.194		         -2.271		         -5.333		         -3.739		         -2.149		            nan		            nan		          0.003		            nan
              2		             53		         14.055		          9.711		         30.194		         -2.270		         -5.334		         -3.739		         -2.153		            nan		            nan		         -0.009		            nan
              2		             54		         14.409		         10.065		         43.847		         -3.208		         -6.153		         -5.355		         -2.266		            nan		            nan		         -0.143		            nan
              2		             55		         14.409		         10.065		         43.847		         -3.208		         -6.155		         -5.355		         -2.262		            nan		            nan		         -0.139		            nan
              2		             56		         14.488		         10.145		         38.036		         -2.816		         -5.925		         -4.676		         -2.318		            nan		            nan		         -0.223		            nan
              2		             57		         14.488		         10.145		         38.036		         -2.816		         -5.926		         -4.676		         -2.325		            nan		            nan		         -0.229		            nan
              2		             58		         16.701		         12.357		         53.778		         -3.526		         -6.201		         -5.570		         -2.088		            nan		            nan		          0.317		            nan
              2		             59		         16.701		         12.357		         53.778		         -3.526		         -6.201		         -5.570		         -2.087		            nan		            nan		          0.321		            nan
              2		             60		         17.885		         13.542		         25.746		         -1.394		         -4.118		         -2.061		         -1.768		            nan		            nan		          0.000		            nan
              2		             61		         17.885		         13.542		         25.746		         -1.394		         -4.116		         -2.061		         -1.770		            nan		            nan		         -0.004		            nan
              2		             62		         18.221		         13.877		         25.281		         -1.418		         -3.937		         -2.051		         -1.671		            nan		            nan		          0.024		            nan
              2		             63		         18.221		         13.877		         25.281		         -1.418		         -3.936		         -2.051		         -1.670		            nan		            nan		          0.019		            nan
              2		             64		         19.184		         14.841		         29.447		         -1.752		         -3.766		         -2.611		         -1.693		            nan		            nan		         -0.137		            nan
              2		             65		         19.184		         14.841		         29.447		         -1.752		         -3.772		         -2.611		         -1.692		            nan		            nan		         -0.132		            nan
              2		             66		         19.934		         15.591		         33.987		         -1.862		         -4.092		         -2.829		         -1.568		            nan		            nan		          0.006		            nan
              2		             67		         19.934		         15.591		         33.987		         -1.862		         -4.097		         -2.829		         -1.576		            nan		            nan		          0.002		            nan
              2		             68		         20.633		         16.289		         37.977		         -2.245		         -4.386		         -3.268		         -1.845		            nan		            nan		         -0.383		            nan
              2		             69		         20.633		         16.289		         37.977		         -2.245		         -4.386		         -3.268		         -1.845		            nan		            nan		         -0.390		            nan
              2		             70		         21.395		         17.051		         40.456		         -2.192		         -4.536		         -3.197		         -1.865		            nan		            nan		         -0.052		            nan
              2		             71		         21.395		         17.051		         40.456		         -2.193		         -4.547		         -3.198		         -1.872		            nan		            nan		         -0.058		            nan
              2		             72		         21.552		         17.208		         28.796		         -1.305		         -3.466		         -1.851		         -1.527		            nan		            nan		         -0.105		            nan
              2		             73		         21.552		         17.208		         28.796		         -1.305		         -3.483		         -1.851		         -1.531		            nan		            nan		         -0.104		            nan
              2		             74		         22.001		         17.657		         22.358		         -1.136		         -1.956		         -1.614		         -0.952		            nan		            nan		         -0.177		            nan
              2		             75		         22.001		         17.657		         22.358		         -1.136		         -1.956		         -1.614		         -0.954		            nan		            nan		         -0.177		            nan
              2		             76		         23.811		         19.468		         42.291		         -2.044		         -3.911		         -2.914		         -1.533		            nan		            nan		         -0.096		            nan
              2		             77		         23.811		         19.468		         42.291		         -2.044		         -3.917		         -2.914		         -1.539		            nan		            nan		         -0.105		            nan
              2		             78		         23.897		         19.553		         42.941		         -2.058		         -4.069		         -2.920		         -1.619		            nan		            nan		         -0.126		            nan
              2		             79		         23.897		         19.553		         42.941		         -2.058		         -4.079		         -2.920		         -1.632		            nan		            nan		         -0.138		            nan

k-point 3:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
              3		              0		        -61.049		        -65.393		         29.312		        -15.364		        -13.459		        -40.135		          1.971		            nan		            nan		         -1.251		            nan
              3		              1		        -61.049		        -65.393		         29.312		        -15.364		        -13.459		        -40.135		          1.968		            nan		            nan		         -1.251		            nan
              3		              2		        -37.737		        -42.081		         50.927		        -12.433		        -12.172		        -34.052		          3.023		            nan		            nan		          0.041		            nan
              3		              3		        -37.737		        -42.081		         50.927		        -12.434		        -12.173		        -34.055		          2.949		            nan		            nan		          0.071		            nan
              3		              4		        -35.233		        -39.577		         47.749		        -12.123		        -12.007		        -33.377		          2.550		            nan		            nan		         -0.521		            nan
              3		              5		        -35.233		        -39.577		         47.749		        -12.123		        -12.009		        -33.380		          2.470		            nan		            nan		         -0.479		            nan
              3		              6		        -35.083		        -39.427		         48.742		        -12.147		        -12.045		        -33.393		          3.795		            nan		            nan		          0.905		            nan
              3		              7		        -35.083		        -39.427		         48.742		        -12.147		        -12.045		        -33.394		          3.763		            nan		            nan		          0.924		            nan
              3		              8		        -13.741		        -18.085		         13.070		         -7.067		         -9.656		        -22.415		          3.516		            nan		            nan		         -0.024		            nan
              3		              9		        -13.741		        -18.085		         13.070		         -7.068		         -9.658		        -22.421		          3.506		            nan		            nan		         -0.035		            nan
              3		             10		        -13.295		        -17.639		         13.837		         -7.017		         -9.704		        -22.353		          3.677		            nan		            nan		          0.058		            nan
              3		             11		        -13.295		        -17.639		         13.837		         -7.017		         -9.706		        -22.358		          3.657		            nan		            nan		          0.045		            nan
              3		             12		         -6.181		        -10.525		         22.254		         -6.504		         -8.564		        -18.399		          2.376		          5.840		         -1.574		         -0.216		          4.049
              3		             13		         -6.181		        -10.525		         22.254		         -6.504		         -8.564		        -18.399		          2.384		          5.843		         -1.575		         -0.211		          4.057
              3		             14		         -5.223		         -9.567		         23.066		         -6.401		         -8.564		        -17.871		          2.178		          5.510		         -1.717		         -0.120		          3.673
              3		             15		         -5.223		         -9.567		         23.066		         -6.401		         -8.564		        -17.871		          2.186		          5.494		         -1.720		         -0.096		          3.678
              3		             16		         -4.833		         -9.176		         21.633		         -6.255		         -8.535		        -17.729		          2.325		          5.552		         -1.742		         -0.018		          3.793
              3		             17		         -4.833		         -9.176		         21.633		         -6.255		         -8.535		        -17.728		          2.328		          5.520		         -1.743		          0.001		          3.778
              3		             18		         -3.777		         -8.120		         34.387		         -7.235		         -8.845		        -18.870		          2.226		          5.577		         -2.107		         -0.058		          3.412
              3		             19		         -3.777		         -8.120		         34.387		         -7.235		         -8.845		        -18.870		          2.220		          5.575		         -2.108		         -0.058		          3.410
              3		             20		         -2.700		         -7.044		         24.669		         -6.114		         -8.512		        -17.134		          2.362		          4.888		         -1.945		          0.113		          3.056
              3		             21		         -2.700		         -7.044		         24.669		         -6.114		         -8.513		        -17.137		          2.351		          4.882		         -1.950		          0.113		          3.044
              3		             22		         -2.251		         -6.595		         32.361		         -6.701		         -8.774		        -17.901		          1.966		          4.703		         -2.184		          0.028		          2.547
              3		             23		         -2.251		         -6.595		         32.361		         -6.700		         -8.775		        -17.901		          1.918		          4.643		         -2.197		          0.049		          2.495
              3		             24		         -1.946		         -6.290		         38.267		         -6.934		         -8.564		        -17.449		          1.456		          4.232		         -2.520		          0.294		          2.006
              3		             25		         -1.946		         -6.290		         38.267		         -6.933		         -8.565		        -17.451		          1.394		          4.160		         -2.546		          0.325		          1.939
              3		             26		          1.287		         -3.057		         53.234		         -6.000		         -8.799		        -12.394		         -2.164		          2.226		         -4.384		         -0.306		         -2.464
              3		             27		          1.287		         -3.057		         53.234		         -6.000		         -8.807		        -12.391		         -2.548		          1.940		         -4.612		         -0.183		         -2.855
              3		             28		          1.389		         -2.955		         50.547		         -5.741		         -8.605		        -11.784		         -2.184		          2.343		         -4.607		         -0.320		         -2.585
              3		             29		          1.389		         -2.955		         50.547		         -5.742		         -8.610		        -11.785		         -2.338		          2.220		         -4.695		         -0.267		         -2.742
              3		             30		          2.480		         -1.864		         47.549		         -5.447		         -8.266		        -10.710		         -2.513		          1.708		         -4.774		         -0.092		         -3.159
              3		             31		          2.480		         -1.864		         47.549		         -5.448		         -8.268		        -10.710		         -2.515		          1.706		         -4.779		         -0.094		         -3.168
              3		             32		          3.080		         -1.264		         51.241		         -5.514		         -8.631		        -11.349		         -2.043		          2.168		         -4.903		         -0.084		         -2.818
              3		             33		          3.080		         -1.264		         51.241		         -5.514		         -8.631		        -11.350		         -2.050		          2.169		         -4.911		         -0.087		         -2.829
              3		             34		          6.993		          2.650		         30.063		         -3.322		         -6.783		         -6.131		         -2.577		          0.888		         -4.615		         -0.169		         -3.896
              3		             35		          6.994		          2.650		         30.063		         -3.322		         -6.784		         -6.131		         -2.572		          0.888		         -4.658		         -0.157		         -3.927
              3		             36		          7.237		          2.893		         27.035		         -2.985		         -6.400		         -5.576		         -2.391		          0.824		         -4.484		         -0.062		         -3.723
              3		             37		          7.237		          2.893		         27.035		         -2.985		         -6.398		         -5.576		         -2.401		          0.822		         -4.507		         -0.080		         -3.765
              3		             38		          7.648		          3.305		         34.160		         -3.482		         -6.674		         -6.233		         -2.728		          0.840		         -4.036		         -0.238		         -3.434
              3		             39		          7.648		          3.305		         34.160		         -3.482		         -6.671		         -6.231		         -2.756		          0.841		         -4.036		         -0.281		         -3.476
              3		             40		          9.499		          5.155		         30.163		         -2.732		         -5.999		         -4.727		         -2.565		          0.517		         -4.667		          0.012		         -4.137
              3		             41		          9.499		          5.155		         30.163		         -2.732		         -5.996		         -4.727		         -2.572		          0.516		         -4.660		          0.010		         -4.134
              3		             42		          9.937		          5.593		         37.611		         -3.399		         -6.395		         -5.877		         -2.371		          0.642		         -4.489		          0.151		         -3.697
              3		             43		          9.937		          5.593		         37.611		         -3.399		         -6.396		         -5.877		         -2.367		          0.643		         -4.525		          0.151		         -3.731
              3		             44		         11.512		          7.168		         40.554		         -3.514		         -6.539		         -6.086		         -2.401		            nan		            nan		         -0.147		            nan
              3		             45		         11.512		          7.168		         40.554		         -3.514		         -6.541		         -6.086		         -2.393		            nan		            nan		         -0.128		            nan
              3		             46		         11.960		          7.617		         27.706		         -2.263		         -5.533		         -3.870		         -2.205		            nan		            nan		         -0.014		            nan
              3		             47		         11.960		          7.617		         27.705		         -2.263		         -5.531		         -3.871		         -2.199		            nan		            nan		         -0.014		            nan
              3		             48		         12.063		          7.720		         33.659		         -2.818		         -6.092		         -4.900		         -2.320		            nan		            nan		         -0.088		            nan
              3		             49		         12.063		          7.720		         33.658		         -2.819		         -6.091		         -4.901		         -2.322		            nan		            nan		         -0.095		            nan
              3		             50		         13.487		          9.144		         38.316		         -2.926		         -6.102		         -4.955		         -2.232		            nan		            nan		          0.116		            nan
              3		             51		         13.487		          9.144		         38.316		         -2.926		         -6.102		         -4.955		         -2.235		            nan		            nan		          0.117		            nan
              3		             52		         14.055		          9.711		         30.194		         -2.269		         -5.314		         -3.737		         -2.182		            nan		            nan		         -0.061		            nan
              3		             53		         14.055		          9.711		         30.194		         -2.269		         -5.317		         -3.737		         -2.191		            nan		            nan		         -0.065		            nan
              3		             54		         14.409		         10.065		         43.847		         -3.208		         -6.161		         -5.354		         -2.180		            nan		            nan		         -0.076		            nan
              3		             55		         14.409		         10.065		         43.847		         -3.208		         -6.159		         -5.354		         -2.185		            nan		            nan		         -0.073		            nan
              3		             56		         14.488		         10.145		         38.036		         -2.816		         -5.887		         -4.677		         -2.220		            nan		            nan		         -0.026		            nan
              3		             57		         14.488		         10.145		         38.036		         -2.816		         -5.891		         -4.677		         -2.222		            nan		            nan		         -0.018		            nan
              3		             58		         16.701		         12.357		         53.778		         -3.527		         -6.253		         -5.570		         -2.430		            nan		            nan		          0.037		            nan
              3		             59		         16.701		         12.357		         53.778		         -3.527		         -6.254		         -5.570		         -2.429		            nan		            nan		          0.036		            nan
              3		             60		         17.885		         13.542		         25.746		         -1.394		         -4.101		         -2.061		         -1.746		            nan		            nan		          0.066		            nan
              3		             61		         17.885		         13.542		         25.746		         -1.394		         -4.099		         -2.061		         -1.759		            nan		            nan		          0.058		            nan
              3		             62		         18.221		         13.877		         25.281		         -1.419		         -3.914		         -2.052		         -1.752		            nan		            nan		         -0.096		            nan
              3		             63		         18.221		         13.877		         25.281		         -1.419		         -3.916		         -2.051		         -1.764		            nan		            nan		         -0.105		            nan
              3		             64		         19.184		         14.841		         29.447		         -1.753		         -3.766		         -2.613		         -1.527		            nan		            nan		         -0.022		            nan
              3		             65		         19.184		         14.841		         29.447		         -1.753		         -3.771		         -2.613		         -1.529		            nan		            nan		         -0.021		            nan
              3		             66		         19.934		         15.591		         33.987		         -1.861		         -4.107		         -2.827		         -1.554		            nan		            nan		          0.024		            nan
              3		             67		         19.934		         15.591		         33.987		         -1.861		         -4.109		         -2.827		         -1.558		            nan		            nan		          0.022		            nan
              3		             68		         20.633		         16.289		         37.977		         -2.244		         -4.373		         -3.265		         -1.681		            nan		            nan		         -0.169		            nan
              3		             69		         20.633		         16.289		         37.977		         -2.244		         -4.373		         -3.265		         -1.684		            nan		            nan		         -0.176		            nan
              3		             70		         21.395		         17.051		         40.456		         -2.192		         -4.566		         -3.198		         -1.832		            nan		            nan		         -0.107		            nan
              3		             71		         21.395		         17.051		         40.456		         -2.192		         -4.568		         -3.198		         -1.833		            nan		            nan		         -0.110		            nan
              3		             72		         21.552		         17.208		         28.796		         -1.303		         -3.438		         -1.848		         -1.375		            nan		            nan		          0.031		            nan
              3		             73		         21.552		         17.208		         28.796		         -1.303		         -3.445		         -1.848		         -1.380		            nan		            nan		          0.026		            nan
              3		             74		         22.001		         17.657		         22.358		         -1.136		         -1.947		         -1.614		         -0.832		            nan		            nan		         -0.109		            nan
              3		             75		         22.001		         17.657		         22.358		         -1.136		         -1.950		         -1.614		         -0.833		            nan		            nan		         -0.110		            nan
              3		             76		         23.811		         19.467		         42.291		         -2.045		         -3.963		         -2.913		         -1.520		            nan		            nan		         -0.043		            nan
              3		             77		         23.811		         19.467		         42.291		         -2.045		         -3.967		         -2.914		         -1.526		            nan		            nan		         -0.048		            nan
              3		             78		         23.897		         19.553		         42.941		         -2.057		         -4.141		         -2.918		         -1.622		            nan		            nan		         -0.015		            nan
              3		             79		         23.897		         19.553		         42.941		         -2.057		         -4.146		         -2.919		         -1.624		            nan		            nan		         -0.014		            nan

k-point 4:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
              4		              0		        -60.946		        -65.290		         29.287		        -15.341		        -13.462		        -40.120		          1.961		            nan		            nan		         -1.235		            nan
              4		              1		        -60.946		        -65.290		         29.287		        -15.341		        -13.462		        -40.120		          1.964		            nan		            nan		         -1.245		            nan
              4		              2		        -37.779		        -42.122		         50.566		        -12.422		        -12.160		        -34.021		          3.005		            nan		            nan		         -0.026		            nan
              4		              3		        -37.756		        -42.100		         50.769		        -12.423		        -12.167		        -34.073		          3.252		            nan		            nan		         -0.008		            nan
              4		              4		        -35.239		        -39.582		         47.374		        -12.092		        -12.007		        -33.343		          3.258		            nan		            nan		          0.147		            nan
              4		              5		        -35.195		        -39.538		         48.073		        -12.143		        -12.006		        -33.340		          2.916		            nan		            nan		         -0.120		            nan
              4		              6		        -35.191		        -39.535		         47.785		        -12.095		        -12.022		        -33.428		          3.588		            nan		            nan		          0.178		            nan
              4		              7		        -35.179		        -39.523		         48.205		        -12.143		        -12.011		        -33.369		          3.028		            nan		            nan		         -0.108		            nan
              4		              8		        -12.930		        -17.274		         15.721		         -7.156		         -9.786		        -22.475		          3.604		            nan		            nan		          0.250		            nan
              4		              9		        -12.887		        -17.231		         15.116		         -7.109		         -9.803		        -22.497		          3.553		            nan		            nan		         -0.135		            nan
              4		             10		        -12.884		        -17.227		         15.093		         -7.108		         -9.803		        -22.493		          3.553		            nan		            nan		         -0.139		            nan
              4		             11		        -12.867		        -17.211		         15.973		         -7.164		         -9.798		        -22.490		          3.602		            nan		            nan		          0.262		            nan
              4		             12		         -6.417		        -10.761		         23.105		         -6.663		         -8.621		        -18.588		          2.695		          6.599		         -1.567		         -0.049		          4.984
              4		             13		         -6.408		        -10.752		         23.328		         -6.680		         -8.624		        -18.603		          2.685		          6.643		         -1.573		         -0.046		          5.024
              4		             14		         -5.582		         -9.925		         20.300		         -6.282		         -8.509		        -18.009		          2.609		          6.168		         -1.582		          0.000		          4.586
              4		             15		         -5.546		         -9.890		         20.290		         -6.280		         -8.503		        -17.987		          2.601		          6.204		         -1.587		          0.001		          4.617
              4		             16		         -5.098		         -9.442		         18.615		         -5.841		         -8.304		        -16.715		          1.850		          5.015		         -1.748		         -0.021		          3.246
              4		             17		         -5.039		         -9.382		         18.969		         -5.856		         -8.322		        -16.770		          1.862		          5.052		         -1.750		         -0.022		          3.280
              4		             18		         -4.521		         -8.865		         25.610		         -6.615		         -8.692		        -18.333		          2.316		          5.426		         -1.867		          0.101		          3.660
              4		             19		         -4.496		         -8.840		         26.230		         -6.658		         -8.706		        -18.410		          2.311		          5.418		         -1.873		          0.101		          3.646
              4		             20		         -3.970		         -8.314		         20.632		         -5.882		         -8.448		        -16.963		          1.988		          4.799		         -1.867		         -0.008		          2.924
              4		             21		         -3.921		         -8.265		         20.547		         -5.870		         -8.440		        -16.905		          1.962		          4.796		         -1.881		         -0.008		          2.907
