# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 107

── Peak live HBM  at t=14.58s  ──────────────────────────
bytes_in_use                = 22.06 MiB
device.peak_bytes_in_use    = 22.06 MiB  (cumulative)
sum of jax.live_arrays()    = 6.27 MiB
n live arrays at peak        = 11

Top JAX arrays at peak:
            size  dtype         shape
        2.33 MiB  complex128    (36, 2, 2120)
        2.33 MiB  complex128    (36, 2, 2120)
      364.50 KiB  float64       (36, 36, 36)
      364.50 KiB  float64       (36, 36, 36)
      312.50 KiB  float64       (10, 4000)
      312.50 KiB  float64       (10, 4000)
      289.00 KiB  complex128    (2, 2, 68, 68)
        1.59 KiB  float64       (68, 3)
        272.00 B  int32         (68,)
        272.00 B  int32         (68,)

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.62          0.00 B        0          0.00 B
    2.87          0.00 B        0          0.00 B
    3.12          0.00 B        0          0.00 B
    3.37          0.00 B        0          0.00 B
    3.62          0.00 B        0          0.00 B
    3.87          0.00 B        0          0.00 B
    4.12          0.00 B        0          0.00 B
    4.37          0.00 B        0          0.00 B
    4.63          0.00 B        0          0.00 B
    4.88          0.00 B        0          0.00 B
    5.13          0.00 B        0          0.00 B
    5.38          0.00 B        0          0.00 B
    5.82        1.07 MiB        0          0.00 B
    6.07        1.42 MiB        4        1.42 MiB
    6.32        1.42 MiB        4        1.42 MiB
    6.57        2.85 MiB        5        2.85 MiB
    6.82        4.27 MiB        6        3.56 MiB
    7.07        3.92 MiB        7        3.92 MiB
    7.32        5.70 MiB       11        5.70 MiB
    7.57        6.76 MiB       14        6.76 MiB
    7.82        7.83 MiB       16        7.83 MiB
    8.07        7.48 MiB       17        7.48 MiB
    8.32        8.90 MiB       18        8.90 MiB
    8.57        3.61 MiB        7        2.85 MiB
    8.82        3.61 MiB        7        2.85 MiB
    9.07        3.61 MiB        7        2.85 MiB
    9.32        3.61 MiB        7        2.85 MiB
    9.57       15.00 MiB        7        2.85 MiB
    9.82        4.67 MiB        8        3.92 MiB
   10.07        4.67 MiB        8        3.92 MiB
   10.32        4.67 MiB        8        3.92 MiB
   10.57        4.67 MiB        8        3.92 MiB
   10.83        4.67 MiB        8        3.92 MiB
   11.08        4.67 MiB        8        3.92 MiB
   11.33        4.67 MiB        8        3.92 MiB
   11.58        4.67 MiB        8        3.92 MiB
   11.83        4.67 MiB        8        3.92 MiB
   12.08        4.67 MiB        8        3.92 MiB
   12.33        5.33 MiB       10        4.53 MiB
   12.58        3.21 MiB       11        3.16 MiB
   12.83        3.21 MiB       11        3.16 MiB
   13.08        3.21 MiB       11        3.16 MiB
   13.33        3.21 MiB       12        3.16 MiB
   13.58        4.93 MiB       11        4.71 MiB
   13.83       15.92 MiB       11        4.71 MiB
   14.08        7.09 MiB       11        6.27 MiB
   14.33        7.09 MiB       11        6.27 MiB
   14.58       22.06 MiB       11        6.27 MiB
   14.83        7.87 MiB       11        7.82 MiB
   15.08        7.87 MiB       11        7.82 MiB
   15.33        1.75 MiB       18        1.72 MiB
   15.58        1.81 MiB       20        1.78 MiB
   15.83        1.99 MiB       22        1.96 MiB
   16.08        2.36 MiB       27        2.25 MiB
   16.33        2.35 MiB       26        2.23 MiB
   16.58        2.36 MiB       30        2.25 MiB
   16.83        2.21 MiB       23        2.19 MiB
   17.09        3.31 MiB       25        3.28 MiB
   17.34        5.50 MiB       25        5.47 MiB
   17.59        6.59 MiB       25        6.56 MiB
   17.84        8.78 MiB       27        8.75 MiB
   18.09        3.97 MiB       20        3.95 MiB
   18.34        6.18 MiB       22        6.15 MiB
   18.59        3.92 MiB       19        3.88 MiB
   18.84        4.72 MiB       17        4.64 MiB
   19.09        4.72 MiB       17        4.64 MiB
   19.34        6.57 MiB       17        5.42 MiB
   19.59        6.57 MiB       17        6.19 MiB
   19.84        6.57 MiB       17        6.19 MiB
   20.09        7.05 MiB       17        6.97 MiB
   20.34        4.04 MiB       25        3.98 MiB
   20.59        4.10 MiB       27        4.04 MiB
   20.84        4.56 MiB       33        4.50 MiB
   21.09        4.56 MiB       33        4.50 MiB
   21.34        4.51 MiB       30        4.45 MiB
   21.60        8.91 MiB       32        8.85 MiB
   21.85       11.11 MiB       34       11.05 MiB
   22.10        8.93 MiB       29        8.45 MiB
   22.35       13.73 MiB       29       12.37 MiB
   22.60       13.80 MiB       31       12.45 MiB
   22.85       13.81 MiB       33       12.45 MiB
   23.10       11.95 MiB       39       11.62 MiB
   23.35       16.32 MiB       39       13.94 MiB
   23.60        6.32 MiB       38        6.29 MiB
   23.85        6.38 MiB       40        6.36 MiB
   24.10        6.83 MiB       46        6.81 MiB
   24.35        6.83 MiB       49        6.81 MiB
   24.60        6.78 MiB       43        6.76 MiB
   24.85       11.18 MiB       45       11.12 MiB
   25.10       13.36 MiB       47       13.30 MiB
   25.36       11.19 MiB       42       10.72 MiB
   25.61        8.47 MiB       39        8.44 MiB
   25.86       10.54 MiB       32       10.04 MiB
   26.11        6.67 MiB       33        6.19 MiB
   26.36        6.67 MiB       33        6.19 MiB
   26.61        6.67 MiB       33        6.19 MiB
   26.86        6.67 MiB       33        6.19 MiB
   27.11        6.66 MiB       33        6.18 MiB
   27.50          0.00 B        0          0.00 B
   28.28          0.00 B        0          0.00 B
   28.62          0.00 B        0          0.00 B
   28.90          0.00 B        0          0.00 B
   29.15          0.00 B        0          0.00 B
   29.40          0.00 B        0          0.00 B
   29.65          0.00 B        0          0.00 B
