# Generated by LORRAX 0.1.0 at 2026-07-02 19:19:37 UTC
# Sigma output (all in eV)
# sigTOT = sigSX + sigCOH

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigSX=  -16.189783              sigCOH=  -12.986790              sigTOT=  -29.176573              VH=  586.888069  Eo=  -65.372253
n=1   sigSX=  -16.189783              sigCOH=  -12.986790              sigTOT=  -29.176573              VH=  586.888069  Eo=  -65.372253
n=2   sigSX=  -13.282934              sigCOH=  -11.743385              sigTOT=  -25.026319              VH=  584.957101  Eo=  -41.997239
n=3   sigSX=  -13.282934              sigCOH=  -11.743385              sigTOT=  -25.026319              VH=  584.957101  Eo=  -41.997239
n=4   sigSX=  -12.988189              sigCOH=  -11.579347              sigTOT=  -24.567535              VH=  579.024137  Eo=  -39.497235
n=5   sigSX=  -12.988189              sigCOH=  -11.579347              sigTOT=  -24.567535              VH=  579.024137  Eo=  -39.497235
n=6   sigSX=  -13.010824              sigCOH=  -11.643710              sigTOT=  -24.654534              VH=  589.368974  Eo=  -39.272877
n=7   sigSX=  -13.010824              sigCOH=  -11.643710              sigTOT=  -24.654534              VH=  589.368974  Eo=  -39.272877
n=8   sigSX=   -7.863225              sigCOH=   -9.076976              sigTOT=  -16.940201              VH=  386.206781  Eo=  -19.398604
n=9   sigSX=   -7.863225              sigCOH=   -9.076976              sigTOT=  -16.940201              VH=  386.206781  Eo=  -19.398604
n=10  sigSX=   -7.770227              sigCOH=   -9.186926              sigTOT=  -16.957152              VH=  355.332756  Eo=  -18.214280
n=11  sigSX=   -7.770227              sigCOH=   -9.186926              sigTOT=  -16.957152              VH=  355.332756  Eo=  -18.214280
n=12  sigSX=   -7.127784              sigCOH=   -7.999235              sigTOT=  -15.127018              VH=  394.732163  Eo=  -10.873768
n=13  sigSX=   -7.127784              sigCOH=   -7.999235              sigTOT=  -15.127018              VH=  394.732163  Eo=  -10.873768
n=14  sigSX=   -8.180392              sigCOH=   -8.446373              sigTOT=  -16.626765              VH=  494.042905  Eo=   -7.815640
n=15  sigSX=   -8.180392              sigCOH=   -8.446373              sigTOT=  -16.626765              VH=  494.042905  Eo=   -7.815640
n=16  sigSX=   -8.112424              sigCOH=   -8.428503              sigTOT=  -16.540926              VH=  489.243674  Eo=   -7.759785
n=17  sigSX=   -8.112424              sigCOH=   -8.428503              sigTOT=  -16.540926              VH=  489.243674  Eo=   -7.759785
n=18  sigSX=   -6.616024              sigCOH=   -7.781938              sigTOT=  -14.397962              VH=  302.039965  Eo=   -7.145276
n=19  sigSX=   -6.616024              sigCOH=   -7.781938              sigTOT=  -14.397962              VH=  302.039965  Eo=   -7.145276
n=20  sigSX=   -8.321431              sigCOH=   -8.434736              sigTOT=  -16.756168              VH=  456.942562  Eo=   -6.779803
n=21  sigSX=   -8.321431              sigCOH=   -8.434736              sigTOT=  -16.756168              VH=  456.942562  Eo=   -6.779803
n=22  sigSX=   -8.297460              sigCOH=   -8.417987              sigTOT=  -16.715447              VH=  456.364270  Eo=   -6.699109
n=23  sigSX=   -8.297460              sigCOH=   -8.417987              sigTOT=  -16.715447              VH=  456.364270  Eo=   -6.699109
n=24  sigSX=   -7.853278              sigCOH=   -8.145886              sigTOT=  -15.999163              VH=  412.834993  Eo=   -5.386093
n=25  sigSX=   -7.853278              sigCOH=   -8.145886              sigTOT=  -15.999163              VH=  412.834993  Eo=   -5.386093
n=26  sigSX=   -5.135701              sigCOH=   -8.126348              sigTOT=  -13.262049              VH=  424.365205  Eo=   -2.581488
n=27  sigSX=   -5.135701              sigCOH=   -8.126348              sigTOT=  -13.262049              VH=  424.365205  Eo=   -2.581488
n=28  sigSX=   -5.106932              sigCOH=   -8.121508              sigTOT=  -13.228440              VH=  422.474326  Eo=   -2.505729
n=29  sigSX=   -5.106932              sigCOH=   -8.121508              sigTOT=  -13.228440              VH=  422.474326  Eo=   -2.505729
n=30  sigSX=   -4.975171              sigCOH=   -8.288563              sigTOT=  -13.263735              VH=  407.928581  Eo=   -2.332526
n=31  sigSX=   -4.975171              sigCOH=   -8.288563              sigTOT=  -13.263735              VH=  407.928581  Eo=   -2.332526
n=32  sigSX=   -4.969804              sigCOH=   -8.280708              sigTOT=  -13.250512              VH=  405.625151  Eo=   -2.326587
n=33  sigSX=   -4.969804              sigCOH=   -8.280708              sigTOT=  -13.250512              VH=  405.625151  Eo=   -2.326587
n=34  sigSX=   -3.203026              sigCOH=   -6.542793              sigTOT=   -9.745818              VH=  430.763813  Eo=    1.113320
n=35  sigSX=   -3.203026              sigCOH=   -6.542793              sigTOT=   -9.745818              VH=  430.763813  Eo=    1.113320
n=36  sigSX=   -3.126458              sigCOH=   -6.136251              sigTOT=   -9.262710              VH=  337.328771  Eo=    3.714014
n=37  sigSX=   -3.126458              sigCOH=   -6.136251              sigTOT=   -9.262710              VH=  337.328771  Eo=    3.714014
n=38  sigSX=   -2.214553              sigCOH=   -4.981446              sigTOT=   -7.195998              VH=  136.142085  Eo=    3.951991
n=39  sigSX=   -2.214553              sigCOH=   -4.981446              sigTOT=   -7.195998              VH=  136.142085  Eo=    3.951991
n=40  sigSX=   -1.406499              sigCOH=   -4.409379              sigTOT=   -5.815879              VH=   23.819866  Eo=    4.776397
n=41  sigSX=   -1.406499              sigCOH=   -4.409379              sigTOT=   -5.815879              VH=   23.819866  Eo=    4.776397
n=42  sigSX=   -3.241246              sigCOH=   -6.088503              sigTOT=   -9.329748              VH=  363.101471  Eo=    5.486224
n=43  sigSX=   -3.241246              sigCOH=   -6.088503              sigTOT=   -9.329748              VH=  363.101471  Eo=    5.486224
n=44  sigSX=   -3.233834              sigCOH=   -6.073311              sigTOT=   -9.307146              VH=  361.614533  Eo=    5.562327
n=45  sigSX=   -3.233834              sigCOH=   -6.073311              sigTOT=   -9.307146              VH=  361.614533  Eo=    5.562327
n=46  sigSX=   -3.269761              sigCOH=   -6.046126              sigTOT=   -9.315887              VH=  333.305641  Eo=    7.461580
n=47  sigSX=   -3.269761              sigCOH=   -6.046126              sigTOT=   -9.315887              VH=  333.305641  Eo=    7.461580
n=48  sigSX=   -3.271474              sigCOH=   -6.004214              sigTOT=   -9.275688              VH=  334.269123  Eo=    7.478940
n=49  sigSX=   -3.271474              sigCOH=   -6.004214              sigTOT=   -9.275688              VH=  334.269123  Eo=    7.478940
n=50  sigSX=   -3.345156              sigCOH=   -5.985712              sigTOT=   -9.330868              VH=  284.093217  Eo=    7.640758
n=51  sigSX=   -3.345156              sigCOH=   -5.985712              sigTOT=   -9.330868              VH=  284.093217  Eo=    7.640758
