# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 620

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.41          0.00 B        0          0.00 B
    2.67          0.00 B        0          0.00 B
    2.92          0.00 B        0          0.00 B
    3.17          0.00 B        0          0.00 B
    3.42          0.00 B        0          0.00 B
    3.67          0.00 B        0          0.00 B
    3.92          0.00 B        1          8.00 B
    4.17          0.00 B        3        192.00 B
    4.42          0.00 B        3        192.00 B
    4.67          0.00 B        3        192.00 B
    4.92          0.00 B        3        192.00 B
    5.17          0.00 B        5        136.00 B
    5.42          0.00 B        2         24.00 B
    6.66          0.00 B        0          0.00 B
    6.91          0.00 B        2         24.00 B
    7.16          0.00 B        4       28.13 MiB
    7.41          0.00 B        7       56.25 MiB
    7.66          0.00 B       13       56.52 MiB
    7.91          0.00 B       17       61.58 MiB
    8.16          0.00 B       11       65.15 MiB
    8.41          0.00 B       14       75.36 MiB
    8.66          0.00 B       14       75.36 MiB
    8.91          0.00 B       12       79.40 MiB
    9.17          0.00 B       15       90.65 MiB
    9.42          0.00 B       16       96.27 MiB
    9.67          0.00 B       18       56.52 MiB
    9.92          0.00 B       23       56.52 MiB
   10.17          0.00 B       27       56.52 MiB
   10.42          0.00 B       27       56.52 MiB
   10.67          0.00 B       20       56.52 MiB
   10.92          0.00 B       24       56.52 MiB
   11.17          0.00 B       46       56.52 MiB
   11.42          0.00 B       46       56.52 MiB
   11.67          0.00 B       50      169.02 MiB
   11.92          0.00 B       56        1.92 GiB
   12.17          0.00 B       56        1.92 GiB
   12.42          0.00 B       51      225.27 MiB
   12.67          0.00 B       51      225.27 MiB
   12.92          0.00 B       51      225.27 MiB
   13.17          0.00 B       51      225.27 MiB
   13.43          0.00 B       51      225.27 MiB
   13.71          0.00 B       51      225.27 MiB
   13.96          0.00 B       56      225.28 MiB
   14.21          0.00 B       58      230.34 MiB
   14.46          0.00 B       55      234.31 MiB
   14.71          0.00 B       56      243.39 MiB
   14.96          0.00 B       55      226.86 MiB
   15.22          0.00 B       59      228.44 MiB
   15.47          0.00 B       59      228.44 MiB
   15.72          0.00 B       59      228.44 MiB
   15.97          0.00 B       59      228.44 MiB
   16.22          0.00 B       59      228.44 MiB
   16.47          0.00 B       59      228.44 MiB
   16.72          0.00 B       60      228.44 MiB
   16.98          0.00 B       60      228.44 MiB
   17.23          0.00 B       63      734.69 MiB
   17.48          0.00 B       64      734.69 MiB
   17.73          0.00 B       67        1.21 GiB
   17.98          0.00 B       69        1.71 GiB
   18.23          0.00 B       70        1.71 GiB
   18.48          0.00 B       69        2.70 GiB
   18.73          0.00 B       69        2.70 GiB
   18.98          0.00 B       69        2.70 GiB
   19.23          0.00 B       70        1.71 GiB
   19.48          0.00 B       70        1.71 GiB
   19.73          0.00 B       70        1.71 GiB
   19.98          0.00 B       70        1.71 GiB
   20.24          0.00 B       69        2.70 GiB
   20.49          0.00 B       69        2.70 GiB
   20.74          0.00 B       69        2.70 GiB
   20.99          0.00 B       69        2.70 GiB
   21.24          0.00 B       69        2.70 GiB
   21.49          0.00 B       69        2.70 GiB
   21.74          0.00 B       66        1.71 GiB
   21.99          0.00 B       70        1.71 GiB
   22.24          0.00 B       69        2.70 GiB
   22.49          0.00 B       69        2.70 GiB
   22.74          0.00 B       69        2.70 GiB
   22.99          0.00 B       69        2.70 GiB
   23.24          0.00 B       69        2.70 GiB
   23.49          0.00 B       69        2.70 GiB
   23.74          0.00 B       69        2.70 GiB
   24.00          0.00 B       70        1.71 GiB
   24.25          0.00 B       69        2.70 GiB
   24.50          0.00 B       69        2.70 GiB
   24.75          0.00 B       69        2.70 GiB
   25.00          0.00 B       69        2.70 GiB
   25.25          0.00 B       69        2.70 GiB
   25.50          0.00 B       69        2.70 GiB
   25.75          0.00 B       70        1.71 GiB
   26.00          0.00 B       69        2.70 GiB
   26.25          0.00 B       69        2.70 GiB
   26.50          0.00 B       69        2.70 GiB
   26.75          0.00 B       69        2.70 GiB
   27.00          0.00 B       69        2.70 GiB
   27.26          0.00 B       69        2.70 GiB
   27.51          0.00 B       69        2.70 GiB
   27.76          0.00 B       65        1.71 GiB
   28.01          0.00 B       65        1.71 GiB
