# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 625

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.46          0.00 B        0          0.00 B
    2.71          0.00 B        0          0.00 B
    2.96          0.00 B        0          0.00 B
    3.21          0.00 B        0          0.00 B
    3.46          0.00 B        0          0.00 B
    3.71          0.00 B        0          0.00 B
    3.98          0.00 B        0          0.00 B
    4.23          0.00 B        0          0.00 B
    4.48          0.00 B        1          8.00 B
    4.73          0.00 B        3        192.00 B
    4.98          0.00 B        3        192.00 B
    5.23          0.00 B        3        192.00 B
    5.48          0.00 B        2         64.00 B
    5.73          0.00 B        2         24.00 B
    5.98          0.00 B        2         24.00 B
    6.87          0.00 B        0          0.00 B
    7.12          0.00 B        0          0.00 B
    7.37          0.00 B        2         24.00 B
    7.62          0.00 B        4       28.13 MiB
    7.88          0.00 B        4       56.25 MiB
    8.13          0.00 B       10       56.25 MiB
    8.38          0.00 B       15       61.31 MiB
    8.63          0.00 B       17       61.58 MiB
    8.88          0.00 B       14       65.55 MiB
    9.13          0.00 B       14       75.36 MiB
    9.38          0.00 B       14       75.36 MiB
    9.63          0.00 B       12       79.40 MiB
    9.88          0.00 B       15       90.65 MiB
   10.13          0.00 B       16       96.27 MiB
   10.38          0.00 B       10       56.52 MiB
   10.63          0.00 B       19       56.52 MiB
   10.88          0.00 B       25       56.52 MiB
   11.13          0.00 B       27       56.52 MiB
   11.38          0.00 B       22       56.52 MiB
   11.63          0.00 B       21       56.52 MiB
   11.88          0.00 B       28       56.52 MiB
   12.13          0.00 B       43       56.52 MiB
   12.38          0.00 B       46       56.52 MiB
   12.63          0.00 B       50      169.02 MiB
   12.88          0.00 B       56        1.92 GiB
   13.13          0.00 B       56        1.92 GiB
   13.38          0.00 B       51      225.27 MiB
   13.64          0.00 B       51      225.27 MiB
   13.89          0.00 B       51      225.27 MiB
   14.14          0.00 B       51      225.27 MiB
   14.39          0.00 B       51      225.27 MiB
   14.64          0.00 B       51      225.27 MiB
   14.89          0.00 B       56      230.07 MiB
   15.14          0.00 B       58      230.34 MiB
   15.39          0.00 B       55      234.31 MiB
   15.64          0.00 B       57      235.48 MiB
   15.89          0.00 B       56      226.86 MiB
   16.14          0.00 B       58      228.44 MiB
   16.39          0.00 B       58      228.44 MiB
   16.64          0.00 B       58      228.44 MiB
   16.89          0.00 B       58      228.44 MiB
   17.14          0.00 B       58      228.44 MiB
   17.40          0.00 B       59      228.44 MiB
   17.65          0.00 B       59      228.44 MiB
   17.90          0.00 B       57      734.69 MiB
   18.15          0.00 B       63      734.69 MiB
   18.40          0.00 B       63      734.69 MiB
   18.65          0.00 B       66        1.21 GiB
   18.90          0.00 B       69        1.71 GiB
   19.15          0.00 B       69        2.70 GiB
   19.40          0.00 B       69        2.70 GiB
   19.65          0.00 B       69        2.70 GiB
   19.90          0.00 B       69        2.70 GiB
   20.15          0.00 B       69        1.71 GiB
   20.40          0.00 B       68        2.70 GiB
   20.65          0.00 B       69        2.70 GiB
   20.90          0.00 B       69        2.70 GiB
   21.16          0.00 B       69        2.70 GiB
   21.41          0.00 B       69        2.70 GiB
   21.66          0.00 B       69        2.70 GiB
   21.91          0.00 B       69        2.70 GiB
   22.16          0.00 B       69        2.70 GiB
   22.41          0.00 B       69        2.70 GiB
   22.66          0.00 B       69        2.70 GiB
   22.91          0.00 B       68        1.71 GiB
   23.16          0.00 B       69        1.71 GiB
   23.41          0.00 B       69        2.70 GiB
   23.66          0.00 B       69        2.70 GiB
   23.91          0.00 B       69        2.70 GiB
   24.16          0.00 B       69        2.70 GiB
   24.41          0.00 B       69        2.70 GiB
   24.67          0.00 B       69        2.70 GiB
   24.92          0.00 B       69        1.71 GiB
   25.17          0.00 B       69        2.70 GiB
   25.42          0.00 B       69        2.70 GiB
   25.67          0.00 B       69        2.70 GiB
   25.92          0.00 B       69        2.70 GiB
   26.17          0.00 B       69        2.70 GiB
   26.42          0.00 B       69        2.70 GiB
   26.67          0.00 B       69        1.71 GiB
   26.92          0.00 B       69        2.70 GiB
   27.17          0.00 B       69        2.70 GiB
