# Generated by LORRAX 0.1.0 at 2026-08-01 18:06:23 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -40.545568              sigC=    4.152844+  0.000000i  sigXC=  -36.392724+  0.000000i  VH=  602.399356  Eo=  -66.161156
n=1   sigX=  -40.545568              sigC=    4.152844+  0.000000i  sigXC=  -36.392724+  0.000000i  VH=  602.399356  Eo=  -66.161156
n=2   sigX=  -33.280495              sigC=    3.533143+ -0.001381i  sigXC=  -29.747351+ -0.001381i  VH=  587.885680  Eo=  -41.883442
n=3   sigX=  -33.280495              sigC=    3.533143+ -0.001381i  sigXC=  -29.747351+ -0.001381i  VH=  587.885680  Eo=  -41.883442
n=4   sigX=  -32.695641              sigC=    3.667388+  0.000486i  sigXC=  -29.028254+  0.000486i  VH=  581.291123  Eo=  -39.455488
n=5   sigX=  -32.695641              sigC=    3.667388+  0.000486i  sigXC=  -29.028254+  0.000486i  VH=  581.291123  Eo=  -39.455488
n=6   sigX=  -32.673602              sigC=    3.465481+  0.000918i  sigXC=  -29.208121+  0.000918i  VH=  591.163489  Eo=  -39.293255
n=7   sigX=  -32.673602              sigC=    3.465481+  0.000918i  sigXC=  -29.208121+  0.000918i  VH=  591.163489  Eo=  -39.293255
n=8   sigX=  -21.953373              sigC=    5.504705+  0.000001i  sigXC=  -16.448668+  0.000001i  VH=  386.261170  Eo=  -19.432616
n=9   sigX=  -21.953373              sigC=    5.504705+  0.000001i  sigXC=  -16.448668+  0.000001i  VH=  386.261170  Eo=  -19.432616
n=10  sigX=  -21.721748              sigC=    5.478210+ -0.000000i  sigXC=  -16.243538+ -0.000000i  VH=  353.048090  Eo=  -18.187517
n=11  sigX=  -21.721748              sigC=    5.478210+ -0.000000i  sigXC=  -16.243538+ -0.000000i  VH=  353.048090  Eo=  -18.187517
n=12  sigX=  -17.656892              sigC=    3.681628+  0.000001i  sigXC=  -13.975265+  0.000001i  VH=  392.504339  Eo=  -10.932790
n=13  sigX=  -17.656892              sigC=    3.681628+  0.000001i  sigXC=  -13.975265+  0.000001i  VH=  392.504339  Eo=  -10.932790
n=14  sigX=  -18.310693              sigC=    2.105007+  0.000002i  sigXC=  -16.205686+  0.000002i  VH=  495.463076  Eo=   -7.851525
n=15  sigX=  -18.310693              sigC=    2.105007+  0.000002i  sigXC=  -16.205686+  0.000002i  VH=  495.463076  Eo=   -7.851525
n=16  sigX=  -18.162751              sigC=    2.052830+ -0.000000i  sigXC=  -16.109921+ -0.000000i  VH=  490.470544  Eo=   -7.784731
n=17  sigX=  -18.162751              sigC=    2.052830+ -0.000000i  sigXC=  -16.109921+ -0.000000i  VH=  490.470544  Eo=   -7.784731
n=18  sigX=  -15.952701              sigC=    2.091269+  0.000001i  sigXC=  -13.861433+  0.000001i  VH=  300.754166  Eo=   -7.129181
n=19  sigX=  -15.952701              sigC=    2.091269+  0.000001i  sigXC=  -13.861433+  0.000001i  VH=  300.754166  Eo=   -7.129181
n=20  sigX=  -17.836531              sigC=    1.264136+  0.000018i  sigXC=  -16.572395+  0.000018i  VH=  461.477357  Eo=   -6.760710
n=21  sigX=  -17.836531              sigC=    1.264136+  0.000018i  sigXC=  -16.572395+  0.000018i  VH=  461.477357  Eo=   -6.760710
n=22  sigX=  -17.727411              sigC=    1.192558+ -0.000013i  sigXC=  -16.534854+ -0.000013i  VH=  460.852701  Eo=   -6.674677
