# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 1869

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.42          0.00 B        0          0.00 B
    2.67          0.00 B        0          0.00 B
    2.93          0.00 B        0          0.00 B
    3.18          0.00 B        0          0.00 B
    3.46          0.00 B        2         24.00 B
    3.71          0.00 B        2         24.00 B
    3.96          0.00 B        2         24.00 B
    4.21          0.00 B        5      632.83 MiB
    4.46          0.00 B       11      638.55 MiB
    4.71          0.00 B       11      638.55 MiB
    4.96          0.00 B       11      638.55 MiB
    5.21          0.00 B       14      640.38 MiB
    5.46          0.00 B       18      644.04 MiB
    5.71          0.00 B       13      644.04 MiB
    5.96          0.00 B       11      638.55 MiB
    6.21          0.00 B       15      641.30 MiB
    6.46          0.00 B       19      648.62 MiB
    6.71          0.00 B        7      636.49 MiB
    6.96          0.00 B       14      639.93 MiB
    7.21          0.00 B       15      641.30 MiB
    7.46          0.00 B       12      642.22 MiB
    7.72          0.00 B       11      638.54 MiB
    7.97          0.00 B       15      641.28 MiB
    8.22          0.00 B       17      644.93 MiB
    8.47          0.00 B       13      644.02 MiB
    8.72          0.00 B       12      639.01 MiB
    8.97          0.00 B       15      641.29 MiB
    9.22          0.00 B       12      642.21 MiB
    9.47          0.00 B       11      638.54 MiB
    9.72          0.00 B       15      641.29 MiB
    9.97          0.00 B       17      644.94 MiB
   10.22          0.00 B       13      644.03 MiB
   10.47          0.00 B       12      639.01 MiB
   10.72          0.00 B       15      641.29 MiB
   10.97          0.00 B       12      642.21 MiB
   11.22          0.00 B       16      644.96 MiB
   11.47          0.00 B       11      638.54 MiB
   11.73          0.00 B        6       19.93 GiB
   11.98          0.00 B        7       19.93 GiB
   12.23          0.00 B       10       19.93 GiB
   12.48          0.00 B       13       19.93 GiB
   12.73          0.00 B       17       19.93 GiB
   12.98          0.00 B       17       19.93 GiB
   13.23          0.00 B       17       19.93 GiB
   13.48          0.00 B       17       19.93 GiB
   13.73          0.00 B       17       19.93 GiB
   13.98          0.00 B       17       19.93 GiB
   14.23          0.00 B       17       19.93 GiB
   14.48          0.00 B       17       19.93 GiB
   14.73          0.00 B       17       19.93 GiB
   14.98          0.00 B       17       19.93 GiB
   15.23          0.00 B       17       19.93 GiB
   15.48          0.00 B       17       19.93 GiB
   15.73          0.00 B       17       19.93 GiB
   15.98          0.00 B       17       19.93 GiB
   16.23          0.00 B       17       19.93 GiB
   16.48          0.00 B       17       19.93 GiB
   16.73          0.00 B       19       19.99 GiB
   16.99          0.00 B       20       20.02 GiB
   17.24          0.00 B       28      646.82 MiB
   17.49          0.00 B       26      643.16 MiB
   17.74          0.00 B       15      632.87 MiB
   17.99          0.00 B       16       19.93 GiB
   18.24          0.00 B       28      644.98 MiB
   18.49          0.00 B       15      632.87 MiB
   18.74          0.00 B       15      632.87 MiB
   18.99          0.00 B       16       19.93 GiB
   19.24          0.00 B       15      632.87 MiB
   19.49          0.00 B       23      639.50 MiB
   19.74          0.00 B       20      637.21 MiB
   19.99          0.00 B       15      632.87 MiB
   20.24          0.00 B       16       19.93 GiB
   20.52          0.00 B       23      644.07 MiB
   20.77          0.00 B       27      645.00 MiB
   21.02          0.00 B       15      632.87 MiB
