# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.53147812E+00  -9.03816860E+00   4.93309526E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.46620424E-01   1.18307774E+00   2.36457313E-01
#    Nb          CH(vbm)          CH(cbm)             diff
     41  -7.76763872E+00  -7.28289890E+00   4.84739823E-01
     42  -7.78661437E+00  -7.32987343E+00   4.56740948E-01
     43  -7.82292641E+00  -7.37294360E+00   4.49982814E-01
     44  -7.85923855E+00  -7.41601295E+00   4.43225600E-01
     45  -7.92400512E+00  -7.45648797E+00   4.67517145E-01
     46  -7.98877141E+00  -7.49696311E+00   4.91808295E-01
     47  -8.05109391E+00  -7.53193434E+00   5.19159567E-01
     48  -8.11413097E+00  -7.56517849E+00   5.48952483E-01
     49  -8.20436816E+00  -7.59441189E+00   6.09956276E-01
     50  -8.29539146E+00  -7.62157250E+00   6.73818969E-01
     51  -8.34172686E+00  -7.64479445E+00   6.96932412E-01
     52  -8.38769393E+00  -7.66884680E+00   7.18847131E-01
     53  -8.43368590E+00  -7.69624231E+00   7.37443596E-01
     54  -8.47967765E+00  -7.72363778E+00   7.56039874E-01
     55  -8.49433700E+00  -7.75213825E+00   7.42198750E-01
     56  -8.50899583E+00  -7.78063885E+00   7.28356985E-01
     57  -8.52969774E+00  -7.79818327E+00   7.31514462E-01
     58  -8.55040205E+00  -7.81572692E+00   7.34675137E-01
     59  -8.56763483E+00  -7.83540919E+00   7.32225638E-01
     60  -8.58485770E+00  -7.85509086E+00   7.29766840E-01
# k =  -0.000000  -0.000000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.55403862E+00  -9.09557996E+00   4.58458660E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.87833526E-01   1.10547365E+00   1.17640127E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.91787040E-01  -2.43672895E-01   4.81141449E-02
      2  -5.85993734E-01  -4.84126957E-01   1.01866778E-01
      3  -8.50186443E-01  -7.19709577E-01   1.30476866E-01
      4  -1.10399580E+00  -9.69104425E-01   1.34891375E-01
      5  -1.39888406E+00  -1.08571194E+00   3.13172121E-01
      6  -1.73641796E+00  -1.19428386E+00   5.42134107E-01
      7  -3.30529088E+00  -1.31675968E+00   1.98853120E+00
      8  -4.82195773E+00  -1.45541513E+00   3.36654260E+00
      9  -4.93010104E+00  -2.87230328E+00   2.05779776E+00
     10  -5.03707308E+00  -4.29759744E+00   7.39475640E-01
     11  -5.18655126E+00  -4.44329965E+00   7.43251613E-01
     12  -5.32460807E+00  -4.61698385E+00   7.07624216E-01
     13  -5.46694420E+00  -4.76379023E+00   7.03153973E-01
     14  -5.60447487E+00  -4.93419565E+00   6.70279223E-01
     15  -5.68060768E+00  -5.15450031E+00   5.26107372E-01
     16  -5.76097789E+00  -5.35522525E+00   4.05752647E-01
     17  -5.91611992E+00  -5.44714074E+00   4.68979176E-01
     18  -6.07584456E+00  -5.52887059E+00   5.46973969E-01
     19  -6.25823803E+00  -5.59180553E+00   6.66432505E-01
     20  -6.41249271E+00  -5.66818659E+00   7.44306125E-01
     21  -6.48956055E+00  -5.76680759E+00   7.22752961E-01
     22  -6.57284764E+00  -5.86841853E+00   7.04429112E-01
     23  -6.69434624E+00  -5.94926306E+00   7.45083175E-01
     24  -6.81273888E+00  -6.02861388E+00   7.84124995E-01
     25  -6.93913466E+00  -6.17920883E+00   7.59925829E-01
     26  -7.06503441E+00  -6.33643832E+00   7.28596092E-01
     27  -7.16371384E+00  -6.52432026E+00   6.39393584E-01
     28  -7.26220199E+00  -6.72237541E+00   5.39826579E-01
     29  -7.31811265E+00  -6.78274730E+00   5.35365350E-01
     30  -7.37408471E+00  -6.84292311E+00   5.31161598E-01
     31  -7.43319812E+00  -6.88983470E+00   5.43363425E-01
     32  -7.49181148E+00  -6.93836079E+00   5.53450684E-01
     33  -7.53107219E+00  -6.98228206E+00   5.48790135E-01
     34  -7.56921192E+00  -7.02342145E+00   5.45790474E-01
     35  -7.60677544E+00  -7.06557548E+00   5.41199962E-01
     36  -7.64354039E+00  -7.10454609E+00   5.38994295E-01
     37  -7.69738849E+00  -7.15889601E+00   5.38492472E-01
     38  -7.75264699E+00  -7.21325802E+00   5.39388974E-01
     39  -7.79650583E+00  -7.26860286E+00   5.27902968E-01
     40  -7.84383800E+00  -7.32286096E+00   5.20977040E-01
     41  -7.86638679E+00  -7.37054741E+00   4.95839384E-01
     42  -7.88815624E+00  -7.41722644E+00   4.70929799E-01
     43  -7.93501898E+00  -7.46516530E+00   4.69853682E-01
     44  -7.96887010E+00  -7.50875726E+00   4.60112846E-01
     45  -8.01929791E+00  -7.54883640E+00   4.70461510E-01
     46  -8.07568402E+00  -7.58893037E+00   4.86753645E-01
     47  -8.13078016E+00  -7.63641647E+00   4.94363689E-01
     48  -8.18233035E+00  -7.68336942E+00   4.98960928E-01
     49  -8.24628264E+00  -7.72340726E+00   5.22875376E-01
     50  -8.31272687E+00  -7.76396171E+00   5.48765164E-01
     51  -8.34630035E+00  -7.78867573E+00   5.57624623E-01
     52  -8.38160024E+00  -7.81352105E+00   5.68079188E-01
     53  -8.41910895E+00  -7.84041478E+00   5.78694169E-01
     54  -8.45644581E+00  -7.86727590E+00   5.89169912E-01
     55  -8.46990449E+00  -7.88711072E+00   5.82793770E-01
     56  -8.48397976E+00  -7.90753323E+00   5.76446523E-01
     57  -8.50458795E+00  -7.92942405E+00   5.75163895E-01
     58  -8.52393353E+00  -7.95097065E+00   5.72962880E-01
     59  -8.54535071E+00  -7.97061489E+00   5.74735820E-01
     60  -8.56620509E+00  -7.99010631E+00   5.76098786E-01
# k =   0.000000   0.500000  -0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.54970398E+00  -9.10086492E+00   4.48839059E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.83499589E-01   1.11075928E+00   1.27259694E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.95322138E-01  -2.38969664E-01   5.63524739E-02
      2  -5.83563716E-01  -4.87359082E-01   9.62046341E-02
      3  -8.47470521E-01  -7.23321767E-01   1.24148754E-01
      4  -1.10399570E+00  -9.69104396E-01   1.34891304E-01
      5  -1.34816579E+00  -1.10536937E+00   2.42796426E-01
      6  -1.67567894E+00  -1.21628801E+00   4.59390935E-01
      7  -3.23143830E+00  -1.33729064E+00   1.89414766E+00
      8  -4.82195763E+00  -1.45541490E+00   3.36654272E+00
      9  -4.93105649E+00  -2.86542907E+00   2.06562742E+00
     10  -5.03855030E+00  -4.28697820E+00   7.51572097E-01
     11  -5.17107745E+00  -4.44577057E+00   7.25306887E-01
     12  -5.32594976E+00  -4.61575456E+00   7.10195201E-01
     13  -5.45063174E+00  -4.80014351E+00   6.50488227E-01
     14  -5.59259239E+00  -4.98911640E+00   6.03475989E-01
     15  -5.68254813E+00  -5.14553833E+00   5.37009794E-01
     16  -5.76097792E+00  -5.35522499E+00   4.05752928E-01
     17  -5.92057548E+00  -5.43739418E+00   4.83181303E-01
     18  -6.06862633E+00  -5.52021081E+00   5.48415516E-01
     19  -6.24061764E+00  -5.60094857E+00   6.39669071E-01
     20  -6.41249274E+00  -5.66818610E+00   7.44306635E-01
     21  -6.49420769E+00  -5.76904056E+00   7.25167133E-01
     22  -6.58172147E+00  -5.87268377E+00   7.09037700E-01
     23  -6.69732960E+00  -5.95069612E+00   7.46633475E-01
     24  -6.81273896E+00  -6.02861339E+00   7.84125573E-01
     25  -6.93858832E+00  -6.16978201E+00   7.68806305E-01
     26  -7.06394728E+00  -6.33384767E+00   7.30099616E-01
     27  -7.16399385E+00  -6.52477723E+00   6.39216616E-01
     28  -7.26220203E+00  -6.72237493E+00   5.39827105E-01
     29  -7.31806414E+00  -6.78290630E+00   5.35157848E-01
     30  -7.37405940E+00  -6.84300615E+00   5.31053242E-01
     31  -7.43295185E+00  -6.89062961E+00   5.42322241E-01
     32  -7.49181155E+00  -6.93836029E+00   5.53451264E-01
     33  -7.52919193E+00  -6.97853928E+00   5.50652650E-01
     34  -7.56697682E+00  -7.01825053E+00   5.48726292E-01
     35  -7.60557279E+00  -7.06075947E+00   5.44813319E-01
     36  -7.64354044E+00  -7.10454558E+00   5.38994857E-01
     37  -7.69881749E+00  -7.15776501E+00   5.41052472E-01
     38  -7.75125043E+00  -7.21393972E+00   5.37310705E-01
     39  -7.79972577E+00  -7.26723687E+00   5.32488900E-01
     40  -7.84383806E+00  -7.32286045E+00   5.20977610E-01
     41  -7.86490581E+00  -7.36863383E+00   4.96271977E-01
     42  -7.88657005E+00  -7.41517701E+00   4.71393035E-01
     43  -7.92310504E+00  -7.46170548E+00   4.61399562E-01
     44  -7.96566984E+00  -7.50839165E+00   4.57278197E-01
     45  -8.02383604E+00  -7.55121231E+00   4.72623737E-01
     46  -8.07710632E+00  -7.59151305E+00   4.85593269E-01
     47  -8.12868647E+00  -7.63962957E+00   4.89056896E-01
     48  -8.18085438E+00  -7.68398350E+00   4.96870881E-01
     49  -8.24753358E+00  -7.72307293E+00   5.24460652E-01
     50  -8.31987017E+00  -7.76311834E+00   5.56751827E-01
     51  -8.35198632E+00  -7.78877959E+00   5.63206735E-01
     52  -8.38160027E+00  -7.81352073E+00   5.68079540E-01
     53  -8.41908730E+00  -7.83983488E+00   5.79252417E-01
     54  -8.45692665E+00  -7.86668794E+00   5.90238719E-01
     55  -8.47025862E+00  -7.88675241E+00   5.83506215E-01
     56  -8.48398010E+00  -7.90753279E+00   5.76447312E-01
     57  -8.50396416E+00  -7.92925441E+00   5.74709746E-01
     58  -8.52487028E+00  -7.95122390E+00   5.73646374E-01
     59  -8.54526443E+00  -7.97059060E+00   5.74673832E-01
     60  -8.56620439E+00  -7.99010563E+00   5.76098753E-01
# k =   0.000000   0.500000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.27980765E+00  -8.33586767E+00   9.43939980E-01
# Error est. for CH(vbm) CH(cbm) diff =   8.53089996E-01   9.65427454E-01   1.12337458E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -3.36850831E-01  -1.63776079E-01   1.73074752E-01
      2  -6.73711561E-01  -3.27552208E-01   3.46159352E-01
      3  -9.69545597E-01  -5.51634990E-01   4.17910607E-01
      4  -1.26541700E+00  -7.75717558E-01   4.89699445E-01
      5  -2.14191677E+00  -8.89061208E-01   1.25285556E+00
      6  -3.02185670E+00  -1.00059305E+00   2.02126365E+00
      7  -3.91261679E+00  -1.10661621E+00   2.80600058E+00
      8  -4.79728723E+00  -1.21582287E+00   3.58146436E+00
      9  -4.93244525E+00  -2.01742148E+00   2.91502377E+00
     10  -5.06754995E+00  -2.81901994E+00   2.24853001E+00
     11  -5.26574226E+00  -3.58611113E+00   1.67963113E+00
     12  -5.45373073E+00  -4.36622672E+00   1.08750401E+00
     13  -5.63810882E+00  -4.50934679E+00   1.12876204E+00
     14  -5.81227152E+00  -4.66574710E+00   1.14652442E+00
     15  -5.88299050E+00  -4.87906100E+00   1.00392950E+00
     16  -5.95370950E+00  -5.09240679E+00   8.61302709E-01
     17  -6.08601258E+00  -5.18428046E+00   9.01732124E-01
     18  -6.23736640E+00  -5.26208711E+00   9.75279284E-01
     19  -6.38825529E+00  -5.34023071E+00   1.04802458E+00
     20  -6.53291527E+00  -5.42297273E+00   1.10994254E+00
     21  -6.63291277E+00  -5.54132015E+00   1.09159262E+00
     22  -6.73297457E+00  -5.65966763E+00   1.07330694E+00
     23  -6.83687193E+00  -5.77562031E+00   1.06125163E+00
     24  -6.94075256E+00  -5.89157304E+00   1.04917953E+00
     25  -7.03718740E+00  -5.98630975E+00   1.05087764E+00
     26  -7.13292566E+00  -6.08243350E+00   1.05049216E+00
     27  -7.22123425E+00  -6.17053152E+00   1.05070272E+00
     28  -7.30697537E+00  -6.26329092E+00   1.04368445E+00
     29  -7.35518887E+00  -6.31006370E+00   1.04512517E+00
     30  -7.40339422E+00  -6.35683628E+00   1.04655794E+00
     31  -7.45407593E+00  -6.40062768E+00   1.05344825E+00
     32  -7.50477978E+00  -6.44441939E+00   1.06036040E+00
     33  -7.54149062E+00  -6.49067173E+00   1.05081888E+00
     34  -7.57847225E+00  -6.53732456E+00   1.04114769E+00
     35  -7.61659078E+00  -6.58566922E+00   1.03092157E+00
     36  -7.65410238E+00  -6.63311659E+00   1.02098579E+00
     37  -7.70120127E+00  -6.68624306E+00   1.01495821E+00
     38  -7.74751753E+00  -6.74451481E+00   1.00300271E+00
     39  -7.79428049E+00  -6.80028395E+00   9.93996540E-01
     40  -7.84129446E+00  -6.85455936E+00   9.86735099E-01
     41  -7.86850690E+00  -6.89121430E+00   9.77292601E-01
     42  -7.89572053E+00  -6.92786977E+00   9.67850764E-01
     43  -7.93135457E+00  -6.96661919E+00   9.64735373E-01
     44  -7.96857348E+00  -7.00533552E+00   9.63237958E-01
     45  -8.00879627E+00  -7.03627941E+00   9.72516854E-01
     46  -8.04781942E+00  -7.06724926E+00   9.80570157E-01
     47  -8.09024674E+00  -7.09303711E+00   9.97209634E-01
     48  -8.13365411E+00  -7.12217312E+00   1.01148099E+00
     49  -8.17770714E+00  -7.14662672E+00   1.03108041E+00
     50  -8.22089275E+00  -7.16811122E+00   1.05278153E+00
     51  -8.24818176E+00  -7.19475805E+00   1.05342370E+00
     52  -8.27538455E+00  -7.22111044E+00   1.05427411E+00
     53  -8.30340867E+00  -7.24200786E+00   1.06140081E+00
     54  -8.33192988E+00  -7.26317050E+00   1.06875938E+00
     55  -8.34676086E+00  -7.27912132E+00   1.06763953E+00
     56  -8.36139893E+00  -7.29497955E+00   1.06641938E+00
     57  -8.37744557E+00  -7.31237978E+00   1.06506579E+00
     58  -8.39349440E+00  -7.32979626E+00   1.06369815E+00
     59  -8.41051784E+00  -7.34982459E+00   1.06069326E+00
     60  -8.42671766E+00  -7.37044022E+00   1.05627744E+00
# k =   0.500000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.55265428E+00  -9.09793783E+00   4.54716443E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.84857096E-01   1.10971644E+00   1.24859347E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.91197075E-01  -2.44263217E-01   4.69338582E-02
      2  -5.84933483E-01  -4.85148778E-01   9.97847056E-02
      3  -8.35070193E-01  -7.39474553E-01   9.55956398E-02
      4  -1.10406267E+00  -9.68716157E-01   1.35346509E-01
      5  -1.43588536E+00  -1.07827388E+00   3.57611482E-01
      6  -1.65014495E+00  -1.22283616E+00   4.27308796E-01
      7  -3.19367032E+00  -1.35254002E+00   1.84113031E+00
      8  -4.82202459E+00  -1.45551762E+00   3.36650698E+00
      9  -4.93158202E+00  -2.86311827E+00   2.06846375E+00
     10  -5.04130223E+00  -4.26954705E+00   7.71755183E-01
     11  -5.18453369E+00  -4.45784388E+00   7.26689805E-01
     12  -5.31669569E+00  -4.62516936E+00   6.91526336E-01
     13  -5.46297633E+00  -4.81793210E+00   6.45044228E-01
     14  -5.59477314E+00  -4.98329747E+00   6.11475668E-01
     15  -5.67248234E+00  -5.19611748E+00   4.76364864E-01
     16  -5.76187761E+00  -5.35492423E+00   4.06953380E-01
     17  -5.91903646E+00  -5.41774122E+00   5.01295247E-01
     18  -6.07432629E+00  -5.48939017E+00   5.84936116E-01
     19  -6.23491562E+00  -5.57825436E+00   6.56661262E-01
     20  -6.41339243E+00  -5.66820443E+00   7.45188009E-01
     21  -6.49526482E+00  -5.76911240E+00   7.26152415E-01
     22  -6.57506985E+00  -5.86902678E+00   7.06043073E-01
     23  -6.69412410E+00  -5.94888680E+00   7.45237300E-01
     24  -6.81293970E+00  -6.02863172E+00   7.84307989E-01
     25  -6.93897263E+00  -6.19542558E+00   7.43547057E-01
     26  -7.06621325E+00  -6.33820072E+00   7.28012533E-01
     27  -7.16408272E+00  -6.53839295E+00   6.25689774E-01
     28  -7.26256560E+00  -6.72238987E+00   5.40175721E-01
     29  -7.31874467E+00  -6.78214564E+00   5.36599029E-01
     30  -7.37454157E+00  -6.84313440E+00   5.31407177E-01
     31  -7.43351357E+00  -6.88934174E+00   5.44171832E-01
     32  -7.49232786E+00  -6.93605845E+00   5.56269413E-01
     33  -7.52975673E+00  -6.97720224E+00   5.52554488E-01
     34  -7.56709254E+00  -7.01931609E+00   5.47776451E-01
     35  -7.60562101E+00  -7.06201001E+00   5.43611007E-01
     36  -7.64405890E+00  -7.10224375E+00   5.41815151E-01
     37  -7.69614404E+00  -7.15793649E+00   5.38207556E-01
     38  -7.75080477E+00  -7.21209376E+00   5.38711010E-01
     39  -7.79602862E+00  -7.26678041E+00   5.29248205E-01
     40  -7.84435652E+00  -7.32055994E+00   5.23796573E-01
     41  -7.86658187E+00  -7.36766151E+00   4.98920355E-01
     42  -7.89084382E+00  -7.41739520E+00   4.73448613E-01
     43  -7.92459878E+00  -7.46051021E+00   4.64088570E-01
     44  -7.96526784E+00  -7.50575476E+00   4.59513074E-01
     45  -8.01705065E+00  -7.54394462E+00   4.73106032E-01
     46  -8.07588329E+00  -7.58591958E+00   4.89963718E-01
     47  -8.12777514E+00  -7.63366604E+00   4.94109102E-01
     48  -8.18049834E+00  -7.68203292E+00   4.98465418E-01
     49  -8.24668041E+00  -7.72164776E+00   5.25032648E-01
     50  -8.31293581E+00  -7.76191049E+00   5.51025316E-01
     51  -8.35138892E+00  -7.78776230E+00   5.63626612E-01
     52  -8.38256060E+00  -7.81108978E+00   5.71470813E-01
     53  -8.42037374E+00  -7.83798152E+00   5.82392218E-01
     54  -8.45836861E+00  -7.86491956E+00   5.93449051E-01
     55  -8.47226890E+00  -7.88539933E+00   5.86869561E-01
     56  -8.48555154E+00  -7.90537490E+00   5.80176640E-01
     57  -8.50548503E+00  -7.92721950E+00   5.78265524E-01
     58  -8.52573782E+00  -7.94914864E+00   5.76589179E-01
     59  -8.54692229E+00  -7.96872801E+00   5.78194281E-01
     60  -8.56779718E+00  -7.98822139E+00   5.79575790E-01
# k =   0.500000   0.000000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.27669823E+00  -8.33541278E+00   9.41285453E-01
# Error est. for CH(vbm) CH(cbm) diff =   8.50098057E-01   9.64873529E-01   1.14775472E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -3.36858186E-01  -1.63776092E-01   1.73082095E-01
      2  -6.73726585E-01  -3.27551845E-01   3.46174741E-01
      3  -9.69562092E-01  -5.51633641E-01   4.17928451E-01
      4  -1.26541562E+00  -7.75715628E-01   4.89699993E-01
      5  -2.14443169E+00  -8.87844562E-01   1.25658713E+00
      6  -3.03001524E+00  -9.96532580E-01   2.03348266E+00
      7  -3.91403806E+00  -1.10596234E+00   2.80807573E+00
      8  -4.79728504E+00  -1.21582040E+00   3.58146464E+00
      9  -4.93238674E+00  -2.01741973E+00   2.91496701E+00
     10  -5.06750771E+00  -2.81901906E+00   2.24848865E+00
     11  -5.25086632E+00  -3.60528155E+00   1.64558477E+00
     12  -5.44478236E+00  -4.37781470E+00   1.06696766E+00
     13  -5.62749807E+00  -4.52310225E+00   1.10439582E+00
     14  -5.81226896E+00  -4.66575260E+00   1.14651636E+00
     15  -5.88298751E+00  -4.87904547E+00   1.00394204E+00
     16  -5.95370605E+00  -5.09240801E+00   8.61298047E-01
     17  -6.10500337E+00  -5.17025429E+00   9.34749080E-01
     18  -6.23841342E+00  -5.26130721E+00   9.77106214E-01
     19  -6.38387904E+00  -5.34346097E+00   1.04041806E+00
     20  -6.53291148E+00  -5.42297636E+00   1.10993511E+00
     21  -6.63293610E+00  -5.54132441E+00   1.09161169E+00
     22  -6.73293898E+00  -5.65967266E+00   1.07326631E+00
     23  -6.83683339E+00  -5.77562517E+00   1.06120822E+00
     24  -6.94074602E+00  -5.89157768E+00   1.04916834E+00
     25  -7.03705202E+00  -5.98655759E+00   1.05049444E+00
     26  -7.13270105E+00  -6.08279630E+00   1.04990474E+00
     27  -7.21896876E+00  -6.17461061E+00   1.04435815E+00
     28  -7.30696637E+00  -6.26329692E+00   1.04366945E+00
     29  -7.35519056E+00  -6.31007078E+00   1.04511977E+00
     30  -7.40340172E+00  -6.35684482E+00   1.04655690E+00
     31  -7.45409858E+00  -6.40063774E+00   1.05346084E+00
     32  -7.50476837E+00  -6.44443058E+00   1.06033779E+00
     33  -7.54314663E+00  -6.49315494E+00   1.04999169E+00
     34  -7.57935810E+00  -6.53866914E+00   1.04068896E+00
     35  -7.61666336E+00  -6.58581114E+00   1.03085222E+00
     36  -7.65408775E+00  -6.63313117E+00   1.02095658E+00
     37  -7.70079435E+00  -6.68875994E+00   1.01203441E+00
     38  -7.74810263E+00  -6.74070576E+00   1.00739687E+00
     39  -7.79455782E+00  -6.79840826E+00   9.96149558E-01
     40  -7.84127927E+00  -6.85457565E+00   9.86703622E-01
     41  -7.86849202E+00  -6.89123209E+00   9.77259929E-01
     42  -7.89571091E+00  -6.92788813E+00   9.67822780E-01
     43  -7.93085295E+00  -6.96664947E+00   9.64203478E-01
     44  -7.96604480E+00  -7.00541060E+00   9.60634202E-01
     45  -8.00753524E+00  -7.03632696E+00   9.71208282E-01
     46  -8.04780203E+00  -7.06727013E+00   9.80531897E-01
     47  -8.09113732E+00  -7.09616215E+00   9.94975173E-01
     48  -8.13435141E+00  -7.12463839E+00   1.00971302E+00
     49  -8.17764612E+00  -7.14650182E+00   1.03114430E+00
     50  -8.22181873E+00  -7.17135912E+00   1.05045961E+00
     51  -8.24891315E+00  -7.19734054E+00   1.05157261E+00
     52  -8.27536682E+00  -7.22113466E+00   1.05423216E+00
     53  -8.30388586E+00  -7.24230217E+00   1.06158369E+00
     54  -8.33214484E+00  -7.26333108E+00   1.06881375E+00
     55  -8.34684867E+00  -7.27921446E+00   1.06763420E+00
     56  -8.36137978E+00  -7.29500673E+00   1.06637305E+00
     57  -8.37742597E+00  -7.31242219E+00   1.06500378E+00
     58  -8.39347464E+00  -7.32979019E+00   1.06368445E+00
     59  -8.40995771E+00  -7.35024245E+00   1.05971526E+00
     60  -8.42660018E+00  -7.37053925E+00   1.05606092E+00
# k =   0.500000   0.500000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.28050163E+00  -8.33674505E+00   9.43756577E-01
# Error est. for CH(vbm) CH(cbm) diff =   8.53828513E-01   9.66267286E-01   1.12438773E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -3.36866018E-01  -1.63776415E-01   1.73089602E-01
      2  -6.73721736E-01  -3.27551883E-01   3.46169853E-01
      3  -9.69556937E-01  -5.51634295E-01   4.17922642E-01
      4  -1.26541648E+00  -7.75716830E-01   4.89699649E-01
      5  -2.15934920E+00  -8.80182287E-01   1.27916691E+00
      6  -3.04327432E+00  -9.89711059E-01   2.05356326E+00
      7  -3.91684760E+00  -1.10449048E+00   2.81235712E+00
      8  -4.79728640E+00  -1.21582192E+00   3.58146448E+00
      9  -4.93236987E+00  -2.01742078E+00   2.91494909E+00
     10  -5.06748105E+00  -2.81901971E+00   2.24846134E+00
     11  -5.25510159E+00  -3.59975214E+00   1.65534945E+00
     12  -5.44217784E+00  -4.38119132E+00   1.06098652E+00
     13  -5.62314387E+00  -4.52872008E+00   1.09442379E+00
     14  -5.81227046E+00  -4.66570101E+00   1.14656945E+00
     15  -5.88298931E+00  -4.87905376E+00   1.00393554E+00
     16  -5.95370816E+00  -5.09240724E+00   8.61300926E-01
