# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 51

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.26          0.00 B        0          0.00 B
    2.51          0.00 B        0          0.00 B
    2.76          0.00 B        1      225.00 MiB
    3.04          0.00 B        4      506.28 MiB
    3.29          0.00 B        6      506.28 MiB
    3.54          0.00 B        8      506.28 MiB
    3.79          0.00 B        9      513.78 MiB
    4.04          0.00 B       12      742.30 MiB
    4.29          0.00 B       13      742.30 MiB
    4.54          0.00 B       13      742.30 MiB
    4.79          0.00 B        7      236.04 MiB
    5.04          0.00 B        7      236.04 MiB
    5.29          0.00 B        7      236.04 MiB
    5.54          0.00 B        9      468.54 MiB
    5.80          0.00 B       13      483.54 MiB
    6.05          0.00 B       15      483.54 MiB
    6.30          0.00 B       17      483.55 MiB
    6.55          0.00 B       17      483.55 MiB
    6.80          0.00 B       19      486.69 MiB
    7.05          0.00 B       19      486.68 MiB
    7.30          0.00 B       19      486.68 MiB
    7.55          0.00 B       19      486.68 MiB
    7.80          0.00 B       20      486.68 MiB
    8.05          0.00 B       20      486.68 MiB
    8.30          0.00 B       20      486.68 MiB
    8.55          0.00 B       20      486.68 MiB
    8.80          0.00 B       20      486.68 MiB
    9.05          0.00 B       20      486.68 MiB
    9.30          0.00 B       20      486.68 MiB
    9.55          0.00 B       20      486.68 MiB
    9.80          0.00 B       20      486.68 MiB
   10.05          0.00 B       20      486.68 MiB
   10.30          0.00 B       20      486.68 MiB
   10.55          0.00 B       20      486.68 MiB
   10.80          0.00 B       20      486.68 MiB
   11.05          0.00 B       23      489.82 MiB
   11.30          0.00 B       26      490.43 MiB
   11.56          0.00 B       25      490.13 MiB
   11.81          0.00 B       25      490.13 MiB
   12.06          0.00 B       25      490.13 MiB
   12.31          0.00 B       27      490.44 MiB
   12.56          0.00 B       30      490.44 MiB
   12.81          0.00 B       30      490.44 MiB
   13.06          0.00 B       30      490.75 MiB
   13.31          0.00 B       10      236.35 MiB
   13.65          0.00 B        0          0.00 B
   14.16          0.00 B        0          0.00 B
   14.57          0.00 B        0          0.00 B
   14.82          0.00 B        0          0.00 B
   15.07          0.00 B        0          0.00 B
   15.18          0.00 B        0          0.00 B
