# Generated by LORRAX 0.1.0 at 2026-07-02 21:43:49 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -40.104033              sigC=    4.393683+  0.297123i  sigXC=  -35.710350+  0.297123i  VH=  585.024778  Eo=  -65.372251
n=1   sigX=  -40.104033              sigC=    4.393683+  0.297123i  sigXC=  -35.710350+  0.297123i  VH=  585.024778  Eo=  -65.372251
n=2   sigX=  -34.024101              sigC=    4.020404+657.544808i  sigXC=  -30.003697+657.544808i  VH=  584.839111  Eo=  -41.997237
n=3   sigX=  -34.024101              sigC=    4.020404+657.544808i  sigXC=  -30.003697+657.544808i  VH=  584.839111  Eo=  -41.997237
n=4   sigX=  -33.380811              sigC=    4.521154+12489.019236i  sigXC=  -28.859658+12489.019236i  VH=  578.982900  Eo=  -39.497232
n=5   sigX=  -33.380811              sigC=    4.521154+12489.019236i  sigXC=  -28.859658+12489.019236i  VH=  578.982900  Eo=  -39.497232
n=6   sigX=  -33.389564              sigC=    3.484928+-12245.628199i  sigXC=  -29.904636+-12245.628199i  VH=  588.164799  Eo=  -39.272875
n=7   sigX=  -33.389564              sigC=    3.484928+-12245.628199i  sigXC=  -29.904636+-12245.628199i  VH=  588.164799  Eo=  -39.272875
n=8   sigX=  -22.493631              sigC=    6.495179+ -0.099711i  sigXC=  -15.998452+ -0.099711i  VH=  385.156990  Eo=  -19.398604
n=9   sigX=  -22.493631              sigC=    6.495179+ -0.099711i  sigXC=  -15.998452+ -0.099711i  VH=  385.156990  Eo=  -19.398604
n=10  sigX=  -22.129284              sigC=    6.302161+ 67.328769i  sigXC=  -15.827124+ 67.328769i  VH=  355.583041  Eo=  -18.214280
n=11  sigX=  -22.129284              sigC=    6.302161+ 67.328769i  sigXC=  -15.827124+ 67.328769i  VH=  355.583041  Eo=  -18.214280
n=12  sigX=  -17.964235              sigC=    4.435370+ 30.101105i  sigXC=  -13.528865+ 30.101105i  VH=  395.724699  Eo=  -10.873768
n=13  sigX=  -17.964235              sigC=    4.435370+ 30.101105i  sigXC=  -13.528865+ 30.101105i  VH=  395.724699  Eo=  -10.873768
n=14  sigX=  -19.090553              sigC=    3.322406+-7544.233427i  sigXC=  -15.768147+-7544.233427i  VH=  490.965452  Eo=   -7.815640
