# Generated by LORRAX unknown at 2026-07-21 19:46:50 UTC
# Sigma frequency debug decomposition (per-(k, n) diagonals; all energies in eV).
# k               	n               	E_dft           	Edft-Ef         	kin_ion         	V_H             	x_bare          	x_head          	sig_c(Edft).Re  	sig_c(Edft).Im  	sig_c_head(Edft).Re	sig_c_head(Edft).Im	eqp0            	eqp1            

k-point 0:
               0	               0	      -65.484467	      -61.075453	     -633.566542	     +592.546815	      -39.307804	       -2.208900	       +4.628443	       +0.000000	       +0.160552	       +0.000000	      -75.699088	      -75.699088
               0	               1	      -65.484467	      -61.075453	     -633.566542	     +592.546815	      -39.307804	       -2.208900	       +4.628443	       +0.000000	       +0.160552	       +0.000000	      -75.699088	      -75.699088
               0	               2	      -42.100571	      -37.691557	     -603.387236	     +584.697668	      -33.193271	       -2.208900	       +4.224436	       -0.001415	       +0.253277	       +0.000000	      -47.658403	      -47.658403
               0	               3	      -42.100571	      -37.691557	     -603.387236	     +584.697668	      -33.193271	       -2.208900	       +4.224436	       -0.001415	       +0.253277	       +0.000000	      -47.658403	      -47.658403
               0	               4	      -39.580049	      -35.171035	     -594.480713	     +577.699764	      -32.530469	       -2.208900	       +4.275647	       +0.000392	       +0.270091	       +0.000000	      -45.035771	      -45.035771
               0	               5	      -39.580049	      -35.171035	     -594.480713	     +577.699764	      -32.530469	       -2.208900	       +4.275647	       +0.000392	       +0.270091	       +0.000000	      -45.035771	      -45.035771
               0	               6	      -39.404857	      -34.995843	     -604.079149	     +588.021233	      -32.551914	       -2.208900	       +4.260547	       +0.001034	       +0.271343	       +0.000000	      -44.349283	      -44.349283
               0	               7	      -39.404857	      -34.995843	     -604.079149	     +588.021233	      -32.551914	       -2.208900	       +4.260547	       +0.001034	       +0.271343	       +0.000000	      -44.349283	      -44.349283
               0	               8	      -19.386943	      -14.977929	     -389.972762	     +384.753946	      -21.696608	       -2.208900	       +5.867000	       +0.000001	       +0.576924	       +0.000000	      -21.048424	      -21.048424
               0	               9	      -19.386943	      -14.977929	     -389.972762	     +384.753946	      -21.696608	       -2.208900	       +5.867000	       +0.000001	       +0.576924	       +0.000000	      -21.048424	      -21.048424
               0	              10	      -18.188235	      -13.779222	     -356.540829	     +352.771579	      -21.495540	       -2.208900	       +5.824878	       +0.000002	       +0.618644	       +0.000001	      -19.439911	      -19.439911
               0	              11	      -18.188235	      -13.779222	     -356.540829	     +352.771579	      -21.495540	       -2.208900	       +5.824878	       +0.000002	       +0.618644	       +0.000001	      -19.439911	      -19.439911
               0	              12	      -10.891408	       -6.482395	     -392.608741	     +394.914699	      -17.431681	       -2.208900	       +3.925992	       +0.000003	       +0.801380	       +0.000001	      -11.199730	      -11.117188
               0	              13	      -10.891408	       -6.482395	     -392.608741	     +394.914699	      -17.431681	       -2.208900	       +3.925992	       +0.000003	       +0.801380	       +0.000001	      -11.199730	      -11.117188
               0	              14	       -7.880919	       -3.471905	     -488.232089	     +496.077257	      -18.264407	       -2.208900	       +2.489559	       +0.000110	       +0.801403	       +0.000001	       -7.929680	       -7.917780
               0	              15	       -7.880919	       -3.471905	     -488.232089	     +496.077257	      -18.264407	       -2.208900	       +2.489559	       +0.000110	       +0.801403	       +0.000001	       -7.929680	       -7.917780
               0	              16	       -7.821581	       -3.412567	     -483.643930	     +491.422877	      -18.117160	       -2.208900	       +2.444839	       -0.000096	       +0.801512	       +0.000001	       -7.893374	       -7.875889
               0	              17	       -7.821581	       -3.412567	     -483.643930	     +491.422877	      -18.117160	       -2.208900	       +2.444839	       -0.000096	       +0.801512	       +0.000001	       -7.893374	       -7.875889
               0	              18	       -7.130428	       -2.721415	     -294.918596	     +300.987496	      -15.764107	       -2.208900	       +2.419870	       +0.000002	       +0.801643	       +0.000001	       -7.275337	       -7.240924
               0	              19	       -7.130428	       -2.721415	     -294.918596	     +300.987496	      -15.764107	       -2.208900	       +2.419870	       +0.000002	       +0.801643	       +0.000001	       -7.275337	       -7.240924
               0	              20	       -6.799255	       -2.390241	     -453.270895	     +462.694005	      -17.778563	       -2.208900	       +1.635102	       +0.000071	       +0.801545	       +0.000001	       -6.720351	       -6.738917
               0	              21	       -6.799255	       -2.390241	     -453.270895	     +462.694005	      -17.778563	       -2.208900	       +1.635102	       +0.000071	       +0.801545	       +0.000001	       -6.720351	       -6.738917
               0	              22	       -6.718285	       -2.309271	     -452.781367	     +462.239174	      -17.670307	       -2.208900	       +1.567603	       -0.000065	       +0.801626	       +0.000001	       -6.644898	       -6.662129
               0	              23	       -6.718285	       -2.309271	     -452.781367	     +462.239174	      -17.670307	       -2.208900	       +1.567603	       -0.000065	       +0.801626	       +0.000001	       -6.644898	       -6.662129
               0	              24	       -5.398968	       -0.989955	     -402.917797	     +413.066658	      -16.540808	       -2.208900	       +1.058901	       -0.000003	       +0.801363	       +0.000001	       -5.333046	       -5.348708
               0	              25	       -5.398968	       -0.989955	     -402.917797	     +413.066658	      -16.540808	       -2.208900	       +1.058901	       -0.000003	       +0.801363	       +0.000001	       -5.333046	       -5.348708
               0	              26	       -2.591355	       +1.817659	     -410.014157	     +423.615083	      -11.164778	       +0.000000	       -3.306970	       -0.000009	       -0.801620	       -0.000001	       -0.870822	       -1.272312
               0	              27	       -2.591355	       +1.817659	     -410.014157	     +423.615083	      -11.164778	       +0.000000	       -3.306970	       -0.000009	       -0.801620	       -0.000001	       -0.870822	       -1.272312
