# G0W0 diagonal energies (eV)
# columns: band  E_DFT  Re[H0+Sigma_xc(E_DFT)]  Im[H0+Sigma_xc(E_DFT)]

k-point 0:
--------------------------------------------------------------------------------
n=0    E_DFT=  -65.372359  Re=  163.208685  Im=   -1.898874
n=1    E_DFT=  -65.372359  Re=  163.210195  Im=   -1.895847
n=2    E_DFT=  -41.997345  Re=  196.992177  Im=-31256.187765
n=3    E_DFT=  -41.997345  Re=  196.992575  Im=-31256.177264
n=4    E_DFT=  -39.497339  Re=  196.722838  Im=-17578.340583
n=5    E_DFT=  -39.497339  Re=  196.723335  Im=-17578.331845
n=6    E_DFT=  -39.272985  Re=  197.067044  Im=50550.785358
n=7    E_DFT=  -39.272985  Re=  197.066639  Im=50550.784851
n=8    E_DFT=  -19.398667  Re=  175.998703  Im=   -2.842843
n=9    E_DFT=  -19.398667  Re=  175.998454  Im=   -2.842943
n=10   E_DFT=  -18.214333  Re=  175.507479  Im=  317.618264
n=11   E_DFT=  -18.214333  Re=  175.506951  Im=  317.618579
n=12   E_DFT=  -10.873838  Re=  184.332291  Im= -577.378683
n=13   E_DFT=  -10.873838  Re=  184.332405  Im= -577.378921
n=14   E_DFT=   -7.815733  Re=  216.971587  Im=-14501.987472
n=15   E_DFT=   -7.815733  Re=  216.971934  Im=-14501.988923
n=16   E_DFT=   -7.759877  Re=  215.815401  Im=10542.384977
n=17   E_DFT=   -7.759877  Re=  215.815647  Im=10542.386369
n=18   E_DFT=   -7.145323  Re=  149.126299  Im= 1269.992198
n=19   E_DFT=   -7.145323  Re=  149.126184  Im= 1269.990829
n=20   E_DFT=   -6.779884  Re=  207.006333  Im=-14511.242970
n=21   E_DFT=   -6.779884  Re=  207.006510  Im=-14511.236964
n=22   E_DFT=   -6.699190  Re=  207.142108  Im= 8897.526851
n=23   E_DFT=   -6.699190  Re=  207.141669  Im= 8897.532906
n=24   E_DFT=   -5.386165  Re=  178.661919  Im= 3940.925623
n=25   E_DFT=   -5.386165  Re=  178.661532  Im= 3940.925765
n=26   E_DFT=   -2.581559  Re=  198.584168  Im=14840.641339
n=27   E_DFT=   -2.581559  Re=  198.584414  Im=14840.647119
n=28   E_DFT=   -2.505800  Re=  198.677807  Im=-6657.445883
n=29   E_DFT=   -2.505800  Re=  198.678486  Im=-6657.448200
n=30   E_DFT=   -2.332592  Re=  198.137919  Im=-15023.637020
n=31   E_DFT=   -2.332592  Re=  198.137950  Im=-15023.639722
n=32   E_DFT=   -2.326652  Re=  197.609923  Im= 7181.523271
n=33   E_DFT=   -2.326652  Re=  197.610256  Im= 7181.526011
n=34   E_DFT=    1.113235  Re=  214.170032  Im=  102.491488
