# Generated by LORRAX 0.1.0 at 2026-07-08 21:02:08 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.733829              sigC=    2.433628+  0.369183i  sigXC=  -37.300201+  0.369183i  VH=  571.331115  Eo=  -65.372251
n=1   sigX=  -39.733829              sigC=    2.433628+  0.369183i  sigXC=  -37.300201+  0.369183i  VH=  571.331115  Eo=  -65.372251
n=2   sigX=  -33.504499              sigC=    3.891464+-6242.521694i  sigXC=  -29.613036+-6242.521694i  VH=  571.237828  Eo=  -41.997237
n=3   sigX=  -33.504499              sigC=    3.891464+-6242.521694i  sigXC=  -29.613036+-6242.521694i  VH=  571.237828  Eo=  -41.997237
n=4   sigX=  -32.856169              sigC=    4.337090+4325.833264i  sigXC=  -28.519079+4325.833264i  VH=  565.577745  Eo=  -39.497232
n=5   sigX=  -32.856169              sigC=    4.337090+4325.833264i  sigXC=  -28.519079+4325.833264i  VH=  565.577745  Eo=  -39.497232
n=6   sigX=  -32.857304              sigC=    3.291556+1799.542960i  sigXC=  -29.565748+1799.542960i  VH=  574.383901  Eo=  -39.272875
n=7   sigX=  -32.857304              sigC=    3.291556+1799.542960i  sigXC=  -29.565748+1799.542960i  VH=  574.383901  Eo=  -39.272875
n=8   sigX=  -22.310439              sigC=    5.071304+  0.370314i  sigXC=  -17.239134+  0.370314i  VH=  378.527192  Eo=  -19.398604
n=9   sigX=  -22.310439              sigC=    5.071304+  0.370314i  sigXC=  -17.239134+  0.370314i  VH=  378.527192  Eo=  -19.398604
n=10  sigX=  -22.144605              sigC=    5.165082+ 29.493953i  sigXC=  -16.979522+ 29.493953i  VH=  349.983289  Eo=  -18.214280
n=11  sigX=  -22.144605              sigC=    5.165082+ 29.493953i  sigXC=  -16.979522+ 29.493953i  VH=  349.983289  Eo=  -18.214280
n=12  sigX=  -14.751187              sigC=    2.385714+-48.799198i  sigXC=  -12.365473+-48.799198i  VH=  352.802006  Eo=  -10.873768
n=13  sigX=  -14.751187              sigC=    2.385714+-48.799198i  sigXC=  -12.365473+-48.799198i  VH=  352.802006  Eo=  -10.873768
n=14  sigX=  -15.699445              sigC=    2.883421+474.456416i  sigXC=  -12.816024+474.456416i  VH=  389.432341  Eo=   -7.815640
n=15  sigX=  -15.699445              sigC=    2.883421+474.456416i  sigXC=  -12.816024+474.456416i  VH=  389.432341  Eo=   -7.815640
n=16  sigX=  -14.879068              sigC=    3.111527+-503.203681i  sigXC=  -11.767541+-503.203681i  VH=  379.982976  Eo=   -7.759785
n=17  sigX=  -14.879068              sigC=    3.111527+-503.203681i  sigXC=  -11.767541+-503.203681i  VH=  379.982976  Eo=   -7.759785
n=18  sigX=  -13.000447              sigC=    1.704917+320.248759i  sigXC=  -11.295531+320.248759i  VH=  440.870284  Eo=   -7.145276
n=19  sigX=  -13.000447              sigC=    1.704917+320.248759i  sigXC=  -11.295531+320.248759i  VH=  440.870284  Eo=   -7.145276
