# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.79975208E+00  -9.23393155E+00   5.65820523E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.16097979E+00   1.26227453E+00   1.01294741E-01
#    Nb          CH(vbm)          CH(cbm)             diff
     57  -8.52881903E+00  -8.02803538E+00   5.00783651E-01
     58  -8.54894415E+00  -8.04946523E+00   4.99478922E-01
     59  -8.56877820E+00  -8.07027291E+00   4.98505288E-01
     60  -8.58863304E+00  -8.09104154E+00   4.97591500E-01
# k =  -0.000000  -0.000000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.70881991E+00  -9.33953372E+00   3.69286198E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.08492725E+00   1.21974526E+00   1.34818011E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.86752219E-01  -2.35031241E-01   5.17209781E-02
      2  -5.73083732E-01  -4.72002464E-01   1.01081268E-01
      3  -9.46443324E-01  -7.69933049E-01   1.76510275E-01
      4  -1.32202218E+00  -1.07022796E+00   2.51794220E-01
      5  -2.10129715E+00  -1.29297876E+00   8.08318391E-01
      6  -2.87552924E+00  -1.51156599E+00   1.36396325E+00
      7  -3.74401318E+00  -1.63441403E+00   2.10959915E+00
      8  -4.61658988E+00  -1.75045988E+00   2.86613000E+00
      9  -4.73892240E+00  -2.81007908E+00   1.92884332E+00
     10  -4.85749658E+00  -3.87206522E+00   9.85431358E-01
     11  -5.01992659E+00  -4.04953927E+00   9.70387316E-01
     12  -5.19712327E+00  -4.19567194E+00   1.00145133E+00
     13  -5.44398747E+00  -4.59285713E+00   8.51130341E-01
     14  -5.67626636E+00  -5.01701830E+00   6.59248061E-01
     15  -5.86616123E+00  -5.24905666E+00   6.17104573E-01
     16  -6.05687604E+00  -5.46506746E+00   5.91808581E-01
     17  -6.20173267E+00  -5.59925899E+00   6.02473679E-01
     18  -6.34175765E+00  -5.73221116E+00   6.09546488E-01
     19  -6.48071767E+00  -5.82963551E+00   6.51082159E-01
     20  -6.62364729E+00  -5.92524496E+00   6.98402327E-01
     21  -6.72411524E+00  -6.04840024E+00   6.75714996E-01
     22  -6.82721345E+00  -6.17332840E+00   6.53885050E-01
     23  -6.93057215E+00  -6.28282831E+00   6.47743844E-01
     24  -7.03164778E+00  -6.39245474E+00   6.39193046E-01
     25  -7.09936562E+00  -6.50892718E+00   5.90438440E-01
     26  -7.16845095E+00  -6.62345384E+00   5.44997106E-01
     27  -7.23470665E+00  -6.70741087E+00   5.27295778E-01
     28  -7.30270444E+00  -6.78629508E+00   5.16409362E-01
     29  -7.36993266E+00  -6.84665394E+00   5.23278715E-01
     30  -7.43488402E+00  -6.91355625E+00   5.21327775E-01
     31  -7.50881409E+00  -6.98353678E+00   5.25277311E-01
     32  -7.57993960E+00  -7.06077795E+00   5.19161657E-01
     33  -7.64484338E+00  -7.12062115E+00   5.24222229E-01
     34  -7.70871426E+00  -7.17797264E+00   5.30741619E-01
     35  -7.76236554E+00  -7.24450002E+00   5.17865523E-01
     36  -7.81446431E+00  -7.30727786E+00   5.07186450E-01
     37  -7.86537465E+00  -7.35826546E+00   5.07109189E-01
     38  -7.91697263E+00  -7.41115884E+00   5.05813788E-01
     39  -7.96618268E+00  -7.45797372E+00   5.08208961E-01
     40  -8.01610487E+00  -7.50613796E+00   5.09966917E-01
     41  -8.05318410E+00  -7.55013560E+00   5.03048496E-01
     42  -8.09046747E+00  -7.59332687E+00   4.97140596E-01
     43  -8.13259781E+00  -7.63358281E+00   4.99015004E-01
     44  -8.17062230E+00  -7.66959110E+00   5.01031197E-01
     45  -8.20590295E+00  -7.70736263E+00   4.98540324E-01
     46  -8.24239590E+00  -7.74674746E+00   4.95648437E-01
     47  -8.26968978E+00  -7.77808414E+00   4.91605635E-01
     48  -8.29563998E+00  -7.80940750E+00   4.86232486E-01
     49  -8.33766287E+00  -7.84447728E+00   4.93185592E-01
     50  -8.37857610E+00  -7.87851728E+00   5.00058816E-01
     51  -8.41063507E+00  -7.90270453E+00   5.07930541E-01
     52  -8.44195821E+00  -7.92886306E+00   5.13095153E-01
     53  -8.47255646E+00  -7.95727412E+00   5.15282333E-01
     54  -8.50334519E+00  -7.98426120E+00   5.19083988E-01
     55  -8.52443112E+00  -8.01116675E+00   5.13264376E-01
     56  -8.54515183E+00  -8.03801819E+00   5.07133634E-01
     57  -8.56468978E+00  -8.05905774E+00   5.05632040E-01
     58  -8.58406839E+00  -8.08001224E+00   5.04056152E-01
     59  -8.60395130E+00  -8.10007131E+00   5.03879989E-01
     60  -8.62389266E+00  -8.11978845E+00   5.04104209E-01
# k =   0.000000   0.250000   0.250000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.51824335E+00  -8.82778512E+00   6.90458230E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.02320106E+00   1.11239331E+00   8.91922553E-02
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.93034224E-01  -1.90319695E-01   1.02714530E-01
      2  -5.85699182E-01  -3.81174950E-01   2.04524232E-01
      3  -1.00719751E+00  -5.83843732E-01   4.23353777E-01
      4  -1.42804701E+00  -7.86837229E-01   6.41209784E-01
      5  -2.22248040E+00  -1.04920096E+00   1.17327943E+00
      6  -2.97239557E+00  -1.31752505E+00   1.65487053E+00
      7  -3.77461622E+00  -1.47969146E+00   2.29492476E+00
      8  -4.57751902E+00  -1.64309666E+00   2.93442237E+00
      9  -4.73666231E+00  -2.67385590E+00   2.06280641E+00
     10  -4.88883529E+00  -3.70301975E+00   1.18581554E+00
     11  -5.09856184E+00  -4.08414470E+00   1.01441714E+00
     12  -5.32262753E+00  -4.39480327E+00   9.27824258E-01
     13  -5.53238646E+00  -4.63889078E+00   8.93495679E-01
     14  -5.72801078E+00  -4.88841772E+00   8.39593060E-01
     15  -5.88136177E+00  -5.05181914E+00   8.29542627E-01
     16  -6.03806088E+00  -5.23420884E+00   8.03852035E-01
     17  -6.18650331E+00  -5.36559022E+00   8.20913090E-01
     18  -6.33775277E+00  -5.47750241E+00   8.60250352E-01
     19  -6.47449739E+00  -5.59981370E+00   8.74683684E-01
     20  -6.61018952E+00  -5.72571936E+00   8.84470156E-01
     21  -6.70324057E+00  -5.86926687E+00   8.33973702E-01
     22  -6.79818041E+00  -6.00465234E+00   7.93528068E-01
     23  -6.90120883E+00  -6.09659870E+00   8.04610125E-01
     24  -7.00337003E+00  -6.18749620E+00   8.15873829E-01
     25  -7.07477115E+00  -6.28464326E+00   7.90127892E-01
     26  -7.14527034E+00  -6.38098016E+00   7.64290177E-01
     27  -7.21044995E+00  -6.46284250E+00   7.47607448E-01
     28  -7.27648167E+00  -6.54301235E+00   7.33469322E-01
     29  -7.33829750E+00  -6.60628798E+00   7.32009519E-01
     30  -7.39906124E+00  -6.66673795E+00   7.32323286E-01
     31  -7.46757474E+00  -6.72449227E+00   7.43082471E-01
     32  -7.53431599E+00  -6.78049451E+00   7.53821475E-01
     33  -7.59278240E+00  -6.83483439E+00   7.57948016E-01
     34  -7.65255803E+00  -6.88884852E+00   7.63709510E-01
     35  -7.70042466E+00  -6.93591367E+00   7.64510990E-01
     36  -7.75002065E+00  -6.98274880E+00   7.67271848E-01
     37  -7.79625950E+00  -7.02679577E+00   7.69463729E-01
     38  -7.84192772E+00  -7.07161032E+00   7.70317403E-01
     39  -7.88740703E+00  -7.11359330E+00   7.73813731E-01
     40  -7.93250443E+00  -7.15669076E+00   7.75813676E-01
     41  -7.96903614E+00  -7.19689669E+00   7.72139447E-01
     42  -8.00418689E+00  -7.23518412E+00   7.69002772E-01
     43  -8.04368562E+00  -7.27422345E+00   7.69462176E-01
     44  -8.08141590E+00  -7.31125249E+00   7.70163409E-01
     45  -8.11415695E+00  -7.34460191E+00   7.69555041E-01
     46  -8.14651415E+00  -7.37777442E+00   7.68739726E-01
     47  -8.17154399E+00  -7.40545468E+00   7.66089311E-01
     48  -8.19616376E+00  -7.43291162E+00   7.63252137E-01
     49  -8.23205672E+00  -7.46118483E+00   7.70871890E-01
     50  -8.26731501E+00  -7.48864877E+00   7.78666237E-01
     51  -8.29773889E+00  -7.51436521E+00   7.83373680E-01
     52  -8.32722982E+00  -7.54001140E+00   7.87218426E-01
     53  -8.35410454E+00  -7.56624932E+00   7.87855219E-01
     54  -8.38135329E+00  -7.59179255E+00   7.89560736E-01
     55  -8.40211892E+00  -7.61582798E+00   7.86290940E-01
     56  -8.42170062E+00  -7.63976480E+00   7.81935824E-01
     57  -8.44027087E+00  -7.65800815E+00   7.82262717E-01
     58  -8.45917675E+00  -7.67641338E+00   7.82763371E-01
     59  -8.47689980E+00  -7.69562902E+00   7.81270779E-01
     60  -8.49504229E+00  -7.71539181E+00   7.79650485E-01
# k =  -0.000000   0.250000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.51897690E+00  -8.70575478E+00   8.13222115E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.00345327E+00   1.09906479E+00   9.56115139E-02
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -3.20981664E-01  -1.68663213E-01   1.52318451E-01
      2  -6.42776466E-01  -3.38845498E-01   3.03930968E-01
      3  -1.00621683E+00  -5.31604868E-01   4.74611963E-01
      4  -1.37448237E+00  -7.25265738E-01   6.49216633E-01
      5  -1.89621323E+00  -9.55768153E-01   9.40445081E-01
      6  -2.40887539E+00  -1.19553861E+00   1.21333678E+00
      7  -3.51476227E+00  -1.34215007E+00   2.17261219E+00
      8  -4.65954937E+00  -1.51565463E+00   3.14389473E+00
      9  -4.80659879E+00  -2.47283847E+00   2.33376032E+00
     10  -4.96194355E+00  -3.47196884E+00   1.48997471E+00
     11  -5.16476377E+00  -3.84463700E+00   1.32012677E+00
     12  -5.38547273E+00  -4.16414464E+00   1.22132809E+00
     13  -5.59029983E+00  -4.36422453E+00   1.22607530E+00
     14  -5.78728614E+00  -4.60403076E+00   1.18325539E+00
     15  -5.95214839E+00  -4.82397790E+00   1.12817049E+00
     16  -6.12223507E+00  -5.06442631E+00   1.05780876E+00
     17  -6.25749104E+00  -5.22363258E+00   1.03385846E+00
     18  -6.39927705E+00  -5.36571672E+00   1.03356034E+00
     19  -6.54261621E+00  -5.48829019E+00   1.05432602E+00
     20  -6.68044834E+00  -5.61730622E+00   1.06314213E+00
     21  -6.76936001E+00  -5.73792023E+00   1.03143978E+00
     22  -6.85920775E+00  -5.85199739E+00   1.00721036E+00
     23  -6.95159272E+00  -5.95062472E+00   1.00096800E+00
     24  -7.04431613E+00  -6.04767934E+00   9.96636785E-01
     25  -7.11607439E+00  -6.15433806E+00   9.61736336E-01
     26  -7.18530786E+00  -6.25571785E+00   9.29590004E-01
     27  -7.24811727E+00  -6.33209412E+00   9.16023154E-01
     28  -7.31316377E+00  -6.40605372E+00   9.07110053E-01
     29  -7.37514954E+00  -6.47322807E+00   9.01921469E-01
     30  -7.43624280E+00  -6.53838814E+00   8.97854658E-01
     31  -7.50250702E+00  -6.59690524E+00   9.05601779E-01
     32  -7.56653370E+00  -6.65189903E+00   9.14634673E-01
     33  -7.62580467E+00  -6.70918448E+00   9.16620194E-01
     34  -7.68602679E+00  -6.76744218E+00   9.18584615E-01
     35  -7.73400323E+00  -6.82075460E+00   9.13248629E-01
     36  -7.78246266E+00  -6.87277219E+00   9.09690469E-01
     37  -7.82848532E+00  -6.92301075E+00   9.05474576E-01
     38  -7.87428813E+00  -6.97376520E+00   9.00522932E-01
     39  -7.91884643E+00  -7.01372000E+00   9.05126426E-01
     40  -7.96346976E+00  -7.05485058E+00   9.08619180E-01
     41  -7.99741629E+00  -7.09044397E+00   9.06972321E-01
     42  -8.03220957E+00  -7.12728495E+00   9.04924617E-01
     43  -8.06990529E+00  -7.16295778E+00   9.06947512E-01
     44  -8.10789429E+00  -7.20015645E+00   9.07737840E-01
     45  -8.14012598E+00  -7.23266334E+00   9.07462638E-01
     46  -8.17186739E+00  -7.26507344E+00   9.06793951E-01
     47  -8.19735616E+00  -7.29428710E+00   9.03069063E-01
     48  -8.22172017E+00  -7.32260559E+00   8.99114588E-01
     49  -8.25757859E+00  -7.35156541E+00   9.06013177E-01
     50  -8.29280559E+00  -7.38110752E+00   9.11698073E-01
     51  -8.32225461E+00  -7.40668242E+00   9.15572187E-01
     52  -8.34991100E+00  -7.43244663E+00   9.17464368E-01
     53  -8.37626371E+00  -7.45832950E+00   9.17934208E-01
     54  -8.40402882E+00  -7.48457169E+00   9.19457130E-01
     55  -8.42355717E+00  -7.50728516E+00   9.16272007E-01
     56  -8.44299622E+00  -7.53089088E+00   9.12105337E-01
     57  -8.46098523E+00  -7.54918338E+00   9.11801849E-01
     58  -8.47901943E+00  -7.56796705E+00   9.11052378E-01
     59  -8.49702470E+00  -7.58711621E+00   9.09908489E-01
     60  -8.51552362E+00  -7.60669000E+00   9.08833628E-01
# k =  -0.000000   0.250000   0.750000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.63840031E+00  -8.93584514E+00   7.02555170E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.06926848E+00   1.19452151E+00   1.25253029E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.80974671E-01  -1.68864203E-01   1.12110468E-01
      2  -5.61881974E-01  -3.38269225E-01   2.23612749E-01
      3  -9.38118511E-01  -5.33470548E-01   4.04647963E-01
      4  -1.31318889E+00  -7.27256032E-01   5.85932859E-01
      5  -1.81121213E+00  -9.48702628E-01   8.62509500E-01
      6  -2.27692798E+00  -1.17218062E+00   1.10474736E+00
      7  -3.40435189E+00  -1.32817404E+00   2.07617786E+00
      8  -4.55615774E+00  -1.50191920E+00   3.05423854E+00
      9  -4.68785128E+00  -2.44018094E+00   2.24767035E+00
     10  -4.83022530E+00  -3.39762009E+00   1.43260521E+00
     11  -5.00172591E+00  -3.68045533E+00   1.32127058E+00
     12  -5.20007800E+00  -3.89114902E+00   1.30892898E+00
     13  -5.44177999E+00  -4.16190568E+00   1.27987431E+00
     14  -5.65505499E+00  -4.46759168E+00   1.18746331E+00
     15  -5.84506648E+00  -4.71676738E+00   1.12829910E+00
     16  -6.03117522E+00  -4.99548951E+00   1.03568571E+00
     17  -6.16256399E+00  -5.15599628E+00   1.00656771E+00
     18  -6.30143622E+00  -5.30122577E+00   1.00021045E+00
     19  -6.45435013E+00  -5.43357379E+00   1.02077634E+00
     20  -6.60255555E+00  -5.56760472E+00   1.03495083E+00
     21  -6.69800397E+00  -5.70374321E+00   9.94260763E-01
     22  -6.79398571E+00  -5.82970767E+00   9.64278041E-01
     23  -6.89088994E+00  -5.93624747E+00   9.54642466E-01
     24  -6.99015308E+00  -6.04178847E+00   9.48364618E-01
     25  -7.06429370E+00  -6.15038116E+00   9.13912543E-01
     26  -7.13353808E+00  -6.25568941E+00   8.77848664E-01
     27  -7.20075622E+00  -6.34115565E+00   8.59600576E-01
     28  -7.27357423E+00  -6.43000851E+00   8.43565723E-01
     29  -7.33773859E+00  -6.50422741E+00   8.33511172E-01
     30  -7.40394047E+00  -6.57412568E+00   8.29814792E-01
     31  -7.47283088E+00  -6.63697666E+00   8.35854218E-01
     32  -7.54349766E+00  -6.69584831E+00   8.47649348E-01
     33  -7.60627477E+00  -6.75752813E+00   8.48746638E-01
     34  -7.66992802E+00  -6.82053065E+00   8.49397373E-01
     35  -7.72193092E+00  -6.87882119E+00   8.43109728E-01
     36  -7.77445134E+00  -6.93562976E+00   8.38821575E-01
     37  -7.82645798E+00  -6.99286008E+00   8.33597901E-01
     38  -7.87781478E+00  -7.05084610E+00   8.26968674E-01
     39  -7.92588843E+00  -7.09487384E+00   8.31014597E-01
     40  -7.97395378E+00  -7.14019562E+00   8.33758154E-01
     41  -8.01017170E+00  -7.18024879E+00   8.29922909E-01
     42  -8.04641086E+00  -7.22033444E+00   8.26076427E-01
     43  -8.08560599E+00  -7.25878588E+00   8.26820107E-01
     44  -8.12660787E+00  -7.29924568E+00   8.27362181E-01
     45  -8.16141146E+00  -7.33405716E+00   8.27354299E-01
     46  -8.19482939E+00  -7.36860266E+00   8.26226731E-01
     47  -8.22215989E+00  -7.40086365E+00   8.21296240E-01
     48  -8.24906616E+00  -7.43280449E+00   8.16261664E-01
     49  -8.28935256E+00  -7.46476013E+00   8.24592437E-01
     50  -8.32830985E+00  -7.49689024E+00   8.31419616E-01
     51  -8.36042309E+00  -7.52419222E+00   8.36230868E-01
     52  -8.39019708E+00  -7.55143992E+00   8.38757156E-01
     53  -8.41924217E+00  -7.57961064E+00   8.39631523E-01
     54  -8.45032422E+00  -7.60859902E+00   8.41725202E-01
     55  -8.47091058E+00  -7.63278492E+00   8.38125656E-01
     56  -8.49143620E+00  -7.65849026E+00   8.32945947E-01
     57  -8.51091586E+00  -7.67861202E+00   8.32303844E-01
     58  -8.53016074E+00  -7.69858585E+00   8.31574882E-01
     59  -8.54929277E+00  -7.71952603E+00   8.29766746E-01
     60  -8.56913183E+00  -7.74132363E+00   8.27808199E-01
# k =   0.000000   0.500000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.46359098E+00  -8.54507812E+00   9.18512857E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.55061462E-01   1.01387309E+00   5.88116318E-02
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -3.45371815E-01  -1.74921823E-01   1.70449993E-01
      2  -6.90749040E-01  -3.49844095E-01   3.40904945E-01
      3  -1.06396486E+00  -5.59002420E-01   5.04962441E-01
      4  -1.43690098E+00  -7.68278200E-01   6.68622779E-01
      5  -2.22178908E+00  -1.01293030E+00   1.20885878E+00
      6  -2.99680730E+00  -1.26180181E+00   1.73500549E+00
      7  -3.88404644E+00  -1.39609684E+00   2.48794960E+00
      8  -4.76582708E+00  -1.53165692E+00   3.23417016E+00
      9  -4.92425084E+00  -2.30741488E+00   2.61683596E+00
     10  -5.08014357E+00  -3.08657432E+00   1.99356924E+00
     11  -5.30087053E+00  -3.77768816E+00   1.52318237E+00
     12  -5.54206080E+00  -4.44452637E+00   1.09753443E+00
     13  -5.72878113E+00  -4.59859647E+00   1.13018466E+00
     14  -5.90361953E+00  -4.77438830E+00   1.12923123E+00
     15  -6.05916921E+00  -4.96778411E+00   1.09138511E+00
     16  -6.21458222E+00  -5.15846511E+00   1.05611711E+00
