# neig  =       200
# vol   = 1.728684800E+04
# nspin, nspinor =        1       2
#       eig (eV)   abs(dipole)^2      Re(dipole)    Im(dipole)
  3.41715448E+00  8.48471005E-03  -9.00735382E-02  -1.92734991E-02
  3.41720062E+00  9.04069256E-01  -1.32082111E-01  9.41606909E-01
  3.41747233E+00  7.11450666E-03  8.31411081E-02  -1.42148798E-02
  3.41753893E+00  1.17623007E-01  -3.31429852E-01  -8.81887767E-02
  3.41778077E+00  1.14189753E+00  -3.00144707E-01  -1.02557822E+00
  3.41832116E+00  1.05713186E-01  -2.71738990E-01  -1.78524808E-01
  3.41857076E+00  7.33622667E-01  -8.84390475E-02  -8.51939670E-01
  3.41860336E+00  6.55542581E-02  -1.09798593E-01  -2.31297486E-01
  3.41871216E+00  5.58173264E-02  9.46550301E-02  -2.16466514E-01
  3.41913075E+00  1.43029023E+00  -1.18735511E+00  1.43101604E-01
  3.41963064E+00  1.95611126E+00  -1.03949416E+00  9.35715312E-01
  3.41969149E+00  1.70917294E+00  2.79632924E-01  1.27709763E+00
  3.42058310E+00  1.13223598E+01  7.28070256E-01  -3.28515958E+00
  3.42078373E+00  2.79452204E-02  1.22933930E-01  1.13280490E-01
  3.42087887E+00  1.42979142E+00  -5.46254922E-01  -1.06367146E+00
  3.42113333E+00  7.44436797E-02  1.09251853E-01  2.50015424E-01
  3.42145832E+00  3.23748854E+00  -1.09309209E+00  -1.42920895E+00
  3.42205727E+00  3.31028188E-01  -1.53329647E-01  5.54543242E-01
  3.42252117E+00  8.93462728E-02  1.33622223E-01  2.67378709E-01
  3.42276525E+00  4.56185027E-04  -2.08168436E-02  -4.77954465E-03
  3.42379420E+00  2.30867114E-01  -1.75860948E-01  4.47146554E-01
  3.42387256E+00  6.70829783E-02  8.51348975E-02  2.44611994E-01
  3.42411836E+00  7.88770551E-03  5.96201930E-02  6.58265759E-02
  3.42478566E+00  1.58889351E+01  -1.12028614E-01  -3.98451813E+00
  3.42523804E+00  4.48242691E-01  -2.81620886E-01  6.07398030E-01
  3.42672929E+00  2.06572538E-01  3.83545426E-01  -2.43855376E-01
  3.42703642E+00  6.32251431E+01  3.04247890E+00  -7.34632325E+00
  3.42745414E+00  3.73000629E+00  -6.46931057E-01  -1.81974902E+00
  3.43780092E+00  7.84146433E-03  -5.42889801E-02  6.99583517E-02
  3.43855929E+00  1.22584926E-01  7.47520086E-02  3.42048335E-01
  3.43957037E+00  1.25803899E+00  7.95500385E-01  -7.90707356E-01
  3.44058703E+00  1.73608110E-02  8.28992396E-02  1.02413510E-01
  3.44559420E+00  5.52819278E-01  3.51719767E-01  -6.55066778E-01
  3.44579340E+00  8.67918155E+00  1.49123769E+00  2.54074629E+00
  3.44636336E+00  2.12854503E+00  8.54395069E-01  -1.18260479E+00
  3.44660185E+00  2.24229332E-01  -8.06600264E-02  -4.66608286E-01
  3.44746879E+00  4.07335834E+00  -1.94999148E+00  -5.20472445E-01
  3.44792095E+00  1.89498173E+00  -8.69890303E-01  -1.06689859E+00
  3.44815072E+00  4.26991167E+00  -7.08611885E-01  -1.94107724E+00
  3.44863383E+00  6.63019973E-01  -5.07921114E-01  -6.36424477E-01
  3.44875915E+00  2.00018524E+00  -1.40906560E+00  -1.21323444E-01
  3.44952436E+00  1.52255367E-01  7.71285758E-02  -3.82500391E-01
  3.45016506E+00  2.40620876E+01  4.03625317E+00  2.78760613E+00
  3.45038121E+00  7.48704059E-03  -7.17296654E-02  4.83931368E-02
  3.45082440E+00  3.12396519E-01  5.56737622E-01  -4.93937112E-02
  3.45120654E+00  1.16718356E+00  -3.94188974E-01  -1.00588201E+00
  3.45151176E+00  2.06181977E+00  7.73432786E-02  1.43381930E+00
  3.45176470E+00  3.05613211E+00  -1.18327829E+00  -1.28685065E+00
  3.45234974E+00  9.91387330E-01  1.76505097E-04  9.95684337E-01
  3.45258968E+00  9.34808583E+00  2.07937226E+00  2.24149433E+00
  3.45333431E+00  1.11295023E+00  -8.02275464E-01  -6.85057888E-01
  3.45368752E+00  1.40176159E+00  7.25940632E-03  -1.18393787E+00
  3.45479590E+00  1.75064360E+01  2.64547003E+00  3.24159287E+00
  3.45577366E+00  1.49777008E+00  -2.30312350E-01  -1.20196768E+00
  3.45617149E+00  4.19207796E-01  1.43913057E-01  -6.31266051E-01
  3.45636994E+00  1.35631908E+00  2.72475541E-01  -1.13228802E+00
  3.45678309E+00  1.38727786E+01  -6.54647492E-01  3.66663542E+00
  3.45697036E+00  2.94444079E+00  1.55040597E+00  7.35310903E-01
  3.45726288E+00  3.90928913E+00  -1.76335320E+00  -8.94357095E-01
  3.45793393E+00  5.47119310E+00  -2.11085759E+00  1.00770697E+00
  3.45869832E+00  1.38707969E+00  -1.09684876E+00  -4.28955117E-01
  3.45925777E+00  9.55069183E-01  -4.86064544E-01  8.47826894E-01
  3.45940676E+00  8.42110584E-01  -8.86124807E-01  2.38523394E-01
  3.46025067E+00  1.12100267E-01  -3.18014898E-01  -1.04722454E-01
  3.46136757E+00  5.61543605E-02  -1.75226152E-01  -1.59531051E-01
  3.46168883E+00  7.79541411E-01  7.46841596E-01  4.70923604E-01
  3.46221023E+00  6.16779031E+00  2.12624446E+00  1.28330620E+00
  3.46232992E+00  1.03714104E+00  9.41108713E-01  3.89172756E-01
  3.46265333E+00  3.65103361E+00  1.20961817E+00  -1.47914080E+00
  3.46314761E+00  1.31109107E+01  3.42331128E+00  1.17976718E+00
  3.46388021E+00  1.11764019E+00  -1.00879609E+00  -3.16181347E-01
  3.46422007E+00  3.64978439E+00  -1.12128875E+00  1.54676951E+00
  3.46456212E+00  1.85652196E+00  -1.31577774E+00  -3.53908018E-01
  3.46524077E+00  1.79449172E+00  2.57486446E-01  1.31460734E+00
  3.46583499E+00  6.45416239E+00  -1.90819986E+00  1.67718087E+00
  3.46642645E+00  3.16399311E+01  -1.36543386E+00  5.45669511E+00
  3.46709592E+00  3.12598450E+00  -1.73051502E+00  3.62356559E-01
  3.46804822E+00  9.24485085E+00  -2.08302127E+00  -2.21492060E+00
  3.46855551E+00  2.42648767E+01  -1.78341546E+00  -4.59176501E+00
  3.46890149E+00  1.20787899E+01  -2.11683360E+00  2.75641170E+00
  3.46930788E+00  3.47032909E+00  1.84348788E+00  2.68107297E-01
  3.46998262E+00  1.33258446E+01  -3.49688829E+00  1.04767213E+00
  3.47028380E+00  6.14875814E+00  -1.14737983E-01  -2.47701299E+00
  3.47136661E+00  6.42816685E+00  2.50828947E+00  3.69663088E-01
  3.47178328E+00  1.22592496E+01  -2.83081853E+00  2.06051355E+00
  3.47198248E+00  3.13112559E+01  5.39236425E+00  1.49454466E+00
  3.47260183E+00  4.40323978E-01  3.71322496E-01  5.49948708E-01
  3.47281040E+00  4.38248521E+00  -1.84980686E+00  9.80152936E-01
  3.47584458E+00  4.59774249E+01  -2.70985358E+00  6.21563500E+00
  3.47614335E+00  3.56914759E+01  1.48116723E+00  5.78771280E+00
  3.47741741E+00  3.24572331E+00  -2.48579176E-01  1.78435750E+00
  3.47799925E+00  3.05566192E-01  2.27310865E-01  -5.03880901E-01
  3.90781164E+00  3.91332212E-01  3.02813480E-01  5.47390362E-01
  3.90787729E+00  2.65676279E-01  1.99241764E-01  -4.75372484E-01
  3.90807113E+00  1.01087371E+00  -7.73641915E-01  -6.42146319E-01
  3.90841261E+00  7.24642582E-01  3.26530846E-01  7.86142601E-01
  3.90860988E+00  4.54727483E-01  -6.25322682E-01  2.52386660E-01
  3.90881475E+00  8.40640695E-02  -2.49173773E-01  1.48244732E-01
  3.90957522E+00  9.76489807E-02  -1.54990374E-01  2.71342891E-01
  3.90963028E+00  1.15888099E+00  -7.46490597E-01  7.75649909E-01
  3.90968958E+00  3.29550400E-01  -2.42471635E-01  -5.20344027E-01
  3.91007335E+00  2.98899528E-01  2.67144534E-01  4.77004535E-01
  3.91019037E+00  1.02753491E+00  -8.29675133E-01  5.82386545E-01
  3.91044061E+00  7.82191889E-01  -4.45148123E-01  7.64221851E-01
  3.91088473E+00  1.15757208E+00  1.46639046E-01  1.06586541E+00
  3.91106503E+00  2.30376833E+00  -1.48747718E+00  3.01960204E-01
  3.91146371E+00  3.99383693E+00  -1.99259911E+00  1.52923946E-01
  3.91242228E+00  7.62773989E+00  -2.51918149E+00  -1.13201789E+00
  3.91284891E+00  2.30444351E+00  -1.49560391E+00  -2.60023944E-01
  3.91308590E+00  1.94771642E-01  4.41195647E-01  -1.08647888E-02
  3.91368821E+00  4.99995480E-01  -6.94963974E-01  1.30462850E-01
  3.91412341E+00  2.34008860E-01  -3.86859501E-01  -2.90428281E-01
