# Generated by LORRAX unknown at 2026-07-21 06:36:51 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.467486              sigC=   39.561020+  0.000008i  sigXC=    0.093534+  0.000008i  VH=  591.604009+ -0.000060i  Eo=  -65.484467
n=1   sigX=  -39.467486              sigC=   39.561020+  0.000008i  sigXC=    0.093534+  0.000008i  VH=  591.604009+ -0.000060i  Eo=  -65.484467
n=2   sigX=  -33.301635              sigC=  -21.712682+  0.162966i  sigXC=  -55.014316+  0.162966i  VH=  584.115671+  0.000049i  Eo=  -42.100571
n=3   sigX=  -33.301635              sigC=  -21.712682+  0.162966i  sigXC=  -55.014316+  0.162966i  VH=  584.115671+  0.000049i  Eo=  -42.100571
n=4   sigX=  -32.523733              sigC=  -41.260500+ -0.165082i  sigXC=  -73.784234+ -0.165082i  VH=  577.561488+ -0.000205i  Eo=  -39.580049
n=5   sigX=  -32.523733              sigC=  -41.260500+ -0.165082i  sigXC=  -73.784234+ -0.165082i  VH=  577.561488+ -0.000205i  Eo=  -39.580049
n=6   sigX=  -32.511041              sigC=   12.388205+  0.012511i  sigXC=  -20.122836+  0.012511i  VH=  587.428811+  0.000078i  Eo=  -39.404857
n=7   sigX=  -32.511041              sigC=   12.388205+  0.012511i  sigXC=  -20.122836+  0.012511i  VH=  587.428811+  0.000078i  Eo=  -39.404857
n=8   sigX=  -21.626114              sigC=    6.831442+  0.000002i  sigXC=  -14.794672+  0.000002i  VH=  384.593457+  0.000444i  Eo=  -19.386943
n=9   sigX=  -21.626114              sigC=    6.831442+  0.000002i  sigXC=  -14.794672+  0.000002i  VH=  384.593457+  0.000444i  Eo=  -19.386943
n=10  sigX=  -21.557420              sigC=    3.063780+ -0.000269i  sigXC=  -18.493640+ -0.000269i  VH=  352.184894+ -0.000035i  Eo=  -18.188235
n=11  sigX=  -21.557420              sigC=    3.063780+ -0.000269i  sigXC=  -18.493640+ -0.000269i  VH=  352.184894+ -0.000035i  Eo=  -18.188235
