# Exciton bandstructure E_S(Q), TDA, LORRAX
# input: /pscratch/sd/j/jackm/lorrax_sandbox/runs/MoS2/09_mos2_exciton_smooth_2026-07-21/01_lorrax_exciton_interp_ongrid_check/exciton.in
# window: n_val=8 n_cond=8; n_eig=8; kgrid 12x12x1; vq_mode=interp
# conventions: |v k, c k+Q>; exchange tile at wrap(-Q) keeps G=0 at finite Q (energy_loss); Gamma uses the production q=0 head-body tile; energies in eV
# nodes: 0:M 6:Γ 10:K
# iQ  s_path  Qx  Qy  Qz  mode  E_1..E_neig (eV)
   0 0.000000  0.000000  0.500000  0.000000 interp 1.955182 1.955187 2.003209 2.014154 2.075654 2.085658 2.120871 2.120878
   1 0.635291  0.000000  0.416667  0.000000 interp 2.083805 2.085158 2.125610 2.133380 2.201626 2.206581 2.237259 2.237689
   2 1.270581  0.000000  0.333333  0.000000 interp 2.296644 2.297960 2.308763 2.310921 2.327980 2.335297 2.345356 2.346676
   3 1.905872  0.000000  0.250000  0.000000 interp 2.264016 2.265941 2.290372 2.290832 2.311210 2.316731 2.317425 2.325054
   4 2.541163  0.000000  0.166667  0.000000 interp 2.322357 2.325632 2.335541 2.335902 2.356739 2.363911 2.367102 2.367202
   5 3.176453  0.000000  0.083333  0.000000 interp 2.254687 2.256223 2.261105 2.265628 2.367292 2.368303 2.368508 2.372660
   6 3.811744  0.000000  0.000000  0.000000 interp 2.092053 2.092794 2.096762 2.096768 2.208449 2.208449 2.218018 2.219390
   7 4.912099  0.083333  0.083333  0.000000 interp 2.274645 2.301292 2.323576 2.328265 2.341989 2.351200 2.380562 2.410826
   8 6.012454  0.166667  0.166667  0.000000 interp 1.959750 2.007002 2.075678 2.128262 2.200131 2.200359 2.236932 2.247705
   9 7.112809  0.250000  0.250000  0.000000 interp 2.266898 2.276029 2.313323 2.320462 2.329891 2.333940 2.376005 2.388654
  10 8.213164  0.333333  0.333333  0.000000 interp 2.088212 2.096134 2.210406 2.212548 2.301444 2.301768 2.303456 2.313870
