# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 163

── Peak live HBM  at t=12.37s  ──────────────────────────
bytes_in_use                = 5.25 GiB
device.peak_bytes_in_use    = 9.21 GiB  (cumulative)
sum of jax.live_arrays()    = 16.95 GiB
n live arrays at peak        = 34

Top JAX arrays at peak:
            size  dtype         shape
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
     1012.50 MiB  complex128    (9, 80, 2, 24, 24, 80)
       56.25 MiB  complex128    (9, 640, 640)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 80, 2, 640)

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.59          0.00 B        0          0.00 B
    2.84          0.00 B        0          0.00 B
    3.09          0.00 B        0          0.00 B
    3.34          0.00 B        0          0.00 B
    3.61        512.00 B        2         24.00 B
    3.86        512.00 B        2         24.00 B
    4.11        768.00 B        3         40.00 B
    4.36       21.09 MiB        4       28.13 MiB
    4.61      267.19 MiB        6        1.02 GiB
    4.86      267.20 MiB       10        1.02 GiB
    5.11      267.21 MiB       16        1.02 GiB
    5.36      267.21 MiB       16        1.02 GiB
    5.61        1.02 GiB       16        1.02 GiB
    5.86        1.02 GiB       16        1.02 GiB
    6.11        1.02 GiB       16        1.02 GiB
    6.36        1.02 GiB       16        1.02 GiB
    6.61      288.29 MiB       18        1.06 GiB
    6.86       28.11 MiB       18       42.20 MiB
    7.11       67.27 MiB       20       84.39 MiB
    7.36       67.27 MiB       20       84.39 MiB
    7.62       77.33 MiB       22      196.89 MiB
    7.87       91.39 MiB       23      253.14 MiB
    8.12       91.39 MiB       26      253.14 MiB
    8.37       91.39 MiB       23      253.14 MiB
    8.62       91.39 MiB       23      253.14 MiB
    8.87       91.39 MiB       23      253.14 MiB
    9.12       91.39 MiB       23      253.14 MiB
    9.37      114.83 MiB       23      253.14 MiB
    9.62      119.52 MiB       25      365.64 MiB
    9.87      316.39 MiB       23        1.13 GiB
   10.12      822.64 MiB       25        2.11 GiB
   10.37      822.65 MiB       31        2.11 GiB
   10.62      822.65 MiB       31        2.11 GiB
   10.87      822.65 MiB       32        2.11 GiB
   11.12        2.29 GiB       32        9.04 GiB
   11.37        3.28 GiB       32        9.04 GiB
   11.62        4.26 GiB       31        5.08 GiB
   11.87        1.30 GiB       31        5.08 GiB
   12.12        1.30 GiB       31        5.08 GiB
   12.37        5.25 GiB       34       16.95 GiB
   12.62        5.25 GiB       34       16.95 GiB
   12.87        5.25 GiB       34       16.95 GiB
   13.13        5.25 GiB       34       16.95 GiB
   13.38        5.25 GiB       34       16.95 GiB
   13.63        5.25 GiB       34       16.95 GiB
   13.88        5.25 GiB       34       16.95 GiB
   14.13      316.40 MiB       30        1.13 GiB
   14.38      316.40 MiB       30        1.13 GiB
   14.63      316.40 MiB       30        1.13 GiB
   14.88      316.40 MiB       30        1.13 GiB
   15.13      316.40 MiB       30        1.13 GiB
   15.38      316.40 MiB       30        1.13 GiB
   15.63      316.40 MiB       30        1.13 GiB
