# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 117

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.39          0.00 B        0          0.00 B
    2.64          0.00 B        0          0.00 B
    2.89          0.00 B        0          0.00 B
    3.14          0.00 B        0          0.00 B
    3.39          0.00 B        1          8.00 B
    3.64          0.00 B        3        192.00 B
    3.89          0.00 B        3        192.00 B
    4.14          0.00 B        3        192.00 B
    4.39          0.00 B        5        136.00 B
    4.64          0.00 B        2         24.00 B
    5.48          0.00 B        0          0.00 B
    5.73          0.00 B        4       56.25 MiB
    5.98          0.00 B        4      112.50 MiB
    6.23          0.00 B       10        1.69 GiB
    6.48          0.00 B       16        1.69 GiB
    6.73          0.00 B       16        1.69 GiB
    6.98          0.00 B       18        1.86 GiB
    7.23          0.00 B       18      168.76 MiB
    7.48          0.00 B       22      787.51 MiB
    7.74          0.00 B       24      787.51 MiB
    8.01          0.00 B       22      787.51 MiB
    8.26          0.00 B       22      787.51 MiB
    8.51          0.00 B       22      787.51 MiB
    8.76          0.00 B       21      562.51 MiB
    9.01          0.00 B       21      562.51 MiB
    9.27          0.00 B       21      562.51 MiB
    9.52          0.00 B       21      562.51 MiB
    9.77          0.00 B       21      562.51 MiB
   10.02          0.00 B       21      562.51 MiB
   10.27          0.00 B       24      582.76 MiB
   10.52          0.00 B       29      635.38 MiB
   10.77          0.00 B       28        2.93 GiB
   11.02          0.00 B       26      566.47 MiB
   11.27          0.00 B       26      566.47 MiB
   11.52          0.00 B       26      566.47 MiB
   11.77          0.00 B       27      566.47 MiB
   12.02          0.00 B       27      566.47 MiB
   12.27          0.00 B       28        6.88 GiB
   12.52          0.00 B       28        6.88 GiB
   12.77          0.00 B       28        6.88 GiB
   13.02          0.00 B       28        6.88 GiB
   13.27          0.00 B       28        6.88 GiB
   13.52          0.00 B       28        6.88 GiB
   13.77          0.00 B       28        6.88 GiB
   14.02          0.00 B       28        6.88 GiB
   14.27          0.00 B       28        6.88 GiB
   14.52          0.00 B       28        6.88 GiB
   14.77          0.00 B       28        6.88 GiB
   15.03          0.00 B       28        6.88 GiB
   15.28          0.00 B       28        6.88 GiB
   15.53          0.00 B       28        6.88 GiB
   15.78          0.00 B       28        6.88 GiB
   16.03          0.00 B       28        6.88 GiB
   16.28          0.00 B       28        6.88 GiB
   16.53          0.00 B       28        6.88 GiB
   16.78          0.00 B       28        6.88 GiB
   17.03          0.00 B       28        6.88 GiB
   17.28          0.00 B       28        6.88 GiB
   17.53          0.00 B       28        6.88 GiB
   17.78          0.00 B       27        6.88 GiB
   18.03          0.00 B       27        6.88 GiB
   18.28          0.00 B       19      116.46 MiB
   18.53          0.00 B       37      123.43 MiB
   18.78          0.00 B       33      342.27 MiB
   19.03          0.00 B       33      342.27 MiB
   19.28          0.00 B       33      342.27 MiB
   19.53          0.00 B       33      342.27 MiB
   19.78          0.00 B       33      342.27 MiB
   20.03          0.00 B       33      342.27 MiB
   20.29          0.00 B       33      342.27 MiB
   20.54          0.00 B       33      342.27 MiB
   20.79          0.00 B       33      342.27 MiB
   21.04          0.00 B       33      342.27 MiB
   21.29          0.00 B       33      342.27 MiB
   21.54          0.00 B       33      342.27 MiB
   21.79          0.00 B       34        6.66 GiB
   22.04          0.00 B      172        6.68 GiB
   22.30          0.00 B      241        6.71 GiB
   22.55          0.00 B       47        6.68 GiB
   22.80          0.00 B       43      342.61 MiB
   23.05          0.00 B       43      342.61 MiB
   23.30          0.00 B       45      571.12 MiB
   23.55          0.00 B       50      342.29 MiB
   23.80          0.00 B       50      342.29 MiB
   24.05          0.00 B       50      342.29 MiB
   24.30          0.00 B       50      342.29 MiB
   24.55          0.00 B       50      342.29 MiB
   24.80          0.00 B       47      454.75 MiB
   25.05          0.00 B       51      511.06 MiB
   25.30          0.00 B       52      511.06 MiB
   25.55          0.00 B       51      511.06 MiB
   25.80          0.00 B       49      679.73 MiB
   26.05          0.00 B       56      694.78 MiB
   26.31          0.00 B       54      679.78 MiB
   26.56          0.00 B       54      679.78 MiB
   26.81          0.00 B       50      904.73 MiB
   27.07          0.00 B       50      904.73 MiB
   27.32          0.00 B       57      920.58 MiB
   27.57          0.00 B       57      920.58 MiB
   27.82          0.00 B       58      920.58 MiB
   28.07          0.00 B       58      920.58 MiB
   28.32          0.00 B       60      932.58 MiB
   28.57          0.00 B       63      946.58 MiB
   28.82          0.00 B       68      960.58 MiB
   29.07          0.00 B       69      962.58 MiB
   29.33          0.00 B       97      956.58 MiB
   29.58          0.00 B       56      908.24 MiB
   29.83          0.00 B       59      908.25 MiB
   30.08          0.00 B       60      908.25 MiB
   30.33          0.00 B       61      911.76 MiB
   30.58          0.00 B       61      911.76 MiB
   30.83          0.00 B       62      915.28 MiB
   31.08          0.00 B       63      918.80 MiB
   31.33          0.00 B       63      918.80 MiB
   31.58          0.00 B       69      939.89 MiB
   31.83          0.00 B       68      936.37 MiB
   31.99          0.00 B       40        4.64 MiB
