 (0.9926657685757411,-4.7773559331946951E-019)  
 (-1.1796955863199489E-005,-2.4167255631525292E-006)  
 (-4.7199804467784336E-006,-9.2130475124821787E-006)  
 (-9.0263043344832358E-006,-2.0803385842827743E-006)  
 (3.0031657743925808E-006,5.5242380236925900E-006)  
 (-1.1796955863199489E-005,2.4167255631525292E-006)  
 (0.7321973981413405,8.0781183507285956E-019)  
 (3.1792744825199892E-005,-2.4616748383040304E-003)  
 (-0.1783614551505041,5.0155328512223972E-005)  
 (-6.5727198048861593E-004,-3.4403277905773332E-003)  
 (-4.7199804467784336E-006,9.2130475124821787E-006)  
 (3.1792744825199892E-005,2.4616748383040304E-003)  
 (0.7323147260637812,1.8961475139827388E-018)  
 (-6.3758391679806796E-004,-3.4138355707741168E-003)  
 (0.1783011016091990,-2.9967002638779846E-005)  
 (-9.0263043344832358E-006,2.0803385842827743E-006)  
 (-0.1783614551505041,-5.0155328512223972E-005)  
 (-6.3758391679806796E-004,3.4138355707741168E-003)  
 (0.8713140161007715,-5.1887793420212132E-019)  
 (1.6874865976058515E-006,-5.4205886772034605E-003)  
 (3.0031657743925808E-006,-5.5242380236925900E-006)  
 (-6.5727198048861593E-004,3.4403277905773332E-003)  
 (0.1783011016091990,2.9967002638779846E-005)  
 (1.6874865976058515E-006,5.4205886772034605E-003)  
 (0.8713415985755238,-6.7370466736178668E-019)  
 (-5.9053504071234089E-006,6.6538854926360288E-005)  
 (1.5580370363716654E-002,4.6639626150052687E-006)  
 (1.8838585340811064E-005,1.5632351412877304E-002)  
 (3.9607515912325865E-003,-4.4326391053817184E-006)  
 (2.4762105511550771E-005,-3.9572859009227527E-003)  
 (-5.0442203970795935E-003,2.2598445235581266E-005)  
 (5.9437437929253630E-003,7.7123670720621662E-005)  
 (6.5754181018408563E-005,-5.9680936604521789E-003)  
 (5.3115844339160136E-003,-1.1305761203496108E-004)  
 (-7.1844238649251780E-006,5.3563372675278567E-003)  
 (1.8891861628572286E-005,-5.0306110136952714E-003)  
 (8.8341552779535836E-005,-5.9589615298228120E-003)  
 (-5.9800260199729264E-003,-1.2777198175956658E-006)  
 (-1.0421612090081069E-006,-5.3340443233034192E-003)  
 (5.4422566954811080E-003,-9.6761125045901575E-005)  
 (2.6573115515957915E-003,-6.4453097637961321E-006)  
 (-9.5976462443050307E-003,-1.4606159036399015E-004)  
 (-2.6376724544174254E-005,9.6469032123240161E-003)  
 (-5.5244362207687164E-003,1.1091589757493746E-004)  
 (-4.4259158760806968E-005,-5.5491854944453318E-003)  
 (2.2020438285998297E-005,-2.6308199432712605E-003)  
 (3.3308275133772021E-005,-9.6339186979700914E-003)  
 (-9.5228323045829389E-003,-1.8101005897647559E-005)  
 (-2.6496710751099616E-005,-5.5444690996009488E-003)  
 (5.6025758591678127E-003,-6.9652550082529430E-005)  
 (-5.9053504071234089E-006,-6.6538854926360288E-005)  
 (-5.0442203970795935E-003,-2.2598445235581266E-005)  
 (1.8891861628572286E-005,5.0306110136952714E-003)  
 (2.6573115515957915E-003,6.4453097637961321E-006)  
 (2.2020438285998297E-005,2.6308199432712605E-003)  
 (1.5580370363716654E-002,-4.6639626150052687E-006)  
 (5.9437437929253630E-003,-7.7123670720621662E-005)  
 (8.8341552779535836E-005,5.9589615298228120E-003)  
 (-9.5976462443050307E-003,1.4606159036399015E-004)  
 (3.3308275133772021E-005,9.6339186979700914E-003)  
 (1.8838585340811064E-005,-1.5632351412877304E-002)  
 (6.5754181018408563E-005,5.9680936604521789E-003)  
 (-5.9800260199729264E-003,1.2777198175956658E-006)  
 (-2.6376724544174254E-005,-9.6469032123240161E-003)  
 (-9.5228323045829389E-003,1.8101005897647559E-005)  
 (3.9607515912325865E-003,4.4326391053817184E-006)  
 (5.3115844339160136E-003,1.1305761203496108E-004)  
 (-1.0421612090081069E-006,5.3340443233034192E-003)  
 (-5.5244362207687164E-003,-1.1091589757493746E-004)  
 (-2.6496710751099616E-005,5.5444690996009488E-003)  
 (2.4762105511550771E-005,3.9572859009227527E-003)  
 (-7.1844238649251780E-006,-5.3563372675278567E-003)  
 (5.4422566954811080E-003,9.6761125045901575E-005)  
 (-4.4259158760806968E-005,5.5491854944453318E-003)  
 (5.6025758591678127E-003,6.9652550082529430E-005)  
 (4.8639935434128923E-002,-4.5592367262177605E-019)  
 (-2.3028217078163872E-006,6.2476554421413987E-007)  
 (-1.0059582932047628E-006,1.4528382538940344E-006)  
 (-4.7919846581020303E-006,-5.7728172514956092E-006)  
 (1.5010774438176857E-006,-6.4091126142276193E-006)  
 (-2.3028217078163872E-006,-6.2476554421413987E-007)  
 (0.1594776153974278,2.1329807998032817E-019)  
 (-8.6094069564941721E-006,-8.5703516844634533E-003)  
 (7.3839801843793795E-002,1.4380450919877581E-005)  
 (2.6452856217167183E-004,-3.0584928327582728E-003)  
 (-1.0059582932047628E-006,-1.4528382538940344E-006)  
 (-8.6094069564941721E-006,8.5703516844634533E-003)  
 (0.1594587667355104,2.3657323310549954E-019)  
 (2.4960510092199626E-004,-3.0620181151821304E-003)  
 (-7.3819755831407208E-002,-1.9656908765766109E-005)  
 (-4.7919846581020303E-006,5.7728172514956092E-006)  
 (7.3839801843793795E-002,-1.4380450919877581E-005)  
 (2.4960510092199626E-004,3.0620181151821304E-003)  
 (0.1031128492220636,-2.9258584752803034E-019)  
 (8.8795868741831303E-006,-6.2873258104483723E-003)  
 (1.5010774438176857E-006,6.4091126142276193E-006)  
 (2.6452856217167183E-004,3.0584928327582728E-003)  
 (-7.3819755831407208E-002,1.9656908765766109E-005)  
 (8.8795868741831303E-006,6.2873258104483723E-003)  
