# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 169

── Peak live HBM  at t=12.06s  ──────────────────────────
bytes_in_use                = 5.25 GiB
device.peak_bytes_in_use    = 9.21 GiB  (cumulative)
sum of jax.live_arrays()    = 16.95 GiB
n live arrays at peak        = 34

Top JAX arrays at peak:
            size  dtype         shape
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
     1012.50 MiB  complex128    (9, 80, 2, 24, 24, 80)
       56.25 MiB  complex128    (9, 640, 640)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 80, 2, 640)

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.48          0.00 B        0          0.00 B
    2.73          0.00 B        0          0.00 B
    2.98          0.00 B        0          0.00 B
    3.23          0.00 B        0          0.00 B
    3.49        512.00 B        2         24.00 B
    3.74        512.00 B        2         24.00 B
    3.99        768.00 B        3         40.00 B
    4.24       21.09 MiB        4       28.13 MiB
    4.49      267.19 MiB        6        1.02 GiB
    4.74      267.20 MiB       10        1.02 GiB
    4.99      267.21 MiB       16        1.02 GiB
    5.24      267.21 MiB       16        1.02 GiB
    5.49        1.02 GiB       16        1.02 GiB
    5.74        1.02 GiB       16        1.02 GiB
    5.99        1.02 GiB       16        1.02 GiB
    6.25        1.02 GiB       16        1.02 GiB
    6.50       21.08 MiB       17       28.14 MiB
    6.75       67.27 MiB       20       84.39 MiB
    7.00       67.27 MiB       20       84.39 MiB
    7.25       67.27 MiB       20       84.39 MiB
    7.50      119.52 MiB       22      196.89 MiB
    7.75       91.39 MiB       26      253.14 MiB
    8.05       91.39 MiB       23      253.14 MiB
    8.30       91.39 MiB       23      253.14 MiB
    8.55       91.39 MiB       23      253.14 MiB
    8.80       91.39 MiB       23      253.14 MiB
    9.05      114.83 MiB       23      253.14 MiB
    9.30      114.83 MiB       23      253.14 MiB
    9.55       63.27 MiB       22      140.64 MiB
    9.80      822.64 MiB       23        2.11 GiB
   10.05      822.65 MiB       26        2.11 GiB
   10.30      822.65 MiB       31        2.11 GiB
   10.55        1.05 GiB       32        3.10 GiB
   10.80        1.79 GiB       33        4.09 GiB
   11.05        2.29 GiB       32        9.04 GiB
   11.30        3.28 GiB       32        9.04 GiB
   11.56        1.30 GiB       31        5.08 GiB
   11.81        4.32 GiB       31        5.08 GiB
   12.06        5.25 GiB       34       16.95 GiB
