# idx_k idx_b kx ky kz s energy
   1   12  0.00000000  0.05000000  0.00000000  0.38117440 -0.54486463
   1   13  0.00000000  0.05000000  0.00000000  0.38117440 -0.54486463
   1   14  0.00000000  0.05000000  0.00000000  0.38117440 -0.32864175
   1   15  0.00000000  0.05000000  0.00000000  0.38117440 -0.32864175
   1   16  0.00000000  0.05000000  0.00000000  0.38117440 -0.32138646
   1   17  0.00000000  0.05000000  0.00000000  0.38117440 -0.32138646
   1   18  0.00000000  0.05000000  0.00000000  0.38117440 -0.25170148
   1   19  0.00000000  0.05000000  0.00000000  0.38117440 -0.25170148
   1   20  0.00000000  0.05000000  0.00000000  0.38117440 -0.22911543
   1   21  0.00000000  0.05000000  0.00000000  0.38117440 -0.22911543
   1   22  0.00000000  0.05000000  0.00000000  0.38117440 -0.21723570
   1   23  0.00000000  0.05000000  0.00000000  0.38117440 -0.21723569
   1   24  0.00000000  0.05000000  0.00000000  0.38117440 -0.09923607
   1   25  0.00000000  0.05000000  0.00000000  0.38117440 -0.09923606
   1   26  0.00000000  0.05000000  0.00000000  0.38117440  0.24849637
   1   27  0.00000000  0.05000000  0.00000000  0.38117440  0.24849637
   1   28  0.00000000  0.05000000  0.00000000  0.38117440  0.25279496
   1   29  0.00000000  0.05000000  0.00000000  0.38117440  0.25279496
   2    0  0.00000000  0.10000000  0.00000000  0.76234881 -5.69641429
   2    1  0.00000000  0.10000000  0.00000000  0.76234881 -5.69641429
   2    2  0.00000000  0.10000000  0.00000000  0.76234881 -3.46156545
   2    3  0.00000000  0.10000000  0.00000000  0.76234881 -3.46156543
   2    4  0.00000000  0.10000000  0.00000000  0.76234881 -3.25508044
   2    5  0.00000000  0.10000000  0.00000000  0.76234881 -3.25508043
   2    6  0.00000000  0.10000000  0.00000000  0.76234881 -3.24355116
   2    7  0.00000000  0.10000000  0.00000000  0.76234881 -3.24355115
   2    8  0.00000000  0.10000000  0.00000000  0.76234881 -1.38627171
   2    9  0.00000000  0.10000000  0.00000000  0.76234881 -1.38627171
   2   10  0.00000000  0.10000000  0.00000000  0.76234881 -1.24209519
   2   11  0.00000000  0.10000000  0.00000000  0.76234881 -1.24209519
   2   12  0.00000000  0.10000000  0.00000000  0.76234881 -0.52410502
   2   13  0.00000000  0.10000000  0.00000000  0.76234881 -0.52410502
   2   14  0.00000000  0.10000000  0.00000000  0.76234881 -0.31972005
   2   15  0.00000000  0.10000000  0.00000000  0.76234881 -0.31972005
   2   16  0.00000000  0.10000000  0.00000000  0.76234881 -0.29939540
   2   17  0.00000000  0.10000000  0.00000000  0.76234881 -0.29939539
   2   18  0.00000000  0.10000000  0.00000000  0.76234881 -0.24303392
   2   19  0.00000000  0.10000000  0.00000000  0.76234881 -0.24303392
   2   20  0.00000000  0.10000000  0.00000000  0.76234881 -0.23526366
   2   21  0.00000000  0.10000000  0.00000000  0.76234881 -0.23526366
   2   22  0.00000000  0.10000000  0.00000000  0.76234881 -0.19212216
   2   23  0.00000000  0.10000000  0.00000000  0.76234881 -0.19212215
   2   24  0.00000000  0.10000000  0.00000000  0.76234881 -0.09285643
   2   25  0.00000000  0.10000000  0.00000000  0.76234881 -0.09285642
   2   26  0.00000000  0.10000000  0.00000000  0.76234881  0.18684507
   2   27  0.00000000  0.10000000  0.00000000  0.76234881  0.18684507
   2   28  0.00000000  0.10000000  0.00000000  0.76234881  0.20454411
   2   29  0.00000000  0.10000000  0.00000000  0.76234881  0.20454411
   3    0  0.00000000  0.15000000  0.00000000  1.14352321 -5.69133707
   3    1  0.00000000  0.15000000  0.00000000  1.14352321 -5.69133707
   3    2  0.00000000  0.15000000  0.00000000  1.14352321 -3.45598422
   3    3  0.00000000  0.15000000  0.00000000  1.14352321 -3.45598421
   3    4  0.00000000  0.15000000  0.00000000  1.14352321 -3.25132517
   3    5  0.00000000  0.15000000  0.00000000  1.14352321 -3.25132517
   3    6  0.00000000  0.15000000  0.00000000  1.14352321 -3.23175139
   3    7  0.00000000  0.15000000  0.00000000  1.14352321 -3.23175139
   3    8  0.00000000  0.15000000  0.00000000  1.14352321 -1.33878892
   3    9  0.00000000  0.15000000  0.00000000  1.14352321 -1.33878892
   3   10  0.00000000  0.15000000  0.00000000  1.14352321 -1.20352261
   3   11  0.00000000  0.15000000  0.00000000  1.14352321 -1.20352261
   3   12  0.00000000  0.15000000  0.00000000  1.14352321 -0.49543179
   3   13  0.00000000  0.15000000  0.00000000  1.14352321 -0.49543179
   3   14  0.00000000  0.15000000  0.00000000  1.14352321 -0.30755374
   3   15  0.00000000  0.15000000  0.00000000  1.14352321 -0.30755374
   3   16  0.00000000  0.15000000  0.00000000  1.14352321 -0.26656201
   3   17  0.00000000  0.15000000  0.00000000  1.14352321 -0.26656200
   3   18  0.00000000  0.15000000  0.00000000  1.14352321 -0.24731763
   3   19  0.00000000  0.15000000  0.00000000  1.14352321 -0.24731763
   3   20  0.00000000  0.15000000  0.00000000  1.14352321 -0.23469803
   3   21  0.00000000  0.15000000  0.00000000  1.14352321 -0.23469803
   3   22  0.00000000  0.15000000  0.00000000  1.14352321 -0.14682055
   3   23  0.00000000  0.15000000  0.00000000  1.14352321 -0.14682055
   3   24  0.00000000  0.15000000  0.00000000  1.14352321 -0.08947984
   3   25  0.00000000  0.15000000  0.00000000  1.14352321 -0.08947984
   3   26  0.00000000  0.15000000  0.00000000  1.14352321  0.09324876
   3   27  0.00000000  0.15000000  0.00000000  1.14352321  0.09324876
   3   28  0.00000000  0.15000000  0.00000000  1.14352321  0.14054314
   3   29  0.00000000  0.15000000  0.00000000  1.14352321  0.14054314
   4    0  0.00000000  0.20000000  0.00000000  1.52469762 -5.68704486
   4    1  0.00000000  0.20000000  0.00000000  1.52469762 -5.68704486
   4    2  0.00000000  0.20000000  0.00000000  1.52469762 -3.45216609
   4    3  0.00000000  0.20000000  0.00000000  1.52469762 -3.45216609
   4    4  0.00000000  0.20000000  0.00000000  1.52469762 -3.24918355
   4    5  0.00000000  0.20000000  0.00000000  1.52469762 -3.24918354
   4    6  0.00000000  0.20000000  0.00000000  1.52469762 -3.22246603
   4    7  0.00000000  0.20000000  0.00000000  1.52469762 -3.22246603
   4    8  0.00000000  0.20000000  0.00000000  1.52469762 -1.28760075
   4    9  0.00000000  0.20000000  0.00000000  1.52469762 -1.28760075
   4   10  0.00000000  0.20000000  0.00000000  1.52469762 -1.16516337
   4   11  0.00000000  0.20000000  0.00000000  1.52469762 -1.16516337
   4   12  0.00000000  0.20000000  0.00000000  1.52469762 -0.46676786
   4   13  0.00000000  0.20000000  0.00000000  1.52469762 -0.46676786
   4   14  0.00000000  0.20000000  0.00000000  1.52469762 -0.29949348
   4   15  0.00000000  0.20000000  0.00000000  1.52469762 -0.29949348
   4   16  0.00000000  0.20000000  0.00000000  1.52469762 -0.26399594
   4   17  0.00000000  0.20000000  0.00000000  1.52469762 -0.26399593
   4   18  0.00000000  0.20000000  0.00000000  1.52469762 -0.23478163
   4   19  0.00000000  0.20000000  0.00000000  1.52469762 -0.23478163
   4   20  0.00000000  0.20000000  0.00000000  1.52469762 -0.22646487
   4   21  0.00000000  0.20000000  0.00000000  1.52469762 -0.22646487
   4   22  0.00000000  0.20000000  0.00000000  1.52469762 -0.10315531
   4   23  0.00000000  0.20000000  0.00000000  1.52469762 -0.10315531
   4   24  0.00000000  0.20000000  0.00000000  1.52469762 -0.08767536
   4   25  0.00000000  0.20000000  0.00000000  1.52469762 -0.08767536
   4   26  0.00000000  0.20000000  0.00000000  1.52469762 -0.01623109
   4   27  0.00000000  0.20000000  0.00000000  1.52469762 -0.01623108
   4   28  0.00000000  0.20000000  0.00000000  1.52469762  0.09029327
   4   29  0.00000000  0.20000000  0.00000000  1.52469762  0.09029327
   5    0  0.00000000  0.25000000  0.00000000  1.90587202 -5.68497074
   5    1  0.00000000  0.25000000  0.00000000  1.90587202 -5.68497074
   5    2  0.00000000  0.25000000  0.00000000  1.90587202 -3.45175144
   5    3  0.00000000  0.25000000  0.00000000  1.90587202 -3.45175144
   5    4  0.00000000  0.25000000  0.00000000  1.90587202 -3.24877635
   5    5  0.00000000  0.25000000  0.00000000  1.90587202 -3.24877635
   5    6  0.00000000  0.25000000  0.00000000  1.90587202 -3.22147701
   5    7  0.00000000  0.25000000  0.00000000  1.90587202 -3.22147701
   5    8  0.00000000  0.25000000  0.00000000  1.90587202 -1.24374310
   5    9  0.00000000  0.25000000  0.00000000  1.90587202 -1.24374310
   5   10  0.00000000  0.25000000  0.00000000  1.90587202 -1.13802344
   5   11  0.00000000  0.25000000  0.00000000  1.90587202 -1.13802344
   5   12  0.00000000  0.25000000  0.00000000  1.90587202 -0.44595504
   5   13  0.00000000  0.25000000  0.00000000  1.90587202 -0.44595504
   5   14  0.00000000  0.25000000  0.00000000  1.90587202 -0.31787832
   5   15  0.00000000  0.25000000  0.00000000  1.90587202 -0.31787832
   5   16  0.00000000  0.25000000  0.00000000  1.90587202 -0.28414754
   5   17  0.00000000  0.25000000  0.00000000  1.90587202 -0.28414754
   5   18  0.00000000  0.25000000  0.00000000  1.90587202 -0.24340507
   5   19  0.00000000  0.25000000  0.00000000  1.90587202 -0.24340507
   5   20  0.00000000  0.25000000  0.00000000  1.90587202 -0.19783260
   5   21  0.00000000  0.25000000  0.00000000  1.90587202 -0.19783260
   5   22  0.00000000  0.25000000  0.00000000  1.90587202 -0.13721561
   5   23  0.00000000  0.25000000  0.00000000  1.90587202 -0.13721561
   5   24  0.00000000  0.25000000  0.00000000  1.90587202 -0.12923458
   5   25  0.00000000  0.25000000  0.00000000  1.90587202 -0.12923457
   5   26  0.00000000  0.25000000  0.00000000  1.90587202 -0.00509134
   5   27  0.00000000  0.25000000  0.00000000  1.90587202 -0.00509134
   5   28  0.00000000  0.25000000  0.00000000  1.90587202  0.08260085
   5   29  0.00000000  0.25000000  0.00000000  1.90587202  0.08260085
   6    0  0.00000000  0.30000000  0.00000000  2.28704642 -5.68568716
   6    1  0.00000000  0.30000000  0.00000000  2.28704642 -5.68568716
   6    2  0.00000000  0.30000000  0.00000000  2.28704642 -3.45534352
   6    3  0.00000000  0.30000000  0.00000000  2.28704642 -3.45534352
   6    4  0.00000000  0.30000000  0.00000000  2.28704642 -3.25019500
   6    5  0.00000000  0.30000000  0.00000000  2.28704642 -3.25019500
   6    6  0.00000000  0.30000000  0.00000000  2.28704642 -3.23049217
   6    7  0.00000000  0.30000000  0.00000000  2.28704642 -3.23049217
   6    8  0.00000000  0.30000000  0.00000000  2.28704642 -1.21518433
   6    9  0.00000000  0.30000000  0.00000000  2.28704642 -1.21518433
   6   10  0.00000000  0.30000000  0.00000000  2.28704642 -1.12946311
   6   11  0.00000000  0.30000000  0.00000000  2.28704642 -1.12946311
   6   12  0.00000000  0.30000000  0.00000000  2.28704642 -0.43897939
   6   13  0.00000000  0.30000000  0.00000000  2.28704642 -0.43897939
   6   14  0.00000000  0.30000000  0.00000000  2.28704642 -0.37433729
   6   15  0.00000000  0.30000000  0.00000000  2.28704642 -0.37433729
   6   16  0.00000000  0.30000000  0.00000000  2.28704642 -0.30599302
   6   17  0.00000000  0.30000000  0.00000000  2.28704642 -0.30599302
   6   18  0.00000000  0.30000000  0.00000000  2.28704642 -0.29806398
   6   19  0.00000000  0.30000000  0.00000000  2.28704642 -0.29806398
   6   20  0.00000000  0.30000000  0.00000000  2.28704642 -0.20381304
   6   21  0.00000000  0.30000000  0.00000000  2.28704642 -0.20381304
   6   22  0.00000000  0.30000000  0.00000000  2.28704642 -0.18054603
   6   23  0.00000000  0.30000000  0.00000000  2.28704642 -0.18054603
   6   24  0.00000000  0.30000000  0.00000000  2.28704642 -0.14367531
   6   25  0.00000000  0.30000000  0.00000000  2.28704642 -0.14367531
   6   26  0.00000000  0.30000000  0.00000000  2.28704642  0.07284033
   6   27  0.00000000  0.30000000  0.00000000  2.28704642  0.07284033
   6   28  0.00000000  0.30000000  0.00000000  2.28704642  0.11246431
   6   29  0.00000000  0.30000000  0.00000000  2.28704642  0.11246431
   7    0  0.00000000  0.35000000  0.00000000  2.66822083 -5.68873488
   7    1  0.00000000  0.35000000  0.00000000  2.66822083 -5.68873488
   7    2  0.00000000  0.35000000  0.00000000  2.66822083 -3.46239852
   7    3  0.00000000  0.35000000  0.00000000  2.66822083 -3.46239852
   7    4  0.00000000  0.35000000  0.00000000  2.66822083 -3.25301774
   7    5  0.00000000  0.35000000  0.00000000  2.66822083 -3.25301774
   7    6  0.00000000  0.35000000  0.00000000  2.66822083 -3.24654839
   7    7  0.00000000  0.35000000  0.00000000  2.66822083 -3.24654838
   7    8  0.00000000  0.35000000  0.00000000  2.66822083 -1.20392004
   7    9  0.00000000  0.35000000  0.00000000  2.66822083 -1.20392004
   7   10  0.00000000  0.35000000  0.00000000  2.66822083 -1.13967355
   7   11  0.00000000  0.35000000  0.00000000  2.66822083 -1.13967355
   7   12  0.00000000  0.35000000  0.00000000  2.66822083 -0.46714626
   7   13  0.00000000  0.35000000  0.00000000  2.66822083 -0.46714626
   7   14  0.00000000  0.35000000  0.00000000  2.66822083 -0.41875155
   7   15  0.00000000  0.35000000  0.00000000  2.66822083 -0.41875155
   7   16  0.00000000  0.35000000  0.00000000  2.66822083 -0.37994093
   7   17  0.00000000  0.35000000  0.00000000  2.66822083 -0.37994093
   7   18  0.00000000  0.35000000  0.00000000  2.66822083 -0.32698449
   7   19  0.00000000  0.35000000  0.00000000  2.66822083 -0.32698449
   7   20  0.00000000  0.35000000  0.00000000  2.66822083 -0.22950584
   7   21  0.00000000  0.35000000  0.00000000  2.66822083 -0.22950584
   7   22  0.00000000  0.35000000  0.00000000  2.66822083 -0.17901046
   7   23  0.00000000  0.35000000  0.00000000  2.66822083 -0.17901046
   7   24  0.00000000  0.35000000  0.00000000  2.66822083 -0.15233390
   7   25  0.00000000  0.35000000  0.00000000  2.66822083 -0.15233390
   7   26  0.00000000  0.35000000  0.00000000  2.66822083  0.14892026
   7   27  0.00000000  0.35000000  0.00000000  2.66822083  0.14892026
   7   28  0.00000000  0.35000000  0.00000000  2.66822083  0.16302731
   7   29  0.00000000  0.35000000  0.00000000  2.66822083  0.16302731
   8    0  0.00000000  0.40000000  0.00000000  3.04939523 -5.69279898
   8    1  0.00000000  0.40000000  0.00000000  3.04939523 -5.69279898
   8    2  0.00000000  0.40000000  0.00000000  3.04939523 -3.47106855
   8    3  0.00000000  0.40000000  0.00000000  3.04939523 -3.47106855
   8    4  0.00000000  0.40000000  0.00000000  3.04939523 -3.26399350
   8    5  0.00000000  0.40000000  0.00000000  3.04939523 -3.26399349
   8    6  0.00000000  0.40000000  0.00000000  3.04939523 -3.25611481
   8    7  0.00000000  0.40000000  0.00000000  3.04939523 -3.25611480
   8    8  0.00000000  0.40000000  0.00000000  3.04939523 -1.20555365
   8    9  0.00000000  0.40000000  0.00000000  3.04939523 -1.20555365
   8   10  0.00000000  0.40000000  0.00000000  3.04939523 -1.16085997
   8   11  0.00000000  0.40000000  0.00000000  3.04939523 -1.16085997
   8   12  0.00000000  0.40000000  0.00000000  3.04939523 -0.52227593
   8   13  0.00000000  0.40000000  0.00000000  3.04939523 -0.52227593
   8   14  0.00000000  0.40000000  0.00000000  3.04939523 -0.44439348
   8   15  0.00000000  0.40000000  0.00000000  3.04939523 -0.44439348
   8   16  0.00000000  0.40000000  0.00000000  3.04939523 -0.42946303
   8   17  0.00000000  0.40000000  0.00000000  3.04939523 -0.42946303
   8   18  0.00000000  0.40000000  0.00000000  3.04939523 -0.34442923
   8   19  0.00000000  0.40000000  0.00000000  3.04939523 -0.34442923
   8   20  0.00000000  0.40000000  0.00000000  3.04939523 -0.24728189
   8   21  0.00000000  0.40000000  0.00000000  3.04939523 -0.24728189
   8   22  0.00000000  0.40000000  0.00000000  3.04939523 -0.18624099
   8   23  0.00000000  0.40000000  0.00000000  3.04939523 -0.18624099
   8   24  0.00000000  0.40000000  0.00000000  3.04939523 -0.16194815
   8   25  0.00000000  0.40000000  0.00000000  3.04939523 -0.16194815
   8   26  0.00000000  0.40000000  0.00000000  3.04939523  0.21239438
   8   27  0.00000000  0.40000000  0.00000000  3.04939523  0.21239439
   8   28  0.00000000  0.40000000  0.00000000  3.04939523  0.21554744
   8   29  0.00000000  0.40000000  0.00000000  3.04939523  0.21554744
   9    0  0.00000000  0.45000000  0.00000000  3.43056964 -5.69619113
   9    1  0.00000000  0.45000000  0.00000000  3.43056964 -5.69619113
   9    2  0.00000000  0.45000000  0.00000000  3.43056964 -3.47835525
   9    3  0.00000000  0.45000000  0.00000000  3.43056964 -3.47835525
   9    4  0.00000000  0.45000000  0.00000000  3.43056964 -3.27676980
   9    5  0.00000000  0.45000000  0.00000000  3.43056964 -3.27676980
   9    6  0.00000000  0.45000000  0.00000000  3.43056964 -3.25866959
   9    7  0.00000000  0.45000000  0.00000000  3.43056964 -3.25866958
   9    8  0.00000000  0.45000000  0.00000000  3.43056964 -1.21180711
   9    9  0.00000000  0.45000000  0.00000000  3.43056964 -1.21180711
   9   10  0.00000000  0.45000000  0.00000000  3.43056964 -1.18074083
   9   11  0.00000000  0.45000000  0.00000000  3.43056964 -1.18074083
   9   12  0.00000000  0.45000000  0.00000000  3.43056964 -0.55992266
   9   13  0.00000000  0.45000000  0.00000000  3.43056964 -0.55992266
   9   14  0.00000000  0.45000000  0.00000000  3.43056964 -0.48292585
   9   15  0.00000000  0.45000000  0.00000000  3.43056964 -0.48292585
   9   16  0.00000000  0.45000000  0.00000000  3.43056964 -0.43563766
   9   17  0.00000000  0.45000000  0.00000000  3.43056964 -0.43563766
   9   18  0.00000000  0.45000000  0.00000000  3.43056964 -0.35596062
   9   19  0.00000000  0.45000000  0.00000000  3.43056964 -0.35596062
   9   20  0.00000000  0.45000000  0.00000000  3.43056964 -0.25937728
   9   21  0.00000000  0.45000000  0.00000000  3.43056964 -0.25937728
   9   22  0.00000000  0.45000000  0.00000000  3.43056964 -0.19421567
   9   23  0.00000000  0.45000000  0.00000000  3.43056964 -0.19421567
   9   24  0.00000000  0.45000000  0.00000000  3.43056964 -0.16987753
   9   25  0.00000000  0.45000000  0.00000000  3.43056964 -0.16987753
   9   26  0.00000000  0.45000000  0.00000000  3.43056964  0.23059185
   9   27  0.00000000  0.45000000  0.00000000  3.43056964  0.23059186
   9   28  0.00000000  0.45000000  0.00000000  3.43056964  0.25560869
   9   29  0.00000000  0.45000000  0.00000000  3.43056964  0.25560869
  10    0  0.00000000  0.50000000  0.00000000  3.81174404 -5.69750412
  10    1  0.00000000  0.50000000  0.00000000  3.81174404 -5.69750412
  10    2  0.00000000  0.50000000  0.00000000  3.81174404 -3.48122092
  10    3  0.00000000  0.50000000  0.00000000  3.81174404 -3.48122092
  10    4  0.00000000  0.50000000  0.00000000  3.81174404 -3.28141739
  10    5  0.00000000  0.50000000  0.00000000  3.81174404 -3.28141739
  10    6  0.00000000  0.50000000  0.00000000  3.81174404 -3.25962777
  10    7  0.00000000  0.50000000  0.00000000  3.81174404 -3.25962776
  10    8  0.00000000  0.50000000  0.00000000  3.81174404 -1.21493408
  10    9  0.00000000  0.50000000  0.00000000  3.81174404 -1.21493408
  10   10  0.00000000  0.50000000  0.00000000  3.81174404 -1.18872243
  10   11  0.00000000  0.50000000  0.00000000  3.81174404 -1.18872243
  10   12  0.00000000  0.50000000  0.00000000  3.81174404 -0.57277198
  10   13  0.00000000  0.50000000  0.00000000  3.81174404 -0.57277198
  10   14  0.00000000  0.50000000  0.00000000  3.81174404 -0.49558622
  10   15  0.00000000  0.50000000  0.00000000  3.81174404 -0.49558622
  10   16  0.00000000  0.50000000  0.00000000  3.81174404 -0.43798476
  10   17  0.00000000  0.50000000  0.00000000  3.81174404 -0.43798476
  10   18  0.00000000  0.50000000  0.00000000  3.81174404 -0.35999029
  10   19  0.00000000  0.50000000  0.00000000  3.81174404 -0.35999029
  10   20  0.00000000  0.50000000  0.00000000  3.81174404 -0.26371489
  10   21  0.00000000  0.50000000  0.00000000  3.81174404 -0.26371489
  10   22  0.00000000  0.50000000  0.00000000  3.81174404 -0.19747995
  10   23  0.00000000  0.50000000  0.00000000  3.81174404 -0.19747995
  10   24  0.00000000  0.50000000  0.00000000  3.81174404 -0.17291055
  10   25  0.00000000  0.50000000  0.00000000  3.81174404 -0.17291055
  10   26  0.00000000  0.50000000  0.00000000  3.81174404  0.23438065
  10   27  0.00000000  0.50000000  0.00000000  3.81174404  0.23438066
  10   28  0.00000000  0.50000000  0.00000000  3.81174404  0.28356604
  10   29  0.00000000  0.50000000  0.00000000  3.81174404  0.28356604
  11    0  0.03333000  0.48333000  0.00000000  4.03179316 -5.69581204
  11    1  0.03333000  0.48333000  0.00000000  4.03179316 -5.69581204
  11    2  0.03333000  0.48333000  0.00000000  4.03179316 -3.47884679
  11    3  0.03333000  0.48333000  0.00000000  4.03179316 -3.47884679
  11    4  0.03333000  0.48333000  0.00000000  4.03179316 -3.27891147
  11    5  0.03333000  0.48333000  0.00000000  4.03179316 -3.27891147
  11    6  0.03333000  0.48333000  0.00000000  4.03179316 -3.25684855
  11    7  0.03333000  0.48333000  0.00000000  4.03179316 -3.25684855
  11    8  0.03333000  0.48333000  0.00000000  4.03179316 -1.21214756
  11    9  0.03333000  0.48333000  0.00000000  4.03179316 -1.21214756
  11   10  0.03333000  0.48333000  0.00000000  4.03179316 -1.18522503
  11   11  0.03333000  0.48333000  0.00000000  4.03179316 -1.18522503
  11   12  0.03333000  0.48333000  0.00000000  4.03179316 -0.56858531
  11   13  0.03333000  0.48333000  0.00000000  4.03179316 -0.56858531
  11   14  0.03333000  0.48333000  0.00000000  4.03179316 -0.49208910
  11   15  0.03333000  0.48333000  0.00000000  4.03179316 -0.49208910
  11   16  0.03333000  0.48333000  0.00000000  4.03179316 -0.43555182
  11   17  0.03333000  0.48333000  0.00000000  4.03179316 -0.43555182
  11   18  0.03333000  0.48333000  0.00000000  4.03179316 -0.35742146
  11   19  0.03333000  0.48333000  0.00000000  4.03179316 -0.35742146
  11   20  0.03333000  0.48333000  0.00000000  4.03179316 -0.26186732
  11   21  0.03333000  0.48333000  0.00000000  4.03179316 -0.26186732
  11   22  0.03333000  0.48333000  0.00000000  4.03179316 -0.19696045
  11   23  0.03333000  0.48333000  0.00000000  4.03179316 -0.19696045
  11   24  0.03333000  0.48333000  0.00000000  4.03179316 -0.17105147
  11   25  0.03333000  0.48333000  0.00000000  4.03179316 -0.17105147
  11   26  0.03333000  0.48333000  0.00000000  4.03179316  0.23299973
  11   27  0.03333000  0.48333000  0.00000000  4.03179316  0.23299974
  11   28  0.03333000  0.48333000  0.00000000  4.03179316  0.26474375
  11   29  0.03333000  0.48333000  0.00000000  4.03179316  0.26474375
  12    0  0.06666000  0.46666000  0.00000000  4.25184228 -5.69102131
  12    1  0.06666000  0.46666000  0.00000000  4.25184228 -5.69102131
  12    2  0.06666000  0.46666000  0.00000000  4.25184228 -3.47225271
  12    3  0.06666000  0.46666000  0.00000000  4.25184228 -3.47225271
  12    4  0.06666000  0.46666000  0.00000000  4.25184228 -3.27271254
  12    5  0.06666000  0.46666000  0.00000000  4.25184228 -3.27271254
  12    6  0.06666000  0.46666000  0.00000000  4.25184228 -3.24772009
  12    7  0.06666000  0.46666000  0.00000000  4.25184228 -3.24772009
  12    8  0.06666000  0.46666000  0.00000000  4.25184228 -1.20413558
  12    9  0.06666000  0.46666000  0.00000000  4.25184228 -1.20413558
  12   10  0.06666000  0.46666000  0.00000000  4.25184228 -1.17513473
  12   11  0.06666000  0.46666000  0.00000000  4.25184228 -1.17513473
  12   12  0.06666000  0.46666000  0.00000000  4.25184228 -0.55625984
  12   13  0.06666000  0.46666000  0.00000000  4.25184228 -0.55625984
  12   14  0.06666000  0.46666000  0.00000000  4.25184228 -0.48194471
  12   15  0.06666000  0.46666000  0.00000000  4.25184228 -0.48194471
  12   16  0.06666000  0.46666000  0.00000000  4.25184228 -0.42863253
  12   17  0.06666000  0.46666000  0.00000000  4.25184228 -0.42863252
  12   18  0.06666000  0.46666000  0.00000000  4.25184228 -0.35001481
  12   19  0.06666000  0.46666000  0.00000000  4.25184228 -0.35001481
  12   20  0.06666000  0.46666000  0.00000000  4.25184228 -0.25600672
  12   21  0.06666000  0.46666000  0.00000000  4.25184228 -0.25600672
  12   22  0.06666000  0.46666000  0.00000000  4.25184228 -0.19592609
  12   23  0.06666000  0.46666000  0.00000000  4.25184228 -0.19592609
  12   24  0.06666000  0.46666000  0.00000000  4.25184228 -0.16494919
  12   25  0.06666000  0.46666000  0.00000000  4.25184228 -0.16494919
  12   26  0.06666000  0.46666000  0.00000000  4.25184228  0.22828644
  12   27  0.06666000  0.46666000  0.00000000  4.25184228  0.22828645
  12   28  0.06666000  0.46666000  0.00000000  4.25184228  0.23941182
