# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 62

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.21          0.00 B        0          0.00 B
    2.46          0.00 B        0          0.00 B
    2.72          0.00 B        4        7.50 MiB
    2.97          0.00 B        4        7.50 MiB
    3.22          0.00 B        4        7.50 MiB
    3.47          0.00 B       11      243.56 MiB
    3.72          0.00 B       11      243.56 MiB
    3.97          0.00 B       11      243.54 MiB
    4.22          0.00 B       12      243.54 MiB
    4.47          0.00 B       14      250.57 MiB
    4.72          0.00 B       18      254.08 MiB
    4.97          0.00 B       10      243.53 MiB
    5.22          0.00 B       11      468.53 MiB
    5.47          0.00 B       11      468.53 MiB
    5.72          0.00 B       11      468.53 MiB
    5.97          0.00 B       11      468.53 MiB
    6.22          0.00 B       14      693.53 MiB
    6.48          0.00 B       11      468.53 MiB
    6.73          0.00 B       11      468.53 MiB
    6.98          0.00 B       11      468.53 MiB
    7.23          0.00 B       11      468.53 MiB
    7.48          0.00 B       11      468.53 MiB
    7.73          0.00 B       11      468.53 MiB
    7.98          0.00 B       11      468.53 MiB
    8.24          0.00 B       11      468.53 MiB
    8.49          0.00 B       11      468.53 MiB
    8.74          0.00 B       11      468.53 MiB
    8.99          0.00 B       11      468.53 MiB
    9.24          0.00 B       11      468.53 MiB
    9.49          0.00 B       11      468.53 MiB
    9.74          0.00 B       11      468.53 MiB
    9.99          0.00 B       11      468.53 MiB
   10.24          0.00 B       11      468.53 MiB
   10.49          0.00 B       11      468.53 MiB
   10.74          0.00 B       11      468.53 MiB
   10.99          0.00 B       11      468.53 MiB
   11.24          0.00 B       11      468.53 MiB
   11.49          0.00 B       11      468.53 MiB
   11.74          0.00 B       11      468.53 MiB
   11.99          0.00 B       11      468.53 MiB
   12.24          0.00 B       11      468.53 MiB
   12.49          0.00 B       11      468.53 MiB
   12.74          0.00 B       11      468.53 MiB
   12.99          0.00 B       11      468.53 MiB
   13.24          0.00 B       11      468.53 MiB
   13.49          0.00 B       11      468.53 MiB
   13.74          0.00 B       11      468.53 MiB
   13.99          0.00 B       11      468.53 MiB
   14.24          0.00 B       11      468.53 MiB
   14.49          0.00 B       11      468.53 MiB
   14.74          0.00 B       11      468.53 MiB
   14.99          0.00 B       11      468.53 MiB
   15.24          0.00 B       11      468.53 MiB
   15.49          0.00 B       11      468.53 MiB
   16.08          0.00 B        0          0.00 B
   16.73          0.00 B        0          0.00 B
   16.99          0.00 B        0          0.00 B
   17.24          0.00 B        0          0.00 B
   17.49          0.00 B        0          0.00 B
   17.74          0.00 B        0          0.00 B
   17.99          0.00 B        0          0.00 B
   18.06          0.00 B        0          0.00 B
