# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 412

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.32          0.00 B        0          0.00 B
    2.57          0.00 B        0          0.00 B
    2.82          0.00 B        0          0.00 B
    3.07          0.00 B        0          0.00 B
    3.32          0.00 B        0          0.00 B
    3.57          0.00 B        0          0.00 B
    3.83          0.00 B        0          0.00 B
    4.08          0.00 B        0          0.00 B
    4.33          0.00 B        3        192.00 B
    4.58          0.00 B        3        192.00 B
    4.83          0.00 B        3        192.00 B
    5.08          0.00 B        3        192.00 B
    5.33          0.00 B        5        136.00 B
    5.58          0.00 B        2         24.00 B
    5.83          0.00 B        0          0.00 B
    6.86          0.00 B        0          0.00 B
    7.11          0.00 B        2         24.00 B
    7.36          0.00 B        4       28.13 MiB
    7.61          0.00 B        4       56.25 MiB
    7.86          0.00 B       11       57.87 MiB
    8.11          0.00 B       16       80.48 MiB
    8.36          0.00 B       17       80.75 MiB
    8.61          0.00 B       16      100.06 MiB
    8.86          0.00 B       18      101.00 MiB
    9.11          0.00 B       22      102.48 MiB
    9.36          0.00 B       21      102.75 MiB
    9.61          0.00 B       13      144.37 MiB
    9.86          0.00 B       14      144.37 MiB
   10.11          0.00 B       14      144.37 MiB
   10.36          0.00 B       12      170.91 MiB
   10.61          0.00 B       10       56.52 MiB
   10.86          0.00 B       21       56.52 MiB
   11.11          0.00 B       26       56.52 MiB
   11.36          0.00 B       26       56.52 MiB
   11.61          0.00 B       22       56.52 MiB
   11.86          0.00 B       22       56.52 MiB
   12.11          0.00 B       21       56.52 MiB
   12.36          0.00 B       44       56.52 MiB
   12.61          0.00 B       47       56.53 MiB
   12.86          0.00 B       50      169.02 MiB
   13.12          0.00 B       56        1.92 GiB
   13.37          0.00 B       56        1.92 GiB
   13.62          0.00 B       55      281.53 MiB
   13.87          0.00 B       52      281.52 MiB
   14.12          0.00 B       52      281.52 MiB
   14.37          0.00 B       52      281.52 MiB
   14.62          0.00 B       52      281.52 MiB
   14.87          0.00 B       52      225.27 MiB
   15.12          0.00 B       54      225.28 MiB
   15.37          0.00 B       58      249.51 MiB
   15.62          0.00 B       56      268.81 MiB
   15.87          0.00 B       59      269.76 MiB
   16.12          0.00 B       63      271.24 MiB
   16.37          0.00 B       62      271.51 MiB
   16.62          0.00 B       63      314.64 MiB
   16.87          0.00 B       54      226.86 MiB
   17.13          0.00 B       58      228.44 MiB
   17.38          0.00 B       58      228.44 MiB
   17.63          0.00 B       58      228.44 MiB
   17.88          0.00 B       58      228.44 MiB
   18.13          0.00 B       59      228.44 MiB
   18.38          0.00 B       59      228.44 MiB
   18.63          0.00 B       62      734.69 MiB
   18.89          0.00 B       65        1.21 GiB
   19.14          0.00 B       69        1.71 GiB
   19.39          0.00 B       69        1.71 GiB
   19.64          0.00 B       69        1.71 GiB
   19.89          0.00 B       69        2.70 GiB
   20.14          0.00 B       69        2.70 GiB
   20.39          0.00 B       69        1.71 GiB
   20.64          0.00 B       69        2.70 GiB
   20.89          0.00 B       65        1.71 GiB
   21.14          0.00 B       62        1.21 GiB
   21.39          0.00 B       62        1.21 GiB
   21.64          0.00 B       59      734.69 MiB
   21.89          0.00 B       49       59.69 MiB
   22.14          0.00 B       49       59.69 MiB
   22.40          0.00 B       55      117.36 MiB
   22.65          0.00 B       58      117.36 MiB
   22.90          0.00 B       59      205.21 MiB
   23.15          0.00 B       59      205.21 MiB
   23.40          0.00 B       60      318.94 MiB
   23.65          0.00 B       50      114.19 MiB
   23.90          0.00 B       54      143.02 MiB
   24.15          0.00 B       58        2.07 GiB
   24.40          0.00 B       60        2.07 GiB
   24.65          0.00 B       60        2.07 GiB
   24.90          0.00 B       61      288.61 MiB
   25.15          0.00 B       65      312.57 MiB
   25.40          0.00 B       67      312.84 MiB
   25.65          0.00 B       66      332.14 MiB
   25.91          0.00 B       70      333.76 MiB
   26.16          0.00 B       72      334.57 MiB
   26.41          0.00 B       71      334.84 MiB
   26.66          0.00 B       65      341.23 MiB
   26.91          0.00 B       64      290.19 MiB
   27.18          0.00 B       67      291.77 MiB
   27.43          0.00 B       67      291.77 MiB
   27.68          0.00 B       67      291.77 MiB
   27.93          0.00 B       67      291.77 MiB
   28.18          0.00 B       67      291.77 MiB
   28.43          0.00 B       68      291.77 MiB
   28.68          0.00 B       70      810.68 MiB
   28.93          0.00 B       68        1.30 GiB
   29.18          0.00 B       73        1.30 GiB
   29.43          0.00 B       76        1.81 GiB
   29.68          0.00 B       77        1.81 GiB
   29.93          0.00 B       77        2.82 GiB
   30.19          0.00 B       77        2.82 GiB
   30.44          0.00 B       77        1.81 GiB
   30.69          0.00 B       77        2.82 GiB
   30.94          0.00 B       73        1.81 GiB
   31.19          0.00 B       70        1.30 GiB
   31.44          0.00 B       70        1.30 GiB
   31.69          0.00 B       67      810.68 MiB
   31.94          0.00 B       65      810.68 MiB
   32.19          0.00 B       53      117.34 MiB
   32.45          0.00 B       49      114.18 MiB
   32.71          0.00 B       53      114.19 MiB
   32.96          0.00 B       56      229.50 MiB
   33.21          0.00 B       60        2.07 GiB
   33.46          0.00 B       60        2.07 GiB
   33.71          0.00 B       61      288.61 MiB
   33.96          0.00 B       65      312.57 MiB
   34.21          0.00 B       67      312.84 MiB
   34.46          0.00 B       65      332.14 MiB
   34.71          0.00 B       68      333.09 MiB
   34.96          0.00 B       72      334.57 MiB
   35.21          0.00 B       71      334.84 MiB
   35.47          0.00 B       72      377.97 MiB
   35.72          0.00 B       64      290.19 MiB
   35.97          0.00 B       67      291.77 MiB
   36.22          0.00 B       67      291.77 MiB
   36.47          0.00 B       67      291.77 MiB
   36.72          0.00 B       67      291.77 MiB
   36.98          0.00 B       67      291.77 MiB
   37.23          0.00 B       68      291.77 MiB
   37.48          0.00 B       67        1.30 GiB
   37.73          0.00 B       71      810.68 MiB
   37.98          0.00 B       74        1.30 GiB
   38.23          0.00 B       74        1.30 GiB
   38.48          0.00 B       75        1.81 GiB
   38.73          0.00 B       77        2.82 GiB
   38.98          0.00 B       77        1.81 GiB
   39.23          0.00 B       77        1.81 GiB
   39.48          0.00 B       77        2.82 GiB
   39.73          0.00 B       73        1.81 GiB
   39.98          0.00 B       70        1.30 GiB
   40.23          0.00 B       70        1.30 GiB
   40.49          0.00 B       67      810.68 MiB
   40.74          0.00 B       53      117.34 MiB
   40.99          0.00 B       53      117.34 MiB
   41.24          0.00 B       49      114.18 MiB
   41.49          0.00 B       53      143.02 MiB
   41.74          0.00 B       56      229.50 MiB
   41.99          0.00 B       60        2.07 GiB
   42.24          0.00 B       60        2.07 GiB
   42.49          0.00 B       61      288.61 MiB
   42.75          0.00 B       65      312.57 MiB
   43.00          0.00 B       67      312.84 MiB
   43.25          0.00 B       65      332.14 MiB
   43.50          0.00 B       68      333.09 MiB
   43.75          0.00 B       72      334.57 MiB
   44.00          0.00 B       71      334.84 MiB
   44.25          0.00 B       62      418.00 MiB
   44.50          0.00 B       63      290.19 MiB
   44.76          0.00 B       65      290.19 MiB
   45.01          0.00 B       67      291.77 MiB
   45.26          0.00 B       67      291.77 MiB
   45.51          0.00 B       67      291.77 MiB
   45.76          0.00 B       67      291.77 MiB
   46.01          0.00 B       68      291.77 MiB
   46.26          0.00 B       65      810.68 MiB
   46.51          0.00 B       71      810.68 MiB
   46.76          0.00 B       74        1.30 GiB
   47.01          0.00 B       74        1.30 GiB
   47.26          0.00 B       74        1.30 GiB
   47.51          0.00 B       76        2.82 GiB
   47.76          0.00 B       77        1.81 GiB
   48.02          0.00 B       77        2.82 GiB
   48.27          0.00 B       77        2.82 GiB
   48.52          0.00 B       73        1.81 GiB
   48.77          0.00 B       73        1.81 GiB
   49.02          0.00 B       70        1.30 GiB
   49.27          0.00 B       67      810.68 MiB
   49.52          0.00 B       67      810.68 MiB
   49.77          0.00 B       53      117.34 MiB
   50.02          0.00 B       53      117.34 MiB
   50.27          0.00 B       54      117.35 MiB
   50.52          0.00 B       67      119.47 MiB
   50.77          0.00 B       74      120.53 MiB
   51.02          0.00 B       73      120.54 MiB
   51.27          0.00 B       68      118.48 MiB
   51.52          0.00 B       68      118.48 MiB
   51.78          0.00 B       68      118.48 MiB
   52.03          0.00 B       80      175.88 MiB
   52.28          0.00 B       84      176.21 MiB
   52.53          0.00 B       84      176.21 MiB
   52.78          0.00 B       84      176.21 MiB
   53.03          0.00 B       84      176.21 MiB
   53.28          0.00 B       84      176.21 MiB
   53.53          0.00 B       84      176.21 MiB
   53.78          0.00 B       84      176.21 MiB
   54.04          0.00 B       84      176.21 MiB
   54.29          0.00 B       84      176.21 MiB
   54.54          0.00 B       84      176.21 MiB
   54.79          0.00 B       84      176.21 MiB
   55.04          0.00 B       84      176.21 MiB
   55.29          0.00 B       84      176.21 MiB
   55.54          0.00 B       83        4.13 GiB
   55.79          0.00 B       86        4.13 GiB
   56.04          0.00 B       82      175.88 MiB
   56.29          0.00 B       78      119.54 MiB
   56.54          0.00 B       78      119.54 MiB
   56.79          0.00 B       79      178.64 MiB
   57.05          0.00 B       84      180.05 MiB
   57.30          0.00 B       87      180.22 MiB
   57.55          0.00 B       83      179.06 MiB
   57.80          0.00 B       84      179.06 MiB
   58.05          0.00 B       84      179.06 MiB
   58.30          0.00 B       84      179.06 MiB
   58.55          0.00 B       84      179.06 MiB
   58.80          0.00 B       84      179.06 MiB
   59.05          0.00 B       84      179.06 MiB
   59.30          0.00 B       84      179.06 MiB
   59.55          0.00 B       84      179.06 MiB
   59.81          0.00 B       84      179.06 MiB
   60.06          0.00 B       84      179.06 MiB
   60.31          0.00 B       84      179.06 MiB
   60.56          0.00 B       84      179.06 MiB
   60.81          0.00 B       84      179.06 MiB
   61.06          0.00 B       86        4.23 GiB
   61.31          0.00 B       82      178.73 MiB
   61.56          0.00 B       78      119.54 MiB
   61.81          0.00 B       84      179.06 MiB
   62.06          0.00 B       84      179.06 MiB
   62.31          0.00 B       84      179.06 MiB
   62.56          0.00 B       84      179.06 MiB
   62.82          0.00 B       84      179.06 MiB
   63.07          0.00 B       84      179.06 MiB
   63.32          0.00 B       84      179.06 MiB
   63.57          0.00 B       84      179.06 MiB
   63.82          0.00 B       84      179.06 MiB
   64.07          0.00 B       84      179.06 MiB
   64.32          0.00 B       84      179.06 MiB
   64.57          0.00 B       84      179.06 MiB
   64.82          0.00 B       84      179.06 MiB
   65.07          0.00 B       82      178.73 MiB
   65.32          0.00 B       79      178.64 MiB
   65.90          0.00 B       84      179.06 MiB
   66.15          0.00 B       84      179.06 MiB
   66.41          0.00 B       84      179.06 MiB
   66.66          0.00 B       84      179.06 MiB
   66.91          0.00 B       84      179.06 MiB
   67.16          0.00 B       84      179.06 MiB
   67.41          0.00 B       84      179.06 MiB
   67.66          0.00 B       84      179.06 MiB
   67.91          0.00 B       84      179.06 MiB
   68.16          0.00 B       84      179.06 MiB
   68.41          0.00 B       84      179.06 MiB
   68.66          0.00 B       86        4.23 GiB
   68.92          0.00 B       80      178.73 MiB
   69.17          0.00 B       78      119.54 MiB
   69.42          0.00 B       78      119.54 MiB
   69.67          0.00 B       84      179.06 MiB
   69.92          0.00 B       84      179.06 MiB
   70.17          0.00 B       84      179.06 MiB
   70.42          0.00 B       84      179.06 MiB
   70.67          0.00 B       84      179.06 MiB
   70.92          0.00 B       84      179.06 MiB
   71.17          0.00 B       84      179.06 MiB
   71.42          0.00 B       84      179.06 MiB
   71.67          0.00 B       84      179.06 MiB
   71.92          0.00 B       84      179.06 MiB
   72.18          0.00 B       84      179.06 MiB
   72.43          0.00 B       85        4.23 GiB
   72.68          0.00 B       85        4.23 GiB
   72.93          0.00 B       85        4.23 GiB
   73.18          0.00 B       85        4.23 GiB
   73.43          0.00 B       85        4.23 GiB
   73.68          0.00 B       85        4.23 GiB
   73.93          0.00 B       85        4.23 GiB
   74.18          0.00 B       85        4.23 GiB
   74.43          0.00 B       85        4.23 GiB
   74.68          0.00 B       85        4.23 GiB
   74.94          0.00 B       85        4.23 GiB
   75.19          0.00 B       87        8.28 GiB
   75.44          0.00 B       87        8.28 GiB
   75.69          0.00 B       81      178.64 MiB
   75.94          0.00 B       78      119.54 MiB
   76.19          0.00 B       84      179.06 MiB
   76.44          0.00 B       84      179.06 MiB
   76.69          0.00 B       84      179.06 MiB
   76.94          0.00 B       84      179.06 MiB
   77.19          0.00 B       84      179.06 MiB
   77.44          0.00 B       84      179.06 MiB
   77.69          0.00 B       84      179.06 MiB
   77.95          0.00 B       84      179.06 MiB
   78.20          0.00 B       84      179.06 MiB
   78.45          0.00 B       84      179.06 MiB
   78.70          0.00 B       84      179.06 MiB
   78.95          0.00 B       84      179.06 MiB
   79.20          0.00 B       85        4.23 GiB
   79.45          0.00 B       85        4.23 GiB
   79.70          0.00 B       85        4.23 GiB
   79.95          0.00 B       85        4.23 GiB
   80.20          0.00 B       85        4.23 GiB
   80.45          0.00 B       85        4.23 GiB
   80.70          0.00 B       85        4.23 GiB
   80.96          0.00 B       85        4.23 GiB
   81.21          0.00 B       85        4.23 GiB
   81.46          0.00 B       85        4.23 GiB
   81.71          0.00 B       85        4.23 GiB
   81.96          0.00 B       85        4.23 GiB
   82.21          0.00 B       81      178.64 MiB
   82.46          0.00 B       78      119.54 MiB
   82.71          0.00 B       84      179.06 MiB
   82.96          0.00 B       84      179.06 MiB
   83.21          0.00 B       84      179.06 MiB
   83.46          0.00 B       84      179.06 MiB
   83.71          0.00 B       84      179.06 MiB
   83.97          0.00 B       84      179.06 MiB
   84.22          0.00 B       84      179.06 MiB
   84.47          0.00 B       84      179.06 MiB
   84.72          0.00 B       84      179.06 MiB
   84.97          0.00 B       84      179.06 MiB
   85.22          0.00 B       84      179.06 MiB
   85.47          0.00 B       85        4.23 GiB
   85.72          0.00 B       85        4.23 GiB
   85.97          0.00 B       85        4.23 GiB
   86.22          0.00 B       85        4.23 GiB
   86.48          0.00 B       85        4.23 GiB
   86.73          0.00 B       85        4.23 GiB
   86.98          0.00 B       85        4.23 GiB
   87.23          0.00 B       85        4.23 GiB
   87.48          0.00 B       85        4.23 GiB
   87.73          0.00 B       85        4.23 GiB
   87.98          0.00 B       87        8.28 GiB
   88.23          0.00 B       79      178.64 MiB
   88.48          0.00 B       76      119.48 MiB
   88.73          0.00 B       76      119.48 MiB
   88.98          0.00 B       76      119.48 MiB
   89.23          0.00 B       78      119.48 MiB
   89.48          0.00 B       79      175.82 MiB
   89.74          0.00 B       79      175.82 MiB
   89.99          0.00 B       84      175.82 MiB
   90.24          0.00 B       83      175.77 MiB
   90.49          0.00 B       82      232.01 MiB
   90.74          0.00 B       86      288.98 MiB
   90.99          0.00 B       91      346.65 MiB
   91.24          0.00 B       90      346.65 MiB
   91.49          0.00 B       92      360.71 MiB
   91.74          0.00 B       86      289.66 MiB
   91.99          0.00 B       89      289.67 MiB
   92.24          0.00 B       94      326.94 MiB
   92.50          0.00 B       99      345.93 MiB
   92.75          0.00 B       91      289.67 MiB
   93.00          0.00 B       87      345.91 MiB
   93.25          0.00 B       87      345.91 MiB
   93.50          0.00 B       87      345.91 MiB
   93.75          0.00 B       88      345.91 MiB
   94.00          0.00 B       87      345.91 MiB
   94.25          0.00 B       92      348.99 MiB
   94.50          0.00 B       93      348.99 MiB
   94.76          0.00 B       94      348.99 MiB
   95.01          0.00 B       97      348.99 MiB
   95.26          0.00 B       97      348.99 MiB
   95.51          0.00 B       96      348.99 MiB
   95.76          0.00 B       99      360.99 MiB
   96.01          0.00 B      100      372.99 MiB
   96.27          0.00 B      103      374.99 MiB
   96.52          0.00 B      106      412.99 MiB
   96.77          0.00 B      108      416.99 MiB
   97.02          0.00 B      109      418.99 MiB
   97.27          0.00 B      105      410.99 MiB
   97.52          0.00 B      115      408.99 MiB
   97.77          0.00 B      117      416.99 MiB
   98.02          0.00 B      118      420.99 MiB
   98.27          0.00 B      128      416.99 MiB
   98.53          0.00 B       89      346.79 MiB
   98.78          0.00 B       94      346.79 MiB
   99.03          0.00 B       96      346.80 MiB
   99.28          0.00 B       97      346.80 MiB
   99.53          0.00 B       98      347.68 MiB
   99.78          0.00 B       99      348.55 MiB
  100.03          0.00 B      104      355.59 MiB
  100.28          0.00 B      100      349.43 MiB
  100.53          0.00 B      105      353.83 MiB
  100.78          0.00 B      108      381.78 MiB
  101.04          0.00 B      107      410.61 MiB
  101.29          0.00 B      107      469.70 MiB
  101.54          0.00 B      108      470.58 MiB
  101.79          0.00 B      111      471.46 MiB
  102.04          0.00 B      109      471.46 MiB
  102.29          0.00 B      109      471.46 MiB
  102.54          0.00 B      111      471.46 MiB
  102.79          0.00 B      107      351.22 MiB
  103.04          0.00 B      116      360.89 MiB
  103.29          0.00 B      115      360.01 MiB
  103.54          0.00 B      115      360.01 MiB
  104.35          0.00 B       70        5.57 MiB
  105.58          0.00 B       70        5.57 MiB
  106.21          0.00 B       70        5.57 MiB
  106.67          0.00 B       70        5.57 MiB
  106.92          0.00 B       70        5.57 MiB
  107.17          0.00 B       70        5.57 MiB
  107.42          0.00 B       70        5.57 MiB
  107.67          0.00 B       70        5.57 MiB
  107.92          0.00 B       70        5.57 MiB
  108.17          0.00 B       70        5.57 MiB
  108.42          0.00 B       70        5.57 MiB
  108.55          0.00 B       70        5.57 MiB
