# Generated by LORRAX unknown at 2026-07-21 22:20:43 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.890886              sigC=    4.780668+ -0.000279i  sigXC=  -35.110218+ -0.000279i  VH=  596.074556  Eo=  -66.163848
n=1   sigX=  -39.890886              sigC=    4.780668+ -0.000279i  sigXC=  -35.110218+ -0.000279i  VH=  596.074556  Eo=  -66.163848
n=2   sigX=  -33.257931              sigC=    4.058026+2531.470334i  sigXC=  -29.199905+2531.470334i  VH=  584.226623  Eo=  -41.886073
n=3   sigX=  -33.257931              sigC=    4.058026+2531.470334i  sigXC=  -29.199905+2531.470334i  VH=  584.226623  Eo=  -41.886073
n=4   sigX=  -32.763870              sigC=    4.157290+-906.288836i  sigXC=  -28.606580+-906.288836i  VH=  579.279266  Eo=  -39.461179
n=5   sigX=  -32.763870              sigC=    4.157290+-906.288836i  sigXC=  -28.606580+-906.288836i  VH=  579.279266  Eo=  -39.461179
n=6   sigX=  -32.757288              sigC=    4.092166+-1636.467628i  sigXC=  -28.665122+-1636.467628i  VH=  589.281122  Eo=  -39.293371
n=7   sigX=  -32.757288              sigC=    4.092166+-1636.467628i  sigXC=  -28.665122+-1636.467628i  VH=  589.281122  Eo=  -39.293371
n=8   sigX=  -21.698337              sigC=    5.695235+ -0.195389i  sigXC=  -16.003102+ -0.195389i  VH=  386.137269  Eo=  -19.424744
n=9   sigX=  -21.698337              sigC=    5.695235+ -0.195389i  sigXC=  -16.003102+ -0.195389i  VH=  386.137269  Eo=  -19.424744
n=10  sigX=  -21.508420              sigC=    5.669091+ -2.976369i  sigXC=  -15.839329+ -2.976369i  VH=  352.993877  Eo=  -18.182829
n=11  sigX=  -21.508420              sigC=    5.669091+ -2.976369i  sigXC=  -15.839329+ -2.976369i  VH=  352.993877  Eo=  -18.182829
n=12  sigX=  -17.432127              sigC=    3.747231+-18.359143i  sigXC=  -13.684896+-18.359143i  VH=  393.168195  Eo=  -10.932669
n=13  sigX=  -17.432127              sigC=    3.747231+-18.359143i  sigXC=  -13.684896+-18.359143i  VH=  393.168195  Eo=  -10.932669
n=14  sigX=  -18.301768              sigC=    2.248504+-2638.977256i  sigXC=  -16.053264+-2638.977256i  VH=  496.971044  Eo=   -7.854107
n=15  sigX=  -18.301768              sigC=    2.248504+-2638.977256i  sigXC=  -16.053264+-2638.977256i  VH=  496.971044  Eo=   -7.854107
n=16  sigX=  -18.133865              sigC=    2.196322+2296.533254i  sigXC=  -15.937543+2296.533254i  VH=  491.940328  Eo=   -7.787080
n=17  sigX=  -18.133865              sigC=    2.196322+2296.533254i  sigXC=  -15.937543+2296.533254i  VH=  491.940328  Eo=   -7.787080
n=18  sigX=  -15.751144              sigC=    2.224095+  4.297754i  sigXC=  -13.527049+  4.297754i  VH=  300.668888  Eo=   -7.123814
n=19  sigX=  -15.751144              sigC=    2.224095+  4.297754i  sigXC=  -13.527049+  4.297754i  VH=  300.668888  Eo=   -7.123814
n=20  sigX=  -17.799163              sigC=    1.404532+-425.604884i  sigXC=  -16.394631+-425.604884i  VH=  463.351994  Eo=   -6.772137
