# Generated by LORRAX unknown at 2026-07-18 18:35:26 UTC
# Sigma output (all in eV)
# sigTOT = sigSX + sigCOH

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigSX=  -14.783737              sigCOH=  -13.313298              sigTOT=  -28.097035              VH=  585.187446  Eo=  -65.372251
n=1   sigSX=  -14.783737              sigCOH=  -13.313298              sigTOT=  -28.097035              VH=  585.187446  Eo=  -65.372251
n=2   sigSX=  -11.869513              sigCOH=  -12.046358              sigTOT=  -23.915870              VH=  583.307476  Eo=  -41.997237
n=3   sigSX=  -11.869513              sigCOH=  -12.046358              sigTOT=  -23.915870              VH=  583.307476  Eo=  -41.997237
n=4   sigSX=  -11.591357              sigCOH=  -11.871149              sigTOT=  -23.462506              VH=  576.520235  Eo=  -39.497232
n=5   sigSX=  -11.591357              sigCOH=  -11.871149              sigTOT=  -23.462506              VH=  576.520235  Eo=  -39.497232
n=6   sigSX=  -11.555757              sigCOH=  -11.951061              sigTOT=  -23.506818              VH=  585.900356  Eo=  -39.272875
n=7   sigSX=  -11.555757              sigCOH=  -11.951061              sigTOT=  -23.506818              VH=  585.900356  Eo=  -39.272875
n=8   sigSX=   -6.568373              sigCOH=   -9.343422              sigTOT=  -15.911795              VH=  383.935978  Eo=  -19.398604
n=9   sigSX=   -6.568373              sigCOH=   -9.343422              sigTOT=  -15.911795              VH=  383.935978  Eo=  -19.398604
n=10  sigSX=   -6.504013              sigCOH=   -9.440529              sigTOT=  -15.944541              VH=  353.658971  Eo=  -18.214280
n=11  sigSX=   -6.504013              sigCOH=   -9.440529              sigTOT=  -15.944541              VH=  353.658971  Eo=  -18.214280
n=12  sigSX=   -5.900228              sigCOH=   -8.217744              sigTOT=  -14.117973              VH=  394.126038  Eo=  -10.873768
n=13  sigSX=   -5.900228              sigCOH=   -8.217744              sigTOT=  -14.117973              VH=  394.126038  Eo=  -10.873768
n=14  sigSX=   -6.793575              sigCOH=   -8.739842              sigTOT=  -15.533417              VH=  491.882567  Eo=   -7.815640
n=15  sigSX=   -6.793575              sigCOH=   -8.739842              sigTOT=  -15.533417              VH=  491.882567  Eo=   -7.815640
n=16  sigSX=   -6.728254              sigCOH=   -8.721894              sigTOT=  -15.450148              VH=  487.106203  Eo=   -7.759785
n=17  sigSX=   -6.728254              sigCOH=   -8.721894              sigTOT=  -15.450148              VH=  487.106203  Eo=   -7.759785
n=18  sigSX=   -5.499200              sigCOH=   -7.955583              sigTOT=  -13.454783              VH=  301.330959  Eo=   -7.145276
n=19  sigSX=   -5.499200              sigCOH=   -7.955583              sigTOT=  -13.454783              VH=  301.330959  Eo=   -7.145276
n=20  sigSX=   -6.934977              sigCOH=   -8.752569              sigTOT=  -15.687546              VH=  456.242598  Eo=   -6.779803
n=21  sigSX=   -6.934977              sigCOH=   -8.752569              sigTOT=  -15.687546              VH=  456.242598  Eo=   -6.779803
n=22  sigSX=   -6.908962              sigCOH=   -8.741037              sigTOT=  -15.649999              VH=  455.768441  Eo=   -6.699109
n=23  sigSX=   -6.908962              sigCOH=   -8.741037              sigTOT=  -15.649999              VH=  455.768441  Eo=   -6.699109
n=24  sigSX=   -6.634762              sigCOH=   -8.354316              sigTOT=  -14.989078              VH=  408.132755  Eo=   -5.386093
n=25  sigSX=   -6.634762              sigCOH=   -8.354316              sigTOT=  -14.989078              VH=  408.132755  Eo=   -5.386093
