# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 133

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.41          0.00 B        0          0.00 B
    2.66          0.00 B        0          0.00 B
    2.91          0.00 B        0          0.00 B
    3.18          0.00 B        0          0.00 B
    3.43          0.00 B        1          8.00 B
    3.68          0.00 B        3        192.00 B
    3.93          0.00 B        3        192.00 B
    4.18          0.00 B        3        192.00 B
    4.43          0.00 B        2         64.00 B
    4.68          0.00 B        2         24.00 B
    5.83          0.00 B        0          0.00 B
    6.08          0.00 B        4       56.25 MiB
    6.33          0.00 B        4      112.50 MiB
    6.59          0.00 B       10        1.69 GiB
    6.84          0.00 B       16        1.69 GiB
    7.09          0.00 B       16        1.69 GiB
    7.34          0.00 B       17        1.80 GiB
    7.59          0.00 B       17      112.51 MiB
    7.84          0.00 B       22      787.51 MiB
    8.09          0.00 B       22      787.51 MiB
    8.34          0.00 B       22      787.51 MiB
    8.59          0.00 B       22      787.51 MiB
    8.84          0.00 B       22      787.51 MiB
    9.09          0.00 B       22      787.51 MiB
    9.34          0.00 B       21      562.51 MiB
    9.59          0.00 B       21      562.51 MiB
    9.84          0.00 B       21      562.51 MiB
   10.09          0.00 B       21      562.51 MiB
   10.34          0.00 B       21      562.51 MiB
   10.60          0.00 B       21      562.51 MiB
   10.85          0.00 B       21      562.51 MiB
   11.10          0.00 B       28      566.48 MiB
   11.35          0.00 B       30      638.75 MiB
   11.60          0.00 B       25      566.47 MiB
   11.85          0.00 B       26      566.47 MiB
   12.10          0.00 B       26      566.47 MiB
   12.35          0.00 B       26      566.47 MiB
   12.60          0.00 B       27      566.47 MiB
   12.85          0.00 B       27        6.88 GiB
   13.10          0.00 B       28        6.88 GiB
   13.35          0.00 B       28        6.88 GiB
   13.60          0.00 B       28        6.88 GiB
   13.85          0.00 B       28        6.88 GiB
   14.10          0.00 B       28        6.88 GiB
   14.35          0.00 B       28        6.88 GiB
   14.60          0.00 B       28        6.88 GiB
   14.86          0.00 B       28        6.88 GiB
   15.11          0.00 B       28        6.88 GiB
   15.36          0.00 B       28        6.88 GiB
   15.61          0.00 B       28        6.88 GiB
   15.86          0.00 B       28        6.88 GiB
   16.11          0.00 B       28        6.88 GiB
   16.36          0.00 B       28        6.88 GiB
   16.61          0.00 B       28        6.88 GiB
   16.86          0.00 B       28        6.88 GiB
   17.11          0.00 B       28        6.88 GiB
   17.36          0.00 B       28        6.88 GiB
   17.61          0.00 B       28        6.88 GiB
   17.86          0.00 B       28        6.88 GiB
   18.11          0.00 B       28        6.88 GiB
   18.36          0.00 B       28        6.88 GiB
   18.61          0.00 B       27        6.88 GiB
   18.86          0.00 B       19      116.46 MiB
   19.11          0.00 B       32      117.12 MiB
   19.36          0.00 B       44      123.44 MiB
   19.61          0.00 B       42      339.44 MiB
   19.86          0.00 B       44      347.44 MiB
   20.11          0.00 B       33      342.27 MiB
   20.37          0.00 B       33      342.27 MiB
   20.62          0.00 B       33      342.27 MiB
   20.87          0.00 B       33      342.27 MiB
   21.12          0.00 B       33      342.27 MiB
   21.37          0.00 B       33      342.27 MiB
   21.62          0.00 B       33      342.27 MiB
   21.87          0.00 B       33      342.27 MiB
   22.12          0.00 B       33      342.27 MiB
   22.37          0.00 B       33      342.27 MiB
   22.62          0.00 B       33      342.27 MiB
   22.87          0.00 B       33      342.27 MiB
   23.12          0.00 B       45        6.66 GiB
   23.37          0.00 B      173        6.69 GiB
   23.62          0.00 B       47        6.68 GiB
   23.87          0.00 B       47        6.68 GiB
   24.13          0.00 B       43      342.61 MiB
   24.38          0.00 B       50      567.61 MiB
   24.63          0.00 B       44      342.23 MiB
   24.88          0.00 B       50      342.29 MiB
   25.13          0.00 B       50      342.29 MiB
   25.38          0.00 B       50      342.29 MiB
   25.63          0.00 B       50      342.29 MiB
   25.88          0.00 B       50      342.29 MiB
   26.13          0.00 B       48      511.00 MiB
   26.38          0.00 B       51      511.06 MiB
   26.63          0.00 B       51      511.06 MiB
   26.88          0.00 B       52      623.56 MiB
   27.13          0.00 B       50      511.06 MiB
   27.38          0.00 B       55      679.78 MiB
   27.63          0.00 B       59      792.28 MiB
   27.88          0.00 B       54      679.78 MiB
   28.13          0.00 B       62      792.31 MiB
   28.38          0.00 B       50      904.73 MiB
   28.64          0.00 B       54      920.57 MiB
   28.89          0.00 B       59      920.58 MiB
   29.14          0.00 B       61      920.58 MiB
   29.39          0.00 B       60      922.00 MiB
   29.64          0.00 B       61      922.00 MiB
   29.89          0.00 B       64      922.23 MiB
   30.14          0.00 B       65      922.64 MiB
   30.39          0.00 B       67      924.26 MiB
   30.64          0.00 B       59      920.58 MiB
   30.89          0.00 B       58      920.58 MiB
   31.15          0.00 B       58      920.58 MiB
   31.40          0.00 B       62      932.58 MiB
   31.65          0.00 B       64        1.07 GiB
   31.90          0.00 B       68        1.13 GiB
   32.15          0.00 B       64      948.58 MiB
   32.40          0.00 B       68      960.58 MiB
   32.65          0.00 B       74      956.58 MiB
   32.90          0.00 B       97      956.58 MiB
   33.15          0.00 B       57      908.24 MiB
   33.41          0.00 B       59      908.25 MiB
   33.66          0.00 B       60      908.25 MiB
   33.91          0.00 B       61      911.76 MiB
   34.16          0.00 B       61      911.76 MiB
   34.41          0.00 B       62      915.28 MiB
   34.66          0.00 B       67      918.85 MiB
   34.91          0.00 B       63      918.80 MiB
   35.16          0.00 B       63      918.80 MiB
   35.42          0.00 B       68      922.39 MiB
   35.67          0.00 B       67      932.86 MiB
   35.92          0.00 B       68      936.37 MiB
   36.17          0.00 B       68      936.37 MiB
   36.26          0.00 B       40        4.64 MiB
