# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 59

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.19          0.00 B        0          0.00 B
    2.44          0.00 B        0          0.00 B
    2.70          0.00 B        4       22.52 KiB
    2.95          0.00 B        4       22.52 KiB
    3.20          0.00 B        5       14.07 MiB
    3.45          0.00 B        5       28.13 MiB
    3.70          0.00 B        7        1.35 GiB
    3.95          0.00 B        9        1.35 GiB
    4.20          0.00 B       12        1.35 GiB
    4.45          0.00 B       17        1.35 GiB
    4.70          0.00 B       17        1.35 GiB
    4.95          0.00 B       17        1.35 GiB
    5.20          0.00 B       17        1.35 GiB
    5.45          0.00 B       17        1.35 GiB
    5.70          0.00 B       15       28.14 MiB
    5.95          0.00 B       15       28.14 MiB
    6.20          0.00 B       15       28.14 MiB
    6.45          0.00 B       15       28.14 MiB
    6.71          0.00 B       15       28.14 MiB
    6.96          0.00 B       15       28.14 MiB
    7.21          0.00 B       18       28.16 MiB
    7.46          0.00 B       20       56.29 MiB
    7.71          0.00 B       22      126.60 MiB
    7.96          0.00 B       21       70.35 MiB
    8.21          0.00 B       30        1.39 GiB
    8.46          0.00 B       30        1.39 GiB
    8.71          0.00 B       31        1.40 GiB
    8.96          0.00 B       31        1.40 GiB
    9.21          0.00 B       32        1.41 GiB
    9.46          0.00 B       37        1.44 GiB
    9.71          0.00 B       26       28.15 MiB
    9.96          0.00 B       25       28.15 MiB
   10.22          0.00 B       27       28.17 MiB
   10.47          0.00 B       28      478.16 MiB
   10.72          0.00 B       28      478.16 MiB
   10.97          0.00 B       28      478.16 MiB
   11.22          0.00 B       38      478.17 MiB
   11.47          0.00 B       38      478.17 MiB
   11.72          0.00 B       40      492.23 MiB
   11.97          0.00 B       43      492.23 MiB
   12.22          0.00 B       45      618.79 MiB
   12.47          0.00 B       45      506.29 MiB
   12.72          0.00 B       47      506.30 MiB
   12.97          0.00 B       47      506.30 MiB
   13.22          0.00 B       47      506.30 MiB
   13.47          0.00 B       48      506.53 MiB
   13.72          0.00 B       50      507.00 MiB
   13.97          0.00 B       51      507.24 MiB
   14.23          0.00 B       52      507.71 MiB
   14.48          0.00 B       52      507.71 MiB
   14.73          0.00 B       52      507.71 MiB
   14.98          0.00 B       55      509.20 MiB
   15.47          0.00 B       18       13.00 KiB
   16.09          0.00 B       18       13.00 KiB
   16.35          0.00 B       18       13.00 KiB
   16.60          0.00 B       18       13.00 KiB
   16.85          0.00 B       18       13.00 KiB
   17.10          0.00 B       18       13.00 KiB
   17.24          0.00 B       18       13.00 KiB
