# Generated by LORRAX 0.1.0 at 2026-07-09 22:05:40 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -40.104033              sigC=    4.515448+  0.297123i  sigXC=  -35.588586+  0.297123i  VH=  585.024778  Eo=  -65.372251
n=1   sigX=  -40.104033              sigC=    4.515448+  0.297123i  sigXC=  -35.588586+  0.297123i  VH=  585.024778  Eo=  -65.372251
n=2   sigX=  -34.024101              sigC=    4.098169+657.544808i  sigXC=  -29.925932+657.544808i  VH=  584.839111  Eo=  -41.997237
n=3   sigX=  -34.024101              sigC=    4.098169+657.544808i  sigXC=  -29.925932+657.544808i  VH=  584.839111  Eo=  -41.997237
n=4   sigX=  -33.380811              sigC=    4.563414+12489.019235i  sigXC=  -28.817397+12489.019235i  VH=  578.982900  Eo=  -39.497232
n=5   sigX=  -33.380811              sigC=    4.563414+12489.019235i  sigXC=  -28.817397+12489.019235i  VH=  578.982900  Eo=  -39.497232
n=6   sigX=  -33.389564              sigC=    3.600565+-12245.628199i  sigXC=  -29.788999+-12245.628199i  VH=  588.164799  Eo=  -39.272875
n=7   sigX=  -33.389564              sigC=    3.600565+-12245.628199i  sigXC=  -29.788999+-12245.628199i  VH=  588.164799  Eo=  -39.272875
n=8   sigX=  -22.493631              sigC=    6.506907+ -0.099711i  sigXC=  -15.986724+ -0.099711i  VH=  385.156990  Eo=  -19.398604
n=9   sigX=  -22.493631              sigC=    6.506907+ -0.099711i  sigXC=  -15.986724+ -0.099711i  VH=  385.156990  Eo=  -19.398604
n=10  sigX=  -22.129284              sigC=    6.332792+ 67.328769i  sigXC=  -15.796492+ 67.328769i  VH=  355.583041  Eo=  -18.214280
n=11  sigX=  -22.129284              sigC=    6.332792+ 67.328769i  sigXC=  -15.796492+ 67.328769i  VH=  355.583041  Eo=  -18.214280
n=12  sigX=  -17.964235              sigC=    4.454512+ 30.101105i  sigXC=  -13.509723+ 30.101105i  VH=  395.724699  Eo=  -10.873768
n=13  sigX=  -17.964235              sigC=    4.454512+ 30.101105i  sigXC=  -13.509723+ 30.101105i  VH=  395.724699  Eo=  -10.873768
n=14  sigX=  -19.090553              sigC=    3.324567+-7544.233427i  sigXC=  -15.765986+-7544.233427i  VH=  490.965452  Eo=   -7.815640
n=15  sigX=  -19.090553              sigC=    3.324567+-7544.233427i  sigXC=  -15.765986+-7544.233427i  VH=  490.965452  Eo=   -7.815640
n=16  sigX=  -18.935665              sigC=    3.278022+6961.189274i  sigXC=  -15.657644+6961.189274i  VH=  486.162304  Eo=   -7.759785
n=17  sigX=  -18.935665              sigC=    3.278022+6961.189274i  sigXC=  -15.657644+6961.189274i  VH=  486.162304  Eo=   -7.759785
n=18  sigX=  -16.209685              sigC=    3.082514+-63.348930i  sigXC=  -13.127171+-63.348930i  VH=  303.429417  Eo=   -7.145276
n=19  sigX=  -16.209685              sigC=    3.082514+-63.348930i  sigXC=  -13.127171+-63.348930i  VH=  303.429417  Eo=   -7.145276
n=20  sigX=  -18.703759              sigC=    2.598038+469.139941i  sigXC=  -16.105720+469.139941i  VH=  456.051063  Eo=   -6.779803
n=21  sigX=  -18.703759              sigC=    2.598038+469.139941i  sigXC=  -16.105720+469.139941i  VH=  456.051063  Eo=   -6.779803
n=22  sigX=  -18.610942              sigC=    2.539161+-219.276172i  sigXC=  -16.071781+-219.276172i  VH=  455.662113  Eo=   -6.699109
n=23  sigX=  -18.610942              sigC=    2.539161+-219.276172i  sigXC=  -16.071781+-219.276172i  VH=  455.662113  Eo=   -6.699109
n=24  sigX=  -17.044794              sigC=    1.719397+ 30.540520i  sigXC=  -15.325397+ 30.540520i  VH=  410.564201  Eo=   -5.386093
n=25  sigX=  -17.044794              sigC=    1.719397+ 30.540520i  sigXC=  -15.325397+ 30.540520i  VH=  410.564201  Eo=   -5.386093
n=26  sigX=  -11.096018              sigC=   -2.766763+337.272300i  sigXC=  -13.862781+337.272300i  VH=  430.284774  Eo=   -2.581488
n=27  sigX=  -11.096018              sigC=   -2.766763+337.272300i  sigXC=  -13.862781+337.272300i  VH=  430.284774  Eo=   -2.581488
n=28  sigX=  -11.031597              sigC=   -2.807612+-1076.810954i  sigXC=  -13.839209+-1076.810954i  VH=  428.216690  Eo=   -2.505729
n=29  sigX=  -11.031597              sigC=   -2.807612+-1076.810954i  sigXC=  -13.839209+-1076.810954i  VH=  428.216690  Eo=   -2.505729
n=30  sigX=  -11.119951              sigC=   -2.822840+3379.545533i  sigXC=  -13.942791+3379.545533i  VH=  408.706796  Eo=   -2.332526
n=31  sigX=  -11.119951              sigC=   -2.822840+3379.545533i  sigXC=  -13.942791+3379.545533i  VH=  408.706796  Eo=   -2.332526
n=32  sigX=  -11.139174              sigC=   -2.801964+-2509.726876i  sigXC=  -13.941138+-2509.726876i  VH=  406.759512  Eo=   -2.326587
n=33  sigX=  -11.139174              sigC=   -2.801964+-2509.726876i  sigXC=  -13.941138+-2509.726876i  VH=  406.759512  Eo=   -2.326587
n=34  sigX=   -6.084993              sigC=   -3.877026+ -0.117122i  sigXC=   -9.962019+ -0.117122i  VH=  427.869058  Eo=    1.113320
n=35  sigX=   -6.084993              sigC=   -3.877026+ -0.117122i  sigXC=   -9.962019+ -0.117122i  VH=  427.869058  Eo=    1.113320
n=36  sigX=   -5.751172              sigC=   -4.019325+-28.761619i  sigXC=   -9.770498+-28.761619i  VH=  326.385393  Eo=    3.714012
n=37  sigX=   -5.751172              sigC=   -4.019325+-28.761619i  sigXC=   -9.770498+-28.761619i  VH=  326.385393  Eo=    3.714012
n=38  sigX=   -3.904948              sigC=   -3.234290+ -9.077073i  sigXC=   -7.139239+ -9.077073i  VH=  161.518222  Eo=    3.951990
n=39  sigX=   -3.904948              sigC=   -3.234290+ -9.077073i  sigXC=   -7.139239+ -9.077073i  VH=  161.518222  Eo=    3.951990
n=40  sigX=   -2.445352              sigC=   -2.962550+ 19.342248i  sigXC=   -5.407901+ 19.342248i  VH=   61.733392  Eo=    4.776397
n=41  sigX=   -2.445352              sigC=   -2.962550+ 19.342248i  sigXC=   -5.407901+ 19.342248i  VH=   61.733392  Eo=    4.776397
n=42  sigX=   -5.863612              sigC=   -4.200006+-572.571649i  sigXC=  -10.063618+-572.571649i  VH=  361.764553  Eo=    5.486221
n=43  sigX=   -5.863612              sigC=   -4.200006+-572.571649i  sigXC=  -10.063618+-572.571649i  VH=  361.764553  Eo=    5.486221
n=44  sigX=   -5.858438              sigC=   -4.223377+555.236511i  sigXC=  -10.081815+555.236511i  VH=  360.150307  Eo=    5.562324
n=45  sigX=   -5.858438              sigC=   -4.223377+555.236511i  sigXC=  -10.081815+555.236511i  VH=  360.150307  Eo=    5.562324
n=46  sigX=   -5.694938              sigC=   -4.265223+279.732723i  sigXC=   -9.960161+279.732723i  VH=  335.709957  Eo=    7.461578
n=47  sigX=   -5.694938              sigC=   -4.265223+279.732723i  sigXC=   -9.960161+279.732723i  VH=  335.709957  Eo=    7.461578
n=48  sigX=   -5.698741              sigC=   -4.233375+-22.447736i  sigXC=   -9.932115+-22.447736i  VH=  336.797962  Eo=    7.478937
n=49  sigX=   -5.698741              sigC=   -4.233375+-22.447736i  sigXC=   -9.932115+-22.447736i  VH=  336.797962  Eo=    7.478937
n=50  sigX=   -5.842931              sigC=   -4.270734+-231.291850i  sigXC=  -10.113665+-231.291850i  VH=  283.535337  Eo=    7.640757
n=51  sigX=   -5.842931              sigC=   -4.270734+-231.291850i  sigXC=  -10.113665+-231.291850i  VH=  283.535337  Eo=    7.640757
n=52  sigX=   -5.374737              sigC=   -4.177730+911.805779i  sigXC=   -9.552468+911.805779i  VH=  318.980104  Eo=   10.750580
n=53  sigX=   -5.374737              sigC=   -4.177730+911.805779i  sigXC=   -9.552468+911.805779i  VH=  318.980104  Eo=   10.750580
n=54  sigX=   -5.374083              sigC=   -4.172492+-821.743652i  sigXC=   -9.546575+-821.743652i  VH=  319.011983  Eo=   10.765260
n=55  sigX=   -5.374083              sigC=   -4.172492+-821.743652i  sigXC=   -9.546575+-821.743652i  VH=  319.011983  Eo=   10.765260
n=56  sigX=   -3.385037              sigC=   -3.584377+-10.396835i  sigXC=   -6.969414+-10.396835i  VH=  359.629791  Eo=   10.847685
n=57  sigX=   -3.385037              sigC=   -3.584377+-10.396835i  sigXC=   -6.969414+-10.396835i  VH=  359.629791  Eo=   10.847685
n=58  sigX=   -5.948406              sigC=   -4.078141+331.512897i  sigXC=  -10.026547+331.512897i  VH=  327.065790  Eo=   11.103915
n=59  sigX=   -5.948406              sigC=   -4.078141+331.512897i  sigXC=  -10.026547+331.512897i  VH=  327.065790  Eo=   11.103915
n=60  sigX=   -5.969040              sigC=   -4.068040+-378.536345i  sigXC=  -10.037080+-378.536345i  VH=  326.792149  Eo=   11.110756
n=61  sigX=   -5.969040              sigC=   -4.068040+-378.536345i  sigXC=  -10.037080+-378.536345i  VH=  326.792149  Eo=   11.110756
n=62  sigX=   -2.453472              sigC=   -2.519338+ -3.189125i  sigXC=   -4.972810+ -3.189125i  VH=  237.806740  Eo=   11.238346
n=63  sigX=   -2.453472              sigC=   -2.519338+ -3.189125i  sigXC=   -4.972810+ -3.189125i  VH=  237.806740  Eo=   11.238346
n=64  sigX=   -2.094720              sigC=   -2.538002+ -9.803313i  sigXC=   -4.632723+ -9.803313i  VH=  172.056363  Eo=   14.009905
n=65  sigX=   -2.094720              sigC=   -2.538002+ -9.803313i  sigXC=   -4.632723+ -9.803313i  VH=  172.056363  Eo=   14.009905
n=66  sigX=   -1.997923              sigC=   -2.294580+ 17.570831i  sigXC=   -4.292502+ 17.570831i  VH=  180.661663  Eo=   14.263648
n=67  sigX=   -1.997923              sigC=   -2.294580+ 17.570831i  sigXC=   -4.292502+ 17.570831i  VH=  180.661663  Eo=   14.263648
n=68  sigX=   -2.908160              sigC=   -2.491442+-79.615712i  sigXC=   -5.399602+-79.615712i  VH=  204.386866  Eo=   14.654707
n=69  sigX=   -2.908160              sigC=   -2.491442+-79.615712i  sigXC=   -5.399602+-79.615712i  VH=  204.386866  Eo=   14.654707
n=70  sigX=   -1.671930              sigC=   -1.842116+ -1.638541i  sigXC=   -3.514046+ -1.638541i  VH=  160.762537  Eo=   16.051969
n=71  sigX=   -1.671930              sigC=   -1.842116+ -1.638541i  sigXC=   -3.514046+ -1.638541i  VH=  160.762537  Eo=   16.051969
n=72  sigX=   -3.240594              sigC=   -2.599924+889.298137i  sigXC=   -5.840518+889.298137i  VH=  292.077642  Eo=   18.076102
n=73  sigX=   -3.240594              sigC=   -2.599924+889.298137i  sigXC=   -5.840518+889.298137i  VH=  292.077642  Eo=   18.076102
n=74  sigX=   -3.175848              sigC=   -2.359844+-767.279007i  sigXC=   -5.535692+-767.279007i  VH=  284.533683  Eo=   18.251525
n=75  sigX=   -3.175848              sigC=   -2.359844+-767.279007i  sigXC=   -5.535692+-767.279007i  VH=  284.533683  Eo=   18.251525
n=76  sigX=   -2.312590              sigC=   -1.962134+-37.883543i  sigXC=   -4.274724+-37.883543i  VH=  229.915471  Eo=   20.596317
n=77  sigX=   -2.312590              sigC=   -1.962134+-37.883543i  sigXC=   -4.274724+-37.883543i  VH=  229.915471  Eo=   20.596317
n=78  sigX=   -1.964370              sigC=   -1.833652+1168.770371i  sigXC=   -3.798022+1168.770371i  VH=  155.227844  Eo=   20.815167
n=79  sigX=   -1.964370              sigC=   -1.833652+1168.770371i  sigXC=   -3.798022+1168.770371i  VH=  155.227844  Eo=   20.815167

k-point 1:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -40.201015              sigC=    5.033334+1983.042803i  sigXC=  -35.167681+1983.042803i  VH=  594.128213  Eo=  -65.392797
n=1   sigX=  -40.201015              sigC=    5.033334+1983.042803i  sigXC=  -35.167681+1983.042803i  VH=  594.128213  Eo=  -65.392797
n=2   sigX=  -34.032188              sigC=    3.675052+1050.921099i  sigXC=  -30.357136+1050.921099i  VH=  584.257687  Eo=  -42.080405
n=3   sigX=  -34.032188              sigC=    3.675052+1050.921099i  sigXC=  -30.357136+1050.921099i  VH=  584.257687  Eo=  -42.080405
n=4   sigX=  -33.373936              sigC=    3.585236+4407.093552i  sigXC=  -29.788700+4407.093552i  VH=  578.689485  Eo=  -39.576632
