# Generated by LORRAX 0.1.0 at 2026-07-09 22:06:12 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -40.104033              sigC=    4.601457+  0.297123i  sigXC=  -35.502576+  0.297123i  VH=  585.024778  Eo=  -65.372251
n=1   sigX=  -40.104033              sigC=    4.601457+  0.297123i  sigXC=  -35.502576+  0.297123i  VH=  585.024778  Eo=  -65.372251
n=2   sigX=  -34.024101              sigC=    4.007838+657.553031i  sigXC=  -30.016263+657.553031i  VH=  584.839111  Eo=  -41.997237
n=3   sigX=  -34.024101              sigC=    4.007838+657.553031i  sigXC=  -30.016263+657.553031i  VH=  584.839111  Eo=  -41.997237
n=4   sigX=  -33.380811              sigC=    4.440870+12489.010027i  sigXC=  -28.939942+12489.010027i  VH=  578.982900  Eo=  -39.497232
n=5   sigX=  -33.380811              sigC=    4.440870+12489.010027i  sigXC=  -28.939942+12489.010027i  VH=  578.982900  Eo=  -39.497232
n=6   sigX=  -33.389564              sigC=    3.566610+-12245.626990i  sigXC=  -29.822954+-12245.626990i  VH=  588.164799  Eo=  -39.272875
n=7   sigX=  -33.389564              sigC=    3.566610+-12245.626990i  sigXC=  -29.822954+-12245.626990i  VH=  588.164799  Eo=  -39.272875
n=8   sigX=  -22.493631              sigC=    6.505847+ -0.099711i  sigXC=  -15.987783+ -0.099711i  VH=  385.156990  Eo=  -19.398604
n=9   sigX=  -22.493631              sigC=    6.505847+ -0.099711i  sigXC=  -15.987783+ -0.099711i  VH=  385.156990  Eo=  -19.398604
n=10  sigX=  -22.129284              sigC=    6.327658+ 67.328740i  sigXC=  -15.801627+ 67.328740i  VH=  355.583041  Eo=  -18.214280
n=11  sigX=  -22.129284              sigC=    6.327658+ 67.328740i  sigXC=  -15.801627+ 67.328740i  VH=  355.583041  Eo=  -18.214280
n=12  sigX=  -16.950284              sigC=    4.479837+ 30.101064i  sigXC=  -12.470447+ 30.101064i  VH=  437.299709  Eo=  -10.873768
n=13  sigX=  -16.950284              sigC=    4.479837+ 30.101064i  sigXC=  -12.470447+ 30.101064i  VH=  437.299709  Eo=  -10.873768
n=14  sigX=  -17.706166              sigC=    3.321686+-7544.232639i  sigXC=  -14.384480+-7544.232639i  VH=  456.059406  Eo=   -7.815640
n=15  sigX=  -17.706166              sigC=    3.321686+-7544.232639i  sigXC=  -14.384480+-7544.232639i  VH=  456.059406  Eo=   -7.815640
n=16  sigX=  -17.668008              sigC=    3.275153+6961.188298i  sigXC=  -14.392855+6961.188298i  VH=  446.145507  Eo=   -7.759785
