# Generated by LORRAX 0.1.0 at 2026-05-06 01:04:24 UTC
  0.000000000  0.000000000  0.000000000      16
       1       1   -5.697007613  -11.195465209
       1       2   -5.697007613  -11.195465209
       1       3    6.246364015    4.668866140
       1       4    6.246364015    4.668866141
       1       5    6.294144396    4.724210010
       1       6    6.294144396    4.724210010
       1       7    6.294144396    4.724210010
       1       8    6.294144396    4.724210010
       1       9    8.792484073   14.324674877
       1      10    8.792484073   14.324674877
       1      11    8.827249293   14.362611714
       1      12    8.827249293   14.362611714
       1      13    8.827249293   14.362611715
       1      14    8.827249293   14.362611715
       1      15    9.625625982   16.662225370
       1      16    9.625625982   16.662225370
 -0.000000000 -0.000000000  0.500000000      16
       1       1   -3.363048186   -7.864705974
       1       2   -3.363048186   -7.864705974
       1       3   -0.707275146   -3.876483575
       1       4   -0.707275146   -3.876483575
       1       5    5.056660134    3.298909578
       1       6    5.056660134    3.298909578
       1       7    5.088290589    3.337522681
       1       8    5.088290589    3.337522680
       1       9    7.800192345   13.486611336
       1      10    7.800192345   13.486611336
       1      11    9.587050812   15.113151844
       1      12    9.587050812   15.113151844
       1      13    9.601408772   15.125643919
       1      14    9.601408772   15.125643919
       1      15   13.996117533   19.596714180
       1      16   13.996117533   19.596714180
  0.000000000  0.500000000 -0.000000000      16
       1       1   -3.363048186   -7.864705991
       1       2   -3.363048186   -7.864705991
       1       3   -0.707275146   -3.876483663
       1       4   -0.707275146   -3.876483663
       1       5    5.056660134    3.298909883
       1       6    5.056660134    3.298909883
       1       7    5.088290589    3.337523189
       1       8    5.088290589    3.337523189
       1       9    7.800192345   13.486611664
       1      10    7.800192345   13.486611664
       1      11    9.587050812   15.113147862
       1      12    9.587050812   15.113147862
       1      13    9.601408772   15.125648136
       1      14    9.601408772   15.125648137
       1      15   13.996117533   19.596714264
       1      16   13.996117533   19.596714264
  0.000000000  0.500000000  0.500000000      16
       1       1   -1.549907887   -5.217388915
       1       2   -1.549907887   -5.217388915
       1       3   -1.549907887   -5.217388915
       1       4   -1.549907887   -5.217388914
       1       5    3.412333870    1.306364631
       1       6    3.412333870    1.306364631
       1       7    3.412333870    1.306364631
       1       8    3.412333870    1.306364631
       1       9    6.968809197   11.919171627
       1      10    6.968809197   11.919171627
       1      11    6.968809197   11.919171627
       1      12    6.968809197   11.919171627
       1      13   16.360903868   23.906901891
       1      14   16.360903868   23.906901892
       1      15   16.360903868   23.906901892
       1      16   16.360903868   23.906901892
  0.500000000  0.000000000  0.000000000      16
       1       1   -3.363048186   -7.864707271
       1       2   -3.363048186   -7.864707271
       1       3   -0.707275146   -3.876483755
       1       4   -0.707275146   -3.876483755
       1       5    5.056660134    3.298911096
       1       6    5.056660134    3.298911096
       1       7    5.088290589    3.337521229
       1       8    5.088290589    3.337521228
       1       9    7.800192345   13.486611366
       1      10    7.800192345   13.486611366
       1      11    9.587050812   15.113152942
       1      12    9.587050812   15.113152942
       1      13    9.601408772   15.125642827
       1      14    9.601408772   15.125642827
       1      15   13.996117533   19.596714265
       1      16   13.996117533   19.596714265
  0.500000000  0.000000000  0.500000000      16
       1       1   -1.549907887   -5.217388673
       1       2   -1.549907887   -5.217388673
       1       3   -1.549907887   -5.217388673
       1       4   -1.549907887   -5.217388673
       1       5    3.412333870    1.306363695
       1       6    3.412333870    1.306363695
       1       7    3.412333870    1.306363695
       1       8    3.412333870    1.306363695
       1       9    6.968809197   11.919171835
       1      10    6.968809197   11.919171835
       1      11    6.968809197   11.919171835
       1      12    6.968809197   11.919171836
       1      13   16.360903868   23.906901923
       1      14   16.360903868   23.906901923
       1      15   16.360903868   23.906901921
       1      16   16.360903868   23.906901922
  0.500000000  0.500000000  0.000000000      16
       1       1   -1.549907887   -5.217389214
       1       2   -1.549907887   -5.217389214
       1       3   -1.549907887   -5.217389214
       1       4   -1.549907887   -5.217389214
       1       5    3.412333870    1.306363646
       1       6    3.412333870    1.306363646
       1       7    3.412333870    1.306363646
       1       8    3.412333870    1.306363646
       1       9    6.968809197   11.919171326
       1      10    6.968809197   11.919171326
       1      11    6.968809197   11.919171326
       1      12    6.968809197   11.919171326
       1      13   16.360903868   23.906901845
       1      14   16.360903868   23.906901844
       1      15   16.360903868   23.906901843
       1      16   16.360903868   23.906901843
  0.500000000  0.500000000  0.500000000      16
       1       1   -3.363048186   -7.864707152
       1       2   -3.363048186   -7.864707152
       1       3   -0.707275146   -3.876480884
       1       4   -0.707275146   -3.876480884
       1       5    5.056660134    3.298911397
       1       6    5.056660134    3.298911397
       1       7    5.088290589    3.337520013
       1       8    5.088290589    3.337520014
       1       9    7.800192345   13.486611239
       1      10    7.800192345   13.486611238
       1      11    9.587050812   15.113150532
       1      12    9.587050812   15.113150532
       1      13    9.601408772   15.125645488
       1      14    9.601408772   15.125645487
       1      15   13.996117533   19.596714241
       1      16   13.996117533   19.596714241
