# Generated by LORRAX 0.1.0 at 2026-07-10 11:13:06 UTC
# G0W0 diagonal energies (eV)
# columns: band  E_DFT  Re[H0+Sigma_xc(E_DFT)]  Im[H0+Sigma_xc(E_DFT)]

k-point 0:
--------------------------------------------------------------------------------
n=0    E_DFT=  -65.372251  Re=  -76.775513  Im=    0.004400
n=1    E_DFT=  -65.372251  Re=  -76.775513  Im=    0.004399
n=2    E_DFT=  -41.997237  Re=  -48.032486  Im= 3532.263160
n=3    E_DFT=  -41.997237  Re=  -48.032486  Im= 3532.263158
n=4    E_DFT=  -39.497232  Re=  -45.386401  Im= -944.529547
n=5    E_DFT=  -39.497232  Re=  -45.386401  Im= -944.529539
n=6    E_DFT=  -39.272875  Re=  -44.898658  Im=-2601.160261
n=7    E_DFT=  -39.272875  Re=  -44.898658  Im=-2601.160257
n=8    E_DFT=  -19.398604  Re=  -21.288065  Im=   -0.116549
n=9    E_DFT=  -19.398604  Re=  -21.288065  Im=   -0.116549
n=10   E_DFT=  -18.214280  Re=  -18.094238  Im=    1.464309
n=11   E_DFT=  -18.214280  Re=  -18.094238  Im=    1.464309
n=12   E_DFT=  -10.873768  Re=   -8.817101  Im=    8.833574
n=13   E_DFT=  -10.873768  Re=   -8.817101  Im=    8.833574
n=14   E_DFT=   -7.815640  Re=   -6.646329  Im= 1134.079651
n=15   E_DFT=   -7.815640  Re=   -6.646329  Im= 1134.079655
n=16   E_DFT=   -7.759785  Re=   -6.665115  Im=-1047.514510
n=17   E_DFT=   -7.759785  Re=   -6.665115  Im=-1047.514513
n=18   E_DFT=   -7.145276  Re=   -5.652080  Im=    4.081621
n=19   E_DFT=   -7.145276  Re=   -5.652080  Im=    4.081621
n=20   E_DFT=   -6.779803  Re=   -5.519218  Im=  474.485104
n=21   E_DFT=   -6.779803  Re=   -5.519218  Im=  474.485098
n=22   E_DFT=   -6.699109  Re=   -5.398591  Im= -454.642997
n=23   E_DFT=   -6.699109  Re=   -5.398591  Im= -454.642996
n=24   E_DFT=   -5.386093  Re=   -4.715229  Im=  -42.675079
n=25   E_DFT=   -5.386093  Re=   -4.715229  Im=  -42.675079
n=26   E_DFT=   -2.581488  Re=    1.023152  Im=  279.555948
n=27   E_DFT=   -2.581488  Re=    1.023152  Im=  279.555946
n=28   E_DFT=   -2.505729  Re=    1.172683  Im= -258.216720
n=29   E_DFT=   -2.505729  Re=    1.172683  Im= -258.216723
n=30   E_DFT=   -2.332526  Re=    0.550853  Im=  104.302917
n=31   E_DFT=   -2.332526  Re=    0.550853  Im=  104.302918
n=32   E_DFT=   -2.326587  Re=    0.730890  Im= -130.343459
n=33   E_DFT=   -2.326587  Re=    0.730890  Im= -130.343461
n=34   E_DFT=    1.113320  Re=    6.959906  Im=   -1.224423
n=35   E_DFT=    1.113320  Re=    6.959906  Im=   -1.224423
n=36   E_DFT=    3.714012  Re=    1.622837  Im=  -15.305278
n=37   E_DFT=    3.714012  Re=    1.622837  Im=  -15.305278
n=38   E_DFT=    3.951990  Re=   13.925275  Im=   -2.004906
n=39   E_DFT=    3.951990  Re=   13.925275  Im=   -2.004906
n=40   E_DFT=    4.776397  Re=   28.231518  Im=   -3.211193
n=41   E_DFT=    4.776397  Re=   28.231518  Im=   -3.211193
n=42   E_DFT=    5.486221  Re=    6.973348  Im= -199.805661
n=43   E_DFT=    5.486221  Re=    6.973348  Im= -199.805661
n=44   E_DFT=    5.562324  Re=    7.008572  Im=  192.188228
n=45   E_DFT=    5.562324  Re=    7.008572  Im=  192.188228

k-point 1:
--------------------------------------------------------------------------------
n=0    E_DFT=  -65.392797  Re=  -76.410834  Im=-5086.062932
n=1    E_DFT=  -65.392797  Re=  -76.415344  Im=-5016.132986
n=2    E_DFT=  -42.080405  Re=  -48.194962  Im= 9125.634254
n=3    E_DFT=  -42.080405  Re=  -48.238913  Im=14513.607910
n=4    E_DFT=  -39.576632  Re=  -45.945834  Im= 7446.570317
n=5    E_DFT=  -39.576632  Re=  -45.952319  Im= 8061.504973
n=6    E_DFT=  -39.426545  Re=  -44.795858  Im=  496.797574
n=7    E_DFT=  -39.426545  Re=  -44.821166  Im= 5544.372272
n=8    E_DFT=  -18.084493  Re=  -19.242508  Im=-1362.765745
n=9    E_DFT=  -18.084493  Re=  -19.243253  Im=-1308.186403
n=10   E_DFT=  -17.638782  Re=  -18.172073  Im= 2976.346055
n=11   E_DFT=  -17.638782  Re=  -18.170924  Im= 2967.268306
n=12   E_DFT=  -10.524665  Re=   -9.711270  Im=-1503.330790
n=13   E_DFT=  -10.524665  Re=   -9.710713  Im=-1288.480628
n=14   E_DFT=   -9.566582  Re=   -8.564169  Im= 8577.050544
n=15   E_DFT=   -9.566582  Re=   -8.563806  Im= 8491.963581
n=16   E_DFT=   -9.176330  Re=   -8.654324  Im= 5002.274791
n=17   E_DFT=   -9.176330  Re=   -8.652864  Im= 4777.612313
n=18   E_DFT=   -8.120290  Re=   -7.560383  Im=-1072.788736
n=19   E_DFT=   -8.120290  Re=   -7.559892  Im= -796.974653
n=20   E_DFT=   -7.044058  Re=   -6.290583  Im= 2385.726809
n=21   E_DFT=   -7.044058  Re=   -6.291318  Im= 2774.960493
n=22   E_DFT=   -6.595082  Re=   -4.811365  Im=-9196.216900
n=23   E_DFT=   -6.595079  Re=   -4.812060  Im=-10928.844109
n=24   E_DFT=   -6.289900  Re=   -6.102303  Im= 1225.420208
n=25   E_DFT=   -6.289896  Re=   -6.101726  Im=-1018.844102
n=26   E_DFT=   -3.056465  Re=    0.234752  Im= 9909.676373
n=27   E_DFT=   -3.056463  Re=    0.243851  Im= 4877.751418
n=28   E_DFT=   -2.954589  Re=   -0.306257  Im=11441.405103
n=29   E_DFT=   -2.954586  Re=   -0.297062  Im= 7124.134334
n=30   E_DFT=   -1.863615  Re=    1.182126  Im=-15936.912081
n=31   E_DFT=   -1.863615  Re=    1.181502  Im=-20280.063129
n=32   E_DFT=   -1.263892  Re=    2.947589  Im= 2734.303450
n=33   E_DFT=   -1.263891  Re=    2.948299  Im=-1450.010871
n=34   E_DFT=    2.649881  Re=    6.470522  Im= -268.577630
n=35   E_DFT=    2.649881  Re=    6.470532  Im= -220.700823
n=36   E_DFT=    2.893228  Re=    5.635403  Im=-1346.576642
n=37   E_DFT=    2.893228  Re=    5.634839  Im=-1277.019580
n=38   E_DFT=    3.304597  Re=    5.762077  Im= 8592.141337
n=39   E_DFT=    3.304598  Re=    5.759920  Im= 8396.772005
n=40   E_DFT=    5.155271  Re=    6.763268  Im=-6783.569709
n=41   E_DFT=    5.155271  Re=    6.760974  Im=-6791.355903
n=42   E_DFT=    5.593535  Re=    8.447787  Im=-12331.447205
n=43   E_DFT=    5.593536  Re=    8.449197  Im=-12812.126940
n=44   E_DFT=    7.168539  Re=   11.678545  Im=-2868.274504
n=45   E_DFT=    7.168540  Re=   11.673144  Im=-3318.291232

k-point 2:
--------------------------------------------------------------------------------
n=0    E_DFT=  -65.392797  Re=  -76.410834  Im=-5086.062932
n=1    E_DFT=  -65.392797  Re=  -76.415344  Im=-5016.132986
n=2    E_DFT=  -42.080405  Re=  -48.194962  Im= 9125.634255
n=3    E_DFT=  -42.080405  Re=  -48.238913  Im=14513.607907
n=4    E_DFT=  -39.576632  Re=  -45.945834  Im= 7446.570316
n=5    E_DFT=  -39.576632  Re=  -45.952319  Im= 8061.504974
n=6    E_DFT=  -39.426545  Re=  -44.795858  Im=  496.797580
n=7    E_DFT=  -39.426545  Re=  -44.821166  Im= 5544.372270
n=8    E_DFT=  -18.084493  Re=  -19.242509  Im=-1362.765749
n=9    E_DFT=  -18.084493  Re=  -19.243253  Im=-1308.186406
n=10   E_DFT=  -17.638782  Re=  -18.172072  Im= 2976.346054
n=11   E_DFT=  -17.638782  Re=  -18.170924  Im= 2967.268305
n=12   E_DFT=  -10.524665  Re=   -9.711270  Im=-1503.330790
n=13   E_DFT=  -10.524665  Re=   -9.710713  Im=-1288.480624
n=14   E_DFT=   -9.566582  Re=   -8.564170  Im= 8577.050543
n=15   E_DFT=   -9.566582  Re=   -8.563806  Im= 8491.963576
n=16   E_DFT=   -9.176330  Re=   -8.654324  Im= 5002.274790
n=17   E_DFT=   -9.176330  Re=   -8.652864  Im= 4777.612310
n=18   E_DFT=   -8.120290  Re=   -7.560383  Im=-1072.788736
n=19   E_DFT=   -8.120290  Re=   -7.559892  Im= -796.974652
n=20   E_DFT=   -7.044058  Re=   -6.290583  Im= 2385.726813
n=21   E_DFT=   -7.044058  Re=   -6.291318  Im= 2774.960495
n=22   E_DFT=   -6.595082  Re=   -4.811365  Im=-9196.216900
n=23   E_DFT=   -6.595079  Re=   -4.812061  Im=-10928.844108
n=24   E_DFT=   -6.289900  Re=   -6.102303  Im= 1225.420206
n=25   E_DFT=   -6.289896  Re=   -6.101726  Im=-1018.844099
n=26   E_DFT=   -3.056465  Re=    0.234752  Im= 9909.676375
n=27   E_DFT=   -3.056463  Re=    0.243851  Im= 4877.751425
n=28   E_DFT=   -2.954589  Re=   -0.306257  Im=11441.405122
n=29   E_DFT=   -2.954586  Re=   -0.297062  Im= 7124.134324
n=30   E_DFT=   -1.863615  Re=    1.182126  Im=-15936.912064
n=31   E_DFT=   -1.863615  Re=    1.181502  Im=-20280.063134
n=32   E_DFT=   -1.263892  Re=    2.947589  Im= 2734.303449
n=33   E_DFT=   -1.263891  Re=    2.948299  Im=-1450.010868
n=34   E_DFT=    2.649881  Re=    6.470522  Im= -268.577637
n=35   E_DFT=    2.649881  Re=    6.470532  Im= -220.700817
n=36   E_DFT=    2.893228  Re=    5.635403  Im=-1346.576637
n=37   E_DFT=    2.893228  Re=    5.634839  Im=-1277.019580
n=38   E_DFT=    3.304597  Re=    5.762077  Im= 8592.141336
n=39   E_DFT=    3.304598  Re=    5.759920  Im= 8396.772004
n=40   E_DFT=    5.155271  Re=    6.763268  Im=-6783.569717
n=41   E_DFT=    5.155271  Re=    6.760974  Im=-6791.355911
n=42   E_DFT=    5.593535  Re=    8.447787  Im=-12331.447207
n=43   E_DFT=    5.593536  Re=    8.449197  Im=-12812.126938
n=44   E_DFT=    7.168539  Re=   11.678545  Im=-2868.274507
n=45   E_DFT=    7.168540  Re=   11.673144  Im=-3318.291234

k-point 3:
--------------------------------------------------------------------------------
n=0    E_DFT=  -65.392797  Re=  -76.758681  Im=-3176.969087
n=1    E_DFT=  -65.392797  Re=  -76.757868  Im=-3196.112394
n=2    E_DFT=  -42.080405  Re=  -48.323141  Im=-1293.471522
n=3    E_DFT=  -42.080405  Re=  -48.312169  Im=19967.135546
n=4    E_DFT=  -39.576632  Re=  -45.493865  Im= 4741.634670
n=5    E_DFT=  -39.576632  Re=  -45.491022  Im= 7257.867335
n=6    E_DFT=  -39.426544  Re=  -45.592623  Im=-8921.233775
n=7    E_DFT=  -39.426544  Re=  -45.578087  Im= 9485.204426
n=8    E_DFT=  -18.084495  Re=  -19.000470  Im= 2819.239121
n=9    E_DFT=  -18.084495  Re=  -19.000147  Im= 2714.490953
n=10   E_DFT=  -17.638785  Re=  -17.929862  Im= 4539.555221
n=11   E_DFT=  -17.638785  Re=  -17.929890  Im= 4389.014754
n=12   E_DFT=  -10.524665  Re=   -9.505441  Im= 3436.520938
n=13   E_DFT=  -10.524665  Re=   -9.505498  Im= 3648.412521
n=14   E_DFT=   -9.566583  Re=   -8.885246  Im= 8159.464257
n=15   E_DFT=   -9.566583  Re=   -8.885884  Im= 8543.078643
n=16   E_DFT=   -9.176334  Re=   -7.563438  Im= 1943.331264
n=17   E_DFT=   -9.176334  Re=   -7.561882  Im= 1678.069695
n=18   E_DFT=   -8.120282  Re=   -7.359119  Im=-1463.107003
n=19   E_DFT=   -8.120282  Re=   -7.359712  Im=-1268.515717
n=20   E_DFT=   -7.044059  Re=   -6.331568  Im= 4974.431794
n=21   E_DFT=   -7.044059  Re=   -6.330750  Im= 4782.185171
n=22   E_DFT=   -6.595074  Re=   -5.839130  Im= 3552.527471
n=23   E_DFT=   -6.595073  Re=   -5.842486  Im=  505.887937
n=24   E_DFT=   -6.289901  Re=   -5.300354  Im=14707.915791
n=25   E_DFT=   -6.289899  Re=   -5.301977  Im=11817.712628
n=26   E_DFT=   -3.056462  Re=   -1.445181  Im= 2911.706133
n=27   E_DFT=   -3.056461  Re=   -1.459259  Im= 2941.551823
n=28   E_DFT=   -2.954589  Re=   -0.371095  Im= 3757.260753
n=29   E_DFT=   -2.954587  Re=   -0.382748  Im= 4349.425084
n=30   E_DFT=   -1.863615  Re=    0.978873  Im= 4195.015787
n=31   E_DFT=   -1.863614  Re=    0.978342  Im= 5366.105546
n=32   E_DFT=   -1.263889  Re=    1.340127  Im= 2978.151121
n=33   E_DFT=   -1.263888  Re=    1.339802  Im= 4161.161052
n=34   E_DFT=    2.649881  Re=    6.579377  Im=-6953.412782
n=35   E_DFT=    2.649881  Re=    6.579356  Im=-6994.835500
n=36   E_DFT=    2.893231  Re=    5.220527  Im=  508.786614
n=37   E_DFT=    2.893231  Re=    5.220504  Im=  440.957218
n=38   E_DFT=    3.304595  Re=    5.882648  Im=-3506.492819
n=39   E_DFT=    3.304596  Re=    5.883058  Im=-3758.673630
n=40   E_DFT=    5.155271  Re=    8.864717  Im=-6242.146697
n=41   E_DFT=    5.155271  Re=    8.865424  Im=-6138.760490
n=42   E_DFT=    5.593533  Re=    8.110306  Im=-2293.724668
n=43   E_DFT=    5.593533  Re=    8.107884  Im=-2835.531414
n=44   E_DFT=    7.168550  Re=   11.805159  Im=-4743.107612
n=45   E_DFT=    7.168550  Re=   11.802607  Im=-5905.312493

k-point 4:
--------------------------------------------------------------------------------
n=0    E_DFT=  -65.289461  Re=  -76.453885  Im=-7589.110386
n=1    E_DFT=  -65.289456  Re=  -76.457050  Im=-7553.970852
n=2    E_DFT=  -42.122163  Re=  -48.673119  Im=  286.667044
n=3    E_DFT=  -42.099979  Re=  -48.386717  Im=34878.553238
n=4    E_DFT=  -39.582216  Re=  -46.169996  Im=-9633.309848
n=5    E_DFT=  -39.538367  Re=  -45.790627  Im= -345.052278
n=6    E_DFT=  -39.534506  Re=  -45.644468  Im=44137.687630
n=7    E_DFT=  -39.522505  Re=  -45.618934  Im=17184.498060
n=8    E_DFT=  -17.273677  Re=  -17.263146  Im=-1856.099125
n=9    E_DFT=  -17.230830  Re=  -17.843119  Im=10305.974701
n=10   E_DFT=  -17.227364  Re=  -17.847915  Im=10094.901482
n=11   E_DFT=  -17.210674  Re=  -17.051779  Im=-2319.490381
n=12   E_DFT=  -10.760539  Re=   -9.967460  Im= 8655.856268
n=13   E_DFT=  -10.751426  Re=   -9.885905  Im= 9213.024385
n=14   E_DFT=   -9.925139  Re=   -9.916340  Im=-7171.420185
n=15   E_DFT=   -9.889646  Re=   -9.811374  Im=-6649.814131
n=16   E_DFT=   -9.441757  Re=   -8.615846  Im= 9099.744577
n=17   E_DFT=   -9.382374  Re=   -8.569689  Im= 7818.037993
n=18   E_DFT=   -8.864993  Re=   -8.703542  Im=-3028.363397
n=19   E_DFT=   -8.839967  Re=   -8.661952  Im=-3893.792078
n=20   E_DFT=   -8.314099  Re=   -7.606792  Im=-2971.537472
n=21   E_DFT=   -8.264529  Re=   -7.442973  Im=-2625.458884
n=22   E_DFT=   -7.587982  Re=   -7.339696  Im=12425.672077
n=23   E_DFT=   -7.566418  Re=   -7.335167  Im=11902.436876
n=24   E_DFT=   -5.326194  Re=   -4.527815  Im= 8452.840498
n=25   E_DFT=   -5.193615  Re=   -4.380063  Im= 9197.776186
n=26   E_DFT=   -3.493546  Re=   -1.312548  Im= 8997.300252
n=27   E_DFT=   -3.489961  Re=   -1.304219  Im= 8690.767776
n=28   E_DFT=   -2.349114  Re=   -1.423929  Im=-11353.921240
n=29   E_DFT=   -2.318861  Re=   -1.509810  Im=-11646.240992
n=30   E_DFT=   -1.737564  Re=    0.998898  Im=-27239.674268
n=31   E_DFT=   -1.607455  Re=    1.183129  Im=-25939.700425
