# Generated by LORRAX unknown at 2026-07-21 06:15:01 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.534946              sigC=    2.688610+ -0.492120i  sigXC=  -36.846336+ -0.492120i  VH=  591.511866+ -0.000325i  Eo=  -65.484467
n=1   sigX=  -39.534946              sigC=    2.688610+ -0.492120i  sigXC=  -36.846336+ -0.492120i  VH=  591.511866+ -0.000325i  Eo=  -65.484467
n=2   sigX=  -33.342942              sigC=    3.082318+-15449.141560i  sigXC=  -30.260624+-15449.141560i  VH=  584.881366+  0.000968i  Eo=  -42.100571
n=3   sigX=  -33.342942              sigC=    3.082318+-15449.141560i  sigXC=  -30.260624+-15449.141560i  VH=  584.881366+  0.000968i  Eo=  -42.100571
n=4   sigX=  -32.484464              sigC=    3.372406+6935.946865i  sigXC=  -29.112057+6935.946865i  VH=  577.707920+  0.001659i  Eo=  -39.580049
n=5   sigX=  -32.484464              sigC=    3.372406+6935.946865i  sigXC=  -29.112057+6935.946865i  VH=  577.707920+  0.001659i  Eo=  -39.580049
n=6   sigX=  -32.508395              sigC=    2.830103+6807.361980i  sigXC=  -29.678292+6807.361980i  VH=  588.170747+  0.001189i  Eo=  -39.404857
n=7   sigX=  -32.508395              sigC=    2.830103+6807.361980i  sigXC=  -29.678292+6807.361980i  VH=  588.170747+  0.001189i  Eo=  -39.404857
n=8   sigX=  -21.697345              sigC=    5.504715+  1.437774i  sigXC=  -16.192631+  1.437774i  VH=  383.598265+ -0.000242i  Eo=  -19.386943
n=9   sigX=  -21.697345              sigC=    5.504715+  1.437774i  sigXC=  -16.192631+  1.437774i  VH=  383.598265+ -0.000242i  Eo=  -19.386943
n=10  sigX=  -21.598021              sigC=    5.609198+-36.717278i  sigXC=  -15.988823+-36.717278i  VH=  348.542777+  0.003008i  Eo=  -18.188235
n=11  sigX=  -21.598021              sigC=    5.609198+-36.717278i  sigXC=  -15.988823+-36.717278i  VH=  348.542777+  0.003008i  Eo=  -18.188235
n=12  sigX=  -17.410453              sigC=    3.756925+-89.019290i  sigXC=  -13.653528+-89.019290i  VH=  389.498582+  0.000462i  Eo=  -10.891408
n=13  sigX=  -17.410453              sigC=    3.756925+-89.019290i  sigXC=  -13.653528+-89.019290i  VH=  389.498582+  0.000462i  Eo=  -10.891408
n=14  sigX=  -18.187645              sigC=    2.307789+-3565.802733i  sigXC=  -15.879855+-3565.802733i  VH=  494.848679+ -0.000572i  Eo=   -7.880919
n=15  sigX=  -18.187645              sigC=    2.307789+-3565.802733i  sigXC=  -15.879855+-3565.802733i  VH=  494.848679+ -0.000572i  Eo=   -7.880919
n=16  sigX=  -18.031639              sigC=    2.265370+3228.519072i  sigXC=  -15.766269+3228.519072i  VH=  490.161455+ -0.000559i  Eo=   -7.821581
n=17  sigX=  -18.031639              sigC=    2.265370+3228.519072i  sigXC=  -15.766269+3228.519072i  VH=  490.161455+ -0.000559i  Eo=   -7.821581
n=18  sigX=  -15.698703              sigC=    2.255419+-96.514955i  sigXC=  -13.443284+-96.514955i  VH=  302.194001+  0.000651i  Eo=   -7.130428
n=19  sigX=  -15.698703              sigC=    2.255419+-96.514955i  sigXC=  -13.443284+-96.514955i  VH=  302.194001+  0.000651i  Eo=   -7.130428
n=20  sigX=  -17.686344              sigC=    1.444884+-5942.226442i  sigXC=  -16.241460+-5942.226442i  VH=  461.336997+  0.000139i  Eo=   -6.799255
n=21  sigX=  -17.686344              sigC=    1.444884+-5942.226442i  sigXC=  -16.241460+-5942.226442i  VH=  461.336997+  0.000139i  Eo=   -6.799255
n=22  sigX=  -17.568447              sigC=    1.373495+5248.624963i  sigXC=  -16.194952+5248.624963i  VH=  460.888873+  0.000234i  Eo=   -6.718285
n=23  sigX=  -17.568447              sigC=    1.373495+5248.624963i  sigXC=  -16.194952+5248.624963i  VH=  460.888873+  0.000234i  Eo=   -6.718285
n=24  sigX=  -16.433283              sigC=    1.442582+448.234998i  sigXC=  -14.990701+448.234998i  VH=  413.789600+  0.002831i  Eo=   -5.398968
