 (0.9843787498827727,9.7032097101386154E-018)  
 (3.1228636259028062E-005,-8.6245338113953578E-006)  
 (2.9708472395115434E-005,6.3665656824391112E-006)  
 (-1.9352602642813484E-005,2.2901562968472583E-005)  
 (2.0688412969729193E-005,2.6418385537091317E-005)  
 (3.1228636259028062E-005,8.6245338113953578E-006)  
 (0.4829287496575486,1.1250353208746260E-017)  
 (3.7354776590234997E-006,-7.8354650148168819E-003)  
 (-0.2609720103002049,4.2883386177278659E-004)  
 (-1.0060351726607745E-003,-5.3078095223662698E-002)  
 (2.9708472395115434E-005,-6.3665656824391112E-006)  
 (3.7354776590234997E-006,7.8354650148168819E-003)  
 (0.4829270570750910,1.2572892038186573E-018)  
 (-9.2951460543436908E-004,-5.3110584856997690E-002)  
 (0.2608793118316640,-4.3549774911879686E-004)  
 (-1.9352602642813484E-005,-2.2901562968472583E-005)  
 (-0.2609720103002049,-4.2883386177278659E-004)  
 (-9.2951460543436908E-004,5.3110584856997690E-002)  
 (0.6368513867673380,2.1622662347371061E-018)  
 (1.2312113513112218E-004,0.1371271293983504)  
 (2.0688412969729193E-005,-2.6418385537091317E-005)  
 (-1.0060351726607745E-003,5.3078095223662698E-002)  
 (0.2608793118316640,4.3549774911879686E-004)  
 (1.2312113513112218E-004,-0.1371271293983504)  
 (0.6365697569907207,-7.0765305806717702E-018)  
 (-2.5561696437774571E-005,-9.7670547012369420E-005)  
 (7.4542630233950403E-003,-3.7712325948624788E-005)  
 (3.6431606295851703E-005,7.4541720278888208E-003)  
 (4.4048561052312130E-003,8.3039265267952910E-005)  
 (8.0862453376632433E-005,-4.4052302938680102E-003)  
 (-2.3902239192766014E-003,-2.5498667774233179E-005)  
 (1.0995281877667273E-003,-2.8628296569011503E-005)  
 (-7.0610049203865764E-006,-1.1049611405231582E-003)  
 (5.8807966107770338E-003,4.8202504029722626E-005)  
 (-3.3729900659538190E-005,5.8868594916398594E-003)  
 (2.6134913761375739E-005,-2.3866099049138518E-003)  
 (7.3923405622382610E-006,-1.1107213304005197E-003)  
 (-1.1190408350036597E-003,-2.5241688482074328E-005)  
 (2.2867791044480578E-006,-5.8741483969450108E-003)  
 (5.8740653939596803E-003,-4.6518452010875257E-006)  
 (7.4167983000325011E-003,4.3945121412470992E-005)  
 (-5.0916534756879689E-003,3.4287653695998914E-005)  
 (2.5014410936884750E-007,5.1065851692103457E-003)  
 (-5.4157580681359454E-004,-4.3922254947832835E-005)  
 (-7.3914732907373241E-006,-5.1554311629903229E-004)  
 (4.3000286205381919E-005,-7.4143285754020216E-003)  
 (8.3432206980562366E-006,-5.1031555742967636E-003)  
 (-5.1156347482980910E-003,-4.2814631536244585E-005)  
 (-2.6584534874383925E-005,-5.1917037095844181E-004)  
 (4.9804416655944918E-004,-8.0755838791472947E-005)  
 (-2.5561696437774571E-005,9.7670547012369420E-005)  
 (-2.3902239192766014E-003,2.5498667774233179E-005)  
 (2.6134913761375739E-005,2.3866099049138518E-003)  
 (7.4167983000325011E-003,-4.3945121412470992E-005)  
 (4.3000286205381919E-005,7.4143285754020216E-003)  
 (7.4542630233950403E-003,3.7712325948624788E-005)  
 (1.0995281877667273E-003,2.8628296569011503E-005)  
 (7.3923405622382610E-006,1.1107213304005197E-003)  
 (-5.0916534756879689E-003,-3.4287653695998914E-005)  
 (8.3432206980562366E-006,5.1031555742967636E-003)  
 (3.6431606295851703E-005,-7.4541720278888208E-003)  
 (-7.0610049203865764E-006,1.1049611405231582E-003)  
 (-1.1190408350036597E-003,2.5241688482074328E-005)  
 (2.5014410936884750E-007,-5.1065851692103457E-003)  
 (-5.1156347482980910E-003,4.2814631536244585E-005)  
 (4.4048561052312130E-003,-8.3039265267952910E-005)  
 (5.8807966107770338E-003,-4.8202504029722626E-005)  
 (2.2867791044480578E-006,5.8741483969450108E-003)  
 (-5.4157580681359454E-004,4.3922254947832835E-005)  
 (-2.6584534874383925E-005,5.1917037095844181E-004)  
 (8.0862453376632433E-005,4.4052302938680102E-003)  
 (-3.3729900659538190E-005,-5.8868594916398594E-003)  
 (5.8740653939596803E-003,4.6518452010875257E-006)  
 (-7.3914732907373241E-006,5.1554311629903229E-004)  
 (4.9804416655944918E-004,8.0755838791472947E-005)  
 (3.1913649132033477E-002,-4.0262766419626461E-019)  
 (-1.0097370715626604E-006,-7.6163550959409557E-007)  
 (-2.1584952361119369E-006,-7.5758508045922367E-008)  
 (2.9386775304032105E-008,-1.6829953776366214E-006)  
 (1.2317742483561331E-006,-1.1174738338155346E-007)  
 (-1.0097370715626604E-006,7.6163550959409557E-007)  
 (0.1209421659648594,-7.8575139404034388E-019)  
 (-1.4882676638249460E-007,-6.0502800391686283E-003)  
 (5.9041274031893812E-002,1.2056343875077742E-005)  
 (1.6389503675032108E-004,-2.4925045956375636E-003)  
 (-2.1584952361119369E-006,7.5758508045922367E-008)  
 (-1.4882676638249460E-007,6.0502800391686283E-003)  
 (0.1209395308799315,-1.7062344409319498E-018)  
 (1.6524693864157424E-004,-2.4914673074036288E-003)  
 (-5.9042347702865386E-002,-1.2059016350538110E-005)  
 (2.9386775304032105E-008,1.6829953776366214E-006)  
 (5.9041274031893812E-002,-1.2056343875077742E-005)  
 (1.6524693864157424E-004,2.4914673074036288E-003)  
 (7.4227827090066964E-002,-1.1197040904028156E-018)  
 (-8.3906407131746736E-007,-4.3549454153642368E-003)  
 (1.2317742483561331E-006,1.1174738338155346E-007)  
 (1.6389503675032108E-004,2.4925045956375636E-003)  
 (-5.9042347702865386E-002,1.2059016350538110E-005)  
 (-8.3906407131746736E-007,4.3549454153642368E-003)  
 (7.4231129427129922E-002,-1.3996900507130005E-019)  
 (0.9843787498827727,9.7032097101386108E-018)  
 (3.1228636259040503E-005,-8.6245338113733536E-006)  
