# Generated by LORRAX 0.1.0 at 2026-05-06 12:05:48 UTC
  0.000000000  0.000000000  0.000000000     150
       1      52   -7.428460295   63.058107143
       1      53   -7.224022088-1748.954431653
       1      54   -7.224022088-1748.954431658
       1      55   -6.860681885 1459.142442824
       1      56   -6.860681885 1459.142442819
       1      57   -6.781365143  186.905468258
       1      58   -6.781365143  186.905468251
       1      59   -6.593824965  471.878395410
       1      60   -6.593824965  471.878395408
       1      61   -6.383133372   57.518487948
       1      62   -6.383133372   57.518487949
       1      63   -5.973024056  730.603753448
       1      64   -5.973024056  730.603753441
       1      65   -5.207406980-4142.469931843
       1      66   -5.207406980-4142.469931839
       1      67   -5.063422342-5011.985515391
       1      68   -5.063422342-5011.985515397
       1      69   -4.941080287-4899.599501150
       1      70   -4.941080287-4899.599501181
       1      71   -4.805106139-4584.467856191
       1      72   -4.805106139-4584.467856210
       1      73   -4.736063446-6464.969986547
       1      74   -4.736063446-6464.969986544
       1      75   -4.636011529-3374.379519657
       1      76   -4.636011529-3374.379519650
       1      77   -3.694097167-5815.540805649
       1      78   -3.694097167-5815.540805659
       1      79   -3.608933547-4392.522973285
       1      80   -3.608933547-4392.522973283
       1      81   -3.595861273-5091.702613205
       1      82   -3.595861273-5091.702613212
       1      83   -3.431869135-6315.884345910
       1      84   -3.431869135-6315.884345913
       1      85   -0.795682620 -819.710903950
       1      86   -0.795682620 -819.710903948
       1      87    0.187046832 -182.249134413
       1      88    0.187046832 -182.249134420
       1      89    0.322085062  112.461824697
       1      90    0.322085062  112.461824686
       1      91    0.516583615 -153.730464831
       1      92    0.516583615 -153.730464822
       1      93    0.517151879 -393.235833048
       1      94    0.517151879 -393.235833011
       1      95    0.584383589 -151.610629855
       1      96    0.584383589 -151.610629868
       1      97    0.665046237   75.305079265
       1      98    0.665046237   75.305079266
       1      99    1.043661404 -553.312407231
       1     100    1.043661404 -553.312407207
       1     101    1.111443613 -328.264694928
       1     102    1.111443613 -328.264694929
       1     103    1.588147630 -467.206705003
       1     104    1.588147630 -467.206704973
       1     105    1.776847642 -540.937332300
       1     106    1.776847642 -540.937332289
       1     107    1.953335393   -7.049299723
       1     108    1.953335393   -7.049299663
       1     109    2.505630546 -245.194762233
       1     110    2.505630546 -245.194762232
       1     111    2.564042968 -367.308929687
       1     112    2.564042968 -367.308929752
       1     113    2.618099116 -606.239399590
       1     114    2.618099116 -606.239399585
       1     115    2.655317092  469.922276381
       1     116    2.655317092  469.922276325
       1     117    2.711737238   -6.894527382
       1     118    2.711737238   -6.894527358
       1     119    2.713137291 -184.591449079
       1     120    2.713137291 -184.591449161
       1     121    2.805997994-1091.130093620
       1     122    2.805997994-1091.130093589
       1     123    3.040721310 -468.516919085
       1     124    3.040721310 -468.516919109
       1     125    3.052990127   -8.893663257
       1     126    3.052990127   -8.893663236
       1     127    3.293748179   58.977828273
       1     128    3.293748179   58.977828172
       1     129    3.310778291  499.573605149
       1     130    3.310778291  499.573605182
       1     131    3.755946889  146.716157370
       1     132    3.755946889  146.716157482
       1     133    3.809105295 -108.192905295
       1     134    3.809105295 -108.192905266
       1     135    4.206891797  558.827854499
       1     136    4.206891797  558.827854501
       1     137    4.397700254   63.106923543
       1     138    4.397700254   63.106923489
       1     139    4.816960149  188.023729720
       1     140    4.816960149  188.023729782
       1     141    5.047350247  -45.328863512
       1     142    5.047350247  -45.328863461
       1     143    5.130244138  123.218150050
       1     144    5.130244138  123.218150226
       1     145    5.330892651 -732.146425653
       1     146    5.330892651 -732.146425509
       1     147    5.851654811  -45.296393169
       1     148    5.851654811  -45.296392552
       1     149    5.904621613  311.615769888
       1     150    5.904621613  311.615769227
  0.166666667  0.166666667  0.000000000     150
       1       1  -76.713455082-6202.237654128
       1       2  -76.713455082-6202.237654127
       1       3  -76.713295817-6358.158784542
       1       4  -76.713295817-6358.158784541
       1       5  -48.766969452-15749.696711679
       1       6  -48.766969451-15749.696711704
       1       7  -48.765942117-15816.425524338
       1       8  -48.765942116-15816.425524363
       1       9  -47.745693257-2951.606041550
       1      10  -47.745693227-2951.606047453
       1      11  -47.743561127-2905.791957930
       1      12  -47.743561085-2905.791969327
       1      13  -47.732551693-8005.875177454
       1      14  -47.732551329-8005.875259403
       1      15  -47.732347642-8218.216784607
       1      16  -47.732347290-8218.216861061
       1      17  -18.274945544  724.523187599
       1      18  -18.274945519  724.523181406
       1      19  -17.630490375  837.795129407
       1      20  -17.630490357  837.795134589
       1      21  -17.607227509 -106.060723618
       1      22  -17.607227470 -106.060737102
       1      23  -17.510498598 1642.772459113
       1      24  -17.510498589 1642.772465705
       1      25  -17.357727777 -174.372987576
       1      26  -17.357727769 -174.372998757
       1      27  -17.342367308 1868.355187158
       1      28  -17.342367279 1868.355196349
       1      29   -9.923096722 -649.984075514
       1      30   -9.923095600 -649.984131654
       1      31   -9.527499274  869.541563213
       1      32   -9.527498773  869.541581223
       1      33   -9.222869954  861.786336859
       1      34   -9.222868811  861.786376930
       1      35   -9.152157822  637.913520094
       1      36   -9.152156441  637.913425425
       1      37   -9.010819347   18.250084144
       1      38   -9.010813357   18.250059400
