n=15  sigX=   -5.682851              sigC=   -4.342958+ -0.000001i  sigXC=  -10.025809+ -0.000001i  VH=    4.319127
n=16  sigX=   -3.715822              sigC=   -3.730923+ -0.000002i  sigXC=   -7.446745+ -0.000002i  VH=    2.047209
n=17  sigX=   -3.715822              sigC=   -3.730923+ -0.000002i  sigXC=   -7.446745+ -0.000002i  VH=    2.047209
n=18  sigX=   -3.715822              sigC=   -3.730923+ -0.000002i  sigXC=   -7.446745+ -0.000002i  VH=    2.047209
n=19  sigX=   -3.715822              sigC=   -3.730923+ -0.000002i  sigXC=   -7.446745+ -0.000002i  VH=    2.047209
n=20  sigX=   -1.972476              sigC=   -2.830208+ -0.000001i  sigXC=   -4.802684+ -0.000001i  VH=   -0.434802
n=21  sigX=   -1.972476              sigC=   -2.830208+ -0.000001i  sigXC=   -4.802684+ -0.000001i  VH=   -0.434802
n=22  sigX=   -1.860957              sigC=   -3.488665+ -0.029970i  sigXC=   -5.349622+ -0.029970i  VH=   -0.776992
n=23  sigX=   -1.860957              sigC=   -3.488665+ -0.029970i  sigXC=   -5.349622+ -0.029970i  VH=   -0.776992
n=24  sigX=   -1.863095              sigC=   -3.491341+  0.014966i  sigXC=   -5.354436+  0.014966i  VH=   -0.776602
n=25  sigX=   -1.863095              sigC=   -3.491341+  0.014966i  sigXC=   -5.354436+  0.014966i  VH=   -0.776602
n=26  sigX=   -1.863095              sigC=   -3.491341+  0.014966i  sigXC=   -5.354436+  0.014966i  VH=   -0.776602
n=27  sigX=   -1.863095              sigC=   -3.491341+  0.014966i  sigXC=   -5.354436+  0.014966i  VH=   -0.776602
n=28  sigX=   -0.859701              sigC=   -1.934925+ -0.000000i  sigXC=   -2.794627+ -0.000000i  VH=   -1.845999
n=29  sigX=   -0.859701              sigC=   -1.934925+ -0.000000i  sigXC=   -2.794627+ -0.000000i  VH=   -1.845999
n=30  sigX=   -1.914254              sigC=   -2.569893+  0.004391i  sigXC=   -4.484147+  0.004391i  VH=    4.058569
n=31  sigX=   -1.914254              sigC=   -2.569893+  0.004391i  sigXC=   -4.484147+  0.004391i  VH=    4.058569
n=32  sigX=   -1.915166              sigC=   -2.564641+ -0.002205i  sigXC=   -4.479807+ -0.002205i  VH=    4.059293
n=33  sigX=   -1.915166              sigC=   -2.564641+ -0.002205i  sigXC=   -4.479807+ -0.002205i  VH=    4.059293
n=34  sigX=   -1.915166              sigC=   -2.564641+ -0.002205i  sigXC=   -4.479807+ -0.002205i  VH=    4.059293
n=35  sigX=   -1.915166              sigC=   -2.564641+ -0.002205i  sigXC=   -4.479807+ -0.002205i  VH=    4.059293
n=36  sigX=   -1.739772              sigC=   -2.733615+  0.000021i  sigXC=   -4.473388+  0.000021i  VH=    3.550038
n=37  sigX=   -1.739772              sigC=   -2.733615+  0.000021i  sigXC=   -4.473388+  0.000021i  VH=    3.550038
n=38  sigX=   -1.739772              sigC=   -2.733615+  0.000021i  sigXC=   -4.473388+  0.000021i  VH=    3.550038
n=39  sigX=   -1.739772              sigC=   -2.733615+  0.000021i  sigXC=   -4.473388+  0.000021i  VH=    3.550038
n=40  sigX=   -1.907989              sigC=   -2.368287+ -0.008796i  sigXC=   -4.276276+ -0.008796i  VH=    2.790223
n=41  sigX=   -1.907989              sigC=   -2.368287+ -0.008796i  sigXC=   -4.276276+ -0.008796i  VH=    2.790223
n=42  sigX=   -1.914661              sigC=   -2.366624+  0.004392i  sigXC=   -4.281285+  0.004392i  VH=    2.815662
n=43  sigX=   -1.914661              sigC=   -2.366624+  0.004392i  sigXC=   -4.281285+  0.004392i  VH=    2.815662
n=44  sigX=   -1.914661              sigC=   -2.366624+  0.004392i  sigXC=   -4.281285+  0.004392i  VH=    2.815662
n=45  sigX=   -1.914661              sigC=   -2.366624+  0.004392i  sigXC=   -4.281285+  0.004392i  VH=    2.815662
n=46  sigX=   -1.738719              sigC=   -1.777115+ -0.000000i  sigXC=   -3.515834+ -0.000000i  VH=    1.665074
n=47  sigX=   -1.738719              sigC=   -1.777115+ -0.000000i  sigXC=   -3.515834+ -0.000000i  VH=    1.665074
n=48  sigX=   -1.738719              sigC=   -1.777115+ -0.000000i  sigXC=   -3.515834+ -0.000000i  VH=    1.665074
n=49  sigX=   -1.738719              sigC=   -1.777115+ -0.000000i  sigXC=   -3.515834+ -0.000000i  VH=    1.665074
n=50  sigX=   -1.738719              sigC=   -1.777115+ -0.000000i  sigXC=   -3.515834+ -0.000000i  VH=    1.665074
n=51  sigX=   -1.738719              sigC=   -1.777115+ -0.000000i  sigXC=   -3.515834+ -0.000000i  VH=    1.665074
n=52  sigX=   -0.874296              sigC=   -1.596937+  0.019557i  sigXC=   -2.471233+  0.019557i  VH=    2.183007
n=53  sigX=   -0.874296              sigC=   -1.596937+  0.019557i  sigXC=   -2.471233+  0.019557i  VH=    2.183007
n=54  sigX=   -0.874296              sigC=   -1.596937+  0.019557i  sigXC=   -2.471233+  0.019557i  VH=    2.183007
n=55  sigX=   -0.874296              sigC=   -1.596937+  0.019557i  sigXC=   -2.471233+  0.019557i  VH=    2.183007

k-point 1:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -17.172361              sigC=    3.941690+-10.128656i  sigXC=  -13.230671+-10.128656i  VH=    3.449872
n=1   sigX=  -17.172361              sigC=    3.941690+-10.128656i  sigXC=  -13.230671+-10.128656i  VH=    3.449872
n=2   sigX=  -13.513899              sigC=    2.704262+  8.268377i  sigXC=  -10.809637+  8.268377i  VH=    3.716758
n=3   sigX=  -13.513899              sigC=    2.704262+  8.268377i  sigXC=  -10.809637+  8.268377i  VH=    3.716758
n=4   sigX=  -12.802630              sigC=    1.666865+  2.792555i  sigXC=  -11.135765+  2.792555i  VH=    4.528662
n=5   sigX=  -12.802630              sigC=    1.666865+  2.792555i  sigXC=  -11.135765+  2.792555i  VH=    4.528662
n=6   sigX=  -12.787300              sigC=    1.652250+  2.798068i  sigXC=  -11.135050+  2.798068i  VH=    4.524511
n=7   sigX=  -12.787300              sigC=    1.652250+  2.798068i  sigXC=  -11.135050+  2.798068i  VH=    4.524511
n=8   sigX=   -5.507775              sigC=   -3.508948+-11.601686i  sigXC=   -9.016724+-11.601686i  VH=    2.747383
n=9   sigX=   -5.507775              sigC=   -3.508948+-11.601686i  sigXC=   -9.016724+-11.601686i  VH=    2.747383
n=10  sigX=   -5.317298              sigC=   -3.696279+-11.944783i  sigXC=   -9.013576+-11.944783i  VH=    2.378930
n=11  sigX=   -5.317298              sigC=   -3.696279+-11.944783i  sigXC=   -9.013576+-11.944783i  VH=    2.378930
n=12  sigX=   -5.307127              sigC=   -3.702910+-11.910457i  sigXC=   -9.010037+-11.910457i  VH=    2.372127
n=13  sigX=   -5.307127              sigC=   -3.702910+-11.910457i  sigXC=   -9.010037+-11.910457i  VH=    2.372127
n=14  sigX=   -4.695421              sigC=   -4.175255+ -4.120266i  sigXC=   -8.870676+ -4.120266i  VH=    3.605967
n=15  sigX=   -4.695421              sigC=   -4.175255+ -4.120266i  sigXC=   -8.870676+ -4.120266i  VH=    3.605967
n=16  sigX=   -3.533611              sigC=   -3.714447+  2.183385i  sigXC=   -7.248058+  2.183385i  VH=    1.518386
n=17  sigX=   -3.533611              sigC=   -3.714447+  2.183385i  sigXC=   -7.248058+  2.183385i  VH=    1.518386
n=18  sigX=   -3.534546              sigC=   -3.714130+  2.168043i  sigXC=   -7.248677+  2.168043i  VH=    1.520920
n=19  sigX=   -3.534546              sigC=   -3.714130+  2.168043i  sigXC=   -7.248677+  2.168043i  VH=    1.520920
n=20  sigX=   -1.953117              sigC=   -3.144985+  3.501064i  sigXC=   -5.098101+  3.501064i  VH=   -0.659867
n=21  sigX=   -1.953117              sigC=   -3.144985+  3.501064i  sigXC=   -5.098101+  3.501064i  VH=   -0.659867
n=22  sigX=   -2.327707              sigC=   -3.030966+ -5.985875i  sigXC=   -5.358673+ -5.985875i  VH=    0.888177
n=23  sigX=   -2.327707              sigC=   -3.030966+ -5.985875i  sigXC=   -5.358673+ -5.985875i  VH=    0.888177
n=24  sigX=   -2.182503              sigC=   -3.454189+  8.997051i  sigXC=   -5.636692+  8.997051i  VH=    1.109481
n=25  sigX=   -2.182503              sigC=   -3.454189+  8.997051i  sigXC=   -5.636692+  8.997051i  VH=    1.109481
n=26  sigX=   -2.182273              sigC=   -3.454280+  9.014500i  sigXC=   -5.636552+  9.014500i  VH=    1.107480
n=27  sigX=   -2.182273              sigC=   -3.454280+  9.014500i  sigXC=   -5.636552+  9.014500i  VH=    1.107480
n=28  sigX=   -2.202163              sigC=   -2.875350+ -0.978431i  sigXC=   -5.077514+ -0.978431i  VH=    2.130690
n=29  sigX=   -2.202163              sigC=   -2.875350+ -0.978431i  sigXC=   -5.077514+ -0.978431i  VH=    2.130690
n=30  sigX=   -2.202978              sigC=   -2.875191+ -1.005986i  sigXC=   -5.078169+ -1.005986i  VH=    2.133428
n=31  sigX=   -2.202978              sigC=   -2.875191+ -1.005986i  sigXC=   -5.078169+ -1.005986i  VH=    2.133428
n=32  sigX=   -2.048480              sigC=   -3.000137+  3.782389i  sigXC=   -5.048618+  3.782389i  VH=    2.218482
n=33  sigX=   -2.048480              sigC=   -3.000137+  3.782389i  sigXC=   -5.048618+  3.782389i  VH=    2.218482
n=34  sigX=   -1.211684              sigC=   -2.049640+ -2.152827i  sigXC=   -3.261324+ -2.152827i  VH=   -0.685379
n=35  sigX=   -1.211684              sigC=   -2.049640+ -2.152827i  sigXC=   -3.261324+ -2.152827i  VH=   -0.685379
n=36  sigX=   -1.809942              sigC=   -2.615103+ -8.052305i  sigXC=   -4.425045+ -8.052305i  VH=    3.918937
n=37  sigX=   -1.809942              sigC=   -2.615103+ -8.052305i  sigXC=   -4.425045+ -8.052305i  VH=    3.918937
n=38  sigX=   -1.808781              sigC=   -2.615802+ -8.060512i  sigXC=   -4.424583+ -8.060512i  VH=    3.918916
n=39  sigX=   -1.808781              sigC=   -2.615802+ -8.060512i  sigXC=   -4.424583+ -8.060512i  VH=    3.918916
n=40  sigX=   -1.887723              sigC=   -2.271085+ -4.715745i  sigXC=   -4.158809+ -4.715745i  VH=    3.444694
n=41  sigX=   -1.887723              sigC=   -2.271085+ -4.715745i  sigXC=   -4.158809+ -4.715745i  VH=    3.444694
n=42  sigX=   -1.891402              sigC=   -2.269214+ -4.707046i  sigXC=   -4.160615+ -4.707046i  VH=    3.461780
n=43  sigX=   -1.891402              sigC=   -2.269214+ -4.707046i  sigXC=   -4.160615+ -4.707046i  VH=    3.461780
n=44  sigX=   -1.686678              sigC=   -2.178633+ -1.341458i  sigXC=   -3.865311+ -1.341458i  VH=    4.739641
n=45  sigX=   -1.686678              sigC=   -2.178633+ -1.341458i  sigXC=   -3.865311+ -1.341458i  VH=    4.739641
n=46  sigX=   -1.187314              sigC=   -1.694297+  1.941131i  sigXC=   -2.881611+  1.941131i  VH=    0.697663
n=47  sigX=   -1.187314              sigC=   -1.694297+  1.941131i  sigXC=   -2.881611+  1.941131i  VH=    0.697663
n=48  sigX=   -1.771831              sigC=   -1.779896+ -2.889358i  sigXC=   -3.551727+ -2.889358i  VH=    1.840390
n=49  sigX=   -1.771831              sigC=   -1.779896+ -2.889358i  sigXC=   -3.551727+ -2.889358i  VH=    1.840390
n=50  sigX=   -1.156448              sigC=   -1.664851+  1.520868i  sigXC=   -2.821299+  1.520868i  VH=   -0.600417
n=51  sigX=   -1.156448              sigC=   -1.664851+  1.520868i  sigXC=   -2.821299+  1.520868i  VH=   -0.600417
n=52  sigX=   -1.157126              sigC=   -1.663908+  1.523015i  sigXC=   -2.821034+  1.523015i  VH=   -0.604221
n=53  sigX=   -1.157126              sigC=   -1.663908+  1.523015i  sigXC=   -2.821034+  1.523015i  VH=   -0.604221
n=54  sigX=   -0.962917              sigC=   -1.588042+ -0.225547i  sigXC=   -2.550959+ -0.225547i  VH=    0.471963
n=55  sigX=   -0.962917              sigC=   -1.588042+ -0.225547i  sigXC=   -2.550959+ -0.225547i  VH=    0.471963

k-point 2:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -17.031217              sigC=    3.891829+ -0.000004i  sigXC=  -13.139388+ -0.000004i  VH=    4.019194
n=1   sigX=  -17.031217              sigC=    3.891829+ -0.000004i  sigXC=  -13.139388+ -0.000004i  VH=    4.019194
n=2   sigX=  -14.393080              sigC=    3.328564+  0.000018i  sigXC=  -11.064516+  0.000018i  VH=    2.851299
n=3   sigX=  -14.393080              sigC=    3.328564+  0.000018i  sigXC=  -11.064516+  0.000018i  VH=    2.851299
n=4   sigX=  -13.094514              sigC=    1.902349+  0.003493i  sigXC=  -11.192165+  0.003493i  VH=    4.448064
n=5   sigX=  -13.094514              sigC=    1.902349+  0.003493i  sigXC=  -11.192165+  0.003493i  VH=    4.448064
n=6   sigX=  -13.080296              sigC=    1.887344+ -0.003343i  sigXC=  -11.192952+ -0.003343i  VH=    4.444817
n=7   sigX=  -13.080296              sigC=    1.887344+ -0.003343i  sigXC=  -11.192952+ -0.003343i  VH=    4.444817
n=8   sigX=   -5.525497              sigC=   -3.408620+ -0.000099i  sigXC=   -8.934117+ -0.000099i  VH=    2.780822
n=9   sigX=   -5.525497              sigC=   -3.408620+ -0.000099i  sigXC=   -8.934117+ -0.000099i  VH=    2.780822
n=10  sigX=   -4.701046              sigC=   -3.642465+  0.009280i  sigXC=   -8.343511+  0.009280i  VH=    1.558579
n=11  sigX=   -4.701046              sigC=   -3.642465+  0.009280i  sigXC=   -8.343511+  0.009280i  VH=    1.558579
n=12  sigX=   -4.692883              sigC=   -3.645438+ -0.009290i  sigXC=   -8.338321+ -0.009290i  VH=    1.550148
n=13  sigX=   -4.692883              sigC=   -3.645438+ -0.009290i  sigXC=   -8.338321+ -0.009290i  VH=    1.550148
n=14  sigX=   -1.975764              sigC=   -3.500368+  0.000078i  sigXC=   -5.476132+  0.000078i  VH=   -1.028746
n=15  sigX=   -1.975764              sigC=   -3.500368+  0.000078i  sigXC=   -5.476132+  0.000078i  VH=   -1.028746
n=16  sigX=   -3.295768              sigC=   -3.669227+  0.004478i  sigXC=   -6.964995+  0.004478i  VH=    2.538902
n=17  sigX=   -3.295768              sigC=   -3.669227+  0.004478i  sigXC=   -6.964995+  0.004478i  VH=    2.538902
n=18  sigX=   -3.294840              sigC=   -3.667976+ -0.004475i  sigXC=   -6.962815+ -0.004475i  VH=    2.539382
n=19  sigX=   -3.294840              sigC=   -3.667976+ -0.004475i  sigXC=   -6.962815+ -0.004475i  VH=    2.539382
n=20  sigX=   -3.191426              sigC=   -3.667073+ -0.022201i  sigXC=   -6.858499+ -0.022201i  VH=    2.670601
n=21  sigX=   -3.191426              sigC=   -3.667073+ -0.022201i  sigXC=   -6.858499+ -0.022201i  VH=    2.670601
n=22  sigX=   -3.160810              sigC=   -3.724781+  0.021503i  sigXC=   -6.885590+  0.021503i  VH=    2.608761
n=23  sigX=   -3.160810              sigC=   -3.724781+  0.021503i  sigXC=   -6.885590+  0.021503i  VH=    2.608761
n=24  sigX=   -3.385047              sigC=   -3.352820+  0.000797i  sigXC=   -6.737867+  0.000797i  VH=    3.089654
n=25  sigX=   -3.385047              sigC=   -3.352820+  0.000797i  sigXC=   -6.737867+  0.000797i  VH=    3.089654
n=26  sigX=   -3.187164              sigC=   -3.841769+  0.000151i  sigXC=   -7.028933+  0.000151i  VH=    3.329214
n=27  sigX=   -3.187164              sigC=   -3.841769+  0.000151i  sigXC=   -7.028933+  0.000151i  VH=    3.329214
n=28  sigX=   -2.074887              sigC=   -2.512646+  0.000076i  sigXC=   -4.587534+  0.000076i  VH=    3.552232
n=29  sigX=   -2.074887              sigC=   -2.512646+  0.000076i  sigXC=   -4.587534+  0.000076i  VH=    3.552232
n=30  sigX=   -1.890406              sigC=   -2.748030+  0.000031i  sigXC=   -4.638436+  0.000031i  VH=    0.606776
n=31  sigX=   -1.890406              sigC=   -2.748030+  0.000031i  sigXC=   -4.638436+  0.000031i  VH=    0.606776
n=32  sigX=   -1.506968              sigC=   -2.386821+  0.000876i  sigXC=   -3.893789+  0.000876i  VH=    1.053545
n=33  sigX=   -1.506968              sigC=   -2.386821+  0.000876i  sigXC=   -3.893789+  0.000876i  VH=    1.053545
n=34  sigX=   -1.506230              sigC=   -2.385512+ -0.000924i  sigXC=   -3.891742+ -0.000924i  VH=    1.050655
n=35  sigX=   -1.506230              sigC=   -2.385512+ -0.000924i  sigXC=   -3.891742+ -0.000924i  VH=    1.050655
n=36  sigX=   -1.792486              sigC=   -2.848319+ -0.023947i  sigXC=   -4.640806+ -0.023947i  VH=    2.138512
n=37  sigX=   -1.792486              sigC=   -2.848319+ -0.023947i  sigXC=   -4.640806+ -0.023947i  VH=    2.138512
n=38  sigX=   -1.794025              sigC=   -2.849099+  0.023946i  sigXC=   -4.643123+  0.023946i  VH=    2.143413
n=39  sigX=   -1.794025              sigC=   -2.849099+  0.023946i  sigXC=   -4.643123+  0.023946i  VH=    2.143413
n=40  sigX=   -0.948019              sigC=   -1.638403+ -0.000002i  sigXC=   -2.586422+ -0.000002i  VH=    1.497008
n=41  sigX=   -0.948019              sigC=   -1.638403+ -0.000002i  sigXC=   -2.586422+ -0.000002i  VH=    1.497008
n=42  sigX=   -1.647763              sigC=   -2.270131+ -0.004458i  sigXC=   -3.917894+ -0.004458i  VH=    1.408700
n=43  sigX=   -1.647763              sigC=   -2.270131+ -0.004458i  sigXC=   -3.917894+ -0.004458i  VH=    1.408700
n=44  sigX=   -1.647255              sigC=   -2.277380+  0.004484i  sigXC=   -3.924635+  0.004484i  VH=    1.412655
n=45  sigX=   -1.647255              sigC=   -2.277380+  0.004484i  sigXC=   -3.924635+  0.004484i  VH=    1.412655
n=46  sigX=   -1.857313              sigC=   -2.117296+  0.006726i  sigXC=   -3.974609+  0.006726i  VH=    4.082047
n=47  sigX=   -1.857313              sigC=   -2.117296+  0.006726i  sigXC=   -3.974609+  0.006726i  VH=    4.082047
n=48  sigX=   -1.861085              sigC=   -2.116375+ -0.006452i  sigXC=   -3.977461+ -0.006452i  VH=    4.108888
n=49  sigX=   -1.861085              sigC=   -2.116375+ -0.006452i  sigXC=   -3.977461+ -0.006452i  VH=    4.108888
n=50  sigX=   -0.773360              sigC=   -1.798570+ -0.000267i  sigXC=   -2.571930+ -0.000267i  VH=   -3.456171
n=51  sigX=   -0.773360              sigC=   -1.798570+ -0.000267i  sigXC=   -2.571930+ -0.000267i  VH=   -3.456171
n=52  sigX=   -1.898018              sigC=   -1.767892+ -0.000000i  sigXC=   -3.665910+ -0.000000i  VH=    2.326939
n=53  sigX=   -1.898018              sigC=   -1.767892+ -0.000000i  sigXC=   -3.665910+ -0.000000i  VH=    2.326939
n=54  sigX=   -0.899703              sigC=   -1.516193+  0.000435i  sigXC=   -2.415896+  0.000435i  VH=   -2.296517
n=55  sigX=   -0.899703              sigC=   -1.516193+  0.000435i  sigXC=   -2.415896+  0.000435i  VH=   -2.296517

k-point 3:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -17.172361              sigC=    3.941688+-10.128655i  sigXC=  -13.230673+-10.128655i  VH=    3.449872
n=1   sigX=  -17.172361              sigC=    3.941688+-10.128655i  sigXC=  -13.230673+-10.128655i  VH=    3.449872
n=2   sigX=  -13.513899              sigC=    2.704253+  8.268376i  sigXC=  -10.809646+  8.268376i  VH=    3.716758
n=3   sigX=  -13.513899              sigC=    2.704253+  8.268376i  sigXC=  -10.809646+  8.268376i  VH=    3.716758
n=4   sigX=  -12.802630              sigC=    1.666865+  2.792556i  sigXC=  -11.135764+  2.792556i  VH=    4.528662
n=5   sigX=  -12.802630              sigC=    1.666865+  2.792556i  sigXC=  -11.135764+  2.792556i  VH=    4.528662
n=6   sigX=  -12.787300              sigC=    1.652251+  2.798068i  sigXC=  -11.135049+  2.798068i  VH=    4.524511
n=7   sigX=  -12.787300              sigC=    1.652251+  2.798068i  sigXC=  -11.135049+  2.798068i  VH=    4.524511
n=8   sigX=   -5.507775              sigC=   -3.508946+-11.601685i  sigXC=   -9.016722+-11.601685i  VH=    2.747383
n=9   sigX=   -5.507775              sigC=   -3.508946+-11.601685i  sigXC=   -9.016722+-11.601685i  VH=    2.747383
n=10  sigX=   -5.317298              sigC=   -3.696277+-11.944784i  sigXC=   -9.013575+-11.944784i  VH=    2.378930
n=11  sigX=   -5.317298              sigC=   -3.696277+-11.944784i  sigXC=   -9.013575+-11.944784i  VH=    2.378930
n=12  sigX=   -5.307127              sigC=   -3.702908+-11.910457i  sigXC=   -9.010035+-11.910457i  VH=    2.372127
n=13  sigX=   -5.307127              sigC=   -3.702908+-11.910457i  sigXC=   -9.010035+-11.910457i  VH=    2.372127
n=14  sigX=   -4.695421              sigC=   -4.175253+ -4.120268i  sigXC=   -8.870674+ -4.120268i  VH=    3.605967
n=15  sigX=   -4.695421              sigC=   -4.175253+ -4.120268i  sigXC=   -8.870674+ -4.120268i  VH=    3.605967
n=16  sigX=   -3.533611              sigC=   -3.714445+  2.183384i  sigXC=   -7.248056+  2.183384i  VH=    1.518386
n=17  sigX=   -3.533611              sigC=   -3.714445+  2.183384i  sigXC=   -7.248056+  2.183384i  VH=    1.518386
n=18  sigX=   -3.534546              sigC=   -3.714128+  2.168041i  sigXC=   -7.248675+  2.168041i  VH=    1.520920
n=19  sigX=   -3.534546              sigC=   -3.714128+  2.168041i  sigXC=   -7.248675+  2.168041i  VH=    1.520920
n=20  sigX=   -1.953117              sigC=   -3.144984+  3.501064i  sigXC=   -5.098101+  3.501064i  VH=   -0.659867
n=21  sigX=   -1.953117              sigC=   -3.144984+  3.501064i  sigXC=   -5.098101+  3.501064i  VH=   -0.659867
n=22  sigX=   -2.327707              sigC=   -3.030965+ -5.985876i  sigXC=   -5.358672+ -5.985876i  VH=    0.888177
n=23  sigX=   -2.327707              sigC=   -3.030965+ -5.985876i  sigXC=   -5.358672+ -5.985876i  VH=    0.888177
n=24  sigX=   -2.182503              sigC=   -3.454187+  8.997050i  sigXC=   -5.636690+  8.997050i  VH=    1.109481
n=25  sigX=   -2.182503              sigC=   -3.454187+  8.997050i  sigXC=   -5.636690+  8.997050i  VH=    1.109481
n=26  sigX=   -2.182273              sigC=   -3.454278+  9.014499i  sigXC=   -5.636550+  9.014499i  VH=    1.107480
n=27  sigX=   -2.182273              sigC=   -3.454278+  9.014499i  sigXC=   -5.636550+  9.014499i  VH=    1.107480
n=28  sigX=   -2.202163              sigC=   -2.875352+ -0.978429i  sigXC=   -5.077515+ -0.978429i  VH=    2.130690
n=29  sigX=   -2.202163              sigC=   -2.875352+ -0.978429i  sigXC=   -5.077515+ -0.978429i  VH=    2.130690
n=30  sigX=   -2.202978              sigC=   -2.875192+ -1.005984i  sigXC=   -5.078170+ -1.005984i  VH=    2.133428
n=31  sigX=   -2.202978              sigC=   -2.875192+ -1.005984i  sigXC=   -5.078170+ -1.005984i  VH=    2.133428
n=32  sigX=   -2.048480              sigC=   -3.000137+  3.782389i  sigXC=   -5.048617+  3.782389i  VH=    2.218482
n=33  sigX=   -2.048480              sigC=   -3.000137+  3.782389i  sigXC=   -5.048617+  3.782389i  VH=    2.218482
n=34  sigX=   -1.211684              sigC=   -2.049641+ -2.152826i  sigXC=   -3.261325+ -2.152826i  VH=   -0.685379
n=35  sigX=   -1.211684              sigC=   -2.049641+ -2.152826i  sigXC=   -3.261325+ -2.152826i  VH=   -0.685379
n=36  sigX=   -1.809942              sigC=   -2.615102+ -8.052304i  sigXC=   -4.425044+ -8.052304i  VH=    3.918937
n=37  sigX=   -1.809942              sigC=   -2.615102+ -8.052304i  sigXC=   -4.425044+ -8.052304i  VH=    3.918937
n=38  sigX=   -1.808781              sigC=   -2.615801+ -8.060511i  sigXC=   -4.424582+ -8.060511i  VH=    3.918916
n=39  sigX=   -1.808781              sigC=   -2.615801+ -8.060511i  sigXC=   -4.424582+ -8.060511i  VH=    3.918916
n=40  sigX=   -1.887723              sigC=   -2.271084+ -4.715747i  sigXC=   -4.158807+ -4.715747i  VH=    3.444694
n=41  sigX=   -1.887723              sigC=   -2.271084+ -4.715747i  sigXC=   -4.158807+ -4.715747i  VH=    3.444694
n=42  sigX=   -1.891402              sigC=   -2.269212+ -4.707048i  sigXC=   -4.160614+ -4.707048i  VH=    3.461780
n=43  sigX=   -1.891402              sigC=   -2.269212+ -4.707048i  sigXC=   -4.160614+ -4.707048i  VH=    3.461780
n=44  sigX=   -1.686678              sigC=   -2.178635+ -1.341458i  sigXC=   -3.865313+ -1.341458i  VH=    4.739641
n=45  sigX=   -1.686678              sigC=   -2.178635+ -1.341458i  sigXC=   -3.865313+ -1.341458i  VH=    4.739641
n=46  sigX=   -1.187314              sigC=   -1.694299+  1.941132i  sigXC=   -2.881613+  1.941132i  VH=    0.697663
n=47  sigX=   -1.187314              sigC=   -1.694299+  1.941132i  sigXC=   -2.881613+  1.941132i  VH=    0.697663
n=48  sigX=   -1.771831              sigC=   -1.779895+ -2.889358i  sigXC=   -3.551726+ -2.889358i  VH=    1.840390
n=49  sigX=   -1.771831              sigC=   -1.779895+ -2.889358i  sigXC=   -3.551726+ -2.889358i  VH=    1.840390
n=50  sigX=   -1.156448              sigC=   -1.664852+  1.520870i  sigXC=   -2.821300+  1.520870i  VH=   -0.600417
n=51  sigX=   -1.156448              sigC=   -1.664852+  1.520870i  sigXC=   -2.821300+  1.520870i  VH=   -0.600417
n=52  sigX=   -1.157126              sigC=   -1.663909+  1.523017i  sigXC=   -2.821035+  1.523017i  VH=   -0.604221
n=53  sigX=   -1.157126              sigC=   -1.663909+  1.523017i  sigXC=   -2.821035+  1.523017i  VH=   -0.604221
n=54  sigX=   -0.962917              sigC=   -1.588041+ -0.225545i  sigXC=   -2.550959+ -0.225545i  VH=    0.471963
