# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 160

── Peak live HBM  at t=11.58s  ──────────────────────────
bytes_in_use                = 5.25 GiB
device.peak_bytes_in_use    = 9.21 GiB  (cumulative)
sum of jax.live_arrays()    = 16.95 GiB
n live arrays at peak        = 34

Top JAX arrays at peak:
            size  dtype         shape
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
     1012.50 MiB  complex128    (9, 80, 2, 24, 24, 80)
       56.25 MiB  complex128    (9, 640, 640)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 80, 2, 640)

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.55          0.00 B        0          0.00 B
    2.80          0.00 B        0          0.00 B
    3.06          0.00 B        0          0.00 B
    3.31          0.00 B        0          0.00 B
    3.56        512.00 B        2         24.00 B
    3.81        512.00 B        2         24.00 B
    4.06       28.13 MiB        4       28.13 MiB
    4.31      267.19 MiB        4       28.13 MiB
    4.56      267.19 MiB        7        1.02 GiB
    4.81      267.21 MiB       11        1.02 GiB
    5.06      267.21 MiB       16        1.02 GiB
    5.31      267.21 MiB       16        1.02 GiB
    5.56        1.02 GiB       16        1.02 GiB
    5.81        1.02 GiB       16        1.02 GiB
    6.06        1.02 GiB       16        1.02 GiB
    6.31      288.29 MiB       18        1.06 GiB
    6.56       28.11 MiB       17       42.20 MiB
    6.81       67.27 MiB       20       84.39 MiB
    7.06       67.27 MiB       20       84.39 MiB
    7.32       77.33 MiB       22      196.89 MiB
    7.57       91.39 MiB       25      253.14 MiB
    7.82       91.39 MiB       23      253.14 MiB
    8.07       91.39 MiB       23      253.14 MiB
    8.32       91.39 MiB       23      253.14 MiB
    8.57       91.39 MiB       23      253.14 MiB
    8.82      114.83 MiB       23      253.14 MiB
    9.08       63.27 MiB       21      140.64 MiB
    9.33        1.30 GiB       23        2.11 GiB
    9.58      822.64 MiB       25        2.11 GiB
    9.83      822.65 MiB       31        2.11 GiB
