# Generated by LORRAX 0.1.0 at 2026-05-06 09:13:34 UTC
  0.000000000  0.000000000  0.000000000      16
       1       1   -5.697007613  -49.773466319
       1       2   -5.697007613  -49.773050232
       1       3    6.246364015    4.304797242
       1       4    6.246364015    4.304772113
       1       5    6.294144396    4.619571288
       1       6    6.294144396    4.594955607
       1       7    6.294144396    4.519248276
       1       8    6.294144396    4.666427437
       1       9    8.792484073   10.080996893
       1      10    8.792484073   10.080968884
       1      11    8.827249293   10.396876788
       1      12    8.827249293   10.402684558
       1      13    8.827249293   10.412224531
       1      14    8.827249293   10.423976811
       1      15    9.625625982   10.518279351
       1      16    9.625625982   10.518281194
 -0.000000000 -0.000000000  0.500000000      16
       1       1   -3.363048186  -73.418795882
       1       2   -3.363048186  -73.421382591
       1       3   -0.707275146  116.947836749
       1       4   -0.707275146  116.948662104
       1       5    5.056660134  -41.339364154
       1       6    5.056660134  -41.342031836
       1       7    5.088290589  -43.794462054
       1       8    5.088290589  -43.791341678
       1       9    7.800192345    8.036864124
       1      10    7.800192345    8.036842430
       1      11    9.587050812   11.151224083
       1      12    9.587050812   11.151236065
       1      13    9.601408772   11.141370056
       1      14    9.601408772   11.141342686
       1      15   13.996117533    9.717127845
       1      16   13.996117533    9.716893246
  0.000000000  0.500000000  0.500000000      16
       1       1   -1.549907887 -214.121661976
       1       2   -1.549907887 -213.832398686
       1       3   -1.549907887 -213.738612136
       1       4   -1.549907887 -214.001302045
       1       5    3.412333870 -313.630800986
       1       6    3.412333870 -313.714029994
       1       7    3.412333870 -313.613194765
       1       8    3.412333870 -313.670969929
       1       9    6.968809197    6.339764796
       1      10    6.968809197    6.339647067
       1      11    6.968809197    6.338035580
       1      12    6.968809197    6.338067894
       1      13   16.360903868    7.300390909
       1      14   16.360903868    7.307109864
       1      15   16.360903868    7.290970978
       1      16   16.360903868    7.313867697
  0.500000000  0.500000000  0.500000000      16
       1       1   -3.363048186  -73.418795882
       1       2   -3.363048186  -73.421382591
       1       3   -0.707275146  116.947836749
       1       4   -0.707275146  116.948662104
       1       5    5.056660134  -41.339364154
       1       6    5.056660134  -41.342031836
       1       7    5.088290589  -43.794462054
       1       8    5.088290589  -43.791341678
       1       9    7.800192345    8.036864124
       1      10    7.800192345    8.036842430
       1      11    9.587050812   11.151224083
       1      12    9.587050812   11.151236065
       1      13    9.601408772   11.141370056
       1      14    9.601408772   11.141342686
       1      15   13.996117533    9.717127845
       1      16   13.996117533    9.716893246
