# Generated by LORRAX 0.1.0 at 2026-05-06 09:13:34 UTC
# G0W0 diagonal energies (eV)
# columns: band  E_DFT  Re[H0+Sigma_xc(E_DFT)]  Im[H0+Sigma_xc(E_DFT)]

k-point 0:
--------------------------------------------------------------------------------
n=0    E_DFT=   -5.697008  Re=  -49.773466  Im=    0.000119
n=1    E_DFT=   -5.697008  Re=  -49.773050  Im=   -0.000117
n=2    E_DFT=    6.246364  Re=  -75.997910  Im=-143342.409367
n=3    E_DFT=    6.246364  Re=  -75.998095  Im=-143327.152228
n=4    E_DFT=    6.294144  Re=  -76.176506  Im= 7628.701004
n=5    E_DFT=    6.294144  Re=  -76.150359  Im=21444.062574
n=6    E_DFT=    6.294144  Re=  -76.154210  Im=24145.073800
n=7    E_DFT=    6.294144  Re=  -76.160459  Im=18031.234772
n=8    E_DFT=    8.792484  Re=   -9.754856  Im=264570.534794
n=9    E_DFT=    8.792484  Re=   -9.754180  Im=264573.405591
n=10   E_DFT=    8.827249  Re=   -9.911099  Im=-199961.261761
n=11   E_DFT=    8.827249  Re=   -9.901541  Im=-168087.627156
n=12   E_DFT=    8.827249  Re=   -9.921655  Im=-125438.161340
n=13   E_DFT=    8.827249  Re=   -9.892305  Im=-35960.144481
n=14   E_DFT=    9.625626  Re=   42.127185  Im=   -0.000014
n=15   E_DFT=    9.625626  Re=   42.126425  Im=    0.000011

k-point 1:
--------------------------------------------------------------------------------
n=0    E_DFT=   -3.363048  Re=  -72.988804  Im= -189.025326
n=1    E_DFT=   -3.363048  Re=  -72.991390  Im= -189.038702
n=2    E_DFT=   -0.707275  Re=  -56.869346  Im= -201.501947
n=3    E_DFT=   -0.707275  Re=  -56.868519  Im= -201.546499
n=4    E_DFT=    5.056660  Re=  -76.863302  Im=-198561.079623
n=5    E_DFT=    5.056660  Re=  -76.865946  Im=-198560.834321
n=6    E_DFT=    5.088291  Re=  -76.783047  Im=198120.596773
n=7    E_DFT=    5.088291  Re=  -76.780031  Im=198116.058353
n=8    E_DFT=    7.800192  Re=    5.380010  Im= -587.814013
n=9    E_DFT=    7.800192  Re=    5.380476  Im= -587.819050
n=10   E_DFT=    9.587051  Re=  -23.398730  Im=10896.502200
n=11   E_DFT=    9.587051  Re=  -23.398942  Im=10900.089911
n=12   E_DFT=    9.601409  Re=  -23.391626  Im=-10520.998958
n=13   E_DFT=    9.601409  Re=  -23.392350  Im=-10506.985106
