n=11  sigX=   -4.431180              sigC=   -5.262118+-169.698250i  sigXC=   -9.693298+-169.698250i  VH=    1.395559
n=12  sigX=   -4.426427              sigC=   -5.263538+146.130014i  sigXC=   -9.689965+146.130014i  VH=    1.383111
n=13  sigX=   -4.426427              sigC=   -5.263538+146.130014i  sigXC=   -9.689965+146.130014i  VH=    1.383111
n=14  sigX=   -2.020299              sigC=   -6.119325+ -0.522734i  sigXC=   -8.139624+ -0.522734i  VH=   -3.110600
n=15  sigX=   -2.020299              sigC=   -6.119325+ -0.522734i  sigXC=   -8.139624+ -0.522734i  VH=   -3.110600

k-point 2:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -16.065702              sigC=    6.244724+  7.214877i  sigXC=   -9.820979+  7.214877i  VH=    4.567523
n=1   sigX=  -16.065702              sigC=    6.244724+  7.214877i  sigXC=   -9.820979+  7.214877i  VH=    4.567523
n=2   sigX=  -13.867923              sigC=    3.199813+ 18.345831i  sigXC=  -10.668110+ 18.345831i  VH=    2.888968
n=3   sigX=  -13.867923              sigC=    3.199813+ 18.345831i  sigXC=  -10.668110+ 18.345831i  VH=    2.888968
n=4   sigX=  -13.538459              sigC=   -0.079450+11134.110711i  sigXC=  -13.617909+11134.110711i  VH=    5.033319
n=5   sigX=  -13.538459              sigC=   -0.079450+11134.110711i  sigXC=  -13.617909+11134.110711i  VH=    5.033319
n=6   sigX=  -13.527948              sigC=   -0.083113+-11054.568877i  sigXC=  -13.611061+-11054.568877i  VH=    5.026604
n=7   sigX=  -13.527948              sigC=   -0.083113+-11054.568877i  sigXC=  -13.611061+-11054.568877i  VH=    5.026604
n=8   sigX=   -5.037605              sigC=   -5.371999+  7.985032i  sigXC=  -10.409604+  7.985032i  VH=    2.837203
n=9   sigX=   -5.037605              sigC=   -5.371999+  7.985032i  sigXC=  -10.409604+  7.985032i  VH=    2.837203
n=10  sigX=   -4.431180              sigC=   -5.334288+-401.814040i  sigXC=   -9.765468+-401.814040i  VH=    1.395559
n=11  sigX=   -4.431180              sigC=   -5.334288+-401.814040i  sigXC=   -9.765468+-401.814040i  VH=    1.395559
n=12  sigX=   -4.426427              sigC=   -5.335427+377.127999i  sigXC=   -9.761854+377.127999i  VH=    1.383111
n=13  sigX=   -4.426427              sigC=   -5.335427+377.127999i  sigXC=   -9.761854+377.127999i  VH=    1.383111
n=14  sigX=   -2.020299              sigC=   -6.082718+ -0.235196i  sigXC=   -8.103017+ -0.235196i  VH=   -3.110600
n=15  sigX=   -2.020299              sigC=   -6.082718+ -0.235196i  sigXC=   -8.103017+ -0.235196i  VH=   -3.110600

k-point 3:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -15.235115              sigC=    2.757641+ 10.021882i  sigXC=  -12.477474+ 10.021882i  VH=    4.573278
n=1   sigX=  -15.235115              sigC=    2.757641+ 10.021882i  sigXC=  -12.477474+ 10.021882i  VH=    4.573278
n=2   sigX=  -15.235115              sigC=    2.757641+ 10.021882i  sigXC=  -12.477474+ 10.021882i  VH=    4.573278
n=3   sigX=  -15.235115              sigC=    2.757641+ 10.021882i  sigXC=  -12.477474+ 10.021882i  VH=    4.573278
n=4   sigX=  -13.262300              sigC=    0.821857+ 53.712159i  sigXC=  -12.440443+ 53.712159i  VH=    3.800461
n=5   sigX=  -13.262300              sigC=    0.821857+ 53.712159i  sigXC=  -12.440443+ 53.712159i  VH=    3.800461
n=6   sigX=  -13.262300              sigC=    0.821857+ 53.712159i  sigXC=  -12.440443+ 53.712159i  VH=    3.800461
n=7   sigX=  -13.262300              sigC=    0.821857+ 53.712159i  sigXC=  -12.440443+ 53.712159i  VH=    3.800461
n=8   sigX=   -4.201166              sigC=   -4.839957+ 14.997233i  sigXC=   -9.041123+ 14.997233i  VH=   -0.157437
n=9   sigX=   -4.201166              sigC=   -4.839957+ 14.997233i  sigXC=   -9.041123+ 14.997233i  VH=   -0.157437
n=10  sigX=   -4.201166              sigC=   -4.839957+ 14.997233i  sigXC=   -9.041123+ 14.997233i  VH=   -0.157437
n=11  sigX=   -4.201166              sigC=   -4.839957+ 14.997233i  sigXC=   -9.041123+ 14.997233i  VH=   -0.157437
n=12  sigX=   -3.769938              sigC=   -6.182494+-196.317602i  sigXC=   -9.952431+-196.317602i  VH=    3.930678
n=13  sigX=   -3.769938              sigC=   -6.182494+-196.317602i  sigXC=   -9.952431+-196.317602i  VH=    3.930678
n=14  sigX=   -3.769938              sigC=   -6.182494+-196.317602i  sigXC=   -9.952431+-196.317602i  VH=    3.930678
n=15  sigX=   -3.769938              sigC=   -6.182494+-196.317602i  sigXC=   -9.952431+-196.317602i  VH=    3.930678

k-point 4:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -16.065702              sigC=    5.677676+  6.756819i  sigXC=  -10.388026+  6.756819i  VH=    4.567523
n=1   sigX=  -16.065702              sigC=    5.677676+  6.756819i  sigXC=  -10.388026+  6.756819i  VH=    4.567523
n=2   sigX=  -13.867923              sigC=    3.938983+ 17.893092i  sigXC=   -9.928939+ 17.893092i  VH=    2.888968
n=3   sigX=  -13.867923              sigC=    3.938983+ 17.893092i  sigXC=   -9.928939+ 17.893092i  VH=    2.888968
n=4   sigX=  -13.538406              sigC=   -0.075909+11312.333960i  sigXC=  -13.614316+11312.333960i  VH=    5.033319
n=5   sigX=  -13.538406              sigC=   -0.075909+11312.333960i  sigXC=  -13.614316+11312.333960i  VH=    5.033319
n=6   sigX=  -13.528000              sigC=   -0.079650+-11236.660012i  sigXC=  -13.607650+-11236.660012i  VH=    5.026604
n=7   sigX=  -13.528000              sigC=   -0.079650+-11236.660012i  sigXC=  -13.607650+-11236.660012i  VH=    5.026604
n=8   sigX=   -5.037606              sigC=   -5.393153+  6.022820i  sigXC=  -10.430759+  6.022820i  VH=    2.837203
n=9   sigX=   -5.037606              sigC=   -5.393153+  6.022820i  sigXC=  -10.430759+  6.022820i  VH=    2.837203
n=10  sigX=   -4.431173              sigC=   -5.355833+-657.991405i  sigXC=   -9.787006+-657.991405i  VH=    1.395559
n=11  sigX=   -4.431173              sigC=   -5.355833+-657.991405i  sigXC=   -9.787006+-657.991405i  VH=    1.395559
n=12  sigX=   -4.426433              sigC=   -5.357692+633.042240i  sigXC=   -9.784126+633.042240i  VH=    1.383111
n=13  sigX=   -4.426433              sigC=   -5.357692+633.042240i  sigXC=   -9.784126+633.042240i  VH=    1.383111
n=14  sigX=   -2.020299              sigC=   -5.984449+  0.037271i  sigXC=   -8.004748+  0.037271i  VH=   -3.110600
n=15  sigX=   -2.020299              sigC=   -5.984449+  0.037271i  sigXC=   -8.004748+  0.037271i  VH=   -3.110600

k-point 5:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -15.235115              sigC=    3.513007+ 15.462149i  sigXC=  -11.722107+ 15.462149i  VH=    4.573278
n=1   sigX=  -15.235115              sigC=    3.513007+ 15.462149i  sigXC=  -11.722107+ 15.462149i  VH=    4.573278
n=2   sigX=  -15.235115              sigC=    3.513007+ 15.462149i  sigXC=  -11.722107+ 15.462149i  VH=    4.573278
n=3   sigX=  -15.235115              sigC=    3.513007+ 15.462149i  sigXC=  -11.722107+ 15.462149i  VH=    4.573278
n=4   sigX=  -13.262300              sigC=    0.812196+ 47.630016i  sigXC=  -12.450104+ 47.630016i  VH=    3.800461
n=5   sigX=  -13.262300              sigC=    0.812196+ 47.630016i  sigXC=  -12.450104+ 47.630016i  VH=    3.800461
n=6   sigX=  -13.262300              sigC=    0.812196+ 47.630016i  sigXC=  -12.450104+ 47.630016i  VH=    3.800461
n=7   sigX=  -13.262300              sigC=    0.812196+ 47.630016i  sigXC=  -12.450104+ 47.630016i  VH=    3.800461
n=8   sigX=   -4.201166              sigC=   -4.829318+  5.649037i  sigXC=   -9.030484+  5.649037i  VH=   -0.157437
n=9   sigX=   -4.201166              sigC=   -4.829318+  5.649037i  sigXC=   -9.030484+  5.649037i  VH=   -0.157437
n=10  sigX=   -4.201166              sigC=   -4.829318+  5.649037i  sigXC=   -9.030484+  5.649037i  VH=   -0.157437
n=11  sigX=   -4.201166              sigC=   -4.829318+  5.649037i  sigXC=   -9.030484+  5.649037i  VH=   -0.157437
n=12  sigX=   -3.769937              sigC=   -6.547836+-184.388717i  sigXC=  -10.317773+-184.388717i  VH=    3.930678
n=13  sigX=   -3.769937              sigC=   -6.547836+-184.388717i  sigXC=  -10.317773+-184.388717i  VH=    3.930678
n=14  sigX=   -3.769937              sigC=   -6.547836+-184.388717i  sigXC=  -10.317773+-184.388717i  VH=    3.930678
n=15  sigX=   -3.769937              sigC=   -6.547836+-184.388717i  sigXC=  -10.317773+-184.388717i  VH=    3.930678

k-point 6:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -15.235115              sigC=    3.241076+ 29.462175i  sigXC=  -11.994039+ 29.462175i  VH=    4.573278
n=1   sigX=  -15.235115              sigC=    3.241076+ 29.462175i  sigXC=  -11.994039+ 29.462175i  VH=    4.573278
n=2   sigX=  -15.235115              sigC=    3.241076+ 29.462175i  sigXC=  -11.994039+ 29.462175i  VH=    4.573278
n=3   sigX=  -15.235115              sigC=    3.241076+ 29.462175i  sigXC=  -11.994039+ 29.462175i  VH=    4.573278
n=4   sigX=  -13.262300              sigC=    0.867502+ 17.521890i  sigXC=  -12.394798+ 17.521890i  VH=    3.800461
n=5   sigX=  -13.262300              sigC=    0.867502+ 17.521890i  sigXC=  -12.394798+ 17.521890i  VH=    3.800461
n=6   sigX=  -13.262300              sigC=    0.867502+ 17.521890i  sigXC=  -12.394798+ 17.521890i  VH=    3.800461
n=7   sigX=  -13.262300              sigC=    0.867502+ 17.521890i  sigXC=  -12.394798+ 17.521890i  VH=    3.800461
n=8   sigX=   -4.201166              sigC=   -4.813267+ 12.539868i  sigXC=   -9.014432+ 12.539868i  VH=   -0.157437
n=9   sigX=   -4.201166              sigC=   -4.813267+ 12.539868i  sigXC=   -9.014432+ 12.539868i  VH=   -0.157437
n=10  sigX=   -4.201166              sigC=   -4.813267+ 12.539868i  sigXC=   -9.014432+ 12.539868i  VH=   -0.157437
n=11  sigX=   -4.201166              sigC=   -4.813267+ 12.539868i  sigXC=   -9.014432+ 12.539868i  VH=   -0.157437
n=12  sigX=   -3.769937              sigC=   -6.772236+-178.732594i  sigXC=  -10.542173+-178.732594i  VH=    3.930678
n=13  sigX=   -3.769937              sigC=   -6.772236+-178.732594i  sigXC=  -10.542173+-178.732594i  VH=    3.930678
n=14  sigX=   -3.769937              sigC=   -6.772236+-178.732594i  sigXC=  -10.542173+-178.732594i  VH=    3.930678
n=15  sigX=   -3.769937              sigC=   -6.772236+-178.732594i  sigXC=  -10.542173+-178.732594i  VH=    3.930678

k-point 7:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -16.065702              sigC=    5.184987+  6.344373i  sigXC=  -10.880715+  6.344373i  VH=    4.567523
n=1   sigX=  -16.065702              sigC=    5.184987+  6.344373i  sigXC=  -10.880715+  6.344373i  VH=    4.567523
n=2   sigX=  -13.867923              sigC=    2.595198+ 19.454855i  sigXC=  -11.272725+ 19.454855i  VH=    2.888968
n=3   sigX=  -13.867923              sigC=    2.595198+ 19.454855i  sigXC=  -11.272725+ 19.454855i  VH=    2.888968
n=4   sigX=  -13.538573              sigC=   -0.130933+10401.081074i  sigXC=  -13.669505+10401.081074i  VH=    5.033319
n=5   sigX=  -13.538573              sigC=   -0.130933+10401.081074i  sigXC=  -13.669505+10401.081074i  VH=    5.033319
n=6   sigX=  -13.527834              sigC=   -0.135466+-10320.142779i  sigXC=  -13.663300+-10320.142779i  VH=    5.026604
n=7   sigX=  -13.527834              sigC=   -0.135466+-10320.142779i  sigXC=  -13.663300+-10320.142779i  VH=    5.026604
n=8   sigX=   -5.037605              sigC=   -5.402550+  6.289801i  sigXC=  -10.440156+  6.289801i  VH=    2.837203
n=9   sigX=   -5.037605              sigC=   -5.402550+  6.289801i  sigXC=  -10.440156+  6.289801i  VH=    2.837203
n=10  sigX=   -4.431183              sigC=   -5.263670+-58.406229i  sigXC=   -9.694852+-58.406229i  VH=    1.395559
n=11  sigX=   -4.431183              sigC=   -5.263670+-58.406229i  sigXC=   -9.694852+-58.406229i  VH=    1.395559
n=12  sigX=   -4.426424              sigC=   -5.264709+ 36.768949i  sigXC=   -9.691134+ 36.768949i  VH=    1.383111
n=13  sigX=   -4.426424              sigC=   -5.264709+ 36.768949i  sigXC=   -9.691134+ 36.768949i  VH=    1.383111
n=14  sigX=   -2.020299              sigC=   -6.064250+  0.841775i  sigXC=   -8.084549+  0.841775i  VH=   -3.110600
n=15  sigX=   -2.020299              sigC=   -6.064250+  0.841775i  sigXC=   -8.084549+  0.841775i  VH=   -3.110600
