# Generated by LORRAX 0.1.0 at 2026-05-14 23:32:46 UTC
# Sigma frequency debug decomposition (per-(k, n) diagonals; all energies in eV).
# k               	n               	E_dft           	Edft-Ef         	kin_ion         	V_H             	x_bare          	x_head          	sex_0           	coh_0           	eqp0            	eqp1            

k-point 0:
               0	              21	      +14.243035	      +14.243035	      +24.808727	       -0.558573	       -2.293633	       +0.000000	       -2.293633	       +0.000000	      +19.662888	      +19.662888
               0	              22	      +17.510693	      +17.510693	      +27.642166	       -1.170867	       -2.219444	       +0.000000	       -2.219444	       +0.000000	      +22.032411	      +22.032411
               0	              23	      +17.510693	      +17.510693	      +27.642166	       -1.170867	       -2.219444	       +0.000000	       -2.219444	       +0.000000	      +22.032411	      +22.032411
               0	              24	      +17.521346	      +17.521346	      +27.653119	       -1.172350	       -2.220531	       +0.000000	       -2.220531	       +0.000000	      +22.039709	      +22.039709
               0	              25	      +17.521346	      +17.521346	      +27.653119	       -1.172350	       -2.220531	       +0.000000	       -2.220531	       +0.000000	      +22.039709	      +22.039709
               0	              26	      +17.521346	      +17.521346	      +27.653119	       -1.172350	       -2.220531	       +0.000000	       -2.220531	       +0.000000	      +22.039709	      +22.039709
               0	              27	      +17.521346	      +17.521346	      +27.653119	       -1.172350	       -2.220531	       +0.000000	       -2.220531	       +0.000000	      +22.039709	      +22.039709
               0	              28	      +21.692462	      +21.692462	      +33.700229	       -2.032776	       -1.041976	       +0.000000	       -1.041976	       +0.000000	      +29.583501	      +29.583501
               0	              29	      +21.692462	      +21.692462	      +33.700229	       -2.032776	       -1.041976	       +0.000000	       -1.041976	       +0.000000	      +29.583501	      +29.583501
               0	              30	      +29.380858	      +29.380858	      +37.182134	       +4.181308	       -2.227929	       +0.000000	       -2.227929	       +0.000000	      +36.907585	      +36.907585
               0	              31	      +29.380858	      +29.380858	      +37.182134	       +4.181308	       -2.227929	       +0.000000	       -2.227929	       +0.000000	      +36.907585	      +36.907585
               0	              32	      +29.382576	      +29.382576	      +37.185081	       +4.180931	       -2.228311	       +0.000000	       -2.228311	       +0.000000	      +36.909390	      +36.909390
               0	              33	      +29.382576	      +29.382576	      +37.185081	       +4.180931	       -2.228311	       +0.000000	       -2.228311	       +0.000000	      +36.909390	      +36.909390
               0	              34	      +29.382576	      +29.382576	      +37.185081	       +4.180931	       -2.228311	       +0.000000	       -2.228311	       +0.000000	      +36.909390	      +36.909390
               0	              35	      +29.382576	      +29.382576	      +37.185081	       +4.180931	       -2.228311	       +0.000000	       -2.228311	       +0.000000	      +36.909390	      +36.909390
               0	              36	      +30.461597	      +30.461597	      +37.546233	       +3.976994	       -2.202380	       +0.000000	       -2.202380	       +0.000000	      +37.118466	      +37.118466
               0	              37	      +30.461597	      +30.461597	      +37.546233	       +3.976994	       -2.202380	       +0.000000	       -2.202380	       +0.000000	      +37.118466	      +37.118466
               0	              38	      +30.461597	      +30.461597	      +37.546233	       +3.976994	       -2.202380	       +0.000000	       -2.202380	       +0.000000	      +37.118466	      +37.118466
               0	              39	      +30.461597	      +30.461597	      +37.546233	       +3.976994	       -2.202380	       +0.000000	       -2.202380	       +0.000000	      +37.118466	      +37.118466
               0	              40	      +32.042974	      +32.042974	      +39.365443	       +3.134097	       -2.263108	       +0.000000	       -2.263108	       +0.000000	      +37.973325	      +37.973325
               0	              41	      +32.042974	      +32.042974	      +39.365443	       +3.134097	       -2.263108	       +0.000000	       -2.263108	       +0.000000	      +37.973325	      +37.973325
               0	              42	      +32.127743	      +32.127743	      +39.444209	       +3.137125	       -2.263783	       +0.000000	       -2.263783	       +0.000000	      +38.053769	      +38.053769
               0	              43	      +32.127743	      +32.127743	      +39.444209	       +3.137125	       -2.263783	       +0.000000	       -2.263783	       +0.000000	      +38.053769	      +38.053769
               0	              44	      +32.127743	      +32.127743	      +39.444209	       +3.137125	       -2.263783	       +0.000000	       -2.263783	       +0.000000	      +38.053769	      +38.053769
               0	              45	      +32.127743	      +32.127743	      +39.444209	       +3.137125	       -2.263783	       +0.000000	       -2.263783	       +0.000000	      +38.053769	      +38.053769
               0	              46	      +35.634539	      +35.634539	      +43.772073	       +1.602862	       -2.194836	       +0.000000	       -2.194836	       +0.000000	      +40.985262	      +40.985262
               0	              47	      +35.634539	      +35.634539	      +43.772073	       +1.602862	       -2.194836	       +0.000000	       -2.194836	       +0.000000	      +40.985262	      +40.985262
               0	              48	      +35.634539	      +35.634539	      +43.772073	       +1.602862	       -2.194836	       +0.000000	       -2.194836	       +0.000000	      +40.985262	      +40.985262
               0	              49	      +35.634539	      +35.634539	      +43.772073	       +1.602862	       -2.194836	       +0.000000	       -2.194836	       +0.000000	      +40.985262	      +40.985262
               0	              50	      +35.634539	      +35.634539	      +43.772073	       +1.602862	       -2.194836	       +0.000000	       -2.194836	       +0.000000	      +40.985262	      +40.985262
               0	              51	      +35.634539	      +35.634539	      +43.772073	       +1.602862	       -2.194836	       +0.000000	       -2.194836	       +0.000000	      +40.985262	      +40.985262
               0	              52	      +41.091725	      +41.091725	      +49.401277	       +2.981822	       -1.329807	       +0.000000	       -1.329807	       +0.000000	      +49.723485	      +49.723485
               0	              53	      +41.091725	      +41.091725	      +49.401277	       +2.981822	       -1.329807	       +0.000000	       -1.329807	       +0.000000	      +49.723485	      +49.723485
               0	              54	      +41.091725	      +41.091725	      +49.401277	       +2.981822	       -1.329807	       +0.000000	       -1.329807	       +0.000000	      +49.723485	      +49.723485
               0	              55	      +41.091725	      +41.091725	      +49.401277	       +2.981822	       -1.329807	       +0.000000	       -1.329807	       +0.000000	      +49.723485	      +49.723485

k-point 1:
               1	               0	       -4.897281	       -4.897281	       +2.488940	       +3.185375	      -17.738048	       -2.590893	      -17.738048	       +0.000000	      -29.801779	      -29.801779
               1	               1	       -4.897281	       -4.897281	       +2.488940	       +3.185375	      -17.738048	       -2.590893	      -17.738048	       +0.000000	      -29.801779	      -29.801779
               1	               2	       +2.340153	       +2.340153	       +9.569372	       +3.499997	      -14.013887	       -2.590893	      -14.013887	       +0.000000	      -14.958405	      -14.958405
               1	               3	       +2.340153	       +2.340153	       +9.569372	       +3.499997	      -14.013887	       -2.590893	      -14.013887	       +0.000000	      -14.958405	      -14.958405
               1	               4	       +5.498636	       +5.498636	      +12.205874	       +4.305950	      -13.194639	       -2.590893	      -13.194639	       +0.000000	       -9.877455	       -9.877455
               1	               5	       +5.498636	       +5.498636	      +12.205874	       +4.305950	      -13.194639	       -2.590893	      -13.194639	       +0.000000	       -9.877455	       -9.877455
               1	               6	       +5.529910	       +5.529910	      +12.240703	       +4.299994	      -13.181662	       -2.590893	      -13.181662	       +0.000000	       -9.822626	       -9.822626
               1	               7	       +5.529910	       +5.529910	      +12.240703	       +4.299994	      -13.181662	       -2.590893	      -13.181662	       +0.000000	       -9.822626	       -9.822626
               1	               8	       +8.294527	       +8.294527	      +16.190612	       +2.640187	       -5.820188	       +0.000000	       -5.820188	       +0.000000	       +7.190422	       +7.190422
               1	               9	       +8.294527	       +8.294527	      +16.190612	       +2.640187	       -5.820188	       +0.000000	       -5.820188	       +0.000000	       +7.190422	       +7.190422
               1	              10	       +9.757278	       +9.757278	      +17.800925	       +2.067783	       -5.658316	       +0.000000	       -5.658316	       +0.000000	       +8.552076	       +8.552076
               1	              11	       +9.757278	       +9.757278	      +17.800925	       +2.067783	       -5.658316	       +0.000000	       -5.658316	       +0.000000	       +8.552076	       +8.552076
               1	              12	       +9.778784	       +9.778784	      +17.827455	       +2.058993	       -5.650596	       +0.000000	       -5.650596	       +0.000000	       +8.585255	       +8.585255
               1	              13	       +9.778784	       +9.778784	      +17.827455	       +2.058993	       -5.650596	       +0.000000	       -5.650596	       +0.000000	       +8.585255	       +8.585255
               1	              14	      +13.191998	      +13.191998	      +20.589607	       +3.572971	       -4.832552	       +0.000000	       -4.832552	       +0.000000	      +14.497475	      +14.497475
               1	              15	      +13.191998	      +13.191998	      +20.589607	       +3.572971	       -4.832552	       +0.000000	       -4.832552	       +0.000000	      +14.497475	      +14.497475
               1	              16	      +13.473781	      +13.473781	      +22.044043	       +1.302325	       -4.092190	       +0.000000	       -4.092190	       +0.000000	      +15.161989	      +15.161989
               1	              17	      +13.473781	      +13.473781	      +22.044043	       +1.302325	       -4.092190	       +0.000000	       -4.092190	       +0.000000	      +15.161989	      +15.161989
               1	              18	      +13.476682	      +13.476682	      +22.045540	       +1.304501	       -4.093006	       +0.000000	       -4.093006	       +0.000000	      +15.164030	      +15.164030
               1	              19	      +13.476682	      +13.476682	      +22.045540	       +1.304501	       -4.093006	       +0.000000	       -4.093006	       +0.000000	      +15.164030	      +15.164030
               1	              20	      +15.270821	      +15.270821	      +25.770274	       -0.910359	       -2.276273	       +0.000000	       -2.276273	       +0.000000	      +20.307369	      +20.307369
               1	              21	      +15.270821	      +15.270821	      +25.770274	       -0.910359	       -2.276273	       +0.000000	       -2.276273	       +0.000000	      +20.307369	      +20.307369
               1	              22	      +18.122226	      +18.122226	      +27.697220	       +0.722352	       -2.544723	       +0.000000	       -2.544723	       +0.000000	      +23.330125	      +23.330125
               1	              23	      +18.122226	      +18.122226	      +27.697220	       +0.722352	       -2.544723	       +0.000000	       -2.544723	       +0.000000	      +23.330125	      +23.330125
               1	              24	      +20.916820	      +20.916820	      +29.693906	       +0.930852	       -2.532574	       +0.000000	       -2.532574	       +0.000000	      +25.559611	      +25.559611
               1	              25	      +20.916820	      +20.916820	      +29.693906	       +0.930852	       -2.532574	       +0.000000	       -2.532574	       +0.000000	      +25.559611	      +25.559611
               1	              26	      +20.923626	      +20.923626	      +29.702791	       +0.927214	       -2.531553	       +0.000000	       -2.531553	       +0.000000	      +25.566899	      +25.566899
               1	              27	      +20.923626	      +20.923626	      +29.702791	       +0.927214	       -2.531553	       +0.000000	       -2.531553	       +0.000000	      +25.566899	      +25.566899
               1	              28	      +24.149045	      +24.149045	      +32.553099	       +2.004755	       -2.547379	       +0.000000	       -2.547379	       +0.000000	      +29.463097	      +29.463097
               1	              29	      +24.149045	      +24.149045	      +32.553099	       +2.004755	       -2.547379	       +0.000000	       -2.547379	       +0.000000	      +29.463097	      +29.463097
               1	              30	      +24.160338	      +24.160338	      +32.564892	       +2.004070	       -2.547628	       +0.000000	       -2.547628	       +0.000000	      +29.473707	      +29.473707
               1	              31	      +24.160338	      +24.160338	      +32.564892	       +2.004070	       -2.547628	       +0.000000	       -2.547628	       +0.000000	      +29.473707	      +29.473707
               1	              32	      +24.284860	      +24.284860	      +32.671624	       +2.280509	       -2.330767	       +0.000000	       -2.330767	       +0.000000	      +30.290598	      +30.290598
               1	              33	      +24.284860	      +24.284860	      +32.671624	       +2.280509	       -2.330767	       +0.000000	       -2.330767	       +0.000000	      +30.290598	      +30.290598
               1	              34	      +26.372016	      +26.372016	      +37.102695	       -0.859526	       -1.446370	       +0.000000	       -1.446370	       +0.000000	      +33.350430	      +33.350430
               1	              35	      +26.372016	      +26.372016	      +37.102695	       -0.859526	       -1.446370	       +0.000000	       -1.446370	       +0.000000	      +33.350430	      +33.350430
               1	              36	      +30.301567	      +30.301567	      +37.612991	       +4.260440	       -2.197548	       +0.000000	       -2.197548	       +0.000000	      +37.478336	      +37.478336
               1	              37	      +30.301567	      +30.301567	      +37.612991	       +4.260440	       -2.197548	       +0.000000	       -2.197548	       +0.000000	      +37.478336	      +37.478336
               1	              38	      +30.302563	      +30.302563	      +37.614041	       +4.260148	       -2.196139	       +0.000000	       -2.196139	       +0.000000	      +37.481911	      +37.481911
               1	              39	      +30.302563	      +30.302563	      +37.614041	       +4.260148	       -2.196139	       +0.000000	       -2.196139	       +0.000000	      +37.481911	      +37.481911
               1	              40	      +32.945319	      +32.945319	      +40.115593	       +3.801884	       -2.275645	       +0.000000	       -2.275645	       +0.000000	      +39.366187	      +39.366187
               1	              41	      +32.945319	      +32.945319	      +40.115593	       +3.801884	       -2.275645	       +0.000000	       -2.275645	       +0.000000	      +39.366187	      +39.366187
               1	              42	      +32.986328	      +32.986328	      +40.151862	       +3.806977	       -2.276254	       +0.000000	       -2.276254	       +0.000000	      +39.406332	      +39.406332
               1	              43	      +32.986328	      +32.986328	      +40.151862	       +3.806977	       -2.276254	       +0.000000	       -2.276254	       +0.000000	      +39.406332	      +39.406332
               1	              44	      +34.149826	      +34.149826	      +41.423286	       +5.316053	       -2.102439	       +0.000000	       -2.102439	       +0.000000	      +42.534460	      +42.534460
               1	              45	      +34.149826	      +34.149826	      +41.423286	       +5.316053	       -2.102439	       +0.000000	       -2.102439	       +0.000000	      +42.534460	      +42.534460
               1	              46	      +35.732341	      +35.732341	      +44.704423	       +1.280090	       -1.562598	       +0.000000	       -1.562598	       +0.000000	      +42.859317	      +42.859317
               1	              47	      +35.732341	      +35.732341	      +44.704423	       +1.280090	       -1.562598	       +0.000000	       -1.562598	       +0.000000	      +42.859317	      +42.859317
               1	              48	      +36.350067	      +36.350067	      +44.320011	       +1.819869	       -2.221821	       +0.000000	       -2.221821	       +0.000000	      +41.696237	      +41.696237
               1	              49	      +36.350067	      +36.350067	      +44.320011	       +1.819869	       -2.221821	       +0.000000	       -2.221821	       +0.000000	      +41.696237	      +41.696237
               1	              50	      +38.139382	      +38.139382	      +47.170801	       -0.586603	       -1.518876	       +0.000000	       -1.518876	       +0.000000	      +43.546447	      +43.546447
               1	              51	      +38.139382	      +38.139382	      +47.170801	       -0.586603	       -1.518876	       +0.000000	       -1.518876	       +0.000000	      +43.546447	      +43.546447
               1	              52	      +38.146252	      +38.146252	      +47.178132	       -0.591526	       -1.519184	       +0.000000	       -1.519184	       +0.000000	      +43.548239	      +43.548239
               1	              53	      +38.146252	      +38.146252	      +47.178132	       -0.591526	       -1.519184	       +0.000000	       -1.519184	       +0.000000	      +43.548239	      +43.548239
               1	              54	      +39.729174	      +39.729174	      +48.601542	       +1.019694	       -1.330723	       +0.000000	       -1.330723	       +0.000000	      +46.959789	      +46.959789
               1	              55	      +39.729174	      +39.729174	      +48.601542	       +1.019694	       -1.330723	       +0.000000	       -1.330723	       +0.000000	      +46.959789	      +46.959789

k-point 2:
               2	               0	       -3.363337	       -3.363337	       +3.633621	       +3.800709	      -17.498823	       -2.590893	      -17.498823	       +0.000000	      -27.563315	      -27.563315
               2	               1	       -3.363337	       -3.363337	       +3.633621	       +3.800709	      -17.498823	       -2.590893	      -17.498823	       +0.000000	      -27.563315	      -27.563315
               2	               2	       -0.707388	       -0.707388	       +7.102608	       +2.562793	      -15.050052	       -2.590893	      -15.050052	       +0.000000	      -20.434702	      -20.434702
               2	               3	       -0.707388	       -0.707388	       +7.102608	       +2.562793	      -15.050052	       -2.590893	      -15.050052	       +0.000000	      -20.434702	      -20.434702
               2	               4	       +5.057478	       +5.057478	      +11.805867	       +4.206858	      -13.483462	       -2.590893	      -13.483462	       +0.000000	      -10.954198	      -10.954198
               2	               5	       +5.057478	       +5.057478	      +11.805867	       +4.206858	      -13.483462	       -2.590893	      -13.483462	       +0.000000	      -10.954198	      -10.954198
               2	               6	       +5.089201	       +5.089201	      +11.840536	       +4.201894	      -13.471527	       -2.590893	      -13.471527	       +0.000000	      -10.900624	      -10.900624
               2	               7	       +5.089201	       +5.089201	      +11.840536	       +4.201894	      -13.471527	       -2.590893	      -13.471527	       +0.000000	      -10.900624	      -10.900624
               2	               8	       +7.805252	       +7.805252	      +15.693240	       +2.706284	       -5.881975	       +0.000000	       -5.881975	       +0.000000	       +6.635574	       +6.635574
               2	               9	       +7.805252	       +7.805252	      +15.693240	       +2.706284	       -5.881975	       +0.000000	       -5.881975	       +0.000000	       +6.635574	       +6.635574
               2	              10	       +9.594435	       +9.594435	      +18.157970	       +1.236096	       -5.181915	       +0.000000	       -5.181915	       +0.000000	       +9.030237	       +9.030237
               2	              11	       +9.594435	       +9.594435	      +18.157970	       +1.236096	       -5.181915	       +0.000000	       -5.181915	       +0.000000	       +9.030237	       +9.030237
               2	              12	       +9.608883	       +9.608883	      +18.178264	       +1.226215	       -5.175079	       +0.000000	       -5.175079	       +0.000000	       +9.054321	       +9.054321
               2	              13	       +9.608883	       +9.608883	      +18.178264	       +1.226215	       -5.175079	       +0.000000	       -5.175079	       +0.000000	       +9.054321	       +9.054321
               2	              14	      +14.000431	      +14.000431	      +24.734065	       -1.417759	       -2.249495	       +0.000000	       -2.249495	       +0.000000	      +18.817315	      +18.817315
               2	              15	      +14.000431	      +14.000431	      +24.734065	       -1.417759	       -2.249495	       +0.000000	       -2.249495	       +0.000000	      +18.817315	      +18.817315
               2	              16	      +16.847036	      +16.847036	      +24.686363	       +2.417126	       -3.742862	       +0.000000	       -3.742862	       +0.000000	      +19.617766	      +19.617766
               2	              17	      +16.847036	      +16.847036	      +24.686363	       +2.417126	       -3.742862	       +0.000000	       -3.742862	       +0.000000	      +19.617766	      +19.617766
               2	              18	      +16.847357	      +16.847357	      +24.686458	       +2.417562	       -3.742298	       +0.000000	       -3.742298	       +0.000000	      +19.619424	      +19.619424
               2	              19	      +16.847357	      +16.847357	      +24.686458	       +2.417562	       -3.742298	       +0.000000	       -3.742298	       +0.000000	      +19.619424	      +19.619424
               2	              20	      +17.601364	      +17.601364	      +25.689705	       +2.498757	       -3.446910	       +0.000000	       -3.446910	       +0.000000	      +21.294642	      +21.294642
               2	              21	      +17.601364	      +17.601364	      +25.689705	       +2.498757	       -3.446910	       +0.000000	       -3.446910	       +0.000000	      +21.294642	      +21.294642
               2	              22	      +17.629254	      +17.629254	      +25.707355	       +2.416654	       -3.437397	       +0.000000	       -3.437397	       +0.000000	      +21.249214	      +21.249214
               2	              23	      +17.629254	      +17.629254	      +25.707355	       +2.416654	       -3.437397	       +0.000000	       -3.437397	       +0.000000	      +21.249214	      +21.249214
               2	              24	      +17.653774	      +17.653774	      +25.791584	       +3.004974	       -3.501804	       +0.000000	       -3.501804	       +0.000000	      +21.792949	      +21.792949
               2	              25	      +17.653774	      +17.653774	      +25.791584	       +3.004974	       -3.501804	       +0.000000	       -3.501804	       +0.000000	      +21.792949	      +21.792949
               2	              26	      +19.282203	      +19.282203	      +26.815465	       +3.382925	       -3.315695	       +0.000000	       -3.315695	       +0.000000	      +23.567000	      +23.567000
               2	              27	      +19.282203	      +19.282203	      +26.815465	       +3.382925	       -3.315695	       +0.000000	       -3.315695	       +0.000000	      +23.567000	      +23.567000
               2	              28	      +25.679276	      +25.679276	      +33.696690	       +4.177484	       -2.407703	       +0.000000	       -2.407703	       +0.000000	      +33.058769	      +33.058769
               2	              29	      +25.679276	      +25.679276	      +33.696690	       +4.177484	       -2.407703	       +0.000000	       -2.407703	       +0.000000	      +33.058769	      +33.058769
               2	              30	      +26.283133	      +26.283133	      +35.172270	       +0.318968	       -2.222255	       +0.000000	       -2.222255	       +0.000000	      +31.046728	      +31.046728
               2	              31	      +26.283133	      +26.283133	      +35.172270	       +0.318968	       -2.222255	       +0.000000	       -2.222255	       +0.000000	      +31.046728	      +31.046728
               2	              32	      +27.933114	      +27.933114	      +37.233656	       +0.992433	       -1.799617	       +0.000000	       -1.799617	       +0.000000	      +34.626856	      +34.626856
               2	              33	      +27.933114	      +27.933114	      +37.233656	       +0.992433	       -1.799617	       +0.000000	       -1.799617	       +0.000000	      +34.626856	      +34.626856
               2	              34	      +27.934439	      +27.934439	      +37.237240	       +0.988962	       -1.798760	       +0.000000	       -1.798760	       +0.000000	      +34.628682	      +34.628682
               2	              35	      +27.934439	      +27.934439	      +37.237240	       +0.988962	       -1.798760	       +0.000000	       -1.798760	       +0.000000	      +34.628682	      +34.628682
               2	              36	      +28.087026	      +28.087026	      +35.955076	       +2.311370	       -2.184838	       +0.000000	       -2.184838	       +0.000000	      +33.896770	      +33.896770
               2	              37	      +28.087026	      +28.087026	      +35.955076	       +2.311370	       -2.184838	       +0.000000	       -2.184838	       +0.000000	      +33.896770	      +33.896770
               2	              38	      +28.094614	      +28.094614	      +35.961050	       +2.315290	       -2.185719	       +0.000000	       -2.185719	       +0.000000	      +33.904901	      +33.904901
               2	              39	      +28.094614	      +28.094614	      +35.961050	       +2.315290	       -2.185719	       +0.000000	       -2.185719	       +0.000000	      +33.904901	      +33.904901
               2	              40	      +32.007308	      +32.007308	      +42.183624	       +1.847741	       -1.210374	       +0.000000	       -1.210374	       +0.000000	      +41.610616	      +41.610616
               2	              41	      +32.007308	      +32.007308	      +42.183624	       +1.847741	       -1.210374	       +0.000000	       -1.210374	       +0.000000	      +41.610616	      +41.610616
               2	              42	      +32.719897	      +32.719897	      +41.046060	       +1.229520	       -2.051437	       +0.000000	       -2.051437	       +0.000000	      +38.172706	      +38.172706
               2	              43	      +32.719897	      +32.719897	      +41.046060	       +1.229520	       -2.051437	       +0.000000	       -2.051437	       +0.000000	      +38.172706	      +38.172706
               2	              44	      +32.720678	      +32.720678	      +41.045233	       +1.233636	       -2.050769	       +0.000000	       -2.050769	       +0.000000	      +38.177332	      +38.177332
               2	              45	      +32.720678	      +32.720678	      +41.045233	       +1.233636	       -2.050769	       +0.000000	       -2.050769	       +0.000000	      +38.177332	      +38.177332
               2	              46	      +33.750627	      +33.750627	      +40.763040	       +4.577810	       -2.289040	       +0.000000	       -2.289040	       +0.000000	      +40.762769	      +40.762769
               2	              47	      +33.750627	      +33.750627	      +40.763040	       +4.577810	       -2.289040	       +0.000000	       -2.289040	       +0.000000	      +40.762769	      +40.762769
               2	              48	      +33.789908	      +33.789908	      +40.793621	       +4.593899	       -2.290208	       +0.000000	       -2.290208	       +0.000000	      +40.807103	      +40.807103
               2	              49	      +33.789908	      +33.789908	      +40.793621	       +4.593899	       -2.290208	       +0.000000	       -2.290208	       +0.000000	      +40.807103	      +40.807103
               2	              50	      +34.628896	      +34.628896	      +45.905551	       -3.912132	       -0.961072	       +0.000000	       -0.961072	       +0.000000	      +40.071275	      +40.071275
               2	              51	      +34.628896	      +34.628896	      +45.905551	       -3.912132	       -0.961072	       +0.000000	       -0.961072	       +0.000000	      +40.071275	      +40.071275
               2	              52	      +37.451043	      +37.451043	      +44.953050	       +2.417261	       -2.348894	       +0.000000	       -2.348894	       +0.000000	      +42.672523	      +42.672523
               2	              53	      +37.451043	      +37.451043	      +44.953050	       +2.417261	       -2.348894	       +0.000000	       -2.348894	       +0.000000	      +42.672523	      +42.672523
               2	              54	      +38.629060	      +38.629060	      +48.127022	       -1.812582	       -1.217586	       +0.000000	       -1.217586	       +0.000000	      +43.879267	      +43.879267
               2	              55	      +38.629060	      +38.629060	      +48.127022	       -1.812582	       -1.217586	       +0.000000	       -1.217586	       +0.000000	      +43.879267	      +43.879267

k-point 3:
               3	               0	       -4.897281	       -4.897281	       +2.488941	       +3.185375	      -17.737926	       -2.590893	      -17.737926	       +0.000000	      -29.801536	      -29.801536
               3	               1	       -4.897281	       -4.897281	       +2.488941	       +3.185375	      -17.737926	       -2.590893	      -17.737926	       +0.000000	      -29.801536	      -29.801536
               3	               2	       +2.340153	       +2.340153	       +9.569374	       +3.499997	      -14.022911	       -2.590893	      -14.022911	       +0.000000	      -14.976452	      -14.976452
               3	               3	       +2.340153	       +2.340153	       +9.569374	       +3.499997	      -14.022911	       -2.590893	      -14.022911	       +0.000000	      -14.976452	      -14.976452
               3	               4	       +5.498636	       +5.498636	      +12.205955	       +4.305950	      -13.197529	       -2.590893	      -13.197529	       +0.000000	       -9.883153	       -9.883153
               3	               5	       +5.498636	       +5.498636	      +12.205955	       +4.305950	      -13.197529	       -2.590893	      -13.197529	       +0.000000	       -9.883153	       -9.883153
               3	               6	       +5.529910	       +5.529910	      +12.240624	       +4.299994	      -13.185346	       -2.590893	      -13.185346	       +0.000000	       -9.830075	       -9.830075
               3	               7	       +5.529910	       +5.529910	      +12.240624	       +4.299994	      -13.185346	       -2.590893	      -13.185346	       +0.000000	       -9.830075	       -9.830075
               3	               8	       +8.294527	       +8.294527	      +16.190613	       +2.640187	       -5.819709	       +0.000000	       -5.819709	       +0.000000	       +7.191381	       +7.191381
               3	               9	       +8.294527	       +8.294527	      +16.190613	       +2.640187	       -5.819709	       +0.000000	       -5.819709	       +0.000000	       +7.191381	       +7.191381
               3	              10	       +9.757278	       +9.757278	      +17.800980	       +2.067783	       -5.656979	       +0.000000	       -5.656979	       +0.000000	       +8.554806	       +8.554806
               3	              11	       +9.757278	       +9.757278	      +17.800980	       +2.067783	       -5.656979	       +0.000000	       -5.656979	       +0.000000	       +8.554806	       +8.554806
