# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 626

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.37          0.00 B        0          0.00 B
    2.63          0.00 B        0          0.00 B
    2.88          0.00 B        0          0.00 B
    3.13          0.00 B        0          0.00 B
    3.38          0.00 B        0          0.00 B
    3.63          0.00 B        0          0.00 B
    3.88          0.00 B        0          0.00 B
    4.13          0.00 B        1          8.00 B
    4.38          0.00 B        3        192.00 B
    4.63          0.00 B        3        192.00 B
    4.88          0.00 B        3        192.00 B
    5.13          0.00 B        3        192.00 B
    5.39          0.00 B        3         48.00 B
    5.64          0.00 B        2         24.00 B
    6.96          0.00 B        0          0.00 B
    7.21          0.00 B        2         24.00 B
    7.46          0.00 B        4       28.13 MiB
    7.71          0.00 B        5       56.25 MiB
    7.96          0.00 B       11       56.52 MiB
    8.21          0.00 B       17       61.58 MiB
    8.46          0.00 B       11       65.15 MiB
    8.71          0.00 B       14       75.36 MiB
    8.96          0.00 B       14       75.36 MiB
    9.21          0.00 B       12       79.40 MiB
    9.46          0.00 B       12       79.40 MiB
    9.71          0.00 B       16       96.27 MiB
    9.96          0.00 B       18       56.52 MiB
   10.21          0.00 B       23       56.52 MiB
   10.46          0.00 B       27       56.52 MiB
   10.71          0.00 B       27       56.52 MiB
   10.97          0.00 B       23       56.52 MiB
   11.22          0.00 B       24       56.52 MiB
   11.47          0.00 B       42       56.52 MiB
   11.72          0.00 B       45       56.52 MiB
   11.97          0.00 B       48       84.65 MiB
   12.22          0.00 B       54        1.92 GiB
   12.47          0.00 B       56        1.92 GiB
   12.72          0.00 B       51      225.27 MiB
   12.97          0.00 B       51      225.27 MiB
   13.22          0.00 B       51      225.27 MiB
   13.47          0.00 B       51      225.27 MiB
   13.72          0.00 B       51      225.27 MiB
   13.97          0.00 B       51      225.27 MiB
   14.22          0.00 B       51      225.27 MiB
   14.48          0.00 B       56      230.07 MiB
   14.73          0.00 B       58      230.34 MiB
   14.99          0.00 B       55      234.31 MiB
   15.24          0.00 B       54      240.23 MiB
   15.49          0.00 B       55      226.86 MiB
   15.75          0.00 B       59      228.44 MiB
   16.01          0.00 B       59      228.44 MiB
   16.26          0.00 B       59      228.44 MiB
   16.51          0.00 B       59      228.44 MiB
