# Generated by LORRAX unknown at 2026-07-21 01:42:23 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.367380              sigC=   -9.122997+ -0.173260i  sigXC=  -48.490377+ -0.173260i  VH=  591.305087+ -0.000000i  Eo=  -65.484467
n=1   sigX=  -39.367380              sigC=   -9.122997+ -0.173260i  sigXC=  -48.490377+ -0.173260i  VH=  591.305087+ -0.000000i  Eo=  -65.484467
n=2   sigX=  -33.227313              sigC=    1.238401+-31802.853483i  sigXC=  -31.988911+-31802.853483i  VH=  584.246086+  0.000000i  Eo=  -42.100571
n=3   sigX=  -33.227313              sigC=    1.238401+-31802.853483i  sigXC=  -31.988911+-31802.853483i  VH=  584.246086+  0.000000i  Eo=  -42.100571
n=4   sigX=  -32.582655              sigC=   -0.972453+10185.426585i  sigXC=  -33.555108+10185.426585i  VH=  577.599743+  0.000000i  Eo=  -39.580049
n=5   sigX=  -32.582655              sigC=   -0.972453+10185.426585i  sigXC=  -33.555108+10185.426585i  VH=  577.599743+  0.000000i  Eo=  -39.580049
n=6   sigX=  -32.563057              sigC=    4.625723+19805.053415i  sigXC=  -27.937334+19805.053415i  VH=  587.419025+  0.000000i  Eo=  -39.404857
n=7   sigX=  -32.563057              sigC=    4.625723+19805.053415i  sigXC=  -27.937334+19805.053415i  VH=  587.419025+  0.000000i  Eo=  -39.404857
n=8   sigX=  -21.655108              sigC=    5.824737+  0.198336i  sigXC=  -15.830371+  0.198336i  VH=  384.468936+  0.000000i  Eo=  -19.386943
n=9   sigX=  -21.655108              sigC=    5.824737+  0.198336i  sigXC=  -15.830371+  0.198336i  VH=  384.468936+  0.000000i  Eo=  -19.386943
n=10  sigX=  -21.503813              sigC=    5.503417+-36.078238i  sigXC=  -16.000396+-36.078238i  VH=  351.442580+  0.000000i  Eo=  -18.188235
n=11  sigX=  -21.503813              sigC=    5.503417+-36.078238i  sigXC=  -16.000396+-36.078238i  VH=  351.442580+  0.000000i  Eo=  -18.188235
