# Generated by LORRAX unknown at 2026-07-21 02:04:50 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.490288              sigC=  118.799764+ -7.841597i  sigXC=   79.309476+ -7.841597i  VH=  590.516954+  0.016429i  Eo=  -65.484467
n=1   sigX=  -39.490288              sigC=  118.799764+ -7.841597i  sigXC=   79.309476+ -7.841597i  VH=  590.516954+  0.016429i  Eo=  -65.484467
n=2   sigX=  -33.385723              sigC=  -59.209342+-239570.980096i  sigXC=  -92.595065+-239570.980096i  VH=  585.164399+ -0.001918i  Eo=  -42.100571
n=3   sigX=  -33.385723              sigC=  -59.209342+-239570.980096i  sigXC=  -92.595065+-239570.980096i  VH=  585.164399+ -0.001918i  Eo=  -42.100571
n=4   sigX=  -32.478260              sigC=  -65.612350+110155.682859i  sigXC=  -98.090610+110155.682859i  VH=  577.769763+ -0.000625i  Eo=  -39.580049
n=5   sigX=  -32.478260              sigC=  -65.612350+110155.682859i  sigXC=  -98.090610+110155.682859i  VH=  577.769763+ -0.000625i  Eo=  -39.580049
n=6   sigX=  -32.510928              sigC=  -38.700669+101281.062925i  sigXC=  -71.211598+101281.062925i  VH=  588.254447+ -0.003074i  Eo=  -39.404857
n=7   sigX=  -32.510928              sigC=  -38.700669+101281.062925i  sigXC=  -71.211598+101281.062925i  VH=  588.254447+ -0.003074i  Eo=  -39.404857
n=8   sigX=  -21.698542              sigC=    7.019121+ 15.141636i  sigXC=  -14.679422+ 15.141636i  VH=  383.717782+  0.000331i  Eo=  -19.386943
n=9   sigX=  -21.698542              sigC=    7.019121+ 15.141636i  sigXC=  -14.679422+ 15.141636i  VH=  383.717782+  0.000331i  Eo=  -19.386943
n=10  sigX=  -21.597819              sigC=    2.189326+-472.588897i  sigXC=  -19.408493+-472.588897i  VH=  348.392387+  0.003652i  Eo=  -18.188235
n=11  sigX=  -21.597819              sigC=    2.189326+-472.588897i  sigXC=  -19.408493+-472.588897i  VH=  348.392387+  0.003652i  Eo=  -18.188235
n=12  sigX=  -17.410678              sigC=   10.336482+-1185.820535i  sigXC=   -7.074196+-1185.820535i  VH=  389.624031+  0.000075i  Eo=  -10.891408
n=13  sigX=  -17.410678              sigC=   10.336482+-1185.820535i  sigXC=   -7.074196+-1185.820535i  VH=  389.624031+  0.000075i  Eo=  -10.891408
n=14  sigX=  -18.197365              sigC=    8.285345+-386815.153993i  sigXC=   -9.912020+-386815.153993i  VH=  494.747216+ -0.001040i  Eo=   -7.880919
n=15  sigX=  -18.197365              sigC=    8.285345+-386815.153993i  sigXC=   -9.912020+-386815.153993i  VH=  494.747216+ -0.001040i  Eo=   -7.880919
n=16  sigX=  -18.040125              sigC=    7.947013+349691.379642i  sigXC=  -10.093112+349691.379642i  VH=  490.057532+ -0.000916i  Eo=   -7.821581
n=17  sigX=  -18.040125              sigC=    7.947013+349691.379642i  sigXC=  -10.093112+349691.379642i  VH=  490.057532+ -0.000916i  Eo=   -7.821581
n=18  sigX=  -15.696742              sigC=    0.757674+590.104633i  sigXC=  -14.939067+590.104633i  VH=  302.272452+  0.000423i  Eo=   -7.130428
n=19  sigX=  -15.696742              sigC=    0.757674+590.104633i  sigXC=  -14.939067+590.104633i  VH=  302.272452+  0.000423i  Eo=   -7.130428
n=20  sigX=  -17.693057              sigC=    4.280711+-258636.172966i  sigXC=  -13.412347+-258636.172966i  VH=  461.491355+  0.000503i  Eo=   -6.799255
n=21  sigX=  -17.693057              sigC=    4.280711+-258636.172966i  sigXC=  -13.412347+-258636.172966i  VH=  461.491355+  0.000503i  Eo=   -6.799255
n=22  sigX=  -17.574610              sigC=    3.859671+261247.430838i  sigXC=  -13.714939+261247.430838i  VH=  461.035149+  0.000595i  Eo=   -6.718285
n=23  sigX=  -17.574610              sigC=    3.859671+261247.430838i  sigXC=  -13.714939+261247.430838i  VH=  461.035149+  0.000595i  Eo=   -6.718285
n=24  sigX=  -16.442650              sigC=   14.855376+1045.509518i  sigXC=   -1.587274+1045.509518i  VH=  413.775631+  0.004726i  Eo=   -5.398968
n=25  sigX=  -16.442650              sigC=   14.855376+1045.509518i  sigXC=   -1.587274+1045.509518i  VH=  413.775631+  0.004726i  Eo=   -5.398968
n=26  sigX=  -11.111676              sigC=   -1.487860+3441.932727i  sigXC=  -12.599536+3441.932727i  VH=  422.464274+  0.004542i  Eo=   -2.591355
n=27  sigX=  -11.111676              sigC=   -1.487860+3441.932727i  sigXC=  -12.599536+3441.932727i  VH=  422.464274+  0.004542i  Eo=   -2.591355
n=28  sigX=  -11.028988              sigC=   -1.711966+12527.466988i  sigXC=  -12.740954+12527.466988i  VH=  420.748485+  0.004365i  Eo=   -2.515375
n=29  sigX=  -11.028988              sigC=   -1.711966+12527.466988i  sigXC=  -12.740954+12527.466988i  VH=  420.748485+  0.004365i  Eo=   -2.515375
n=30  sigX=  -11.071185              sigC=    0.972170+14964.167425i  sigXC=  -10.099015+14964.167425i  VH=  403.640787+  0.000306i  Eo=   -2.347811
n=31  sigX=  -11.071185              sigC=    0.972170+14964.167425i  sigXC=  -10.099015+14964.167425i  VH=  403.640787+  0.000306i  Eo=   -2.347811
n=32  sigX=  -11.079245              sigC=    0.733629+-30377.665434i  sigXC=  -10.345617+-30377.665434i  VH=  401.699886+  0.000762i  Eo=   -2.339588
n=33  sigX=  -11.079245              sigC=    0.733629+-30377.665434i  sigXC=  -10.345617+-30377.665434i  VH=  401.699886+  0.000762i  Eo=   -2.339588
n=34  sigX=   -6.167834              sigC=   -3.641540+-177.092593i  sigXC=   -9.809374+-177.092593i  VH=  435.877082+ -0.003738i  Eo=    1.083633
n=35  sigX=   -6.167834              sigC=   -3.641540+-177.092593i  sigXC=   -9.809374+-177.092593i  VH=  435.877082+ -0.003738i  Eo=    1.083633
n=36  sigX=   -5.763191              sigC=   -5.013158+-415.852197i  sigXC=  -10.776348+-415.852197i  VH=  341.658521+ -0.000524i  Eo=    3.734850
n=37  sigX=   -5.763191              sigC=   -5.013158+-415.852197i  sigXC=  -10.776348+-415.852197i  VH=  341.658521+ -0.000524i  Eo=    3.734850
n=38  sigX=   -3.830085              sigC=   -4.799778+ 46.943147i  sigXC=   -8.629862+ 46.943147i  VH=  154.240452+  0.005365i  Eo=    3.946919
n=39  sigX=   -3.830085              sigC=   -4.799778+ 46.943147i  sigXC=   -8.629862+ 46.943147i  VH=  154.240452+  0.005365i  Eo=    3.946919
n=40  sigX=   -2.425604              sigC=   -4.169486+-332.505927i  sigXC=   -6.595090+-332.505927i  VH=   44.099708+  0.000426i  Eo=    4.785055
n=41  sigX=   -2.425604              sigC=   -4.169486+-332.505927i  sigXC=   -6.595090+-332.505927i  VH=   44.099708+  0.000426i  Eo=    4.785055
n=42  sigX=   -5.762500              sigC=   -7.027371+2155.200953i  sigXC=  -12.789871+2155.200953i  VH=  362.572968+ -0.002052i  Eo=    5.503172
n=43  sigX=   -5.762500              sigC=   -7.027371+2155.200953i  sigXC=  -12.789871+2155.200953i  VH=  362.572968+ -0.002052i  Eo=    5.503172
n=44  sigX=   -5.756697              sigC=   -7.690170+-559.563077i  sigXC=  -13.446866+-559.563077i  VH=  361.004252+ -0.002010i  Eo=    5.579950
n=45  sigX=   -5.756697              sigC=   -7.690170+-559.563077i  sigXC=  -13.446866+-559.563077i  VH=  361.004252+ -0.002010i  Eo=    5.579950
n=46  sigX=   -5.598635              sigC=   -9.885463+7506.240473i  sigXC=  -15.484098+7506.240473i  VH=  341.113334+ -0.001817i  Eo=    7.479930
n=47  sigX=   -5.598635              sigC=   -9.885463+7506.240473i  sigXC=  -15.484098+7506.240473i  VH=  341.113334+ -0.001817i  Eo=    7.479930
