# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.09330262E+01  -9.95263906E+00   9.80387158E-01
# Error est. for CH(vbm) CH(cbm) diff =   8.82714953E-01   7.06298580E-01  -1.76416374E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.45905824E-01  -2.06413647E-01   3.94921772E-02
      2  -4.91914313E-01  -4.12789032E-01   7.91252809E-02
      3  -7.69227807E-01  -5.91272201E-01   1.77955606E-01
      4  -1.04641591E+00  -7.69817645E-01   2.76598265E-01
      5  -1.95375595E+00  -1.00693112E+00   9.46824829E-01
      6  -2.86118908E+00  -1.24419308E+00   1.61699601E+00
      7  -3.90793777E+00  -1.38889218E+00   2.51904559E+00
      8  -4.95459215E+00  -1.53340902E+00   3.42118313E+00
      9  -5.07589033E+00  -2.95904698E+00   2.11684335E+00
     10  -5.19713187E+00  -4.38481547E+00   8.12316395E-01
     11  -5.28486861E+00  -4.65971422E+00   6.25154388E-01
     12  -5.37266091E+00  -4.93448182E+00   4.38179086E-01
     13  -5.46848189E+00  -5.05968797E+00   4.08793914E-01
     14  -5.56445475E+00  -5.18493375E+00   3.79521003E-01
     15  -5.63677557E+00  -5.30215889E+00   3.34616685E-01
     16  -5.70924958E+00  -5.41943062E+00   2.89818960E-01
     17  -5.86196882E+00  -5.66356903E+00   1.98399792E-01
     18  -6.01465969E+00  -5.90770182E+00   1.06957877E-01
     19  -6.18850141E+00  -5.97246596E+00   2.16035452E-01
     20  -6.36232863E+00  -6.03722695E+00   3.25101673E-01
     21  -6.43765738E+00  -6.18555823E+00   2.52099149E-01
     22  -6.51299388E+00  -6.33387048E+00   1.79123405E-01
     23  -6.67634396E+00  -6.41173526E+00   2.64608702E-01
     24  -6.83969182E+00  -6.48959994E+00   3.50091877E-01
     25  -6.99566571E+00  -6.53614300E+00   4.59522704E-01
     26  -7.15169939E+00  -6.58265450E+00   5.69044888E-01
     27  -7.27435003E+00  -6.65599976E+00   6.18350276E-01
     28  -7.39704527E+00  -6.72939058E+00   6.67654688E-01
     29  -7.47852141E+00  -6.79467809E+00   6.83843321E-01
     30  -7.56010058E+00  -6.85995267E+00   7.00147905E-01
     31  -7.64041113E+00  -6.93865815E+00   7.01752977E-01
     32  -7.72061995E+00  -7.01737654E+00   7.03243409E-01
     33  -7.75519140E+00  -7.06226546E+00   6.92925943E-01
     34  -7.78976117E+00  -7.10713657E+00   6.82624595E-01
     35  -7.82780507E+00  -7.15295020E+00   6.74854863E-01
     36  -7.86584707E+00  -7.19884456E+00   6.67002505E-01
     37  -7.91634925E+00  -7.26950044E+00   6.46848805E-01
     38  -7.96685975E+00  -7.34019422E+00   6.26665529E-01
     39  -8.01012420E+00  -7.42875727E+00   5.81366935E-01
     40  -8.05337881E+00  -7.51728219E+00   5.36096615E-01
     41  -8.07457602E+00  -7.56779489E+00   5.06781126E-01
     42  -8.09577492E+00  -7.61826974E+00   4.77505179E-01
