n=45  sigSX=   -3.243494              sigCOH=   -6.358710              sigTOT=   -9.602204              VH=  365.796427
n=46  sigSX=   -3.280873              sigCOH=   -6.159514              sigTOT=   -9.440388              VH=  351.998725
n=47  sigSX=   -3.280873              sigCOH=   -6.159514              sigTOT=   -9.440388              VH=  351.998725
n=48  sigSX=   -3.281935              sigCOH=   -6.135339              sigTOT=   -9.417274              VH=  353.947274
n=49  sigSX=   -3.281935              sigCOH=   -6.135339              sigTOT=   -9.417274              VH=  353.947274
n=50  sigSX=   -3.367029              sigCOH=   -6.142313              sigTOT=   -9.509342              VH=  272.686563
n=51  sigSX=   -3.367029              sigCOH=   -6.142313              sigTOT=   -9.509342              VH=  272.686563
n=52  sigSX=   -3.297385              sigCOH=   -5.918843              sigTOT=   -9.216228              VH=  326.974387
n=53  sigSX=   -3.297385              sigCOH=   -5.918843              sigTOT=   -9.216228              VH=  326.974387
n=54  sigSX=   -3.299943              sigCOH=   -5.918169              sigTOT=   -9.218113              VH=  326.949492
n=55  sigSX=   -3.299943              sigCOH=   -5.918169              sigTOT=   -9.218113              VH=  326.949492
n=56  sigSX=   -2.177703              sigCOH=   -4.985258              sigTOT=   -7.162961              VH=  358.068550
n=57  sigSX=   -2.177703              sigCOH=   -4.985258              sigTOT=   -7.162961              VH=  358.068550
n=58  sigSX=   -3.644424              sigCOH=   -6.076560              sigTOT=   -9.720984              VH=  324.265266
n=59  sigSX=   -3.644424              sigCOH=   -6.076560              sigTOT=   -9.720984              VH=  324.265266
n=60  sigSX=   -3.650692              sigCOH=   -6.042737              sigTOT=   -9.693429              VH=  324.610334
n=61  sigSX=   -3.650692              sigCOH=   -6.042737              sigTOT=   -9.693429              VH=  324.610334
n=62  sigSX=   -1.601039              sigCOH=   -3.618989              sigTOT=   -5.220028              VH=  218.705183
n=63  sigSX=   -1.601039              sigCOH=   -3.618989              sigTOT=   -5.220028              VH=  218.705183
n=64  sigSX=   -1.464720              sigCOH=   -3.373621              sigTOT=   -4.838341              VH=  190.464450
n=65  sigSX=   -1.464720              sigCOH=   -3.373621              sigTOT=   -4.838341              VH=  190.464450
n=66  sigSX=   -1.289990              sigCOH=   -3.047256              sigTOT=   -4.337246              VH=  151.805304
n=67  sigSX=   -1.289990              sigCOH=   -3.047256              sigTOT=   -4.337246              VH=  151.805304
n=68  sigSX=   -2.044820              sigCOH=   -3.852742              sigTOT=   -5.897562              VH=  237.655291
n=69  sigSX=   -2.044820              sigCOH=   -3.852742              sigTOT=   -5.897562              VH=  237.655291
n=70  sigSX=   -1.149704              sigCOH=   -2.934066              sigTOT=   -4.083770              VH=  156.790893
n=71  sigSX=   -1.149704              sigCOH=   -2.934066              sigTOT=   -4.083770              VH=  156.790893
n=72  sigSX=   -2.379152              sigCOH=   -3.888517              sigTOT=   -6.267669              VH=  292.162029
n=73  sigSX=   -2.379152              sigCOH=   -3.888517              sigTOT=   -6.267669              VH=  292.162029
n=74  sigSX=   -2.327202              sigCOH=   -3.568644              sigTOT=   -5.895846              VH=  278.499182
n=75  sigSX=   -2.327202              sigCOH=   -3.568644              sigTOT=   -5.895846              VH=  278.499182
n=76  sigSX=   -1.647682              sigCOH=   -2.822548              sigTOT=   -4.470230              VH=  199.319658
n=77  sigSX=   -1.647682              sigCOH=   -2.822548              sigTOT=   -4.470230              VH=  199.319658
n=78  sigSX=   -1.512575              sigCOH=   -3.063558              sigTOT=   -4.576134              VH=  121.169521
n=79  sigSX=   -1.512575              sigCOH=   -3.063558              sigTOT=   -4.576134              VH=  121.169521

k-point 1:
----------------------------------------------------------------------------------------------------
n=0   sigSX=  -15.270755              sigCOH=  -13.230708              sigTOT=  -28.501463              VH=  590.503016
n=1   sigSX=  -15.270755              sigCOH=  -13.230708              sigTOT=  -28.501463              VH=  590.503016
n=2   sigSX=  -12.267328              sigCOH=  -11.912643              sigTOT=  -24.179971              VH=  588.011925
n=3   sigSX=  -12.267328              sigCOH=  -11.912643              sigTOT=  -24.179971              VH=  588.011925
n=4   sigSX=  -12.077227+  0.000000i  sigCOH=  -11.801685              sigTOT=  -23.878912              VH=  577.243806
n=5   sigSX=  -12.077227+  0.000000i  sigCOH=  -11.801685              sigTOT=  -23.878912              VH=  577.243806
n=6   sigSX=  -12.051617              sigCOH=  -11.831294              sigTOT=  -23.882910              VH=  582.545557
n=7   sigSX=  -12.051617              sigCOH=  -11.831294              sigTOT=  -23.882910              VH=  582.545557
n=8   sigSX=   -6.948878              sigCOH=   -9.417115              sigTOT=  -16.365993              VH=  384.442707
n=9   sigSX=   -6.948878              sigCOH=   -9.417115              sigTOT=  -16.365993              VH=  384.442707
n=10  sigSX=   -6.882670              sigCOH=   -9.481889              sigTOT=  -16.364559              VH=  365.799155
n=11  sigSX=   -6.882670              sigCOH=   -9.481889              sigTOT=  -16.364559              VH=  365.799155
n=12  sigSX=   -6.491852              sigCOH=   -8.324074              sigTOT=  -14.815927              VH=  412.655353
n=13  sigSX=   -6.491852              sigCOH=   -8.324074              sigTOT=  -14.815927              VH=  412.655353
n=14  sigSX=   -6.259588              sigCOH=   -8.334919              sigTOT=  -14.594506              VH=  414.710213
n=15  sigSX=   -6.259588              sigCOH=   -8.334919              sigTOT=  -14.594506              VH=  414.710213
n=16  sigSX=   -6.518853+  0.000000i  sigCOH=   -8.393436              sigTOT=  -14.912289+  0.000000i  VH=  391.117019
n=17  sigSX=   -6.518853+  0.000000i  sigCOH=   -8.393436              sigTOT=  -14.912289+  0.000000i  VH=  391.117019
n=18  sigSX=   -7.144783              sigCOH=   -8.699076              sigTOT=  -15.843859              VH=  444.999391
n=19  sigSX=   -7.144783              sigCOH=   -8.699076              sigTOT=  -15.843859              VH=  444.999391
n=20  sigSX=   -6.907124+  0.000000i  sigCOH=   -8.670721              sigTOT=  -15.577845              VH=  454.098592
n=21  sigSX=   -6.907124+  0.000000i  sigCOH=   -8.670721              sigTOT=  -15.577845              VH=  454.098592
n=22  sigSX=   -5.871880              sigCOH=   -8.213724              sigTOT=  -14.085604              VH=  322.100834
n=23  sigSX=   -5.871880              sigCOH=   -8.213724              sigTOT=  -14.085604              VH=  322.100834
n=24  sigSX=   -7.043733              sigCOH=   -8.425072              sigTOT=  -15.468805              VH=  461.924034
n=25  sigSX=   -7.043733              sigCOH=   -8.425072              sigTOT=  -15.468805              VH=  461.924034
n=26  sigSX=   -5.351528+  0.000000i  sigCOH=   -8.223510              sigTOT=  -13.575038+  0.000000i  VH=  420.957402
n=27  sigSX=   -5.351528+  0.000000i  sigCOH=   -8.223510              sigTOT=  -13.575038+  0.000000i  VH=  420.957402
n=28  sigSX=   -5.521574+ -0.000000i  sigCOH=   -8.524921              sigTOT=  -14.046495+ -0.000000i  VH=  453.247569
n=29  sigSX=   -5.521574+ -0.000000i  sigCOH=   -8.524921              sigTOT=  -14.046495+ -0.000000i  VH=  453.247569
n=30  sigSX=   -5.584987              sigCOH=   -8.179522              sigTOT=  -13.764509              VH=  444.274416
n=31  sigSX=   -5.584987              sigCOH=   -8.179522              sigTOT=  -13.764509              VH=  444.274416
n=32  sigSX=   -5.448291              sigCOH=   -8.426938+  0.000000i  sigTOT=  -13.875229              VH=  423.143605
n=33  sigSX=   -5.448291              sigCOH=   -8.426938+  0.000000i  sigTOT=  -13.875229              VH=  423.143605
n=34  sigSX=   -3.142917              sigCOH=   -6.422172              sigTOT=   -9.565090              VH=  347.509928
n=35  sigSX=   -3.142917              sigCOH=   -6.422172              sigTOT=   -9.565090              VH=  347.509928
n=36  sigSX=   -2.835899              sigCOH=   -5.993182              sigTOT=   -8.829082              VH=  304.469930
n=37  sigSX=   -2.835899              sigCOH=   -5.993182              sigTOT=   -8.829082              VH=  304.469930
n=38  sigSX=   -3.653659              sigCOH=   -6.626326              sigTOT=  -10.279985              VH=  356.348515
n=39  sigSX=   -3.653659              sigCOH=   -6.626326              sigTOT=  -10.279985              VH=  356.348515
n=40  sigSX=   -2.941239              sigCOH=   -5.689429              sigTOT=   -8.630668              VH=  259.335875
n=41  sigSX=   -2.941239              sigCOH=   -5.689429              sigTOT=   -8.630668              VH=  259.335875
n=42  sigSX=   -2.242334              sigCOH=   -5.138379              sigTOT=   -7.380713              VH=  161.850655
n=43  sigSX=   -2.242334              sigCOH=   -5.138379              sigTOT=   -7.380713              VH=  161.850655
n=44  sigSX=   -2.750699              sigCOH=   -5.810130              sigTOT=   -8.560829              VH=  275.031119
n=45  sigSX=   -2.750699              sigCOH=   -5.810130              sigTOT=   -8.560829              VH=  275.031119
n=46  sigSX=   -3.078430              sigCOH=   -6.066533              sigTOT=   -9.144963              VH=  308.200811
n=47  sigSX=   -3.078430              sigCOH=   -6.066533              sigTOT=   -9.144963              VH=  308.200811
n=48  sigSX=   -3.465385              sigCOH=   -6.355053              sigTOT=   -9.820438              VH=  374.780892
n=49  sigSX=   -3.465385              sigCOH=   -6.355053              sigTOT=   -9.820438              VH=  374.780892
n=50  sigSX=   -2.950968              sigCOH=   -5.857151              sigTOT=   -8.808119              VH=  335.072546
n=51  sigSX=   -2.950968              sigCOH=   -5.857151              sigTOT=   -8.808119              VH=  335.072546
n=52  sigSX=   -2.905488              sigCOH=   -5.728579              sigTOT=   -8.634067              VH=  289.227359
n=53  sigSX=   -2.905488              sigCOH=   -5.728579              sigTOT=   -8.634067              VH=  289.227359
n=54  sigSX=   -3.385050              sigCOH=   -6.038466              sigTOT=   -9.423516              VH=  343.958649
n=55  sigSX=   -3.385050              sigCOH=   -6.038466              sigTOT=   -9.423516              VH=  343.958649
n=56  sigSX=   -2.640380              sigCOH=   -5.037328              sigTOT=   -7.677708              VH=  256.985443
n=57  sigSX=   -2.640380              sigCOH=   -5.037328              sigTOT=   -7.677708              VH=  256.985443
n=58  sigSX=   -3.568024+  0.000000i  sigCOH=   -6.038088              sigTOT=   -9.606111              VH=  332.822108
n=59  sigSX=   -3.568024+  0.000000i  sigCOH=   -6.038088              sigTOT=   -9.606111              VH=  332.822108
n=60  sigSX=   -1.501320              sigCOH=   -3.245145              sigTOT=   -4.746465              VH=  187.142391
n=61  sigSX=   -1.501320              sigCOH=   -3.245145              sigTOT=   -4.746465              VH=  187.142391
n=62  sigSX=   -1.532711              sigCOH=   -3.564779              sigTOT=   -5.097490              VH=  168.078322
n=63  sigSX=   -1.532711              sigCOH=   -3.564779              sigTOT=   -5.097490              VH=  168.078322
n=64  sigSX=   -1.533968              sigCOH=   -3.183463              sigTOT=   -4.717430              VH=  181.683854
n=65  sigSX=   -1.533968              sigCOH=   -3.183463              sigTOT=   -4.717430              VH=  181.683854
n=66  sigSX=   -1.655768              sigCOH=   -3.641064              sigTOT=   -5.296832              VH=  163.700614
n=67  sigSX=   -1.655768              sigCOH=   -3.641064              sigTOT=   -5.296832              VH=  163.700614
n=68  sigSX=   -1.719612              sigCOH=   -3.413816              sigTOT=   -5.133429              VH=  220.898708
n=69  sigSX=   -1.719612              sigCOH=   -3.413816              sigTOT=   -5.133429              VH=  220.898708
n=70  sigSX=   -1.698504              sigCOH=   -3.362236              sigTOT=   -5.060740              VH=  157.900543
n=71  sigSX=   -1.698504              sigCOH=   -3.362236              sigTOT=   -5.060740              VH=  157.900543
n=72  sigSX=   -1.670523              sigCOH=   -3.580105              sigTOT=   -5.250628              VH=  221.946931
n=73  sigSX=   -1.670523              sigCOH=   -3.580105              sigTOT=   -5.250628              VH=  221.946931
n=74  sigSX=   -2.438263              sigCOH=   -3.963515              sigTOT=   -6.401778              VH=  298.535343
n=75  sigSX=   -2.438263              sigCOH=   -3.963515              sigTOT=   -6.401778              VH=  298.535343
n=76  sigSX=   -2.012828              sigCOH=   -3.777273              sigTOT=   -5.790101              VH=  216.618745
n=77  sigSX=   -2.012828              sigCOH=   -3.777273              sigTOT=   -5.790101              VH=  216.618745
n=78  sigSX=   -2.175052              sigCOH=   -3.846483              sigTOT=   -6.021534              VH=  257.682229
n=79  sigSX=   -2.175052              sigCOH=   -3.846483              sigTOT=   -6.021534              VH=  257.682229

k-point 2:
----------------------------------------------------------------------------------------------------
n=0   sigSX=  -15.289414              sigCOH=  -13.259689              sigTOT=  -28.549103              VH=  594.892298
n=1   sigSX=  -15.289414              sigCOH=  -13.259689              sigTOT=  -28.549103              VH=  594.892298
n=2   sigSX=  -12.277328              sigCOH=  -11.916456              sigTOT=  -24.193784              VH=  587.178177
n=3   sigSX=  -12.277328              sigCOH=  -11.916456              sigTOT=  -24.193784              VH=  587.178177
n=4   sigSX=  -12.027756              sigCOH=  -11.784872              sigTOT=  -23.812629              VH=  578.417843
n=5   sigSX=  -12.027756              sigCOH=  -11.784872              sigTOT=  -23.812629              VH=  578.417843
n=6   sigSX=  -12.053267              sigCOH=  -11.807344              sigTOT=  -23.860611              VH=  578.500226
n=7   sigSX=  -12.053267              sigCOH=  -11.807344              sigTOT=  -23.860611              VH=  578.500226
n=8   sigSX=   -7.039301              sigCOH=   -9.610293              sigTOT=  -16.649593              VH=  385.624024
n=9   sigSX=   -7.039301              sigCOH=   -9.610293              sigTOT=  -16.649593              VH=  385.624024
n=10  sigSX=   -6.982767              sigCOH=   -9.591363              sigTOT=  -16.574130              VH=  380.226197
n=11  sigSX=   -6.982767              sigCOH=   -9.591363              sigTOT=  -16.574130              VH=  380.226197
n=12  sigSX=   -6.093631              sigCOH=   -8.245887              sigTOT=  -14.339518              VH=  394.608965
n=13  sigSX=   -6.093631              sigCOH=   -8.245887              sigTOT=  -14.339518              VH=  394.608965
n=14  sigSX=   -6.095746              sigCOH=   -8.311642              sigTOT=  -14.407389              VH=  366.408052
n=15  sigSX=   -6.095746              sigCOH=   -8.311642              sigTOT=  -14.407389              VH=  366.408052
n=16  sigSX=   -6.619647              sigCOH=   -8.407647              sigTOT=  -15.027294              VH=  402.469891
n=17  sigSX=   -6.619647              sigCOH=   -8.407647              sigTOT=  -15.027294              VH=  402.469891
n=18  sigSX=   -7.098427              sigCOH=   -8.724321              sigTOT=  -15.822748              VH=  444.836658
n=19  sigSX=   -7.098427              sigCOH=   -8.724321              sigTOT=  -15.822748              VH=  444.836658
n=20  sigSX=   -6.311887              sigCOH=   -8.346161              sigTOT=  -14.658049              VH=  325.814932
n=21  sigSX=   -6.311887              sigCOH=   -8.346161              sigTOT=  -14.658049              VH=  325.814932
n=22  sigSX=   -6.173929              sigCOH=   -8.588839              sigTOT=  -14.762768              VH=  384.988817
n=23  sigSX=   -6.173929              sigCOH=   -8.588839              sigTOT=  -14.762768              VH=  384.988817
n=24  sigSX=   -6.455648              sigCOH=   -8.175300              sigTOT=  -14.630948              VH=  435.048200
n=25  sigSX=   -6.455648              sigCOH=   -8.175300              sigTOT=  -14.630948              VH=  435.048200
n=26  sigSX=   -6.799054              sigCOH=   -8.759155              sigTOT=  -15.558209              VH=  545.909076
n=27  sigSX=   -6.799054              sigCOH=   -8.759155              sigTOT=  -15.558209              VH=  545.909076
n=28  sigSX=   -6.370203              sigCOH=   -8.610575              sigTOT=  -14.980779              VH=  511.088356
n=29  sigSX=   -6.370203              sigCOH=   -8.610575              sigTOT=  -14.980779              VH=  511.088356
n=30  sigSX=   -5.095126              sigCOH=   -7.921572              sigTOT=  -13.016698              VH=  422.317946
n=31  sigSX=   -5.095126              sigCOH=   -7.921572              sigTOT=  -13.016698              VH=  422.317946
n=32  sigSX=   -5.488796              sigCOH=   -8.337007              sigTOT=  -13.825803              VH=  428.552544
n=33  sigSX=   -5.488796              sigCOH=   -8.337007              sigTOT=  -13.825803              VH=  428.552544
n=34  sigSX=   -3.506266              sigCOH=   -6.539262              sigTOT=  -10.045528              VH=  348.624121
n=35  sigSX=   -3.506266              sigCOH=   -6.539262              sigTOT=  -10.045528              VH=  348.624121
n=36  sigSX=   -3.330818              sigCOH=   -6.506825              sigTOT=   -9.837644              VH=  329.264933
n=37  sigSX=   -3.330818              sigCOH=   -6.506825              sigTOT=   -9.837644              VH=  329.264933
n=38  sigSX=   -3.273092              sigCOH=   -6.423427              sigTOT=   -9.696519              VH=  339.110016
n=39  sigSX=   -3.273092              sigCOH=   -6.423427              sigTOT=   -9.696519              VH=  339.110016
n=40  sigSX=   -3.007764              sigCOH=   -5.749194              sigTOT=   -8.756958              VH=  258.456026
n=41  sigSX=   -3.007764              sigCOH=   -5.749194              sigTOT=   -8.756958              VH=  258.456026
n=42  sigSX=   -2.995695              sigCOH=   -5.936513              sigTOT=   -8.932208              VH=  298.425748
n=43  sigSX=   -2.995695              sigCOH=   -5.936513              sigTOT=   -8.932208              VH=  298.425748
n=44  sigSX=   -3.302656              sigCOH=   -6.227841              sigTOT=   -9.530497              VH=  369.698693
n=45  sigSX=   -3.302656              sigCOH=   -6.227841              sigTOT=   -9.530497              VH=  369.698693
n=46  sigSX=   -1.663069              sigCOH=   -4.517371              sigTOT=   -6.180440              VH=   99.028362
n=47  sigSX=   -1.663069              sigCOH=   -4.517371              sigTOT=   -6.180440              VH=   99.028362
n=48  sigSX=   -2.621638              sigCOH=   -5.199001              sigTOT=   -7.820638              VH=  233.342779
n=49  sigSX=   -2.621638              sigCOH=   -5.199001              sigTOT=   -7.820638              VH=  233.342779
n=50  sigSX=   -1.984541              sigCOH=   -4.546580              sigTOT=   -6.531121              VH=  174.838828
n=51  sigSX=   -1.984541              sigCOH=   -4.546580              sigTOT=   -6.531121              VH=  174.838828
n=52  sigSX=   -2.960245              sigCOH=   -5.619003              sigTOT=   -8.579248              VH=  285.060980
n=53  sigSX=   -2.960245              sigCOH=   -5.619003              sigTOT=   -8.579248              VH=  285.060980
n=54  sigSX=   -2.063533              sigCOH=   -4.350023              sigTOT=   -6.413555              VH=  217.354568
n=55  sigSX=   -2.063533              sigCOH=   -4.350023              sigTOT=   -6.413555              VH=  217.354568
n=56  sigSX=   -3.222162              sigCOH=   -5.868018              sigTOT=   -9.090180              VH=  361.149334
n=57  sigSX=   -3.222162              sigCOH=   -5.868018              sigTOT=   -9.090180              VH=  361.149334
n=58  sigSX=   -3.230054              sigCOH=   -5.923224              sigTOT=   -9.153277              VH=  345.814607
n=59  sigSX=   -3.230054              sigCOH=   -5.923224              sigTOT=   -9.153277              VH=  345.814607
n=60  sigSX=   -2.159907              sigCOH=   -4.437059              sigTOT=   -6.596966              VH=  222.046226
n=61  sigSX=   -2.159907              sigCOH=   -4.437059              sigTOT=   -6.596966              VH=  222.046226
n=62  sigSX=   -2.001983              sigCOH=   -3.948343              sigTOT=   -5.950327              VH=  233.994615
n=63  sigSX=   -2.001983              sigCOH=   -3.948343              sigTOT=   -5.950327              VH=  233.994615
n=64  sigSX=   -2.320634              sigCOH=   -4.650721              sigTOT=   -6.971355              VH=  292.502265
n=65  sigSX=   -2.320634              sigCOH=   -4.650721              sigTOT=   -6.971355              VH=  292.502265
n=66  sigSX=   -2.025753              sigCOH=   -3.953698              sigTOT=   -5.979451              VH=  259.825598
n=67  sigSX=   -2.025753              sigCOH=   -3.953698              sigTOT=   -5.979451              VH=  259.825598
n=68  sigSX=   -2.147711              sigCOH=   -4.215216              sigTOT=   -6.362927              VH=  246.083178
n=69  sigSX=   -2.147711              sigCOH=   -4.215216              sigTOT=   -6.362927              VH=  246.083178
n=70  sigSX=   -1.627506              sigCOH=   -3.464178              sigTOT=   -5.091684              VH=  140.379647
n=71  sigSX=   -1.627506              sigCOH=   -3.464178              sigTOT=   -5.091684              VH=  140.379647
n=72  sigSX=   -1.765960              sigCOH=   -3.698534              sigTOT=   -5.464493              VH=  173.041638
n=73  sigSX=   -1.765960              sigCOH=   -3.698534              sigTOT=   -5.464493              VH=  173.041638
n=74  sigSX=   -2.355748              sigCOH=   -3.872415              sigTOT=   -6.228162              VH=  232.167017
n=75  sigSX=   -2.355748              sigCOH=   -3.872415              sigTOT=   -6.228162              VH=  232.167017
n=76  sigSX=   -2.602056              sigCOH=   -3.993057              sigTOT=   -6.595113              VH=  350.124976
n=77  sigSX=   -2.602056              sigCOH=   -3.993057              sigTOT=   -6.595113              VH=  350.124976
n=78  sigSX=   -0.929537              sigCOH=   -2.258686              sigTOT=   -3.188222              VH=  105.087627
n=79  sigSX=   -0.929537              sigCOH=   -2.258686              sigTOT=   -3.188222              VH=  105.087627

k-point 3:
----------------------------------------------------------------------------------------------------
n=0   sigSX=  -15.270763+  0.000000i  sigCOH=  -13.230705              sigTOT=  -28.501468+  0.000000i  VH=  590.503016
n=1   sigSX=  -15.270763+  0.000000i  sigCOH=  -13.230705              sigTOT=  -28.501468+  0.000000i  VH=  590.503016
n=2   sigSX=  -12.293786+  0.000000i  sigCOH=  -11.929737              sigTOT=  -24.223523              VH=  588.011925
n=3   sigSX=  -12.293786+  0.000000i  sigCOH=  -11.929737              sigTOT=  -24.223523              VH=  588.011925
n=4   sigSX=  -12.058880              sigCOH=  -11.791939              sigTOT=  -23.850819              VH=  577.243806
n=5   sigSX=  -12.058880              sigCOH=  -11.791939              sigTOT=  -23.850819              VH=  577.243806
n=6   sigSX=  -12.044804+  0.000000i  sigCOH=  -11.827367              sigTOT=  -23.872171+  0.000000i  VH=  582.545557
n=7   sigSX=  -12.044804+  0.000000i  sigCOH=  -11.827367              sigTOT=  -23.872171+  0.000000i  VH=  582.545557
n=8   sigSX=   -6.948866              sigCOH=   -9.417141              sigTOT=  -16.366007              VH=  384.442707
n=9   sigSX=   -6.948866              sigCOH=   -9.417141              sigTOT=  -16.366007              VH=  384.442707
n=10  sigSX=   -6.882771              sigCOH=   -9.481911              sigTOT=  -16.364682              VH=  365.799155
n=11  sigSX=   -6.882771              sigCOH=   -9.481911              sigTOT=  -16.364682              VH=  365.799155
n=12  sigSX=   -6.491760              sigCOH=   -8.324105              sigTOT=  -14.815864              VH=  412.655353
n=13  sigSX=   -6.491760              sigCOH=   -8.324105              sigTOT=  -14.815864              VH=  412.655353
n=14  sigSX=   -6.259343              sigCOH=   -8.335074              sigTOT=  -14.594417              VH=  414.710213
n=15  sigSX=   -6.259343              sigCOH=   -8.335074              sigTOT=  -14.594417              VH=  414.710213
n=16  sigSX=   -6.518757+ -0.000000i  sigCOH=   -8.393366              sigTOT=  -14.912123+ -0.000000i  VH=  391.117019
n=17  sigSX=   -6.518757+ -0.000000i  sigCOH=   -8.393366              sigTOT=  -14.912123+ -0.000000i  VH=  391.117019
n=18  sigSX=   -7.144865              sigCOH=   -8.699129              sigTOT=  -15.843994              VH=  444.999391
n=19  sigSX=   -7.144865              sigCOH=   -8.699129              sigTOT=  -15.843994              VH=  444.999391
n=20  sigSX=   -6.906857+ -0.000000i  sigCOH=   -8.670718              sigTOT=  -15.577575+ -0.000000i  VH=  454.098592
n=21  sigSX=   -6.906857+ -0.000000i  sigCOH=   -8.670718              sigTOT=  -15.577575+ -0.000000i  VH=  454.098592
n=22  sigSX=   -5.872007              sigCOH=   -8.213804              sigTOT=  -14.085811              VH=  322.100834
n=23  sigSX=   -5.872007              sigCOH=   -8.213804              sigTOT=  -14.085811              VH=  322.100834
