# Generated by LORRAX 0.1.0 at 2026-08-01 12:06:48 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -22.281814              sigC=    2.672554+  0.000000i  sigXC=  -19.609260+  0.000000i  VH=  602.399356  Eo=  -66.161156
n=1   sigX=  -22.281814              sigC=    2.672554+  0.000000i  sigXC=  -19.609260+  0.000000i  VH=  602.399356  Eo=  -66.161156
n=2   sigX=  -22.600186              sigC=    2.853354+  0.000035i  sigXC=  -19.746832+  0.000035i  VH=  587.885680  Eo=  -41.883442
n=3   sigX=  -22.600186              sigC=    2.853354+  0.000035i  sigXC=  -19.746832+  0.000035i  VH=  587.885680  Eo=  -41.883442
n=4   sigX=  -18.970090              sigC=    2.314042+  0.000009i  sigXC=  -16.656048+  0.000009i  VH=  581.291123  Eo=  -39.455488
n=5   sigX=  -18.970090              sigC=    2.314042+  0.000009i  sigXC=  -16.656048+  0.000009i  VH=  581.291123  Eo=  -39.455488
n=6   sigX=  -26.795660              sigC=    3.777195+ -0.000047i  sigXC=  -23.018465+ -0.000047i  VH=  591.163489  Eo=  -39.293255
n=7   sigX=  -26.795660              sigC=    3.777195+ -0.000047i  sigXC=  -23.018465+ -0.000047i  VH=  591.163489  Eo=  -39.293255
n=8   sigX=  -17.771882              sigC=    4.858403+  0.000001i  sigXC=  -12.913479+  0.000001i  VH=  386.261170  Eo=  -19.432616
n=9   sigX=  -17.771882              sigC=    4.858403+  0.000001i  sigXC=  -12.913479+  0.000001i  VH=  386.261170  Eo=  -19.432616
n=10  sigX=  -17.619452              sigC=    4.792537+  0.000001i  sigXC=  -12.826914+  0.000001i  VH=  353.048090  Eo=  -18.187517
n=11  sigX=  -17.619452              sigC=    4.792537+  0.000001i  sigXC=  -12.826914+  0.000001i  VH=  353.048090  Eo=  -18.187517
n=12  sigX=  -12.448526              sigC=    3.098316+  0.000001i  sigXC=   -9.350210+  0.000001i  VH=  392.504339  Eo=  -10.932790
